,GTDC1 (79712)
ACH-000004,-0.11912075941099999
ACH-000007,0.355579470484
ACH-000009,0.10734431812999999
ACH-000011,0.260818898664
ACH-000012,0.102880682202
ACH-000013,0.143440544093
ACH-000014,0.107336170997
ACH-000015,0.0837491246055
ACH-000017,0.10636789124900001
ACH-000018,0.030441370904399998
ACH-000019,0.233651870233
ACH-000021,0.234429350493
ACH-000022,-0.029536782532900003
ACH-000025,0.149905929381
ACH-000028,0.08939578599430001
ACH-000030,0.07433791138010001
ACH-000035,0.316684087806
ACH-000036,0.074501827447
ACH-000037,-0.0905227994751
ACH-000039,0.011240488424899999
ACH-000040,0.16533112445599998
ACH-000041,0.00608417793837
ACH-000042,0.184045778293
ACH-000045,0.11755531304500001
ACH-000047,0.0277124952326
ACH-000052,-0.08622214251319998
ACH-000053,0.014832050139600001
ACH-000054,-0.000600848288196
ACH-000055,0.192322379477
ACH-000060,-0.012879784502700001
ACH-000067,-0.0501281889279
ACH-000070,0.042011703663099996
ACH-000075,0.21627954255999998
ACH-000078,-0.0854644362838
ACH-000082,0.121022611073
ACH-000085,0.19697557662
ACH-000086,0.10180329655999999
ACH-000087,0.00714128574622
ACH-000092,0.0881481298214
ACH-000095,0.013499844242
ACH-000097,0.0693887820751
ACH-000098,0.11160633915
ACH-000099,0.048996819179
ACH-000108,-0.0697192508499
ACH-000113,0.154659405232
ACH-000115,0.184814784588
ACH-000116,0.015046265008100001
ACH-000118,0.10773421151599999
ACH-000120,-0.0125604169086
ACH-000123,-0.0018306810827200001
ACH-000127,0.150124107283
ACH-000128,-0.0365340158706
ACH-000132,0.10938553783
ACH-000133,0.0848843787664
ACH-000137,0.180229698242
ACH-000138,0.143901713471
ACH-000142,0.103248080616
ACH-000143,-0.0981948537628
ACH-000146,-0.0187962212481
ACH-000148,0.0220760967765
ACH-000150,0.0713427947697
ACH-000152,0.07918148608039999
ACH-000153,-0.0310091047737
ACH-000159,0.106039891629
ACH-000160,0.0276450862758
ACH-000163,0.0420151206504
ACH-000167,0.15448645277
ACH-000168,-0.097486221283
ACH-000169,0.005077569431369999
ACH-000178,0.145213725134
ACH-000182,0.0519149100588
ACH-000183,-0.0584001204781
ACH-000188,0.0989660021449
ACH-000189,0.135029706222
ACH-000190,-0.006360599364340001
ACH-000198,0.07206145184889999
ACH-000204,-0.0260344516272
ACH-000206,0.007355560596290001
ACH-000207,0.142856223474
ACH-000211,0.0509788468966
ACH-000215,0.0816604361383
ACH-000221,0.13620342386700002
ACH-000222,0.229498817205
ACH-000223,0.00150911873277
ACH-000226,0.061639049276700004
ACH-000227,0.00620346714483
ACH-000228,0.29678506727
ACH-000231,0.10778155186100001
ACH-000232,0.12471020577
ACH-000233,0.060839312994
ACH-000234,-0.238853382036
ACH-000235,0.137154710835
ACH-000237,0.15607532587300002
ACH-000238,0.263518665297
ACH-000243,-0.00442366297269
ACH-000244,-0.114321655496
ACH-000246,-0.0646162306052
ACH-000248,0.193763273654
ACH-000250,0.0512900720202
ACH-000251,-0.0016149049615299998
ACH-000253,0.100487524532
ACH-000255,-0.030302459983299997
ACH-000256,0.158700757274
ACH-000257,-0.06083138629919999
ACH-000258,-0.0683961918788
ACH-000259,-0.0214335274952
ACH-000260,0.016585869798999998
ACH-000261,0.175871249175
ACH-000262,0.16095761995400001
ACH-000263,-0.15565952220100002
ACH-000264,0.160059773243
ACH-000265,0.009229432100190001
ACH-000266,0.06938291083489999
ACH-000272,0.12694444637
ACH-000273,0.07193651572439999
ACH-000274,0.036073169448
ACH-000277,0.137928262886
ACH-000278,-0.0933099846114
ACH-000279,-0.0449651380612
ACH-000280,0.26247048749699997
ACH-000281,0.0917649157858
ACH-000288,-0.11661850316099999
ACH-000291,0.11124305483300001
ACH-000293,0.0164900972528
ACH-000294,-0.0603843847225
ACH-000295,0.317877769148
ACH-000296,-0.18472880991
ACH-000302,0.10186928032600001
ACH-000304,0.37597095772699995
ACH-000307,0.09389172380239999
ACH-000308,0.044767239748599995
ACH-000310,-0.0930995515319
ACH-000311,0.131859495153
ACH-000312,0.13634638377
ACH-000315,0.034009377262
ACH-000316,0.0545121304305
ACH-000317,0.25475374926
ACH-000318,0.132375895
ACH-000319,-0.0163334388262
ACH-000320,-0.0893207568141
ACH-000322,0.20283137956099997
ACH-000323,0.095316436176
ACH-000324,-0.0523838892258
ACH-000329,-0.0357054289259
ACH-000330,0.09020062989630001
ACH-000331,0.07679456123980001
ACH-000332,0.07262307875730001
ACH-000334,0.18318178800999999
ACH-000335,0.015501868007200001
ACH-000336,0.12286920948100001
ACH-000337,0.228051448575
ACH-000339,0.07275539138289999
ACH-000341,0.186429896053
ACH-000348,-0.0422493782725
ACH-000350,0.141376474035
ACH-000352,0.23835370392900002
ACH-000356,0.23708132888099998
ACH-000361,-0.154588684284
ACH-000362,0.0357290848115
ACH-000363,-0.20847395529100002
ACH-000364,0.0969341671505
ACH-000365,0.179199218069
ACH-000366,0.0854822403854
ACH-000368,0.104336670943
ACH-000374,0.0564181548126
ACH-000375,-0.017062670523700002
ACH-000376,0.16988268449299998
ACH-000381,-0.025951790550000003
ACH-000383,0.141478093157
ACH-000387,0.058092475446800004
ACH-000389,-0.24606432847100002
ACH-000390,0.212261115895
ACH-000393,0.0785452871973
ACH-000395,0.0827498073823
ACH-000397,0.165306224429
ACH-000401,0.143032458856
ACH-000402,0.04270450476840001
ACH-000403,0.033619520986799996
ACH-000404,0.173446430953
ACH-000406,0.065740030604
ACH-000407,0.0894839642183
ACH-000408,-0.008255015125870001
ACH-000410,0.143807060933
ACH-000411,0.0486652543078
ACH-000414,0.130307773614
ACH-000415,0.0319367059619
ACH-000416,0.126553973568
ACH-000420,0.112814141111
ACH-000421,0.10011985439200001
ACH-000424,-0.0478133101514
ACH-000425,0.0847844974089
ACH-000426,-0.013666068522700001
ACH-000427,0.378711339683
ACH-000433,0.034294683153
ACH-000436,0.0332923585318
ACH-000444,0.113805037994
ACH-000445,-0.172235570522
ACH-000448,0.144358316709
ACH-000450,0.20692590111099998
ACH-000452,0.058309645616300004
ACH-000454,0.182256072458
ACH-000458,0.07604559866289999
ACH-000459,-0.0395796687476
ACH-000460,-0.022430419187300002
ACH-000461,0.0531690789129
