,HSF5 (124535)
ACH-000004,-0.040469751704300005
ACH-000007,0.0201615382216
ACH-000009,-0.118167033815
ACH-000011,-0.273608141789
ACH-000012,-0.208725963567
ACH-000013,-0.07325619530960001
ACH-000014,-0.20743610062600001
ACH-000015,-0.020449406043400002
ACH-000017,-0.06799755476649999
ACH-000018,-0.0197446347312
ACH-000019,-0.337643709718
ACH-000021,-0.029879174799200003
ACH-000022,-0.005604191020770001
ACH-000025,-0.071142557977
ACH-000028,-0.119958555119
ACH-000030,-0.138613625741
ACH-000035,-0.16658351999399998
ACH-000036,-0.149882502186
ACH-000037,-0.266315230464
ACH-000039,-0.322288766549
ACH-000040,-0.19453634455
ACH-000041,-0.112075544328
ACH-000042,0.0219345737984
ACH-000045,-0.0107150252923
ACH-000047,-0.202727973067
ACH-000052,-0.341794274226
ACH-000053,-0.219017792564
ACH-000054,-0.24696485843199997
ACH-000055,-0.022331562637
ACH-000060,-0.23280580417100002
ACH-000067,-0.07848417961029999
ACH-000070,-0.0639182370493
ACH-000075,0.17302464838599999
ACH-000078,-0.252811470659
ACH-000082,-0.0472953555463
ACH-000085,-0.332963674253
ACH-000086,-0.10992069496
ACH-000087,-0.0789903676546
ACH-000092,0.028156052424699998
ACH-000095,-0.17330450118299998
ACH-000097,-0.0564787987863
ACH-000098,-0.197691087015
ACH-000099,-0.214021096957
ACH-000108,-0.180168477
ACH-000113,-0.11823567039999999
ACH-000115,-0.148887902008
ACH-000116,-0.222147208437
ACH-000118,-0.0676925964537
ACH-000120,-0.259600386318
ACH-000123,0.004356037152770001
ACH-000127,-0.0515134967
ACH-000128,-0.306224028436
ACH-000132,-0.119942039958
ACH-000133,-0.16869363474399998
ACH-000137,-0.132055214385
ACH-000138,-0.21089394404
ACH-000142,-0.23586551340700002
ACH-000143,-0.197258129631
ACH-000146,-0.0512543565646
ACH-000148,-0.178426558065
ACH-000150,-0.32955827703400004
ACH-000152,-0.144131865738
ACH-000153,0.37458064858900003
ACH-000159,-0.145404921658
ACH-000160,-0.140966349199
ACH-000163,-0.0831218869659
ACH-000167,-0.0633787969896
ACH-000168,0.15076054941
ACH-000169,-0.09756058715539999
ACH-000178,-0.2603559897
ACH-000182,-0.0119007232171
ACH-000183,-0.0321579257135
ACH-000188,-0.239456450869
ACH-000189,0.15509652958200001
ACH-000190,-0.151882580298
ACH-000198,-0.0804367943602
ACH-000204,-0.17449405458
ACH-000206,-0.186224214216
ACH-000207,-0.243200108302
ACH-000211,-0.0998215458595
ACH-000215,-0.135720428865
ACH-000221,-0.267247663336
ACH-000222,0.0728434884282
ACH-000223,0.0969234290335
ACH-000226,-0.189241510036
ACH-000227,-0.11088036413699999
ACH-000228,-0.00464538397189
ACH-000231,-0.243320595334
ACH-000232,0.0344966984811
ACH-000233,0.022777230359
ACH-000234,-0.0875932582353
ACH-000235,-0.109031618276
ACH-000237,-0.055045384303599995
ACH-000238,-0.187429753413
ACH-000243,-0.12255827294399999
ACH-000244,0.07425939890710001
ACH-000246,-0.159005992401
ACH-000248,0.0048092636955100005
ACH-000250,-0.0259144313754
