,PCDHB12 (56124)
ACH-000004,-0.147114094543
ACH-000007,0.1057649065
ACH-000009,0.0197897760818
ACH-000011,-0.10762095673800001
ACH-000012,0.0394566649394
ACH-000013,0.12640472885600001
ACH-000014,0.11228062000999998
ACH-000015,0.006404034604220001
ACH-000017,0.0405045377083
ACH-000018,-0.20483650063900002
ACH-000019,0.00888697396884
ACH-000021,0.0256957568763
ACH-000022,-0.04181353983180001
ACH-000025,0.0923404129911
ACH-000028,0.08974867682269999
ACH-000030,0.126330223244
ACH-000035,0.10749815319299999
ACH-000036,0.0667610028632
ACH-000037,0.127031672372
ACH-000039,-0.0511499279127
ACH-000040,0.060465205257400005
ACH-000041,0.12813996400900002
ACH-000042,0.0251241676053
ACH-000045,-0.27486697254799997
ACH-000047,0.0960834050595
ACH-000052,0.094423795231
ACH-000053,0.0663507048945
ACH-000054,-0.122684473527
ACH-000055,0.12310864645099999
ACH-000060,0.234798533379
ACH-000067,-0.0237823327518
ACH-000070,-0.11019246612700001
ACH-000075,0.446830104082
ACH-000078,0.038983812694900005
ACH-000082,0.176041411103
ACH-000085,0.140301669238
ACH-000086,0.21410066731
ACH-000087,0.255623487295
ACH-000092,0.103155402334
ACH-000095,-0.09411459427449999
ACH-000097,0.0109121591643
ACH-000098,0.0036315565286
ACH-000099,0.12311536941500001
ACH-000108,0.157974745293
ACH-000113,0.0829158968307
ACH-000115,-0.276785464864
ACH-000116,0.0140326960448
ACH-000118,0.156272804201
ACH-000120,-0.05769357906280001
ACH-000123,0.101796147261
ACH-000127,0.192645235528
ACH-000128,-0.0468725576533
ACH-000132,0.103254646497
ACH-000133,0.00296416105706
ACH-000137,0.07258682538910001
ACH-000138,0.119516970012
ACH-000142,0.11772900373800001
ACH-000143,-0.0754730320865
ACH-000146,0.0010309232027
ACH-000148,0.128381453814
ACH-000150,-0.0210666137406
ACH-000152,0.04494029890909999
ACH-000153,-0.0493388739243
ACH-000159,-0.036744854859599996
ACH-000160,0.0600976261981
ACH-000163,-0.166721658797
ACH-000167,0.0798998163704
ACH-000168,-0.163058202283
ACH-000169,0.0602507916803
ACH-000178,0.108106186378
ACH-000182,0.030888272486999997
ACH-000183,0.135216361389
ACH-000188,0.0464823505904
ACH-000189,-0.145351733182
ACH-000190,0.13789419809599998
ACH-000198,-0.0878576790885
ACH-000204,-0.057652311812699995
ACH-000206,0.09001135997819999
ACH-000207,0.00781860432582
ACH-000211,0.133606737468
ACH-000215,0.165552339605
ACH-000221,0.0856216450894
ACH-000222,-0.026977034390699997
ACH-000223,0.0905258361693
ACH-000226,-0.09841777060139999
ACH-000227,-0.143563485243
ACH-000228,-0.18814810201999999
ACH-000231,0.0537858265587
ACH-000232,-0.00412967316037
ACH-000233,0.0804845874903
ACH-000234,0.0111792110775
ACH-000235,0.101643947595
ACH-000237,0.11036302590199999
ACH-000238,-0.0430996584345
ACH-000243,0.108716896938
ACH-000244,0.245027811657
ACH-000246,0.132026542701
ACH-000248,-0.0592902839523
ACH-000250,-0.0214545926094
ACH-000251,-0.047882734817699994
ACH-000253,-0.134732571623
ACH-000255,0.019806385264599997
ACH-000256,0.147586651065
ACH-000257,-0.23876843977200002
ACH-000258,0.274393690122
ACH-000259,0.0321562580522
ACH-000260,0.0880533302302
ACH-000261,0.0124698666129
ACH-000262,-0.155131870585
ACH-000263,-0.08985540109760001
ACH-000264,0.0416308597179
ACH-000265,0.21791230009100002
ACH-000266,-0.0892116354188
ACH-000272,0.029361111779099995
ACH-000273,-0.0634258829042
ACH-000274,-0.054898248671
ACH-000277,0.252294308085
ACH-000278,0.266643139657
ACH-000279,0.0883320124287
ACH-000280,0.0732247722232
ACH-000281,0.09468366512639999
ACH-000288,-0.155589359567
ACH-000291,0.0157431995078
ACH-000293,0.160005627184
ACH-000294,0.263986852567
ACH-000295,0.0319026702133
ACH-000296,0.10010952039200001
ACH-000302,0.09387032746089999
ACH-000304,-0.0727581827136
ACH-000307,0.225906995557
ACH-000308,0.10890177454000002
ACH-000310,-0.18995136859200001
ACH-000311,-0.031175034097000003
ACH-000312,-0.0130752659344
ACH-000315,-0.0015799896497200002
ACH-000316,-0.23502188898499998
ACH-000317,0.10845556128900001
ACH-000318,0.0267872033139
ACH-000319,0.0783477010965
ACH-000320,0.217178597947
ACH-000322,0.163515524416
ACH-000323,0.18762302074999998
ACH-000324,-0.00016941065139599998
ACH-000329,-0.052694957706900004
ACH-000330,-0.180300904221
ACH-000331,-0.00265088959123
ACH-000332,-0.153013078113
ACH-000334,0.0368492268403
ACH-000335,-0.10328827441400001
ACH-000336,0.293439927947
ACH-000337,-0.0702496653986
ACH-000339,0.0374168868415
