,HIST1H2BC (8347)
ACH-000763,-1.31996885591
ACH-000764,-1.05631999921
ACH-000765,-0.9267746457580001
ACH-000766,-0.666226113695
ACH-000767,-0.752734578843
ACH-000768,-0.7446871631569999
ACH-000769,-0.7618867945960001
ACH-000770,-0.906624388468
ACH-000771,-0.913029500258
ACH-000773,-1.15227371298
ACH-000776,-0.8994207248549999
ACH-000777,-0.860562403095
ACH-000778,-0.69586731162
ACH-000781,-0.8989092739700002
ACH-000782,-0.9712934435510001
ACH-000783,-1.30415656396
ACH-000784,-0.7223324662360001
ACH-000785,-0.966558644373
ACH-000787,-0.501933261072
ACH-000788,-0.746213550404
ACH-000791,-0.874497352264
ACH-000792,-1.0947095527600001
ACH-000794,-0.9941836484919999
ACH-000796,-0.852899806296
ACH-000799,-0.819073278517
ACH-000800,-0.6850096425159999
ACH-000802,-0.6788594439569999
ACH-000804,-1.00435407221
ACH-000805,-0.801587017704
ACH-000809,-0.792111899276
ACH-000810,-1.08388132861
ACH-000811,-0.805723649902
ACH-000817,-0.864382297579
ACH-000819,-0.5088760555340001
ACH-000820,-1.1823363093700001
ACH-000821,-0.653886129174
ACH-000822,-0.890903134823
ACH-000823,-0.6983407961310001
ACH-000824,-1.12005687162
ACH-000827,-0.77825957317
ACH-000829,-1.1671142936799999
ACH-000831,-0.7804463648919999
ACH-000832,-0.754301844557
ACH-000833,-0.49375123878700006
ACH-000834,-0.8388078909639999
ACH-000835,-0.582928411773
ACH-000836,-0.113654467871
ACH-000837,-0.518230684267
ACH-000838,-1.12685873611
ACH-000839,-0.8627483209739999
ACH-000840,-0.7392051400059999
ACH-000841,-0.606439800781
ACH-000843,-1.0047572439499999
ACH-000846,-1.1391469143100001
ACH-000847,-0.6425766022070001
ACH-000848,-0.754642933252
ACH-000849,-1.01317927783
ACH-000851,-0.7904091411349999
ACH-000855,-1.02092481885
ACH-000856,-0.9358603182870001
ACH-000858,-0.877064875843
ACH-000859,-0.854082552583
ACH-000861,-0.8934563731190001
ACH-000862,-0.826739255685
ACH-000865,-0.49414861101499996
ACH-000866,-0.903510326833
ACH-000867,-0.845861734675
ACH-000869,-0.8691916309799999
ACH-000872,-0.855909659913
ACH-000873,-0.967408022652
ACH-000876,-1.22825546329
ACH-000878,-0.785749121601
ACH-000880,-1.14475032079
ACH-000881,-0.988608945353
ACH-000882,-0.698171877665
ACH-000884,-0.6036895608199999
ACH-000885,-0.768626415027
ACH-000887,-0.716891698573
ACH-000888,-0.9269844970350001
ACH-000889,-1.1560227011700002
ACH-000890,-0.8478676579180001
ACH-000896,-0.7058160753720001
ACH-000898,-0.84647437367
ACH-000900,-0.9143036090979999
ACH-000901,-0.909405590924
ACH-000905,-0.956081908829
ACH-000906,-0.6361937431620001
ACH-000907,-0.8395415183930001
ACH-000910,-1.05130312074
ACH-000911,-0.720968098661
ACH-000912,-0.86564265956
ACH-000913,-0.9945810600139999
ACH-000915,-0.736798505342
ACH-000916,-1.0982513838299999
ACH-000917,-0.8302146668699999
ACH-000921,-0.651973009688
ACH-000924,-0.47234428124399996
ACH-000926,-1.00304941005
ACH-000928,-0.9034689547139999
ACH-000929,-0.523134468756
ACH-000932,-0.911404447376
ACH-000935,-0.8334375543539999
ACH-000936,-0.8211418410160001
ACH-000937,-0.97068683686
ACH-000938,-0.977262571974
ACH-000939,-0.289595804069
ACH-000941,-0.8375805505149999
ACH-000943,-0.699898167781
ACH-000946,-0.724818000366
ACH-000947,-0.743490559982
ACH-000948,-0.917814952491
ACH-000950,-0.616545250851
ACH-000953,-1.05074856127
ACH-000957,-0.8807617338539999
ACH-000958,-0.729795326432
ACH-000960,-1.07372952063
ACH-000963,-0.8843137116700001
ACH-000968,-0.923569365629
ACH-000969,-0.803117069567
ACH-000973,-0.815316596403
ACH-000974,-0.804916592481
ACH-000975,-0.858877194135
ACH-000976,-0.78611334165
ACH-000978,-0.7162250642110001
ACH-000980,-0.7824996175579999
ACH-000984,-0.605161047238
ACH-000986,-0.832661486013
ACH-000988,-0.724659312413
ACH-000993,-0.80337669792
ACH-000994,-0.9634574933110001
ACH-000996,-0.8557221248379999
ACH-001001,-0.7216159780760001
ACH-001020,-0.297471511598
ACH-001028,-0.8976337504180001
ACH-001031,-0.821074770175
ACH-001038,-0.954184159102
ACH-001048,-0.861868723392
ACH-001050,-0.9454865189630001
ACH-001053,-1.28308769252
ACH-001054,-0.8855148579150001
ACH-001061,-0.618035410756
ACH-001067,-0.949775533936
ACH-001075,-0.805167956328
ACH-001096,-1.20985681183
ACH-001128,0.589231732851
ACH-001134,-1.0114571249
ACH-001151,-0.7259756040080001
ACH-001163,-0.714757828397
ACH-001164,-0.66702955216
ACH-001173,-0.805144970785
ACH-001183,-0.7309618758930001
ACH-001184,-0.999001960633
ACH-001190,-1.0553069250799998
ACH-001192,-0.95866255325
ACH-001193,-0.933976898532
ACH-001196,-0.736904151557
ACH-001197,-1.13260646937
ACH-001205,-0.7557242624830001
ACH-001211,-0.605361990116
ACH-001212,-0.8200317598569999
ACH-001228,-0.997329518404
ACH-001232,-0.742379566753
ACH-001239,-0.960127213207
ACH-001274,-0.6744926305560001
ACH-001275,-0.628059937309
ACH-001277,-0.675668674992
ACH-001278,-0.919547820771
ACH-001280,-1.0088954577200002
ACH-001283,-0.759257828475
ACH-001289,-0.988228263784
ACH-001295,-1.14258134579
ACH-001300,-0.964538043576
ACH-001301,-0.844992417874
ACH-001302,-0.6967016186570001
ACH-001303,-1.09621376886
ACH-001306,-0.702835074395
ACH-001318,-0.790937541932
ACH-001322,-0.47980072617700004
ACH-001328,-0.889535476197
ACH-001332,-1.03771352364
ACH-001333,-0.9004924415819999
ACH-001336,-0.887962827983
ACH-001340,-1.0676947940700001
ACH-001346,-0.6316675441340001
ACH-001353,-0.7800724685770001
ACH-001354,-1.5458544739500002
ACH-001367,-0.67586059004
ACH-001368,-0.968262087941
ACH-001374,-0.653726367224
ACH-001375,-0.6917944870980001
ACH-001377,-0.688087517423
ACH-001380,-0.688050985219
ACH-001391,-1.1049681044
ACH-001407,-0.764728393815
ACH-001408,-0.806157808852
ACH-001413,-0.734211670652
ACH-001430,-0.767927313406
ACH-001431,-0.731831694191
ACH-001450,-1.0227592202200002
ACH-001496,-0.45796367716499997
ACH-001500,-0.5728470502699999
ACH-001521,-0.943724967746
ACH-001523,-0.7131785769310001
ACH-001532,-0.9000865137649999
ACH-001536,-0.658725428751
ACH-001550,-0.441365081954
ACH-001552,-0.683039466199
ACH-001554,-0.775959930503
ACH-001645,-0.9107078141399999
ACH-001654,-0.920386932415
ACH-001715,-0.897400484472
ACH-001735,-0.936761098981
ACH-001736,-0.809191976146
ACH-001737,-1.16586975815
ACH-001740,-0.804138110714
ACH-001745,-0.545448439669
ACH-001750,-0.576270555046
ACH-001765,-0.9318037921439999
ACH-001956,-0.9392448652609999
ACH-001957,-0.955988273837
