,SULT1A4 (445329)
ACH-000339,-0.150842719864
ACH-000341,-0.0485026261696
ACH-000348,-0.114670824036
ACH-000350,-0.0430738606221
ACH-000352,-0.164714579925
ACH-000356,-0.10696629987299999
ACH-000361,-0.426512761457
ACH-000362,-0.24101962875500002
ACH-000363,-0.08338862836019999
ACH-000364,-0.09199456861850001
ACH-000365,-0.347688655069
ACH-000366,-0.251990792872
ACH-000368,-0.226714260108
ACH-000374,-0.2128508902
ACH-000375,-0.130094725172
ACH-000376,-0.19180621878600002
ACH-000381,-0.139963120318
ACH-000383,0.0543213863513
ACH-000387,-0.217021716163
ACH-000389,-0.103152375065
ACH-000390,-0.27203180690900003
ACH-000393,-0.282610754435
ACH-000395,-0.05522535295580001
ACH-000397,-0.028502464542099995
ACH-000401,-0.19817868259500002
ACH-000402,-0.28655416889199997
ACH-000403,0.00684650970142
ACH-000404,0.0845228719671
ACH-000406,-0.278997987253
ACH-000407,-0.22060464122200002
ACH-000408,-0.40149517573700005
ACH-000410,-0.11582689284299999
ACH-000411,-0.240124085073
ACH-000414,-0.278626819892
ACH-000415,-0.17773677016800002
ACH-000416,-0.164030328291
ACH-000420,-0.115472855732
ACH-000421,-0.140849294165
ACH-000424,0.121425737034
ACH-000425,-0.347105375385
ACH-000426,-0.19238407892700002
ACH-000427,-0.0924074816288
ACH-000433,-0.129693216621
ACH-000436,-0.48405201931100006
ACH-000444,-0.12086427320800001
ACH-000445,-0.253710549224
ACH-000448,-0.148173172599
ACH-000450,-0.211476727102
ACH-000452,-0.287228410918
ACH-000454,0.0554434344051
ACH-000458,0.00736487101849
ACH-000459,-0.36782652549999995
ACH-000460,-0.0952540372679
ACH-000461,-0.237588559304
ACH-000463,-0.482979802061
ACH-000464,0.120634713455
ACH-000466,-0.0260967614219
ACH-000467,0.0834292596877
ACH-000468,-0.290803278055
ACH-000469,-0.11079453846
ACH-000470,-0.047450904512800006
ACH-000471,-0.264960279281
ACH-000472,-0.245659009793
ACH-000473,0.11308714272399999
ACH-000475,-0.136503820611
ACH-000476,-0.27815157085700004
ACH-000477,-0.253723025596
ACH-000480,-0.22761772745
ACH-000481,-0.247611700196
ACH-000483,-0.41963862325199996
ACH-000484,-0.0729257622261
ACH-000485,-0.0909733521236
ACH-000486,-0.236734403088
ACH-000487,-0.08647233421499999
ACH-000488,-0.0706017256474
ACH-000490,-0.19871917980999998
ACH-000491,-0.000250838492192
ACH-000495,-0.372991230643
ACH-000496,-0.417837425986
ACH-000499,-0.286913469942
ACH-000500,0.20442778713100002
ACH-000502,-0.0711432527645
ACH-000503,-0.00702526003549
ACH-000505,-0.262511116102
ACH-000507,-0.160704120593
ACH-000510,-0.281996066669
ACH-000511,-0.124088139706
ACH-000512,0.207386642308
ACH-000516,-0.18790747346099998
ACH-000517,-0.0710018905641
ACH-000518,-0.376805509391
ACH-000520,-0.249018245481
ACH-000521,-0.10800107415200001
ACH-000522,-0.318669197941
ACH-000524,0.05188680854640001
ACH-000527,-0.10910231412999999
ACH-000528,-0.121671110045
ACH-000537,-0.134988337439
ACH-000541,-0.24633180978799998
ACH-000542,-0.152116708619
ACH-000544,-0.0572548581776
ACH-000545,-0.222080081594
ACH-000547,-0.398940318855
ACH-000548,-0.11193544538799999
ACH-000549,-0.16825291010600002
ACH-000550,0.134816316789
ACH-000552,-0.0245249695868
ACH-000556,-0.182877054572
ACH-000557,-0.21748381986999998
ACH-000570,0.149575513543
ACH-000571,-0.0019057906006
ACH-000573,-0.29054386721500003
ACH-000576,0.010785562463200001
ACH-000580,-0.437917284472
ACH-000584,-0.0972668072388
ACH-000585,-0.27961024224500003
ACH-000588,-0.011787290714399998
ACH-000589,-0.24368938447299998
ACH-000591,-0.0631226756562
ACH-000593,0.015585971333700002
ACH-000600,-0.15736529932
ACH-000601,-0.206529369752
ACH-000604,-0.0854711797226
ACH-000605,-0.106048551504
ACH-000606,-0.13433843446
ACH-000608,0.15294831305
ACH-000614,-0.229712106668
ACH-000616,-0.0677926670824
ACH-000618,-0.10946579362299999
ACH-000619,-0.104811471303
ACH-000620,-0.32756736287599997
ACH-000621,-0.19312099057999998
ACH-000622,0.0010871240959
ACH-000623,-0.104889638054
ACH-000624,-0.219658140378
ACH-000627,0.0570350932285
ACH-000630,-0.0740793705589
ACH-000632,-0.227037307999
ACH-000633,-0.0958371874209
ACH-000637,-0.319476447339
ACH-000638,-0.504383585304
ACH-000646,-0.19117684618
ACH-000647,-0.14245182338600001
ACH-000648,-0.342653778687
ACH-000649,-0.10124399192399999
ACH-000651,-0.13098200301
ACH-000652,-0.16881042292999998
ACH-000653,-0.178309834813
ACH-000657,-0.369774113594
ACH-000658,-0.210202152708
ACH-000661,-0.225500951672
ACH-000662,-0.07598057954649999
ACH-000663,-0.28684605070700003
ACH-000665,-0.41981290354999995
ACH-000671,-0.291912962419
ACH-000673,-0.132264633025
ACH-000676,-0.156724388757
ACH-000677,-0.155994710971
ACH-000681,-0.294412168699
ACH-000682,-0.0257714834656
ACH-000683,-0.13796528304000003
ACH-000684,-0.263393535413
ACH-000688,-0.0070722160745299995
ACH-000693,0.008200605618649999
ACH-000694,-0.068913044551
ACH-000695,-0.00266106923416
ACH-000696,-0.12006480472999999
ACH-000697,-0.033850983901
ACH-000699,-0.149799951775
ACH-000701,-0.142141551656
ACH-000706,-0.155115254384
ACH-000711,-0.193235152517
ACH-000713,-0.285067105865
ACH-000714,-0.08692984751569999
ACH-000718,-0.0911008762485
ACH-000720,-0.10544186102
ACH-000721,-0.0879905079546
ACH-000724,-0.634203579235
ACH-000725,-0.39192594730499997
ACH-000732,0.176722415035
ACH-000734,-0.0795404422189
ACH-000735,-0.030632944920399998
ACH-000736,-0.038396517196699995
ACH-000738,-0.13921873952
ACH-000746,-0.266664413031
ACH-000747,-0.161725063025
ACH-000748,-0.43843766235299997
ACH-000753,-0.344364953899
ACH-000756,-0.37118636792599996
ACH-000757,-0.22144794063
ACH-000758,-0.140855568219
ACH-000760,-0.149522355185
ACH-000763,-0.228751677991
ACH-000764,-0.109073148619
ACH-000765,-0.27106902113000003
ACH-000766,-0.430644755931
ACH-000767,-0.159060963942
ACH-000768,-0.048870844492800006
ACH-000769,-0.22840414603700002
ACH-000770,-0.340330348419
ACH-000771,-0.058455519741199995
ACH-000773,-0.0948046865983
ACH-000776,-0.50080062071
ACH-000777,0.13159160502999998
ACH-000778,-0.516507760572
ACH-000781,-0.147826965514
ACH-000782,-0.18630226916700002
ACH-000783,-0.0789599070807
ACH-000784,-0.20099878665399998
ACH-000785,-0.31991045110800004
ACH-000787,-0.151107143861
ACH-000788,-0.30705753788
ACH-000791,-0.300918416548
ACH-000792,-0.16420351382999998
ACH-000794,-0.151920604055
ACH-000796,-0.005982750468670001
ACH-000799,0.0304824307579
ACH-000800,-0.157975449142
ACH-000802,-0.272623826905
ACH-000804,-0.136211031003
ACH-000805,-0.138403676373
ACH-000809,-0.257325823608
ACH-000810,0.091797432989
ACH-000811,-0.08166904965130001
ACH-000817,0.0169458395799
ACH-000819,-0.09839153570710002
ACH-000820,-0.5805379799729999
ACH-000821,-0.188878772938
ACH-000822,-0.0570393886979
ACH-000823,-0.13422162174000002
ACH-000824,0.025207217642599995
ACH-000827,-0.0804954574972
ACH-000829,-0.0536387132502
ACH-000831,0.0195043884302
ACH-000832,-0.265567390187
ACH-000833,-0.100852469233
ACH-000834,-0.319552730698
ACH-000835,-0.18833808358600002
ACH-000836,-0.290423717368
ACH-000837,-0.140633252082
ACH-000838,-0.375298227419
ACH-000839,0.0153023715931
ACH-000840,-0.19573352766399998
ACH-000841,-0.450601359302
ACH-000843,-0.0528685672411
ACH-000846,-0.16961954493200002
ACH-000847,-0.0472971083321
ACH-000848,-0.17895753438200002
ACH-000849,-0.0419606148398
ACH-000851,-0.20205931603399999
ACH-000855,0.03506610116
ACH-000856,-0.160639044356
ACH-000858,-0.12205064144899999
ACH-000859,-0.165362158558
ACH-000861,-0.494750699174
ACH-000862,0.08422269355119999
ACH-000865,-0.0605717631663
ACH-000866,-0.195489067509
ACH-000867,-0.25487378758900003
ACH-000869,-0.246200097129
ACH-000872,-0.19428700150699998
ACH-000873,-0.214007864674
ACH-000876,-0.00724671183766
ACH-000878,-0.0819862060763
ACH-000880,-0.30084171613099997
ACH-000881,-0.22241501579599998
ACH-000882,-0.0452627693224
ACH-000884,-0.2520140437
ACH-000885,-0.196806146688
ACH-000887,-0.0315384347639
ACH-000888,-0.221127566146
ACH-000889,-0.31328971409699996
ACH-000890,-0.06318656860449999
ACH-000896,-0.17366922395799997
ACH-000898,-0.20578196789099998
ACH-000900,-0.455041424868
ACH-000901,-0.34866949581900003
ACH-000905,-0.46789613530199997
ACH-000906,-0.0965957130251
ACH-000907,-0.08055499268249999
ACH-000910,-0.180152105613
ACH-000911,-0.20723367718199998
ACH-000912,-0.0335461707381
ACH-000913,-0.27185844989
ACH-000915,-0.121193316119
ACH-000916,0.00231465985915
ACH-000917,-0.38800416951800004
ACH-000921,-0.21711883780699998
ACH-000924,-0.09536088208440001
ACH-000926,-0.274275119708
ACH-000928,-0.13725210946
ACH-000929,-0.163720467278
ACH-000932,-0.08274488154189999
ACH-000935,-0.36027190451800006
ACH-000936,0.0583105731966
ACH-000937,0.137222158473
ACH-000938,0.06681075815830001
ACH-000939,-0.23207885953899998
ACH-000941,-0.136050620762
ACH-000943,-0.261561055071
ACH-000946,-0.0662446851783
ACH-000947,-0.074837268613
ACH-000948,0.0109740747726
ACH-000950,-0.148190808576
ACH-000953,-0.07551949328150001
ACH-000957,-0.12008778311799999
ACH-000958,-0.137502973462
ACH-000960,-0.09385309474199999
ACH-000963,0.029357183433699998
ACH-000968,-0.16982872428100002
ACH-000969,0.042016035864599996
ACH-000973,-0.396624936934
ACH-000974,-0.0386603088546
ACH-000975,-0.113400519334
ACH-000976,-0.158194990845
ACH-000978,0.14193108514799999
ACH-000980,-0.1113367954
ACH-000984,-0.152960922564
ACH-000986,-0.157852218675
ACH-000988,-0.152801882106
ACH-000993,-0.036326677514599996
ACH-000994,-0.18178896908199998
ACH-000996,0.0175844760518
ACH-001001,0.0058928202534599995
ACH-001020,0.15182455804300002
ACH-001028,0.0771924684172
ACH-001031,-0.22293991328600002
ACH-001038,-0.303826006649
ACH-001048,0.0461436479626
ACH-001050,-0.10942132826199999
ACH-001053,-0.0786101560398
ACH-001054,-0.193838730093
ACH-001061,-0.13839652043700001
ACH-001067,-0.248729730571
ACH-001075,-0.18931948237799998
ACH-001096,-0.024263637873400003
ACH-001128,-0.124714769504
ACH-001134,-0.267782010251
ACH-001151,-0.11076837952400001
ACH-001163,-0.022432927747
ACH-001164,-0.196192100475
ACH-001173,-0.044142401863
ACH-001183,-0.13216552287799999
ACH-001184,-0.246546559714
ACH-001190,0.0240871938681
ACH-001192,-0.22523213978599999
ACH-001193,0.056162438855300006
ACH-001196,-0.463040885198
ACH-001197,-0.321416912672
ACH-001205,0.0382343376442
ACH-001211,-0.209730837892
ACH-001212,-0.151809444499
ACH-001228,-0.168356222859
ACH-001232,-0.0668762402778
ACH-001239,-0.278777870454
ACH-001274,-0.0900405511115
ACH-001275,-0.14558664928099999
ACH-001277,-0.049278956835400005
ACH-001278,-0.36866406168399996
ACH-001280,-0.13876007238399998
ACH-001283,-0.0156328079086
ACH-001289,-0.26547083563
ACH-001295,-0.340300507534
ACH-001300,-0.325445021284
ACH-001301,-0.149490668448
ACH-001302,-0.0596594446502
ACH-001303,-0.0478148773565
ACH-001306,-0.109009515565
ACH-001318,-0.278285940693
ACH-001322,-0.380422333542
ACH-001328,0.12437831422000001
ACH-001332,0.027739192902900004
ACH-001333,-0.275463805623
ACH-001336,-0.22668485371
ACH-001340,-0.10368472276799999
ACH-001346,-0.06508820845869999
ACH-001353,-0.2084588009
ACH-001354,-0.253554035409
ACH-001367,-0.294921922051
ACH-001368,-0.278523216819
ACH-001374,-0.125814104511
ACH-001375,-0.11394656968
ACH-001377,-0.327241663977
ACH-001380,-0.0733186304534
ACH-001391,-0.220643045603
ACH-001407,-0.133452256429
ACH-001408,-0.0566678551319
ACH-001413,-0.0298419973188
ACH-001430,-0.16851696692
ACH-001431,-0.338956188068
ACH-001450,-0.0843101640804
ACH-001496,-0.121004696611
ACH-001500,0.0335992207165
ACH-001521,-0.0936730283127
ACH-001523,-0.0389356261369
ACH-001532,-0.25136347944000004
ACH-001536,-0.182846968376
ACH-001550,-0.133613771482
ACH-001552,-0.0391923093855
ACH-001554,-0.275873109769
ACH-001645,-0.164244503471
ACH-001654,0.0080994213382
ACH-001715,-0.0236931239319
ACH-001735,-0.226816347119
ACH-001736,-0.008039114678749999
ACH-001737,-0.004773965173899999
ACH-001740,-0.314740172125
ACH-001745,-0.12564716810499998
ACH-001750,0.143737639614
ACH-001765,-0.209005284492
ACH-001956,-0.342169997962
ACH-001957,-0.330196681722
