,ALYREF (10189)
ACH-000467,-0.687296184041
ACH-000468,-0.89742822842
ACH-000469,-0.8350314011579999
ACH-000470,-0.748102253649
ACH-000471,-0.625017899344
ACH-000472,-0.808235828249
ACH-000473,-1.1031164192799998
ACH-000475,-0.9755755922499999
ACH-000476,-0.286779535471
ACH-000477,-0.767129537861
ACH-000480,-0.8816958061299999
ACH-000481,-0.6769907620829999
ACH-000483,-0.6734161782250001
ACH-000484,-0.76229693441
ACH-000485,-0.9753047249519999
ACH-000486,-0.569926759576
ACH-000487,-0.501799911953
ACH-000488,-0.736521029425
ACH-000490,-0.718611103137
ACH-000491,-0.8541605918940001
ACH-000495,-0.816685902886
ACH-000496,-0.6459305289980001
ACH-000499,-0.8565607713310001
ACH-000500,-1.37040717413
ACH-000502,-0.5239786804100001
ACH-000503,-0.897456491311
ACH-000505,-1.00958755964
ACH-000507,-0.932386762299
ACH-000510,-0.776246907744
ACH-000511,-0.74018862454
ACH-000512,-0.960436799571
ACH-000516,-0.881865340579
ACH-000517,-0.639055780168
ACH-000518,-0.8292231603910001
ACH-000520,-0.8680059365520001
ACH-000521,-0.630581498958
ACH-000522,-0.614638749304
ACH-000524,-0.672246224465
ACH-000527,-0.676731607633
ACH-000528,-0.575364663428
ACH-000537,-0.597733113683
ACH-000541,-0.6811686205799999
ACH-000542,-1.07948002051
ACH-000544,-0.76076390732
ACH-000545,-0.631043455437
ACH-000547,-0.510009928049
ACH-000548,-0.7855547305030001
ACH-000549,-0.829865812056
ACH-000550,-0.831631820991
ACH-000552,-0.531033730802
ACH-000556,-1.07294182295
ACH-000557,-0.63004817678
ACH-000570,-0.580333527928
ACH-000571,-0.760033481558
ACH-000573,-0.7366107725769999
ACH-000576,-0.792492585903
ACH-000580,-0.36721749622100003
ACH-000584,-0.583342528756
ACH-000585,-1.2074837260299998
ACH-000588,-0.972338432173
ACH-000589,-0.656489530572
ACH-000591,-0.718307177566
ACH-000593,-1.0609302741
ACH-000600,-0.641843435087
ACH-000601,-0.9121021305339999
ACH-000604,-0.5755721646890001
ACH-000605,-0.838067846729
ACH-000606,-0.8917967212100001
ACH-000608,-1.4004248516600002
ACH-000614,-0.377114707097
ACH-000616,-0.796941663326
ACH-000618,-0.6525581630749999
ACH-000619,-0.732896294759
ACH-000620,-0.49497503465099996
ACH-000621,-0.568730064259
ACH-000622,-0.827586572539
ACH-000623,-0.8748298583399999
ACH-000624,-0.7562372463420001
ACH-000627,-0.83190540368
ACH-000630,-0.8063072992300001
ACH-000632,-0.6475010868819999
ACH-000633,-0.655122896558
ACH-000637,-0.6381577120049999
ACH-000638,-0.432556782047
ACH-000646,-0.7113416143119999
ACH-000647,-0.8959653206329999
ACH-000648,-0.5940225795449999
ACH-000649,-0.46247335608199996
ACH-000651,-0.7002816649920001
ACH-000652,-1.12226196515
ACH-000653,-0.509440509835
ACH-000657,-0.642897428778
ACH-000658,-0.950838195562
ACH-000661,-0.78945985597
ACH-000662,-0.848426642209
ACH-000663,-0.568670079788
ACH-000665,-0.435491706643
ACH-000671,-1.24737246556
ACH-000673,-0.786570882332
ACH-000676,-0.8401413997589999
ACH-000677,-0.33737565354800003
ACH-000681,-0.749974003531
ACH-000682,-0.791079891685
ACH-000683,-0.275323892823
ACH-000684,-0.432840859872
ACH-000688,-0.983133537768
ACH-000693,-0.575249373834
ACH-000694,-0.7039008885879999
ACH-000695,-1.00345078231
ACH-000696,-0.8099599388150001
ACH-000697,-0.642831348806
ACH-000699,-0.5682798393199999
ACH-000701,-0.535891272636
ACH-000706,-0.7145778718870001
ACH-000711,-0.763699817429
ACH-000713,-0.521395265131
ACH-000714,-0.520793580804
ACH-000718,-0.8163740666060001
ACH-000720,-1.01604851331
ACH-000721,-0.5965493931229999
ACH-000724,-0.47753030028300003
ACH-000725,-0.445293601923
ACH-000732,-0.661700158603
ACH-000734,-0.26614124409400003
ACH-000735,-0.6876666648530001
ACH-000736,-0.8555174697750001
ACH-000738,-0.859373694845
ACH-000746,-0.498679282056
ACH-000747,-0.519816327342
ACH-000748,-0.724451272076
ACH-000753,-0.55681117508
ACH-000756,-0.75304050601
ACH-000757,-0.50284107469
ACH-000758,-0.763783336192
ACH-000760,-0.634130348391
ACH-000763,-0.835858778911
ACH-000764,-0.6294362393490001
ACH-000765,-0.6762083368699999
ACH-000766,-0.537538742718
ACH-000767,-0.621457455178
ACH-000768,-0.9304943280940001
ACH-000769,-0.519345003169
ACH-000770,-0.648945572574
ACH-000771,-0.7446261562809999
ACH-000773,-0.8274228729979999
ACH-000776,-0.7149816561769999
ACH-000777,-0.36787137345700005
ACH-000778,-0.46058164648100003
ACH-000781,-0.67657022677
ACH-000782,-0.8549300850939999
ACH-000783,-0.630630688532
ACH-000784,-0.8999569529610001
ACH-000785,-0.6137436420310001
ACH-000787,-0.486672415325
ACH-000788,-0.853502432452
ACH-000791,-0.638440432788
ACH-000792,-0.929467308936
ACH-000794,-0.734841971414
ACH-000796,-0.857543373565
ACH-000799,-0.7106812110340001
ACH-000800,-0.652357785456
ACH-000802,-0.567889755897
ACH-000804,-0.296881675237
ACH-000805,-0.49881966960699997
ACH-000809,-0.6912607392579999
ACH-000810,-1.3911866419499999
ACH-000811,-0.593014373773
ACH-000817,-0.9053938845020001
ACH-000819,-1.16151226802
ACH-000820,-0.6350712839880001
ACH-000821,-1.04391149266
ACH-000822,-0.681740849177
ACH-000823,-0.920287117882
ACH-000824,-0.634190679782
ACH-000827,-0.6567920151600001
ACH-000829,-1.00680298957
ACH-000831,-0.618774815779
ACH-000832,-0.7049846791399998
ACH-000833,-0.641263010423
ACH-000834,-0.683843979226
ACH-000835,-0.900558941785
ACH-000836,-0.38455252392899997
ACH-000837,-0.463482993465
ACH-000838,-0.847180218908
ACH-000839,-0.7791264404699999
ACH-000840,-1.05782095234
ACH-000841,-0.67545796042
ACH-000843,-0.513412873894
ACH-000846,-0.9618616804279999
ACH-000847,-0.634861242629
ACH-000848,-0.638363716053
ACH-000849,-0.849218806978
ACH-000851,-0.577995782819
ACH-000855,-0.36559348846199996
ACH-000856,-0.816920907903
ACH-000858,-0.7240498101710001
ACH-000859,-0.9042615475329999
ACH-000861,-0.49613437838200003
ACH-000862,-0.9189745999850001
ACH-000865,-0.651515228454
ACH-000866,-0.46579188212399997
ACH-000867,-0.707986339864
ACH-000869,-0.907803537555
ACH-000872,-0.490011076127
ACH-000873,-0.7647373470759999
ACH-000876,-0.6150097539689999
ACH-000878,-0.965850933756
ACH-000880,-1.18839551714
ACH-000881,-0.634592816053
ACH-000882,-0.748776254539
ACH-000884,-0.744776755912
ACH-000885,-0.832456984188
ACH-000887,-0.594646920376
ACH-000888,-0.7491179323199999
ACH-000889,-0.957465371028
ACH-000890,-0.9466456982989999
ACH-000896,-0.7625857617139999
ACH-000898,-0.987158270413
ACH-000900,-0.5249980915110001
ACH-000901,-0.6804504187029999
ACH-000905,-0.527418716945
ACH-000906,-0.433870589054
ACH-000907,-0.995194500467
ACH-000910,-0.5255250345019999
ACH-000911,-0.645503746919
ACH-000912,-0.910560098754
ACH-000913,-0.746664448048
ACH-000915,-0.51863381165
ACH-000916,-0.554190901908
ACH-000917,-0.64056119015
ACH-000921,-0.7448297055140001
ACH-000924,-0.615723858157
ACH-000926,-0.678830563589
ACH-000928,-0.7607372182109999
ACH-000929,-0.7038375462450001
ACH-000932,-0.662842787861
ACH-000935,-0.561322481644
ACH-000936,-0.7026333576260001
ACH-000937,-1.11692542426
ACH-000938,-0.767215745413
ACH-000939,-0.537759684259
ACH-000941,-0.8175840087549999
ACH-000943,-0.344859851577
ACH-000946,-0.6119827839590001
ACH-000947,-0.471602455581
ACH-000948,-0.629900124407
ACH-000950,-0.538357783194
ACH-000953,-0.801687391905
ACH-000957,-0.658525048539
ACH-000958,-0.584654037592
ACH-000960,-0.9890096933210001
ACH-000963,-1.5083405890000001
ACH-000968,-0.481352754951
ACH-000969,-0.665943662452
ACH-000973,-0.771124574223
ACH-000974,-0.6371319815690001
ACH-000975,-0.548402673644
ACH-000976,-0.624266216031
ACH-000978,-0.734304794355
ACH-000980,-0.6160265477
ACH-000984,-0.603740173679
ACH-000986,-0.740083075816
ACH-000988,-0.6922675851960001
ACH-000993,-0.7612363876289999
ACH-000994,-0.7996057158650001
ACH-000996,-0.953019798285
ACH-001001,-0.921426286786
ACH-001020,-0.32589728844099997
ACH-001028,-0.39422056697400004
ACH-001031,-0.7224554284100001
ACH-001038,-0.582450056157
ACH-001048,-0.7152672669660001
ACH-001050,-0.985214537286
ACH-001053,-0.848306279596
ACH-001054,-0.8238274475049999
ACH-001061,-0.580099139537
ACH-001067,-0.644906379883
ACH-001075,-0.8516504617530001
ACH-001096,-0.753399954984
ACH-001128,0.21813747298099997
ACH-001134,-0.633693851802
ACH-001151,-0.5740391073860001
ACH-001163,-0.759537199877
ACH-001164,-0.638173705497
ACH-001173,-0.649009920514
ACH-001183,-0.736934378478
ACH-001184,-0.693956823884
ACH-001190,-0.6154850020929999
ACH-001192,-0.96634717578
ACH-001193,-0.250730320084
ACH-001196,-0.9047265028929999
ACH-001197,-0.828660731888
ACH-001205,-0.768007777146
ACH-001211,-0.522372945063
ACH-001212,-0.884538161767
ACH-001228,-0.7874754542100001
ACH-001232,-0.5834610296630001
ACH-001239,-0.8157321643880001
ACH-001274,-0.415040882969
ACH-001275,-0.722180116954
ACH-001277,-0.336563661492
ACH-001278,-0.586805199872
ACH-001280,-0.558872207938
ACH-001283,-0.6639272196379999
ACH-001289,-0.6249561911129999
ACH-001295,-0.8881073424600001
ACH-001300,-0.7658815020980001
ACH-001301,-0.540280060825
ACH-001302,-1.04458330472
ACH-001303,-0.5152662793339999
ACH-001306,-0.724763705379
ACH-001318,-0.637941506437
ACH-001322,-0.878812567494
ACH-001328,-0.812653093684
ACH-001332,-0.7024693139
ACH-001333,-0.742164482579
ACH-001336,-0.55808379948
ACH-001340,-0.794642500476
ACH-001346,-0.855991613006
ACH-001353,-0.6736272212759999
ACH-001354,-0.499501831617
ACH-001367,-0.660926802811
ACH-001368,-0.506407250325
ACH-001374,-0.7039605755670001
ACH-001375,-0.741345829021
ACH-001377,-0.551583029573
ACH-001380,-0.489309656403
ACH-001391,-0.600065444099
ACH-001407,-0.898550489568
ACH-001408,-0.643056308904
ACH-001413,-0.9107602992299999
ACH-001430,-0.817877996199
ACH-001431,-0.5914198199390001
ACH-001450,-1.1283520840299999
ACH-001496,-0.502718955145
ACH-001500,-0.676967319852
ACH-001521,-0.691341496058
ACH-001523,-0.7182221943100001
ACH-001532,-0.989130023552
ACH-001536,-0.646420457959
ACH-001550,-0.277609855143
ACH-001552,-1.0216851139299998
ACH-001554,-0.712006806506
ACH-001645,-0.693245241099
ACH-001654,-0.690270786408
ACH-001715,-0.7180731543109999
ACH-001735,-0.609109438626
ACH-001736,-1.0130714683600002
ACH-001737,-0.626440917379
ACH-001740,-0.635669043155
ACH-001745,-0.614637207361
ACH-001750,-0.893362904634
ACH-001765,-0.993159444494
ACH-001956,-0.749372094216
ACH-001957,-0.417986173407
