,CA11 (770)
ACH-000004,-0.13638945934399999
ACH-000007,-0.08135396521989999
ACH-000009,-0.172644170642
ACH-000011,0.038501493050300005
ACH-000012,-0.237123974382
ACH-000013,-0.32791324638700003
ACH-000014,-0.287155008042
ACH-000015,-0.26539236606100003
ACH-000017,0.023863519454
ACH-000018,-0.43580415986000004
ACH-000019,-0.226182459916
ACH-000021,-0.280998476226
ACH-000022,-0.176608121098
ACH-000025,-0.014717359601399999
ACH-000028,-0.283535162987
ACH-000030,-0.28251669581
ACH-000035,-0.135486089427
ACH-000036,-0.262899624609
ACH-000037,0.0307271784745
ACH-000039,-0.0372200735793
ACH-000040,-0.0205335616944
ACH-000041,-0.217516674668
ACH-000042,-0.12357088329600001
ACH-000045,-0.241462397339
ACH-000047,-0.136373004055
ACH-000052,-0.260849899591
ACH-000053,-0.192404281672
ACH-000054,-0.168650465365
ACH-000055,-0.143606033406
ACH-000060,-0.0552020488715
ACH-000067,-0.134790777006
ACH-000070,-0.006786753892979999
ACH-000075,0.264665611209
ACH-000078,-0.160237242923
ACH-000082,-0.16213004297800002
ACH-000085,-0.236863068558
ACH-000086,-0.380312144189
ACH-000087,-0.19380892887600001
ACH-000092,-0.204801137295
ACH-000095,-0.09328389415510001
ACH-000097,-0.211685380741
ACH-000098,-0.349060866548
ACH-000099,-0.205914853485
ACH-000108,-0.286748642755
ACH-000113,-0.174887717799
ACH-000115,-0.27216522975900004
ACH-000116,-0.119188341687
ACH-000118,-0.170188455297
ACH-000120,-0.10977733965
ACH-000123,-0.0866822710482
ACH-000127,-0.130937318419
ACH-000128,-0.0877727523924
ACH-000132,-0.191234635544
ACH-000133,-0.243706052374
ACH-000137,-0.456939789259
ACH-000138,-0.28544718185199996
ACH-000142,-0.239927408403
ACH-000143,-0.24838593808899997
ACH-000146,-0.156220026113
ACH-000148,-0.0611738129762
ACH-000150,-0.0979889130205
ACH-000152,-0.16735140761700001
ACH-000153,-0.385058976588
ACH-000159,-0.22300885093699999
ACH-000160,-0.268831488802
ACH-000163,-0.107035863633
ACH-000167,0.08755008690089999
ACH-000168,-0.35220019851499995
ACH-000169,-0.19357311263799998
ACH-000178,-0.289989054536
ACH-000182,-0.196894554393
ACH-000183,-0.19994307207400003
ACH-000188,-0.36454146403899995
ACH-000189,-0.605583436765
ACH-000190,-0.076772089727
ACH-000198,-0.22836084267499998
ACH-000204,0.0325597568021
ACH-000206,-0.023701335457900003
ACH-000207,-0.215367392082
ACH-000211,-0.159382073519
ACH-000215,-0.143006732484
ACH-000221,-0.167616058291
ACH-000222,-0.23857006059099997
ACH-000223,-0.170445293946
ACH-000226,-0.114353601342
ACH-000227,-0.106160786936
ACH-000228,0.10406123049100001
ACH-000231,-0.0955678320295
ACH-000232,-0.32060591786
ACH-000233,-0.137811620602
ACH-000234,0.10667082313899999
ACH-000235,-0.258572463448
ACH-000237,-0.168578367452
ACH-000238,0.00452627879003
ACH-000243,-0.150828857959
ACH-000244,-0.15502765711
ACH-000246,-0.221759174349
ACH-000248,-0.318363521078
ACH-000250,-0.215104186342
ACH-000251,-0.20420371228300002
ACH-000253,0.0220303170499
ACH-000255,-0.264938452663
ACH-000256,-0.08607037653010001
ACH-000257,-0.0203497692081
ACH-000258,-0.0502780479048
ACH-000259,-0.235974504391
ACH-000260,-0.208911624598
ACH-000261,-0.274996833028
ACH-000262,-0.30211364461999995
ACH-000263,0.061443603923
ACH-000264,-0.218195082199
ACH-000265,-0.273717665547
ACH-000266,-0.23729376224800003
ACH-000272,-0.18065370174400003
ACH-000273,-0.15142200291400001
ACH-000274,-0.20496743429
ACH-000277,-0.288841237322
ACH-000278,-0.15860131238
ACH-000279,-0.0887813140718
ACH-000280,-0.343986413286
ACH-000281,-0.182324354124
ACH-000288,-0.0529259968333
ACH-000291,-0.161342766492
ACH-000293,-0.0862937449628
ACH-000294,-0.982074487284
ACH-000295,0.036087252193400005
ACH-000296,-0.0741658096215
ACH-000302,-0.5307517041600001
ACH-000304,0.0330304128664
ACH-000307,-0.0173113415386
ACH-000308,-0.260768856373
ACH-000310,-0.182898921508
ACH-000311,-0.23623065117800002
ACH-000312,-0.15751615535900002
ACH-000315,-0.305382767826
ACH-000316,0.0204686094543
ACH-000317,0.0884213250852
ACH-000318,-0.0698092086389
ACH-000319,-0.28335760438700003
ACH-000320,-0.12398269383300001
ACH-000322,-0.0467836506336
ACH-000323,-0.22632417558499998
ACH-000324,-0.237240799144
ACH-000329,-0.224602026151
ACH-000330,-0.21815793891999996
ACH-000331,0.019411766857799998
ACH-000332,-0.202681285132
ACH-000334,-0.350828610241
ACH-000335,-0.199961344377
ACH-000336,-0.398766873143
ACH-000337,0.10577907250600001
ACH-000339,-0.194185537029
ACH-000341,-0.365656210489
ACH-000348,-0.0516939171612
ACH-000350,-0.154537217191
ACH-000352,-0.253288066462
ACH-000356,-0.227582194667
ACH-000361,0.034925252506199995
ACH-000362,-0.357012778456
ACH-000363,-0.17459147373199999
ACH-000364,-0.103434030111
ACH-000365,-0.174523133326
ACH-000366,-0.148253796405
ACH-000368,-0.0386451857343
ACH-000374,-0.0888381831245
ACH-000375,-0.106447487205
ACH-000376,-0.14864392139000002
ACH-000381,0.0664525637226
ACH-000383,-0.23188670179499998
ACH-000387,0.011702444498799999
ACH-000389,-0.32074384102200004
ACH-000390,-0.265328468974
ACH-000393,-0.031438150105099996
ACH-000395,-0.391564585347
ACH-000397,-0.211963171648
ACH-000401,-0.125953359574
ACH-000402,0.24017641836999998
ACH-000403,-0.21092221509
ACH-000404,-0.291376723694
ACH-000406,-0.0968661923219
ACH-000407,-0.101388862529
ACH-000408,-0.38123534419200006
ACH-000410,-0.07941177155450001
ACH-000411,0.00590313841677
ACH-000414,-0.29873149503699997
ACH-000415,-0.108917661434
ACH-000416,-0.257086004686
ACH-000420,-0.241658260671
ACH-000421,-0.12727454111199998
ACH-000424,0.280234429381
ACH-000425,-0.103007483941
ACH-000426,0.226582566974
ACH-000427,-0.12445768877499999
ACH-000433,-0.133389827961
ACH-000436,-0.107907406328
ACH-000444,-0.064526093009
ACH-000445,-0.214971068442
ACH-000448,-0.262754004286
ACH-000450,-0.35023568737300004
ACH-000452,-0.026038449985500003
ACH-000454,-0.09399880590939999
ACH-000458,-0.0945988390063
ACH-000459,-0.298684165998
ACH-000460,-0.259649133172
ACH-000461,-0.252780706947
ACH-000463,-0.228081747029
ACH-000464,0.047461426214800005
ACH-000466,-0.142359546151
ACH-000467,-0.197281160957
ACH-000468,-0.32727628444400003
ACH-000469,-0.31215760252700003
ACH-000470,-0.170811865517
ACH-000471,-0.251299729457
ACH-000472,-0.23878210675099998
ACH-000473,0.0350401790849
ACH-000475,-0.153828937226
ACH-000476,-0.07717236464089999
ACH-000477,-0.268990993863
ACH-000480,-0.036444195288999996
ACH-000481,-0.103297762007
ACH-000483,-0.140378013487
ACH-000484,-0.514444490879
ACH-000485,0.00656678784985
ACH-000486,-0.183188716374
