,KLHDC4 (54758)
ACH-000004,-0.13273363149700002
ACH-000007,-0.338156849089
ACH-000009,-0.135773095532
ACH-000011,-0.178002454831
ACH-000012,-0.297984041259
ACH-000013,-0.305525412245
ACH-000014,-0.24475678855500002
ACH-000015,-0.13600736358100002
ACH-000017,-0.134323057861
ACH-000018,-0.221505107295
ACH-000019,-0.288471272603
ACH-000021,-0.23144400617
ACH-000022,-0.16099681062100002
ACH-000025,-0.35326854521799994
ACH-000028,-0.130335429784
ACH-000030,-0.192598207987
ACH-000035,-0.0936489730226
ACH-000036,-0.556016506018
ACH-000037,-0.459355418002
ACH-000039,-0.0779041223652
ACH-000040,-0.426578471446
ACH-000041,-0.0640335745094
ACH-000042,-0.2804172438
ACH-000045,-0.38580011697300004
ACH-000047,-0.262848522769
ACH-000052,-0.322421955947
ACH-000053,-0.109783869669
ACH-000054,-0.430864759561
ACH-000055,-0.28763329392299997
ACH-000060,-0.183416413189
ACH-000067,-0.102833569907
ACH-000070,-0.112858936975
ACH-000075,-0.302783338193
ACH-000078,-0.249168217044
ACH-000082,-0.257115518926
ACH-000085,-0.6815628779880001
ACH-000086,-0.16883155368500002
ACH-000087,-0.118565465295
ACH-000092,-0.254880403614
ACH-000095,-0.153175415503
ACH-000097,-0.189801154168
ACH-000098,-0.23295003904800002
ACH-000099,-0.18983364367400002
ACH-000108,-0.397211178239
ACH-000113,-0.311783198651
ACH-000115,-0.049528113495
ACH-000116,-0.174008949081
ACH-000118,-0.245458662966
ACH-000120,-0.185233250745
ACH-000123,-0.336668348199
ACH-000127,-0.180683820536
ACH-000128,-0.221489708872
ACH-000132,-0.240081769957
ACH-000133,-0.35195724096600006
ACH-000137,-0.441722188212
ACH-000138,-0.427431528002
ACH-000142,-0.391388851456
ACH-000143,-0.215946042951
ACH-000146,-0.16817600522700002
ACH-000148,-0.265331886056
ACH-000150,-0.152319006316
ACH-000152,-0.236155261626
ACH-000153,-0.511834611673
ACH-000159,-0.145582847325
ACH-000160,-0.21286817124200003
ACH-000163,-0.160222202929
ACH-000167,-0.42391500741099997
ACH-000168,-0.655915634061
ACH-000169,-0.217485068235
ACH-000178,-0.328483585485
ACH-000182,-0.247691873179
ACH-000183,-0.0835598840025
ACH-000188,-0.343062306263
ACH-000189,-0.306986331775
ACH-000190,0.058045730718900006
ACH-000198,-0.290057967568
ACH-000204,0.0375007823039
ACH-000206,-0.277563938205
ACH-000207,-0.278739625238
ACH-000211,-0.274124216067
ACH-000215,-0.316870038017
ACH-000221,-0.26539318469
ACH-000222,-0.273376800357
ACH-000223,-0.16973679830400001
ACH-000226,-0.328045727168
ACH-000227,-0.551878469629
ACH-000228,-0.239974329933
ACH-000231,-0.178292684014
ACH-000232,-0.137880004717
ACH-000233,-0.380726333571
