,HAND1 (9421)
ACH-000004,-0.206993141159
ACH-000007,0.0502633328146
ACH-000009,0.147600774273
ACH-000011,-0.0728914634059
ACH-000012,-0.005551773903729999
ACH-000013,-0.0674751519848
ACH-000014,-0.149685740797
ACH-000015,-0.0726915004788
ACH-000017,-0.168289647122
ACH-000018,-0.138790226782
ACH-000019,0.05624601580030001
ACH-000021,0.19695233869000003
ACH-000022,-0.0444294292054
ACH-000025,-0.0407967324371
ACH-000028,0.0122284016408
ACH-000030,0.00578069415432
ACH-000035,-0.0646103375324
ACH-000036,-0.027659024923400003
ACH-000037,-0.08509268996279999
ACH-000039,0.034905843381900004
ACH-000040,-0.125754794284
ACH-000041,0.0338329491937
ACH-000042,0.09585207046369999
ACH-000045,-0.0742109784112
ACH-000047,0.0019218828751700002
ACH-000052,0.167693762955
ACH-000053,-0.029985426558400002
ACH-000054,-0.0513862630858
ACH-000055,0.0838074908462
ACH-000060,-0.0466336899121
ACH-000067,-0.233959707803
ACH-000070,0.13297171629899998
ACH-000075,0.0476421188997
ACH-000078,0.073633523251
ACH-000082,-0.131311543199
ACH-000085,-0.00554888978534
ACH-000086,-0.155941279653
ACH-000087,0.030137116313099996
ACH-000092,0.0128247474912
ACH-000095,-0.09308681338260001
ACH-000097,-0.0928921841756
ACH-000098,0.0363395057538
ACH-000099,-0.294789130251
ACH-000108,0.11783193987400001
ACH-000113,0.015244780861599999
ACH-000115,0.0658527717516
ACH-000116,0.108004668759
ACH-000118,0.08437751429739998
ACH-000120,-0.06764128641919999
ACH-000123,0.21759722767499998
ACH-000127,-0.0661876477254
ACH-000128,-0.237516847606
ACH-000132,-0.047802078853900004
ACH-000133,-0.0183171811254
ACH-000137,-0.0466569385236
ACH-000138,0.0297210802517
ACH-000142,0.0115056261311
ACH-000143,-0.0472783474885
ACH-000146,0.0637597714271
ACH-000148,-0.032178176848
ACH-000150,0.08849115371860002
ACH-000152,-0.0667322383304
ACH-000153,-5.20571268524e-05
ACH-000159,-0.0327078448039
