,PRDX5 (25824)
ACH-000004,-0.0806389062837
ACH-000007,-0.34339418268700006
ACH-000009,-0.215574829526
ACH-000011,-0.199555948794
ACH-000012,-0.0722423956937
ACH-000013,-0.275462975606
ACH-000014,0.09891621652889998
ACH-000015,-0.131989962414
ACH-000017,-0.28406314345899997
ACH-000018,-0.33862545047200004
ACH-000019,-0.24792020143899998
ACH-000021,-0.19681429286200003
ACH-000022,-0.17950246167599998
ACH-000025,-0.134997387947
ACH-000028,-0.339614039689
ACH-000030,-0.18420142113600002
ACH-000035,-0.269414877612
ACH-000036,-0.307154919004
ACH-000037,-0.456831915322
ACH-000039,-0.0647862522418
ACH-000040,-0.242800185773
ACH-000041,-0.227555890905
ACH-000042,-0.2344393911
ACH-000045,-0.274286546
ACH-000047,-0.124939274768
ACH-000052,-0.293233343276
ACH-000053,-0.22468300816
ACH-000054,-0.188041203504
ACH-000055,-0.169902298288
ACH-000060,-0.183661370766
ACH-000067,-0.213537162676
ACH-000070,-0.167875082932
ACH-000075,-0.258401984315
ACH-000078,-0.19273468746199998
ACH-000082,-0.42940137314099996
ACH-000085,-0.35678529360100003
ACH-000086,-0.340335092073
ACH-000087,-0.372650937803
ACH-000092,-0.262418142435
ACH-000095,-0.09507925505680001
ACH-000097,-0.204303549498
ACH-000098,-0.16953490232
ACH-000099,-0.273447616998
ACH-000108,-0.213065441602
ACH-000113,-0.11563239156199999
ACH-000115,-0.5501539289090001
ACH-000116,-0.399437731404
ACH-000118,-0.21269369497499999
ACH-000120,-0.128938785248
ACH-000123,-0.26603437142700004
ACH-000127,-0.158303200917
ACH-000128,-0.04965411034
ACH-000132,-0.269469860898
ACH-000133,-0.0408038525475
ACH-000137,-0.510333331186
ACH-000138,-0.23666939296300002
ACH-000142,-0.217711466765
ACH-000143,-0.13053280162
ACH-000146,-0.1467711303
ACH-000148,-0.150021193221
ACH-000150,-0.279587296528
ACH-000152,-0.056989643073500004
ACH-000153,-0.044726964543699996
ACH-000159,-0.15741882912
ACH-000160,-0.20699048527
ACH-000163,-0.28812634125
ACH-000167,-0.39914808261699997
ACH-000168,0.103733063832
ACH-000169,-0.23793265695500002
ACH-000178,-0.222336653066
ACH-000182,-0.11494339819499999
ACH-000183,-0.224753083288
ACH-000188,-0.35119238062200003
ACH-000189,-0.23248826597199998
ACH-000190,-0.0834969313687
ACH-000198,-0.168459273798
ACH-000204,-0.430730363868
ACH-000206,-0.240068694216
ACH-000207,-0.40239303251100006
ACH-000211,-0.169264536407
ACH-000215,-0.237552875444
ACH-000221,-0.09023123149589998
ACH-000222,-0.28297909949
ACH-000223,-0.241698159234
ACH-000226,-0.258271451318
ACH-000227,-0.404971529651
ACH-000228,-0.135834671518
ACH-000231,-0.17021743424199998
ACH-000232,-0.21569836026900002
ACH-000233,-0.360686661398
ACH-000234,-0.24012748298300002
ACH-000235,-0.20272495196499998
ACH-000237,-0.212308827976
ACH-000238,-0.200560020053
ACH-000243,-0.170554106298
ACH-000244,-0.41676244001999996
ACH-000246,-0.252216533515
ACH-000248,-0.148914015404
ACH-000250,-0.298581090061
ACH-000251,-0.467600884627
ACH-000253,-0.28806202983199997
ACH-000255,-0.36419702596500003
ACH-000256,-0.285592524368
ACH-000257,0.34031949855
ACH-000258,-0.122487418092
ACH-000259,-0.270331682337
ACH-000260,-0.09564742131339998
ACH-000261,-0.293840894933
ACH-000262,-0.148133833004
ACH-000263,-0.0281921320939
ACH-000264,-0.30261089567099997
ACH-000265,-0.12652656975999999
ACH-000266,-0.338384365327
ACH-000272,-0.0908176273752
ACH-000273,-0.11773963660499999
ACH-000274,-0.11412568140399999
ACH-000277,-0.526691380221
ACH-000278,-0.112391288342
ACH-000279,-0.026271042144
