,DCTPP1 (79077)
ACH-000433,-0.028993937396
ACH-000436,-0.023356082716099996
ACH-000444,-0.147224410654
ACH-000445,-0.29065604248300003
ACH-000448,-0.0644884312793
ACH-000450,-0.14638850496300002
ACH-000452,-0.191846355094
ACH-000454,0.015711593178
ACH-000458,-0.0276537014278
ACH-000459,-0.11028202861099999
ACH-000460,-0.107340217434
ACH-000461,0.043922106417699995
ACH-000463,-0.16777991172499998
ACH-000464,-0.31271613630199996
ACH-000466,0.0329421179582
ACH-000467,-0.0641269915333
ACH-000468,0.144912152666
ACH-000469,-0.195591894091
ACH-000470,-0.10905458011
ACH-000471,-0.302369626791
ACH-000472,-0.15396591313400002
ACH-000473,-0.177351488067
ACH-000475,-0.0677463248427
ACH-000476,-0.11296325891799999
ACH-000477,-0.0896671111607
ACH-000480,-0.19444225313900002
ACH-000481,0.0843931713673
ACH-000483,-0.46791579730099997
ACH-000484,-0.0810889903196
ACH-000485,-0.135897023782
ACH-000486,-0.304958269358
ACH-000487,-0.10933602285999998
ACH-000488,-0.140209192023
ACH-000490,-0.123836572368
ACH-000491,-0.011856232116700002
ACH-000495,-0.36759456328199996
ACH-000496,-0.154829455099
ACH-000499,-0.475958642632
ACH-000500,-0.537145693487
ACH-000502,-0.20355546074499997
ACH-000503,0.038464854043400006
ACH-000505,-0.321395367714
ACH-000507,-0.158889210628
ACH-000510,-0.299380239841
ACH-000511,-0.17676509884
ACH-000512,0.154829009116
ACH-000516,-0.18386604423
ACH-000517,-0.385181282337
ACH-000518,-0.088344518905
ACH-000520,-0.12466598584699999
ACH-000521,-0.232303706474
ACH-000522,-0.212364890287
ACH-000524,-0.023048643165700003
ACH-000527,-0.138915718131
ACH-000528,-0.22174377347
ACH-000537,-0.044492400157800004
ACH-000541,-0.239839171677
ACH-000542,-0.100746315404
ACH-000544,-0.0111494903935
ACH-000545,-0.06866566281740001
ACH-000547,-0.0867424280366
ACH-000548,0.022389514999
ACH-000549,-0.24415184032900003
ACH-000550,0.101965360303
ACH-000552,-0.0203585419201
ACH-000556,-0.32035565488400003
ACH-000557,-0.17532751068900002
ACH-000570,-0.0324943853095
ACH-000571,-0.189168168508
ACH-000573,-0.124407353496
ACH-000576,-0.332707068885
ACH-000580,-0.36922242164
ACH-000584,-0.182498501481
ACH-000585,-0.226144159311
ACH-000588,-0.0798871211507
ACH-000589,-0.18618937593600002
ACH-000591,-0.0394169257478
ACH-000593,-0.126841843419
ACH-000600,-0.042798362295900005
ACH-000601,-0.256567999879
ACH-000604,-0.31883785931999997
ACH-000605,-0.0933852914828
ACH-000606,-0.16981429763
ACH-000608,-0.0718690379292
ACH-000614,-0.041104311201400005
ACH-000616,-0.22350206628000002
ACH-000618,-0.178981953125
ACH-000619,-0.163443107845
ACH-000620,-0.266036295595
ACH-000621,-0.261735879174
ACH-000622,-0.19402489992400002
ACH-000623,-0.0193354119808
ACH-000624,-0.24017783900400003
ACH-000627,0.113172402803
ACH-000630,-0.18792870636599998
ACH-000632,-0.23517943591600002
ACH-000633,-0.15319522630100002
ACH-000637,-0.488477504669
ACH-000638,-0.157726977598
ACH-000646,-0.360077247153
ACH-000647,-0.179087439791
ACH-000648,-0.26322011155499997
ACH-000649,-0.0533196513846
ACH-000651,-0.150782873919
ACH-000652,-0.226705054485
ACH-000653,-0.12753643764699998
ACH-000657,-0.149249504271
ACH-000658,-0.291237257272
ACH-000661,-0.15129807828400002
ACH-000662,-0.09295958825239999
ACH-000663,-0.22132588524900002
ACH-000665,-0.201751286838
ACH-000671,-0.19851014539500003
ACH-000673,-0.295432889308
ACH-000676,0.00867418094198
ACH-000677,-0.13631326408299999
ACH-000681,-0.149411027577
ACH-000682,-0.00571890738718
ACH-000683,-0.23474391408599998
ACH-000684,-0.00539024444758
ACH-000688,-0.42072520506800004
ACH-000693,-0.0644734924889
ACH-000694,-0.054953711701300006
ACH-000695,-0.36603553334100003
ACH-000696,-0.232301565371
ACH-000697,-0.193310564701
ACH-000699,-0.272216116266
ACH-000701,-0.233533079532
ACH-000706,-0.0850819084408
ACH-000711,-0.136222239649
ACH-000713,-0.416659756527
ACH-000714,-0.207700772909
ACH-000718,-0.12406895094900001
ACH-000720,-0.0137000091171
ACH-000721,-0.119492750977
ACH-000724,-0.19223518769099998
ACH-000725,-0.363955496324
ACH-000732,-0.0188571336255
ACH-000734,-0.101499193444
ACH-000735,-0.07417698606760001
ACH-000736,-0.0826917349043
ACH-000738,-0.155003827918
ACH-000746,-0.234016153592
ACH-000747,-0.06092316312630001
ACH-000748,-0.262356922331
ACH-000753,-0.207957401147
ACH-000756,-0.19016946533
ACH-000757,-0.17934919854000003
ACH-000758,-0.139492151414
ACH-000760,-0.206966201127
ACH-000763,-0.217237000793
ACH-000764,-0.083345705317
ACH-000765,-0.212528218431
ACH-000766,-0.229477324936
ACH-000767,-0.397876354224
ACH-000768,-0.06283081536719999
ACH-000769,-0.176068337874
ACH-000770,-0.152839062473
ACH-000771,-0.20470893361499998
ACH-000773,-0.0570010663979
ACH-000776,-0.401551106789
ACH-000777,-0.0113663953214
ACH-000778,-0.21544339428000003
ACH-000781,-0.0655738909594
ACH-000782,-0.26333863581
ACH-000783,-0.0251018951406
ACH-000784,-0.173152145391
ACH-000785,-0.199130921538
ACH-000787,0.0942279525422
ACH-000788,-0.290190435574
ACH-000791,-0.203761920992
ACH-000792,-0.129262848975
ACH-000794,-0.0612124295702
ACH-000796,-0.0469892617043
ACH-000799,-0.0616544872984
ACH-000800,-0.026545857795899998
ACH-000802,-0.177410949426
ACH-000804,-0.0836273093652
ACH-000805,-0.20438515237399998
ACH-000809,-0.0547305933991
ACH-000810,0.0511611584487
ACH-000811,-0.163766777315
ACH-000817,-0.301766849954
ACH-000819,-0.34946725104299997
ACH-000820,-0.292211272458
ACH-000821,-0.170480263503
ACH-000822,-0.07937079508639999
ACH-000823,-0.165382867284
ACH-000824,-0.11689926489800001
ACH-000827,-0.28573260115
ACH-000829,0.016126662910599998
ACH-000831,-0.08327378984810001
ACH-000832,-0.285418402994
ACH-000833,0.17639499359299998
ACH-000834,-0.0397458373548
ACH-000835,-0.0371301946336
ACH-000836,-0.236435201059
ACH-000837,-0.0151591620796
ACH-000838,0.00974245129972
ACH-000839,0.0897224335661
ACH-000840,-0.105749503297
ACH-000841,-0.187122548127
ACH-000843,-0.050366852450299995
ACH-000846,-0.064030666847
ACH-000847,0.0121870516429
ACH-000848,-0.158745748259
ACH-000849,-0.104585096248
ACH-000851,-0.030827864828099998
ACH-000855,-0.111534782251
ACH-000856,0.0209067430857
ACH-000858,-0.22796348311
ACH-000859,0.08355272365119999
ACH-000861,-0.131016435328
ACH-000862,-0.0714037034981
ACH-000865,-0.08750811272780001
ACH-000866,-0.0597047238767
ACH-000867,-0.195856074023
ACH-000869,-0.47506104429799995
ACH-000872,-0.244781725816
ACH-000873,-0.142771168024
ACH-000876,0.0283427046245
ACH-000878,0.11729647273800001
ACH-000880,-0.297232619534
ACH-000881,-0.027146796947400003
ACH-000882,-0.0454430829285
ACH-000884,-0.10466342853
ACH-000885,-0.0912195635761
ACH-000887,-0.0326457462651
ACH-000888,-0.15666035205700002
ACH-000889,-0.183106570471
ACH-000890,-0.178681690737
ACH-000896,-0.22238154503199997
ACH-000898,-0.17407458913499999
ACH-000900,-0.343534579333
ACH-000901,-0.14289157091399998
ACH-000905,-0.337571385924
ACH-000906,-0.0658406993997
ACH-000907,-0.147898774743
ACH-000910,-0.11501391256400001
ACH-000911,-0.212482624743
ACH-000912,-0.13038366875600002
ACH-000913,-0.128968030361
ACH-000915,-0.0970072379391
ACH-000916,-0.057665071146599994
ACH-000917,-0.19455652241500002
ACH-000921,-0.24644912721099999
ACH-000924,-0.0451542381224
ACH-000926,-0.27480586345400004
ACH-000928,-0.111401223653
ACH-000929,-0.045722780498800006
ACH-000932,-0.117661437894
ACH-000935,-0.101443113628
ACH-000936,-0.21923261645300002
ACH-000937,-0.116540358926
ACH-000938,-0.099934121724
ACH-000939,-0.412840705811
ACH-000941,-0.321270974093
ACH-000943,-0.245934129295
ACH-000946,-0.175008038264
ACH-000947,-0.11786976778
ACH-000948,-0.144256599461
ACH-000950,-0.10972055901799999
ACH-000953,-0.309413500643
ACH-000957,-0.22808045920000003
ACH-000958,-0.36399408282799994
ACH-000960,-0.008617675285690001
ACH-000963,-0.09931999808689998
ACH-000968,-0.182027467964
ACH-000969,-0.24928238547200002
ACH-000973,-0.21736834391600002
ACH-000974,-0.205120412592
ACH-000975,0.013642853996399999
ACH-000976,-0.07361545419360001
ACH-000978,-0.26541161492800003
ACH-000980,-0.189379841076
ACH-000984,-0.225164325485
ACH-000986,-0.077375147252
ACH-000988,-0.0893096546349
ACH-000993,-0.15203783700200002
ACH-000994,-0.07609812300489999
ACH-000996,-0.253928280091
ACH-001001,-0.0830011429668
ACH-001020,-0.156995316087
ACH-001028,0.0254037749732
ACH-001031,-0.123462592836
ACH-001038,-0.123277940688
ACH-001048,0.0163658744851
ACH-001050,-0.14020088460799998
ACH-001053,-0.113852572999
ACH-001054,-0.052596488279800006
ACH-001061,-0.16663444371
ACH-001067,0.0233644509117
ACH-001075,-0.191418921464
ACH-001096,-0.14164240965299998
ACH-001128,-0.26126481777399996
ACH-001134,-0.143391466844
ACH-001151,-0.07776176353139999
ACH-001163,-0.0913548968966
ACH-001164,-0.35810395508299997
ACH-001173,-0.10283640868300001
ACH-001183,-0.150221053032
ACH-001184,-0.165360417972
ACH-001190,-0.15953640329399998
ACH-001192,-0.0971243524883
ACH-001193,0.049909082111300004
ACH-001196,-0.212832577091
ACH-001197,-0.136434740571
ACH-001205,0.106183746276
ACH-001211,-0.132748961065
ACH-001212,-0.112038966173
ACH-001228,-0.118556895691
ACH-001232,-0.024721961245900002
ACH-001239,-0.327155277798
ACH-001274,-0.0671162581924
ACH-001275,-0.174869344445
ACH-001277,-0.0053983522170699995
ACH-001278,-0.26001617593299997
ACH-001280,0.0779595534487
ACH-001283,-0.25850771505
ACH-001289,-0.04772854836680001
ACH-001295,-0.288888258307
ACH-001300,-0.220350019532
ACH-001301,-0.405592950074
ACH-001302,-0.316127034588
ACH-001303,0.134212965977
ACH-001306,-0.153829614666
ACH-001318,-0.125819357125
ACH-001322,-0.187307424003
ACH-001328,-0.13780515281400002
ACH-001332,-0.0778409630033
ACH-001333,-0.13269162388699998
ACH-001336,-0.328399486353
ACH-001340,-0.08573936446010001
ACH-001346,-0.13394009511399999
ACH-001353,-0.133588258412
ACH-001354,0.0029945873488400002
ACH-001367,0.0524012509827
ACH-001368,-0.154683755766
ACH-001374,-0.020511882592900002
ACH-001375,-0.100048905616
ACH-001377,-0.160651657563
ACH-001380,0.0737001995463
ACH-001391,-0.340338260854
ACH-001407,0.000339334646506
ACH-001408,0.159124701793
ACH-001413,-0.215909068372
ACH-001430,-0.305771809945
ACH-001431,-0.0338706879835
ACH-001450,-0.263884109192
ACH-001496,-0.269688219526
ACH-001500,-0.00521487482602
ACH-001521,-0.122126381984
ACH-001523,-0.186075313057
ACH-001532,-0.127218460829
ACH-001536,-0.04530150587619999
ACH-001550,-0.010485216387
ACH-001552,-0.07594890206789999
ACH-001554,-0.0841642097023
ACH-001645,-0.0578293387969
ACH-001654,-0.314994987265
ACH-001715,-0.0958583006695
ACH-001735,-0.169508767907
ACH-001736,-0.12718267947999998
ACH-001737,-0.146149699134
ACH-001740,-0.27444206594
ACH-001745,-0.169864956724
ACH-001750,-0.128017255863
ACH-001765,-0.294197681663
ACH-001956,-0.0567505168347
ACH-001957,-0.134539772472
