,RRNAD1 (51093)
ACH-000444,-0.0276326166525
ACH-000445,-0.0181492503121
ACH-000448,-0.154618392566
ACH-000450,-0.13906712425
ACH-000452,0.0406719798374
ACH-000454,-0.217299499757
ACH-000458,-0.117680449358
ACH-000459,0.163445075834
ACH-000460,-0.13654999516799998
ACH-000461,-0.254496587377
ACH-000463,-0.233328398232
ACH-000464,0.0185226950324
ACH-000466,-0.00390334949407
ACH-000467,-0.04243176722019999
ACH-000468,-0.27638656623
ACH-000469,-0.08244564828989999
ACH-000470,-0.148827203598
ACH-000471,-0.035797475082800005
ACH-000472,0.008530104138589999
ACH-000473,-0.06749175767519999
ACH-000475,-0.124205742796
ACH-000476,-0.0555606861334
ACH-000477,-0.12166242092700001
ACH-000480,-0.200786392229
ACH-000481,-0.052448333210199996
ACH-000483,-0.188614822062
ACH-000484,-0.298245302729
ACH-000485,-0.178000481866
ACH-000486,-0.0576053249813
ACH-000487,-0.152163965905
ACH-000488,-0.0438149624091
ACH-000490,-0.077711249784
ACH-000491,-0.124768756351
ACH-000495,-0.126113316759
ACH-000496,-0.239759803405
ACH-000499,-0.294686643503
ACH-000500,-0.21047126848499997
ACH-000502,-0.17618629045200002
ACH-000503,0.139596828271
ACH-000505,-0.117502366879
ACH-000507,-0.0261411219103
ACH-000510,-0.235193732821
ACH-000511,-0.011480175359700001
ACH-000512,-0.0239608908061
ACH-000516,-0.11253484864800001
ACH-000517,-0.13715301579000003
ACH-000518,0.0552037443374
ACH-000520,-0.21772835760200002
ACH-000521,-0.286987341923
ACH-000522,-0.11948434545600001
ACH-000524,-0.15381405705099999
ACH-000527,-0.058811053858
ACH-000528,-0.09654035552710001
ACH-000537,-0.016568417379
ACH-000541,-0.29945581036200003
ACH-000542,-0.149452762828
ACH-000544,-0.062085727562300005
ACH-000545,-0.271275372334
ACH-000547,0.130748984546
ACH-000548,-0.039884130857599995
ACH-000549,0.0951708984713
ACH-000550,0.0687649009568
ACH-000552,-0.031635212655500004
ACH-000556,-0.0542656860783
ACH-000557,0.09139760820710001
ACH-000570,0.0427642984209
ACH-000571,-0.18392251759300002
ACH-000573,-0.0878050211969
ACH-000576,-0.371233877845
ACH-000580,-0.48355923346100005
ACH-000584,-0.035976846121300005
ACH-000585,-0.0652074664513
ACH-000588,-0.177545160911
ACH-000589,-0.21873612268000003
ACH-000591,0.244526269557
ACH-000593,-0.0681151826533
ACH-000600,-0.178777572751
ACH-000601,-0.283873855321
ACH-000604,-0.0342423472703
ACH-000605,-0.100474900381
ACH-000606,-0.077563766008
ACH-000608,-0.10721657465600001
ACH-000614,-0.12067299909399999
ACH-000616,-0.191972311813
ACH-000618,-0.0573415520513
ACH-000619,-0.20876313326499998
ACH-000620,-0.00923715961076
ACH-000621,-0.0822971069371
ACH-000622,-0.10245061141100001
ACH-000623,0.065019216969
ACH-000624,-0.046968081687
ACH-000627,-0.12802514000499998
ACH-000630,-0.0713554410953
ACH-000632,-0.0780236910055
ACH-000633,-0.153340663265
ACH-000637,-0.0473850598249
ACH-000638,-0.40215952063199994
ACH-000646,-0.066737491479
ACH-000647,-0.228801380749
ACH-000648,-0.187173141494
ACH-000649,-0.0158483052912
ACH-000651,-0.14877618835
ACH-000652,-0.345412557184
ACH-000653,-0.32486266301
ACH-000657,-0.143769220639
ACH-000658,-0.28193130384799997
ACH-000661,-0.0932200493935
ACH-000662,-0.1235074518
ACH-000663,-0.0771798662723
ACH-000665,-0.155585490114
ACH-000671,-0.0947720947301
ACH-000673,-0.0737641748135
ACH-000676,-0.257910280379
ACH-000677,-0.21338925199499997
ACH-000681,-0.19370780597800002
ACH-000682,-0.18181481094000002
ACH-000683,-0.590437084169
ACH-000684,-0.110372993486
ACH-000688,0.24025745497499998
ACH-000693,-0.138405687366
ACH-000694,-0.128295459538
ACH-000695,-0.055422354940599994
ACH-000696,-0.0500686627195
ACH-000697,-0.288434869534
ACH-000699,-0.0782586659935
ACH-000701,-0.114092811215
ACH-000706,-0.23691433391199998
ACH-000711,-0.034057021470599996
ACH-000713,-0.0391961735948
ACH-000714,-0.24089874187899998
ACH-000718,-0.023136664890900004
ACH-000720,-0.14281606180099998
ACH-000721,-0.0662316433102
ACH-000724,0.24107117795400002
ACH-000725,-0.17733812458099998
ACH-000732,-0.130961450759
ACH-000734,-0.15665766773
ACH-000735,-0.041269724248900005
ACH-000736,-0.0542094716845
ACH-000738,-0.000107138555123
ACH-000746,-0.339615282016
ACH-000747,-0.147308996381
ACH-000748,-0.013047870042099998
ACH-000753,-0.36836761965000003
ACH-000756,-0.123261838309
ACH-000757,-0.350688291346
ACH-000758,0.023375202881200003
ACH-000760,-0.115257211775
ACH-000763,0.034491842491699995
ACH-000764,0.027319572154
ACH-000765,-0.0766084321445
ACH-000766,-0.195049992583
ACH-000767,-0.28287576741799997
ACH-000768,-0.0691093952642
ACH-000769,-0.208939781603
ACH-000770,-0.15128459451600001
ACH-000771,-0.128799549594
ACH-000773,-0.118898596302
ACH-000776,-0.141326761389
ACH-000777,-0.12141484994000001
ACH-000778,-0.155910595732
ACH-000781,-0.153500933467
ACH-000782,-0.133457830531
ACH-000783,-0.153649802103
ACH-000784,-0.0888487482422
ACH-000785,-0.39444512850100005
ACH-000787,-0.2248607265
ACH-000788,-0.130222977341
ACH-000791,-0.248254838989
ACH-000792,-0.061903693168099995
ACH-000794,0.0678854521392
ACH-000796,-0.130247575566
ACH-000799,-0.466522294202
ACH-000800,-0.156908643475
ACH-000802,0.0631942961351
ACH-000804,-0.372620556743
ACH-000805,-0.348331459633
ACH-000809,-0.108142386179
ACH-000810,-0.135529564838
ACH-000811,-0.19079669350499998
ACH-000817,-0.296636456111
ACH-000819,-0.124020482375
ACH-000820,-0.397038788093
ACH-000821,-0.0701894470102
ACH-000822,-0.23609259758499998
ACH-000823,0.0040178420604699994
ACH-000824,-0.295846177799
ACH-000827,-0.0661187315463
ACH-000829,-0.0271882135996
ACH-000831,0.0262931802354
ACH-000832,-0.212064322696
ACH-000833,-0.180249618951
ACH-000834,-0.0900872901252
ACH-000835,-0.043218162651500004
ACH-000836,-0.0918732357601
ACH-000837,-0.214803831706
ACH-000838,-0.218219270407
ACH-000839,-0.251991017519
ACH-000840,-0.136468181874
ACH-000841,-0.237466119437
ACH-000843,-0.156682243967
ACH-000846,-0.112467535474
ACH-000847,-0.0218573856391
ACH-000848,-0.291465667127
ACH-000849,-0.193643505958
ACH-000851,-0.0342747820417
ACH-000855,-0.27582423331
ACH-000856,-0.0402924356274
ACH-000858,-0.0379506611668
ACH-000859,-0.11089949383199998
ACH-000861,-0.245033598447
ACH-000862,-0.0784613883616
ACH-000865,-0.22240950183699998
ACH-000866,-0.075868909552
ACH-000867,-0.0587229624336
ACH-000869,-0.16616193271500002
ACH-000872,0.0254637412848
ACH-000873,-0.330106815911
ACH-000876,-0.035642127198
ACH-000878,-0.058440304442800003
ACH-000880,-0.0160055499621
ACH-000881,-0.06377611522769999
ACH-000882,0.00841204832116
ACH-000884,0.0413892631061
ACH-000885,-0.174463785647
ACH-000887,-0.144497107456
ACH-000888,-0.127160040677
ACH-000889,-0.387009183857
ACH-000890,-0.0462549906564
ACH-000896,-0.0723578221663
ACH-000898,0.0881968491133
ACH-000900,-0.359254529887
ACH-000901,-0.239989552023
ACH-000905,-0.188203032949
ACH-000906,-0.0994778746596
ACH-000907,0.006869604174959999
ACH-000910,-0.11471901535199999
ACH-000911,0.0758390974396
ACH-000912,-0.07322374186760001
ACH-000913,-0.142667111343
ACH-000915,0.041838629958
ACH-000916,-0.0307425113132
ACH-000917,-0.0917961527694
ACH-000921,-0.21327490674400001
ACH-000924,-0.243214644252
ACH-000926,-0.11784240220100001
ACH-000928,0.00365972050637
ACH-000929,-0.35100658772200005
ACH-000932,0.0317534880162
ACH-000935,-0.12888607329600002
ACH-000936,-0.398629891
ACH-000937,-0.0650564481243
ACH-000938,-0.00244399281126
ACH-000939,-0.244038462913
ACH-000941,-0.22493400783599998
ACH-000943,-0.0251905951088
ACH-000946,-0.182565221889
ACH-000947,-0.0898693547508
ACH-000948,-0.250469430402
ACH-000950,-0.051532008529500004
ACH-000953,0.0602946142136
ACH-000957,-0.37452354545100003
ACH-000958,-0.23070224984499998
ACH-000960,0.0294535412748
ACH-000963,-0.0943739167189
ACH-000968,-0.0465649357361
ACH-000969,-0.22611623709000003
ACH-000973,-0.0430152027135
ACH-000974,-0.0197571524106
ACH-000975,-0.14714535926
ACH-000976,-0.20219374247000002
ACH-000978,0.10790932880000001
ACH-000980,-0.104493697505
ACH-000984,-0.40561790256499997
ACH-000986,-0.136080995364
ACH-000988,0.0677487988579
ACH-000993,0.0595653924163
ACH-000994,-0.164954785975
ACH-000996,-0.11359432069900001
ACH-001001,-0.21945658786999997
ACH-001020,0.0433132164132
ACH-001028,-0.222791625447
ACH-001031,-0.17133141547699998
ACH-001038,0.00142044738483
ACH-001048,-0.010583766288999999
ACH-001050,-0.104579502917
ACH-001053,-0.5410710757639999
ACH-001054,-0.151802964271
ACH-001061,-0.24811042618700002
ACH-001067,0.0017636131303599997
ACH-001075,0.0207640140752
ACH-001096,-0.148107921971
ACH-001128,0.0174705295043
ACH-001134,-0.0457047929304
ACH-001151,-0.161929349708
ACH-001163,-0.25374697603199997
ACH-001164,0.135136934808
ACH-001173,-0.00808898611021
ACH-001183,0.0888159228825
ACH-001184,-0.132751567607
ACH-001190,-0.17778549935600002
ACH-001192,-0.196913801098
ACH-001193,0.0291876642012
ACH-001196,-0.22081207530699998
ACH-001197,-0.27302333393100003
ACH-001205,-0.028873342354999998
ACH-001211,-0.37454396538400003
ACH-001212,-0.0534643169845
ACH-001228,-0.08247290013660001
ACH-001232,-0.128768792598
ACH-001239,-0.09236812383700001
ACH-001274,-0.234144665768
ACH-001275,0.0270110698169
ACH-001277,0.00816958797434
ACH-001278,-0.11583013971100001
ACH-001280,-0.280707060354
ACH-001283,-0.220527828079
ACH-001289,-0.114667998026
ACH-001295,-0.0543447790689
ACH-001300,-0.206114403539
ACH-001301,-0.254393233674
ACH-001302,-0.258414741118
ACH-001303,-0.146231733234
ACH-001306,-0.156479362553
ACH-001318,-0.242139088696
ACH-001322,-0.09284899655750001
ACH-001328,-0.10138905525
ACH-001332,-0.255779101448
ACH-001333,-0.114397289639
ACH-001336,-0.202967579766
ACH-001340,-0.07356521032539999
ACH-001346,-0.103923264102
ACH-001353,-0.0925153907072
ACH-001354,-0.24676225918000003
ACH-001367,0.0702557482178
ACH-001368,-0.0824045676284
ACH-001374,-0.0462487029794
ACH-001375,-0.18832262071699998
ACH-001377,-0.180423183575
ACH-001380,-0.05939526864440001
ACH-001391,-0.241660903616
ACH-001407,-0.0265720384799
ACH-001408,-0.16947382055100002
ACH-001413,-0.212125960855
ACH-001430,-0.190756372188
ACH-001431,-0.275910378631
ACH-001450,-0.113118866439
ACH-001496,-0.11178344062899999
ACH-001500,-0.180186808297
ACH-001521,0.13203608826500002
ACH-001523,-0.132505149713
ACH-001532,-0.0614432224804
ACH-001536,0.114068932072
ACH-001550,-0.12393891274
ACH-001552,-0.051940381626
ACH-001554,-0.120887232458
ACH-001645,0.0139963740141
ACH-001654,-0.0659103785126
ACH-001715,-0.0343067553919
ACH-001735,-0.0159454473805
ACH-001736,0.0198424413991
ACH-001737,0.326643719802
ACH-001740,-0.30202965399099996
ACH-001745,0.0657039242414
ACH-001750,-0.09784151841080001
ACH-001765,-0.181616088287
ACH-001956,-0.10718987133999999
ACH-001957,-0.17144448332000004
