,OTULIN (90268)
ACH-000004,-0.104818431231
ACH-000007,0.024310405593900002
ACH-000009,-0.10261744240800001
ACH-000011,0.0685215338398
ACH-000012,-0.109253201425
ACH-000013,-0.0180072766259
ACH-000014,-0.13019844071699999
ACH-000015,0.07680500608039999
ACH-000017,-0.061565488254
ACH-000018,-0.048202016427499994
ACH-000019,-0.0991796411431
ACH-000021,0.09897927346060001
ACH-000022,-0.11420039456100001
ACH-000025,0.054462918779999994
ACH-000028,0.0665690783202
ACH-000030,-0.0177987180147
ACH-000035,-0.114486420383
ACH-000036,-0.472915413399
ACH-000037,-0.22430550246300002
ACH-000039,0.12017746613399999
ACH-000040,-0.208977668755
ACH-000041,0.058700060066
ACH-000042,-0.09863863989
ACH-000045,0.173799457946
ACH-000047,-0.209866091428
ACH-000052,0.213128537798
ACH-000053,0.014682699222999999
ACH-000054,-0.14118619341299998
ACH-000055,0.0129609279477
ACH-000060,-0.159581964641
ACH-000067,-0.17727645522
ACH-000070,-0.281396060066
ACH-000075,-0.253663913558
ACH-000078,-0.126985826188
ACH-000082,-0.0103062765435
ACH-000085,-0.09624250743210001
ACH-000086,0.05559407414340001
ACH-000087,-0.08965447940349999
ACH-000092,-0.130050263438
ACH-000095,-0.0680534247434
ACH-000097,-0.0424821520438
ACH-000098,-0.154076481481
ACH-000099,-0.08265687523130001
ACH-000108,-0.127398217842
ACH-000113,-0.0864809996522
ACH-000115,-0.278697789971
ACH-000116,-0.0838769923629
ACH-000118,-0.0201651522802
ACH-000120,-0.0945673107637
ACH-000123,-0.011063025197299998
ACH-000127,-0.27649637487100004
ACH-000128,-0.104308594871
ACH-000132,-0.131130242241
ACH-000133,0.0234379517727
ACH-000137,-0.201463724915
ACH-000138,-0.09467002739330001
ACH-000142,-0.335375612495
ACH-000143,-0.25152231297100003
ACH-000146,-0.14351891914
ACH-000148,-0.06391157241380001
ACH-000150,0.04475064091559999
ACH-000152,-0.0791358424775
ACH-000153,-0.218333798653
ACH-000159,-0.0161460699939
ACH-000160,-0.00010962066187500001
ACH-000163,0.00836729870366
ACH-000167,-0.0747013392242
ACH-000168,-0.161673128714
ACH-000169,-0.13495895692
ACH-000178,-0.196486961435
ACH-000182,-0.146098007528
ACH-000183,-0.0678326729472
ACH-000188,-0.22927785728500003
ACH-000189,-0.0874998145235
ACH-000190,-0.0996489774384
ACH-000198,-0.0991510430442
ACH-000204,-0.153138600459
ACH-000206,0.0713366506147
ACH-000207,-0.309549590672
ACH-000211,-0.200465079296
ACH-000215,-0.12438753121099999
ACH-000221,-0.08173194424710001
ACH-000222,-0.0435931815469
ACH-000223,-0.049789466796699995
ACH-000226,-0.068728639659
ACH-000227,-0.275662910611
ACH-000228,-0.14669826811
