,FBXW8 (26259)
ACH-000004,-0.20759831467300002
ACH-000007,-0.236502601588
ACH-000009,-0.202873046511
ACH-000011,-0.0988369541991
ACH-000012,-0.10072242546599999
ACH-000013,-0.0973718439122
ACH-000014,0.117462651846
ACH-000015,-0.23675653733000002
ACH-000017,0.10757662435200001
ACH-000018,-0.216031720319
ACH-000019,0.113355959013
ACH-000021,-0.262658723722
ACH-000022,-0.263207431381
ACH-000025,-0.296332132578
ACH-000028,-0.0194426237631
ACH-000030,-0.0269475942375
ACH-000035,-0.151014203244
ACH-000036,-0.0869170631055
ACH-000037,-0.12325903493200001
ACH-000039,-0.148285583431
ACH-000040,-0.00395515538091
ACH-000041,-0.123423499277
ACH-000042,-0.204969112793
ACH-000045,0.0466753265697
ACH-000047,-0.0791344470746
ACH-000052,-0.186814795865
ACH-000053,-0.0928697817005
ACH-000054,-0.08700488705050001
ACH-000055,-0.21607241203400002
ACH-000060,-0.0161421752153
ACH-000067,-0.09628568786019999
ACH-000070,0.020624852084700003
ACH-000075,-0.370082548724
ACH-000078,-0.216692537062
ACH-000082,-0.212092532216
ACH-000085,-0.104489713942
ACH-000086,-0.253443299581
ACH-000087,-0.132844166819
ACH-000092,-0.11928187409600001
ACH-000095,-0.19079309714200002
ACH-000097,-0.12107161796299999
ACH-000098,-0.148113812362
ACH-000099,-0.127930109605
ACH-000108,-0.07945347547889998
ACH-000113,-0.00438758217222
ACH-000115,-0.0808544152024
ACH-000116,-0.00575242357503
ACH-000118,-0.16079059328700002
ACH-000120,-0.241615197623
ACH-000123,-0.161891665549
ACH-000127,-0.157635529553
ACH-000128,-0.102452133213
ACH-000132,-0.0187605975981
ACH-000133,-0.228348726189
ACH-000137,-0.169988663891
ACH-000138,-0.289640103875
ACH-000142,-0.130144236136
ACH-000143,-0.209586859021
ACH-000146,-0.123378078327
ACH-000148,-0.060748075545300005
ACH-000150,-0.26222573002
ACH-000152,-0.21584646047800002
ACH-000153,-0.21382291382100002
ACH-000159,-0.164096324188
ACH-000160,-0.226531584321
ACH-000163,-0.13019314472000001
ACH-000167,-0.420969378942
ACH-000168,-0.251475497769
ACH-000169,-0.115510158651
ACH-000178,-0.0295752586546
ACH-000182,-0.251037441238
ACH-000183,-0.13543586669500002
ACH-000188,-0.0234334015605
ACH-000189,0.000374184898395
ACH-000190,-0.31937047849
ACH-000198,-0.169351688071
ACH-000204,-0.113798163557
ACH-000206,0.0900533680438
ACH-000207,0.07831541839039999
ACH-000211,-0.178307579778
ACH-000215,-0.171649812361
ACH-000221,-0.21886375759100002
ACH-000222,-0.128231759132
ACH-000223,-0.103813002257
ACH-000226,-0.12168082890799999
ACH-000227,0.034253557505200004
ACH-000228,-0.021646165798999997
ACH-000231,-0.155286591991
ACH-000232,-0.17507668092099998
ACH-000233,-0.14870026682
ACH-000234,-0.102354705031
ACH-000235,-0.0270964037349
ACH-000237,-0.0907331842695
ACH-000238,-0.06354327404900001
ACH-000243,-0.07926389799610001
ACH-000244,0.32880068686700004
ACH-000246,-0.0305496193749
ACH-000248,-0.21209319521899997
ACH-000250,-0.12424939739600001
ACH-000251,-0.0798933011971
ACH-000253,-0.159385757235
ACH-000255,0.029835269838900003
ACH-000256,0.052193789638099994
ACH-000257,-0.454680830353
ACH-000258,-0.024433671347599998
ACH-000259,-0.0356819455904
ACH-000260,-0.102547492791
ACH-000261,-0.157608099078
ACH-000262,-0.0138055075608
ACH-000263,-0.557845612098
ACH-000264,-0.100880610889
ACH-000265,-0.10403393057499999
ACH-000266,-0.0823404305203
ACH-000272,-0.023431993034999998
ACH-000273,-0.275201171643
ACH-000274,-0.109529246459
ACH-000277,-0.236943216803
ACH-000278,-0.00822350925187
ACH-000279,-0.0740381636143
ACH-000280,0.007528626175350001
ACH-000281,-0.232243447303
ACH-000288,-0.15372655232000002
ACH-000291,-0.15389512129000002
ACH-000293,-0.0442047407147
ACH-000294,-0.116256342084
ACH-000295,-0.291771717572
ACH-000296,-0.153350520111
ACH-000302,-0.117468929912
ACH-000304,-0.195487899537
ACH-000307,-0.06726036575199999
ACH-000308,-0.137086005944
ACH-000310,-0.185847814864
ACH-000311,-0.0331322866188
ACH-000312,0.014988838975500001
ACH-000315,-0.27130730222
ACH-000316,-0.0786482050252
ACH-000317,-0.19012321518199998
ACH-000318,-0.08799695131829999
ACH-000319,-0.134985074704
ACH-000320,-0.0315411899883
ACH-000322,-0.09517954425410001
ACH-000323,-0.17520158483800002
ACH-000324,-0.030401753394200003
ACH-000329,-0.201141051934
ACH-000330,0.09874489280649999
ACH-000331,-0.10036664176200001
ACH-000332,-0.0589719913398
ACH-000334,-0.19828067756700002
ACH-000335,-0.309485099114
ACH-000336,-0.16982792294
ACH-000337,0.188826195713
ACH-000339,-0.10634142081
ACH-000341,-0.24920372669799998
ACH-000348,-0.159140998488
ACH-000350,-0.235851420922
ACH-000352,-0.10752993798900001
ACH-000356,-0.181978099774
ACH-000361,-0.0496337543377
ACH-000362,-0.15078154982699998
ACH-000363,-0.100521346553
ACH-000364,-0.212025426563
ACH-000365,-0.258366121675
ACH-000366,-0.13932287874000002
ACH-000368,-0.0726020861552
ACH-000374,-0.06777026338959999
ACH-000375,-0.170322850131
ACH-000376,-0.07173166196860001
ACH-000381,-0.252657766221
ACH-000383,-0.174469059978
ACH-000387,-0.189137059762
ACH-000389,-0.232341821297
ACH-000390,-0.0682375850708
ACH-000393,0.00894474598136
ACH-000395,-0.105831033704
ACH-000397,-0.208995345351
ACH-000401,-0.024997642200700002
ACH-000402,-0.23913662007199998
ACH-000403,-0.177406044007
ACH-000404,-0.23447565093699999
ACH-000406,-0.0882390527083
ACH-000407,-0.209751603385
ACH-000408,-0.0353132598787
ACH-000410,-0.12706099995
ACH-000411,-0.08561215553750001
ACH-000414,-0.0875264337986
ACH-000415,-0.07607093362660002
ACH-000416,-0.163084775547
ACH-000420,-0.048002301140300005
ACH-000421,-0.148539786704
ACH-000424,-0.391935514596
ACH-000425,-0.0874716385584
ACH-000426,-0.191231103037
ACH-000427,-0.377887418315
ACH-000433,-0.132688679397
ACH-000436,-0.163773035576
ACH-000444,-0.314201540116
ACH-000445,-0.186373691221
ACH-000448,-0.07963321697480001
ACH-000450,0.00526765135105
ACH-000452,-0.280040034814
ACH-000454,-0.136630013848
ACH-000458,-0.10086842793999999
ACH-000459,0.130947864127
ACH-000460,-0.11493519488
ACH-000461,-0.32338116256099997
ACH-000463,-0.115510007681
ACH-000464,-0.529310839807
ACH-000466,-0.020885337297099998
ACH-000467,-0.014217906742700001
ACH-000468,-0.267772209611
ACH-000469,-0.0402539726378
ACH-000470,-0.0741751715814
ACH-000471,-0.041585161018099996
ACH-000472,-0.0686558197889
ACH-000473,-0.29591627786999997
ACH-000475,-0.0639077206461
ACH-000476,0.07888473939480001
ACH-000477,-0.0399870544601
ACH-000480,-0.229198149452
ACH-000481,-0.00864476309147
ACH-000483,-0.30591172819
ACH-000484,-0.0378334257114
ACH-000485,-0.391429381545
ACH-000486,0.0216089918404
ACH-000487,-0.11851601515900001
ACH-000488,-0.055389950282699996
ACH-000490,-0.129747408864
ACH-000491,-0.0214300216939
ACH-000495,-0.19173342104200003
ACH-000496,-0.138614824872
ACH-000499,0.0478536771041
ACH-000500,-0.027446547729599997
ACH-000502,-0.083028765377
ACH-000503,-0.31106646320799997
ACH-000505,-0.162313367743
ACH-000507,-0.29737551960499997
ACH-000510,-0.08024351759060001
ACH-000511,-0.036730424870699996
ACH-000512,-0.120063607684
ACH-000516,-0.042698711573900004
ACH-000517,-0.139610600641
ACH-000518,0.0985473592488
ACH-000520,-0.040101383487100004
ACH-000521,-0.0561287317942
ACH-000522,-0.247762279399
ACH-000524,-0.10683098400800001
ACH-000527,-0.0315369205457
ACH-000528,-0.106429059639
ACH-000537,-0.0049641663114399995
ACH-000541,-0.07742606290239999
ACH-000542,-0.073756531113
ACH-000544,-0.10810029972999999
ACH-000545,-0.005708381013579999
ACH-000547,-0.0672023866305
ACH-000548,-0.0530969163119
ACH-000549,-0.156602264727
ACH-000550,-0.195429172671
ACH-000552,0.157857391967
ACH-000556,-0.060307457343600004
ACH-000557,-0.23218966792100001
ACH-000570,-0.08333506579910001
ACH-000571,-0.221930700887
ACH-000573,-0.294979230814
ACH-000576,-0.163759358253
ACH-000580,-0.160166223211
ACH-000584,-0.136101820359
ACH-000585,-0.0340014332829
ACH-000588,0.0153972625841
ACH-000589,-0.0381916044051
ACH-000591,-0.34058213314900004
ACH-000593,-0.06898160437919999
ACH-000600,-0.018745572772400004
ACH-000601,-0.109665376415
ACH-000604,-0.0875102586836
ACH-000605,0.0702177909147
ACH-000606,-0.014239554696500002
ACH-000608,-0.09109993967539999
ACH-000614,-0.0898517891024
ACH-000616,0.09392941669919999
ACH-000618,-0.196953411895
ACH-000619,0.0158656740515
ACH-000620,-0.0416859380331
ACH-000621,-0.15411336135
ACH-000622,-0.128668417265
ACH-000623,-0.21079607147100002
ACH-000624,-0.10146520280099999
ACH-000627,-0.183632564085
ACH-000630,-0.0915386815996
ACH-000632,-0.129390493286
ACH-000633,-0.035106726981599994
ACH-000637,0.027647129368699997
ACH-000638,-0.119261833888
ACH-000646,-0.0376265741481
ACH-000647,-0.07604290331789999
ACH-000648,0.0815364375423
ACH-000649,-0.164952164679
ACH-000651,-0.246979759666
ACH-000652,-0.0803550769323
ACH-000653,-0.07780314222580001
ACH-000657,-0.0734392805977
ACH-000658,-0.06348348375440001
ACH-000661,-0.0655749022584
ACH-000662,-0.696838528381
ACH-000663,-0.09936835571560002
ACH-000665,-0.110500816671
ACH-000671,0.00957105986926
ACH-000673,-0.130517056707
ACH-000676,-0.0635047724403
ACH-000677,-0.08244378725219999
ACH-000681,-0.0734331080106
ACH-000682,-0.137388116326
ACH-000683,-0.114919736042
ACH-000684,-0.068769669685
ACH-000688,0.11694098735099999
ACH-000693,-0.115903416562
ACH-000694,-0.21652526896699997
ACH-000695,0.169202082682
ACH-000696,-0.0522588837251
ACH-000697,-0.101607524539
ACH-000699,-0.08926506015869999
ACH-000701,-0.025236315351999997
