,VCAN (1462)
ACH-000764,-0.39777226403300003
ACH-000765,-0.0645507605667
ACH-000766,-0.119177686056
ACH-000767,0.0249978012071
ACH-000768,-0.07425201730110001
ACH-000769,-0.0032485026073699997
ACH-000770,-0.0101962565255
ACH-000771,-0.0584107594527
ACH-000773,0.0449697059464
ACH-000776,-0.0707997122788
ACH-000777,0.033184636699299996
ACH-000778,0.0512956214198
ACH-000781,-0.0779267989833
ACH-000782,0.0459412284162
ACH-000783,-0.000337970166858
ACH-000784,-0.00602888409516
ACH-000785,-0.0350885813801
ACH-000787,-0.11636065490599999
ACH-000788,-0.07976096285060001
ACH-000791,-0.0856370415329
ACH-000792,0.12223548728
ACH-000794,-0.0378045478372
ACH-000796,-0.147460733515
ACH-000799,0.06048681818419999
ACH-000800,0.20533965719099997
ACH-000802,0.025901422238599998
ACH-000804,0.031013885062
ACH-000805,-0.0946854687593
ACH-000809,-0.0708717732953
ACH-000810,-0.23089163884599997
ACH-000811,-0.0520279135821
ACH-000817,0.153304727653
ACH-000819,-0.15872851785
ACH-000820,-0.163706766172
ACH-000821,0.250032401437
ACH-000822,-0.137815850051
ACH-000823,0.0429290119482
ACH-000824,0.0328243880655
ACH-000827,0.00401271610529
ACH-000829,-0.0173493136653
ACH-000831,0.0658199439926
ACH-000832,0.037802605595999995
ACH-000833,-0.041174854507199994
ACH-000834,-0.0257301501313
ACH-000835,0.0257709143385
ACH-000836,-0.034249566105999996
ACH-000837,-0.117909552567
ACH-000838,-0.032504911583
ACH-000839,0.0772245204969
ACH-000840,-0.08681253095139999
ACH-000841,-0.146547164319
ACH-000843,-0.220816090703
ACH-000846,-0.135967281408
ACH-000847,-0.020614594415900002
ACH-000848,-0.06875973919660001
ACH-000849,-0.0172116148201
ACH-000851,-0.263903823245
ACH-000855,-0.25751581174800003
ACH-000856,-0.0280317419545
ACH-000858,0.05180025155669999
ACH-000859,0.136239181548
ACH-000861,-0.07697148207860001
ACH-000862,-0.0012000171723099999
ACH-000865,-0.030795647877899998
ACH-000866,0.07309291018460001
ACH-000867,0.00324925860658
ACH-000869,-0.290093366254
ACH-000872,-0.347406181929
ACH-000873,-0.13463863778899998
ACH-000876,-0.041833499865099995
ACH-000878,-0.127354553704
ACH-000880,0.08884339575099999
ACH-000881,0.134168533891
ACH-000882,-0.06518263129219999
ACH-000884,-0.153536318587
ACH-000885,-0.239432972482
ACH-000887,-0.0490749106584
ACH-000888,-0.00011458340892299999
ACH-000889,0.117260184486
ACH-000890,-0.18753317587499999
ACH-000896,-0.0843025385392
ACH-000898,-0.13386378373299998
ACH-000900,-0.188363257023
ACH-000901,-0.0473700874637
ACH-000905,-0.0985190021167
ACH-000906,-0.07358920208980001
ACH-000907,0.204233616357
ACH-000910,-0.00343653718391
ACH-000911,-0.057802792790900004
ACH-000912,-0.0766182829998
ACH-000913,0.0425241249189
ACH-000915,-0.028918100160099998
ACH-000916,-0.0476550494769
ACH-000917,-0.05903061563999999
ACH-000921,0.050154045620999996
ACH-000924,-0.041615996456
ACH-000926,-0.143076098059
ACH-000928,-0.082893136893
ACH-000929,-0.23042094324700002
ACH-000932,0.06697573133219999
ACH-000935,-0.150897246296
ACH-000936,-0.190677722148
ACH-000937,-0.0739637736586
ACH-000938,-0.0038772044020100004
ACH-000939,0.0926155379531
ACH-000941,0.0898667014711
ACH-000943,-0.0294585559474
ACH-000946,-0.09309345263049999
ACH-000947,-0.03824690471930001
ACH-000948,-0.019125402908
ACH-000950,0.121051910372
ACH-000953,-0.0669713483963
ACH-000957,-0.218239199006
ACH-000958,-0.118209455647
ACH-000960,-0.0799723108269
ACH-000963,-0.0634474974037
ACH-000968,-0.20983506036400001
ACH-000969,-0.08377047112160001
ACH-000973,-0.0582615081857
ACH-000974,-0.22979138939399998
ACH-000975,-0.0208234247893
ACH-000976,-0.236982146718
ACH-000978,-0.242479915774
ACH-000980,-0.0375280038439
ACH-000984,-0.183729496016
ACH-000986,0.031822138078799994
ACH-000988,-0.0755334716885
ACH-000993,-0.23609522581599998
ACH-000994,-0.30349792598
ACH-000996,-0.21108031389899998
ACH-001001,-0.09888860007110002
ACH-001020,0.284877331323
ACH-001028,-0.138093806262
ACH-001031,0.11103495359099999
ACH-001038,0.037877862285899996
ACH-001048,-0.160607580102
ACH-001050,-0.038624216775400004
ACH-001053,-0.0142823829507
ACH-001054,-0.023122016667200002
ACH-001061,0.0266086320099
ACH-001067,-0.261291858057
ACH-001075,-0.127075125454
ACH-001096,0.139273481137
ACH-001128,-0.256166971733
ACH-001134,0.0804812635563
ACH-001151,0.0273653073878
ACH-001163,-0.102074817363
ACH-001164,-0.385711307429
ACH-001173,0.09126386378010001
ACH-001183,-0.0379682513194
ACH-001184,-0.020752984451400003
ACH-001190,-0.127262832917
ACH-001192,-0.107579690335
ACH-001193,0.0309669503684
ACH-001196,0.0842775991124
ACH-001197,0.017607173357200002
ACH-001205,-0.0853465739594
ACH-001211,-0.055573162548
ACH-001212,0.0566517038182
ACH-001228,0.168176343794
ACH-001232,-0.048639363293599996
ACH-001239,-0.0936962540374
ACH-001274,-0.0169639512215
ACH-001275,-0.101227368291
ACH-001277,0.0899008758359
ACH-001278,-0.0457221311885
ACH-001280,-0.042343505973500006
ACH-001283,-0.121412569485
ACH-001289,-0.108802081019
ACH-001295,-0.07551495547010001
ACH-001300,-0.000845519635536
ACH-001301,0.48282094456
ACH-001302,-0.0946228702727
ACH-001303,0.04293505343119999
ACH-001306,0.200732952751
ACH-001318,-0.075954575127
ACH-001322,0.0028804975645
ACH-001328,0.012847200786600002
ACH-001332,-0.254693387216
ACH-001333,0.162377827738
ACH-001336,-0.00709979721537
ACH-001340,0.0193682037258
ACH-001346,-0.055753177391099994
ACH-001353,-0.080296235331
ACH-001354,0.019984148589000002
ACH-001367,-0.0481404660053
ACH-001368,-0.111847003693
ACH-001374,-0.26289985527
ACH-001375,-0.13222110076500002
ACH-001377,-0.141013308696
ACH-001380,-0.155732857413
ACH-001391,-0.19716809569899998
ACH-001407,-0.0921443441215
ACH-001408,-0.08742805217039999
ACH-001413,0.089882748387
ACH-001430,-0.0407846198011
ACH-001431,-0.062619450335
ACH-001450,-0.18669901607099998
ACH-001496,0.053044443880099997
ACH-001500,0.0965046430137
ACH-001521,0.202706437564
ACH-001523,0.0726664623533
ACH-001532,0.0107286823462
ACH-001536,-0.135985106865
ACH-001550,0.208736397271
ACH-001552,-0.0750501350473
ACH-001554,-0.026203910496099995
ACH-001645,-0.04222825040559999
ACH-001654,-0.0156470802278
ACH-001715,-0.250354638703
ACH-001735,0.046039521845899996
ACH-001736,0.154597017491
ACH-001737,-0.051655234837499994
ACH-001740,-0.20591199095899998
ACH-001745,-0.07456712468150001
ACH-001750,0.0876388097376
ACH-001765,0.06665469433230001
ACH-001956,-1.61517845977e-05
ACH-001957,-0.16905875333599998
