,SRSF11 (9295)
ACH-000004,-1.15949761831
ACH-000007,-1.11079955925
ACH-000009,-1.12822174884
ACH-000011,-1.39445568345
ACH-000012,-1.23278979111
ACH-000013,-1.09199835486
ACH-000014,-1.3132377717700001
ACH-000015,-1.27590222368
ACH-000017,-1.60848248402
ACH-000018,-1.46976131511
ACH-000019,-1.5458501815299999
ACH-000021,-1.55461070762
ACH-000022,-0.812977143457
ACH-000025,-1.20348118046
ACH-000028,-1.14936176217
ACH-000030,-1.3694935396399999
ACH-000035,-1.11262725984
ACH-000036,-1.25468432672
ACH-000037,-1.61021177713
ACH-000039,-1.5496586902899998
ACH-000040,-1.6649946685299999
ACH-000041,-1.01550844842
ACH-000042,-0.7451244755069999
ACH-000045,-1.07592254401
ACH-000047,-1.06347558503
ACH-000052,-1.4531023329600001
ACH-000053,-1.33773128143
ACH-000054,-0.9704067695190001
ACH-000055,-1.2737387140799998
ACH-000060,-1.25080999854
ACH-000067,-1.45041641336
ACH-000070,-1.16424242232
ACH-000075,-1.37950537147
ACH-000078,-1.46898546264
ACH-000082,-1.0910606516099999
ACH-000085,-1.01596331255
ACH-000086,-1.27396062947
ACH-000087,-1.1677486392299998
ACH-000092,-1.27505037344
ACH-000095,-1.4463259478600001
ACH-000097,-1.50479907023
ACH-000098,-1.02099218177
ACH-000099,-1.07089033658
ACH-000108,-0.700615124243
ACH-000113,-1.30065535864
ACH-000115,-0.7750109062720001
ACH-000116,-1.3580452435600001
ACH-000118,-1.2678014299200002
ACH-000120,-1.48178109279
ACH-000123,-1.30548282014
ACH-000127,-1.50794281296
ACH-000128,-1.5200594800100002
ACH-000132,-1.36742519144
ACH-000133,-1.44659823766
ACH-000137,-1.2222875715600001
ACH-000138,-0.944457104195
ACH-000142,-1.1684326421100002
ACH-000143,-0.9967033193539999
ACH-000146,-1.2782263821200002
ACH-000148,-1.48532725649
ACH-000150,-1.1215398297399999
ACH-000152,-1.33745224325
ACH-000153,-1.8925126112400001
ACH-000159,-1.55663629721
ACH-000160,-1.14372120442
ACH-000163,-1.10300183622
ACH-000167,-1.18486074592
ACH-000168,-1.44290948897
ACH-000169,-1.18188706597
ACH-000178,-1.35157162179
ACH-000182,-1.26248373808
ACH-000183,-1.19605323239
ACH-000188,-1.13294385948
ACH-000189,-1.1844608987899998
ACH-000190,-0.8013172666600001
ACH-000198,-1.05047884062
ACH-000204,-1.33062772272
ACH-000206,-1.27267041323
ACH-000207,-1.01767701184
ACH-000211,-1.44277470074
ACH-000215,-1.43242482
ACH-000221,-1.2122434736399998
ACH-000222,-0.528759383371
ACH-000223,-1.44120997018
ACH-000226,-1.3436075749599998
ACH-000227,-1.22167023625
ACH-000228,-1.41851399745
ACH-000231,-1.24619431543
ACH-000232,-1.21898934351
ACH-000233,-1.56494669126
ACH-000234,-1.02503925097
ACH-000235,-1.0650777317
ACH-000237,-1.5092506665399998
ACH-000238,-1.46407105426
ACH-000243,-1.3609592044
ACH-000244,-1.15641305799
ACH-000246,-1.36366882532
ACH-000248,-1.07535258863
ACH-000250,-1.29898592404
ACH-000251,-1.3362660427600002
ACH-000253,-0.990530213093
ACH-000255,-1.0
ACH-000256,-1.2834702520399999
ACH-000257,-1.39502333567
ACH-000258,-1.29389494966
ACH-000259,-1.2780202707500001
ACH-000260,-1.3062013379100001
ACH-000261,-1.35217274625
ACH-000262,-1.2799963936299998
ACH-000263,-1.52316995789
ACH-000264,-1.14231051124
ACH-000265,-1.121148494
ACH-000266,-0.824978685782
ACH-000272,-1.4197736782700001
ACH-000273,-1.05347336085
ACH-000274,-1.43256632862
ACH-000277,-1.55791404606
ACH-000278,-1.57884609977
ACH-000279,-1.5411204943399999
ACH-000280,-0.708702305546
ACH-000281,-0.369141699829
ACH-000288,-1.33760968657
ACH-000291,-1.18864993999
ACH-000293,-1.6125237353200002
ACH-000294,-1.1492091180600001
ACH-000295,-1.2243723575299998
ACH-000296,-1.02373370513
ACH-000302,-1.4555302694699999
ACH-000304,-1.21431189285
ACH-000307,-0.9399616239399999
ACH-000308,-0.8651852897040001
ACH-000310,-1.2266455056899999
ACH-000311,-0.877206856482
ACH-000312,-1.30569555966
