,RARRES3 (5920)
ACH-000004,0.09233021774229999
ACH-000007,0.23525647951900003
ACH-000009,0.228152316219
ACH-000011,0.285763401922
ACH-000012,0.151982598687
ACH-000013,0.17368656346900002
ACH-000014,0.464681160536
ACH-000015,0.300390445598
ACH-000017,0.383339907672
ACH-000018,0.46946836291
ACH-000019,0.30466559431400003
ACH-000021,0.167416695252
ACH-000022,0.297545361894
ACH-000025,0.300515386565
ACH-000028,0.131222013071
ACH-000030,0.271550039444
ACH-000035,0.383919560401
ACH-000036,0.386758072192
ACH-000037,0.209168753518
ACH-000039,-0.0044725456333599995
ACH-000040,0.350119591243
ACH-000041,0.287339392706
ACH-000042,0.25492734022700003
ACH-000045,0.205925363424
ACH-000047,0.30954967005999995
ACH-000052,0.160726582086
ACH-000053,0.182668357517
ACH-000054,0.347380266356
ACH-000055,-0.12402095612500001
ACH-000060,0.43858960950900006
ACH-000067,0.44171008804799994
ACH-000070,0.153944346801
ACH-000075,0.397998238602
ACH-000078,0.172438032165
ACH-000082,0.15602039640999998
ACH-000085,0.359639042049
ACH-000086,0.142701478556
ACH-000087,0.107668181185
ACH-000092,0.334091645196
ACH-000095,0.443037182557
ACH-000097,0.396415496545
ACH-000098,0.269980375245
ACH-000099,0.29902982361499997
ACH-000108,0.150319127511
ACH-000113,0.190236241047
ACH-000115,-0.0666008914832
ACH-000116,0.0165895963791
ACH-000118,0.20151025419399998
ACH-000120,0.310927073309
ACH-000123,0.19083815486400002
ACH-000127,0.419042260056
ACH-000128,0.40741573162600003
ACH-000132,0.0637476197964
ACH-000133,0.160942231727
ACH-000137,0.128147655901
ACH-000138,0.117206734935
ACH-000142,0.24602959569000002
ACH-000143,0.33521233597399996
ACH-000146,0.35530227836499995
ACH-000148,0.288888189897
ACH-000150,0.345414915754
ACH-000152,0.5126141508340001
ACH-000153,-0.17541215022599999
ACH-000159,0.394235816704
ACH-000160,0.08882955251939999
ACH-000163,0.419479160766
ACH-000167,0.49028870887599996
ACH-000168,0.42115318784999994
ACH-000169,0.35058413784500003
ACH-000178,0.36023472199100004
ACH-000182,0.295221068216
ACH-000183,0.041095010055
ACH-000188,0.103656321763
ACH-000189,0.233453552749
ACH-000190,0.06444451774130001
ACH-000198,0.2178178304
ACH-000204,0.0970829917317
ACH-000206,0.34322869758
ACH-000207,0.053603402121900005
ACH-000211,0.165792200252
