,RAC1 (5879)
ACH-000004,-0.337835531566
ACH-000007,-0.470298628964
ACH-000009,-1.101637479
ACH-000011,-0.903677253962
ACH-000012,-0.196782104346
ACH-000013,-0.540737732124
ACH-000014,-0.773689939591
ACH-000015,-0.67613376368
ACH-000017,-0.7284741584450001
ACH-000018,-0.8668611298280001
ACH-000019,-0.838483824081
ACH-000021,-0.788511621849
ACH-000022,-0.659371818389
ACH-000025,-0.925874198756
ACH-000028,-0.7961737145409999
ACH-000030,-1.04345149391
ACH-000035,-0.456853515761
ACH-000036,-1.01307876346
ACH-000037,-0.678202794895
ACH-000039,-0.778201886266
ACH-000040,-0.8259329579800001
ACH-000041,-0.602542340356
ACH-000042,-0.827056328198
ACH-000045,-0.604720004034
ACH-000047,-0.783727937283
ACH-000052,-0.7525617449779999
ACH-000053,-0.105340001917
ACH-000054,-1.30378412458
ACH-000055,-0.19137973726399998
ACH-000060,-1.1221291269
ACH-000067,-1.01167322546
ACH-000070,-0.7076649487469999
ACH-000075,-0.449667457979
ACH-000078,-0.8598984624930001
ACH-000082,-1.0707171370200002
ACH-000085,-0.5917073624279999
ACH-000086,-0.243296432227
ACH-000087,-0.643824891783
ACH-000092,-0.8667096923100001
ACH-000095,-0.63102559145
ACH-000097,-0.547276094884
ACH-000098,-1.2469517336700002
ACH-000099,-0.8610609716390001
ACH-000108,-0.895268571152
ACH-000113,-0.676354249454
ACH-000115,-0.31409844406599996
ACH-000116,-0.478002066642
ACH-000118,-0.9216152797139999
ACH-000120,-1.13458893095
ACH-000123,-0.755508147003
ACH-000127,-0.889283973757
ACH-000128,-0.833178461682
ACH-000132,-1.3461238629499999
ACH-000133,-0.743967868184
ACH-000137,-0.382299419314
ACH-000138,-0.8958256032430001
ACH-000142,-0.8699957360770001
ACH-000143,-0.657473475639
ACH-000146,0.0252123846238
ACH-000148,-0.667595125479
ACH-000150,-1.1832888202399998
ACH-000152,-0.979685930977
ACH-000153,-0.5942309672380001
ACH-000159,-0.8614979005110001
ACH-000160,-0.4823285359
ACH-000163,-0.49454605293000004
ACH-000167,-1.3840502977899998
ACH-000168,-0.46658981471600003
ACH-000169,-0.686915040206
ACH-000178,-0.94164949341
ACH-000182,-0.37494624484800004
ACH-000183,-0.241119976673
ACH-000188,-0.5883949652
ACH-000189,-0.901910737006
ACH-000190,-1.0187924673100002
ACH-000198,-0.5836257439370001
ACH-000204,-0.565031594815
ACH-000206,-0.580462399497
ACH-000207,-0.776868862525
ACH-000211,-0.5548333667249999
ACH-000215,-1.14524334229
ACH-000221,-0.343092637336
ACH-000222,-0.8737548537450001
ACH-000223,-0.8260384061139999
ACH-000226,-0.35860447645800003
ACH-000227,-0.9842825733849999
ACH-000228,-0.462329406898
ACH-000231,-0.9869644169949999
ACH-000232,-1.0282670162899998
ACH-000233,-0.44960124180699995
ACH-000234,-0.699705940802
ACH-000235,-1.02727693685
ACH-000237,-0.987391287412
ACH-000238,-0.425070575213
ACH-000243,-0.545575979109
ACH-000244,-1.06919305234
ACH-000246,-0.624895673088
ACH-000248,-0.541297201479
ACH-000250,-1.2236496587799999
ACH-000251,-0.9312952661
ACH-000253,-0.577543027864
ACH-000255,-0.570411313799
ACH-000256,-0.774991128812
ACH-000257,-0.8469092224250001
ACH-000258,-0.044759271017500005
ACH-000259,-0.737372268953
ACH-000260,-0.909105588689
ACH-000261,-0.830339747193
ACH-000262,-1.12336635228
ACH-000263,-0.698134562956
ACH-000264,-0.713038563495
ACH-000265,-1.04712982063
ACH-000266,-1.10770728201
ACH-000272,-1.11390649964
ACH-000273,-0.911711524147
ACH-000274,-1.39825653938
ACH-000277,-0.487811815811
ACH-000278,-0.628352330492
ACH-000279,-0.47800987312200005
ACH-000280,-0.835133135498
ACH-000281,-1.01267977892
ACH-000288,-1.0947901419700001
ACH-000291,-1.06117595404
ACH-000293,-0.575764557721
ACH-000294,-0.301618444989
ACH-000295,-0.51713466084
ACH-000296,-1.0
ACH-000302,-0.43589039921800005
ACH-000304,-0.76883604038
ACH-000307,-0.823868639495
ACH-000308,-0.720746609478
ACH-000310,-0.9488228053919999
ACH-000311,-0.7269792509909999
ACH-000312,-0.7295268435250001
ACH-000315,-0.375011360577
ACH-000316,-0.469232682503
ACH-000317,-0.499043883452
ACH-000318,-0.6569924189199999
ACH-000319,-0.8178795986570001
ACH-000320,-1.05139843314
ACH-000322,-0.959220795168
ACH-000323,-0.234349721489
ACH-000324,-0.8936165668549999
ACH-000329,-1.05104414844
ACH-000330,-0.687630841565
ACH-000331,-0.8066284378409999
ACH-000332,-0.821983613755
ACH-000334,-0.493300397752
ACH-000335,-0.6479937290860001
ACH-000336,-1.1192608726200002
ACH-000337,-0.816688461118
ACH-000339,-0.135404722279
ACH-000341,-0.48104670736599997
ACH-000348,-0.541953377749
ACH-000350,-0.7455788019600001
ACH-000352,-0.499413786414
ACH-000356,-0.595288580594
ACH-000361,-0.859175298213
ACH-000362,-0.43164279359200003
ACH-000363,-0.0193693498794
ACH-000364,-0.875598650968
ACH-000365,-0.7047512573870001
ACH-000366,-0.514669495811
ACH-000368,-0.830747747606
ACH-000374,-0.602190786977
ACH-000375,-1.0450429956799998
ACH-000376,-0.9746252922900001
ACH-000381,-0.804444539679
ACH-000383,-1.17395473267
ACH-000387,-0.291882369101
ACH-000389,-1.1011146860299998
ACH-000390,-0.36833815974399997
ACH-000393,-1.06565474021
ACH-000395,-1.19989101768
ACH-000397,-0.824178960628
ACH-000401,-0.839468396041
ACH-000402,-0.8472773906829999
ACH-000403,-1.34850864446
ACH-000404,-1.00241667597
ACH-000406,-0.0984963543118
ACH-000407,-1.06972297302
ACH-000408,-0.726802280079
ACH-000410,-0.520395524458
ACH-000411,-0.994706664576
ACH-000414,-0.7660891383380001
ACH-000415,-0.640478369433
ACH-000416,-0.9451902705490001
ACH-000420,-1.02947810842
ACH-000421,-0.741559328334
ACH-000424,-1.05092104388
ACH-000425,-0.8807994383519999
ACH-000426,-0.15025428210300001
ACH-000427,-0.928203658052
ACH-000433,-0.996865754848
ACH-000436,-0.344645509849
ACH-000444,-0.399436821946
ACH-000445,-0.580225482434
ACH-000448,-0.396953900792
ACH-000450,-0.6927099618000001
ACH-000452,-0.7484886351440001
ACH-000454,-0.727202827234
ACH-000458,-0.8030902466140001
ACH-000459,-0.37571942681500003
ACH-000460,-0.68674097484
ACH-000461,-0.492990174406
ACH-000463,-0.568639010933
ACH-000464,-0.774639758073
ACH-000466,-0.8490627895399999
ACH-000467,-0.8428150773659999
ACH-000468,-1.36901415166
ACH-000469,-1.32290948899
ACH-000470,-0.9519038893539999
ACH-000471,-0.922737035024
ACH-000472,-0.36156739664099996
ACH-000473,-0.379125496799
ACH-000475,-0.796480775352
ACH-000476,-0.735522140415
ACH-000477,-0.543103459127
ACH-000480,-0.528812939553
ACH-000481,-0.427066042699
ACH-000483,-0.402133528973
ACH-000484,0.3464126121
ACH-000485,-0.832662072533
ACH-000486,-0.714082193314
ACH-000487,-0.173964000188
ACH-000488,-0.881700802627
ACH-000490,-1.1280946844
ACH-000491,-0.40091448138400004
ACH-000495,-0.6098427936640001
ACH-000496,-0.905977761764
ACH-000499,-0.41210585584200005
ACH-000500,-0.426304642063
ACH-000502,-1.0726094206
ACH-000503,-0.652435490518
ACH-000505,-0.42103185052299996
ACH-000507,-0.651214137019
ACH-000510,-0.8705288845460001
ACH-000511,-0.9690633583470001
ACH-000512,-0.316693025974
ACH-000516,-0.38344282468
ACH-000517,-1.1651986510799999
ACH-000518,-0.706766915659
ACH-000520,-0.9719343868029999
ACH-000521,-1.24263789145
ACH-000522,-1.5041806919
ACH-000524,-0.697558873916
ACH-000527,-1.0194062527399999
ACH-000528,-0.9125231350190001
ACH-000537,-0.689259860225
ACH-000541,-0.22317566675900002
ACH-000542,-1.02403989644
ACH-000544,-0.8633044289390001
ACH-000545,-0.395038913585
ACH-000547,-0.8700547812980001
ACH-000548,-0.488342826117
ACH-000549,-1.0193721277299999
ACH-000550,-1.09036438693
ACH-000552,-0.800006040607
ACH-000556,-0.882940429793
ACH-000557,-0.0501014795216
ACH-000570,-0.8221737244930001
ACH-000571,-0.799422264003
ACH-000573,-0.7772696069589999
ACH-000576,-0.41709234702299997
ACH-000580,-0.660816609781
ACH-000584,-0.445727311635
ACH-000585,-0.550049367918
ACH-000588,-0.27494207166900003
ACH-000589,-0.47026684962399995
ACH-000591,-0.8008973723839999
ACH-000593,-1.23026664897
ACH-000600,-1.06595251067
ACH-000601,-0.989037479742
ACH-000604,-0.246053007938
ACH-000605,-0.380751090676
ACH-000606,-0.5163404092480001
ACH-000608,-1.05236716536
ACH-000614,-1.28583879484
ACH-000616,-0.509908082368
ACH-000618,-0.5446671540079999
ACH-000619,-0.8233131444349999
ACH-000620,-1.07638019807
ACH-000621,-1.5170432475799998
ACH-000622,-0.490363964392
ACH-000623,-0.7838704797339999
ACH-000624,-0.934576128626
ACH-000627,-1.1944745968500001
ACH-000630,-1.1270094995200002
ACH-000632,-1.00187859075
ACH-000633,-0.8008248486830001
ACH-000637,-0.7874616623530001
ACH-000638,-0.7237864581100001
ACH-000646,-0.87429388357
ACH-000647,-0.448795183507
ACH-000648,-0.908561967662
ACH-000649,-0.322608415732
ACH-000651,-0.577466440528
ACH-000652,-0.376862115356
ACH-000653,-0.259901252751
ACH-000657,-0.9923725000049999
ACH-000658,-0.0775197021875
ACH-000661,-0.9123361309029999
ACH-000662,-1.19184340624
ACH-000663,-0.8328740239210001
ACH-000665,-0.292757547071
ACH-000671,-0.650625373672
ACH-000673,-0.8366527402249999
ACH-000676,-0.41352349121
ACH-000677,-1.27598285082
ACH-000681,-0.8170200455490001
ACH-000682,-0.6568536798899999
ACH-000683,-0.253852666434
ACH-000684,-0.616102328261
ACH-000688,-1.6269200826899999
ACH-000693,-0.892044286276
ACH-000694,-0.60941428279
ACH-000695,-0.24287225084199998
ACH-000696,-0.571741804289
ACH-000697,-0.517616765671
ACH-000699,-0.484538434714
ACH-000701,-0.681984521307
ACH-000706,-0.601896243415
ACH-000711,-1.15449035033
ACH-000713,-0.7563721265800001
ACH-000714,-0.30313901247499997
ACH-000718,-0.789900166681
ACH-000720,-0.983466230134
ACH-000721,-0.648647594585
ACH-000724,-1.2579736052200001
ACH-000725,-0.297118990144
ACH-000732,-0.586774091924
ACH-000734,-0.551819525878
ACH-000735,-0.895478886945
ACH-000736,-0.934527346711
ACH-000738,-0.8360916861959999
ACH-000746,-0.023900749890400003
ACH-000747,-0.6827277801100001
ACH-000748,-0.903958334425
ACH-000753,-0.332680764131
ACH-000756,-0.5668673877629999
ACH-000757,-0.446899846645
ACH-000758,-0.544118052927
ACH-000760,-0.5437431807109999
ACH-000763,-0.43038170646799995
ACH-000764,-0.866518703828
ACH-000765,-0.682667745159
ACH-000766,-0.58538357932
ACH-000767,-0.028027671989099997
ACH-000768,-0.785457478671
ACH-000769,-0.6024038681930001
ACH-000770,-0.394278550868
ACH-000771,-0.9396484298379999
ACH-000773,-0.35970206594000004
ACH-000776,-0.782730958137
ACH-000777,-0.9035722798739999
ACH-000778,-0.535518214099
ACH-000781,-0.657241751128
ACH-000782,-0.399243337289
ACH-000783,-0.669000429412
ACH-000784,-0.6656767145970001
ACH-000785,-0.6422018758429999
ACH-000787,-0.881930750116
ACH-000788,-0.7067873013779999
ACH-000791,-0.446015001712
ACH-000792,-0.292156806321
ACH-000794,-0.802453232199
ACH-000796,-0.810789314041
ACH-000799,-1.24824202046
ACH-000800,-0.529034978641
ACH-000802,-1.05189660735
ACH-000804,-0.6417915425899999
ACH-000805,-0.685010467652
ACH-000809,-0.906998185811
ACH-000810,-0.787183261287
ACH-000811,-1.04747437029
ACH-000817,-0.26482338969700003
ACH-000819,-0.556601612434
ACH-000820,-0.9073092205259999
ACH-000821,-0.120564451163
ACH-000822,-0.901413707386
ACH-000823,-0.437866790357
ACH-000824,-1.04827425765
ACH-000827,-0.8431146051010001
ACH-000829,-0.7779087534450001
ACH-000831,-0.656324482508
ACH-000832,-0.878821395079
ACH-000833,-0.384207284129
ACH-000834,-0.774101857795
ACH-000835,-0.6018786440280001
ACH-000836,-1.1369544201200001
ACH-000837,-0.735047582216
ACH-000838,-0.10393183836400001
ACH-000839,-0.900503056095
ACH-000840,-1.1418016598899998
ACH-000841,-1.08195182832
ACH-000843,-0.797015019486
ACH-000846,-0.348739239818
ACH-000847,-0.661996211953
ACH-000848,-0.500291603094
ACH-000849,-0.8524979047310001
ACH-000851,-0.8507369468070001
ACH-000855,-0.39149621935999995
ACH-000856,-1.0864333774
ACH-000858,-0.144159698521
ACH-000859,-0.7045177697920001
ACH-000861,-0.8144046040009999
ACH-000862,-0.37583961643200003
ACH-000865,-0.8707449399299999
ACH-000866,-0.462049572019
ACH-000867,-0.44218016881300004
ACH-000869,-0.8972821145700001
ACH-000872,-0.966563768961
ACH-000873,-0.979434905062
ACH-000876,-0.573546345753
ACH-000878,-0.58567520773
ACH-000880,-0.8775804533470001
ACH-000881,-0.880818311842
ACH-000882,-0.974605703229
ACH-000884,-0.549755039239
ACH-000885,-1.13948662557
ACH-000887,-0.869732168747
ACH-000888,-0.877114180018
ACH-000889,-0.41934728414899997
ACH-000890,-1.0779592979200001
ACH-000896,-0.7793921211210001
ACH-000898,-0.455883348769
ACH-000900,-0.838994022363
ACH-000901,-0.6491739846410001
ACH-000905,-1.0340130972600001
ACH-000906,-0.49009485565800004
ACH-000907,-0.849144656692
ACH-000910,-0.187005240675
ACH-000911,-0.45526798307800004
ACH-000912,-0.962474324185
ACH-000913,-0.633157681217
ACH-000915,-1.21284514884
ACH-000916,-0.913104633583
ACH-000917,-0.294970003962
ACH-000921,-0.749833488615
ACH-000924,-0.7266702328319999
ACH-000926,-0.765201932737
ACH-000928,-1.1110267289700002
ACH-000929,-0.847915147529
ACH-000932,-0.612576449993
ACH-000935,-1.00514804481
ACH-000936,-0.9719102052590001
ACH-000937,-0.131000095999
ACH-000938,-0.357377944802
ACH-000939,-0.816739909112
ACH-000941,-0.613061498796
ACH-000943,-0.49001374475599996
ACH-000946,-0.559643181681
ACH-000947,-0.519235654362
ACH-000948,-0.902286192525
ACH-000950,-0.828587084211
ACH-000953,-0.475494563435
ACH-000957,-0.691640272745
ACH-000958,-0.7202877212559999
ACH-000960,-0.5845232763139999
ACH-000963,-0.712747710422
ACH-000968,-0.7689996128859999
ACH-000969,-0.460978141121
ACH-000973,-1.01088045568
ACH-000974,-0.948243109781
ACH-000975,-0.663144677106
ACH-000976,-0.76303252124
ACH-000978,-0.586553706138
ACH-000980,-0.40845441206699995
ACH-000984,-0.868848394808
ACH-000986,-0.678970278344
ACH-000988,-0.766062333493
ACH-000993,-0.612829994548
ACH-000994,-0.851264454981
ACH-000996,-0.44190904932499997
ACH-001001,-0.273830581422
ACH-001020,-1.03101915813
ACH-001028,-0.134578816317
ACH-001031,-0.798372755342
ACH-001038,-0.324360151383
ACH-001048,-1.24165805135
ACH-001050,-1.10952560617
ACH-001053,-0.6674234189980001
ACH-001054,-0.642760868187
ACH-001061,-0.596195844947
ACH-001067,-1.09959801808
ACH-001075,-0.578742463194
ACH-001096,-0.773416452085
ACH-001128,-1.64948899905
ACH-001134,-0.274215460227
ACH-001151,-0.311055287075
ACH-001163,-1.03961855524
ACH-001164,-0.775662411092
ACH-001173,-0.7936061859100001
ACH-001183,-0.6600348785310001
ACH-001184,-0.671798956892
ACH-001190,-1.06001923813
ACH-001192,-0.6316852410589999
ACH-001193,-0.890351747612
ACH-001196,-0.7531534497490001
ACH-001197,-0.629479835857
