,EPN3 (55040)
ACH-000251,0.294940495178
ACH-000253,-0.0824977033632
ACH-000255,-0.240565601253
ACH-000256,-0.134233812505
ACH-000257,-0.183224045902
ACH-000258,0.305320959827
ACH-000259,-0.224963576802
ACH-000260,-0.207518972103
ACH-000261,0.0234937483673
ACH-000262,-0.241322176457
ACH-000263,0.401105597328
ACH-000264,-0.186542498169
ACH-000265,-0.126452308782
ACH-000266,-0.14577919272099998
ACH-000272,-0.270965135554
ACH-000273,-0.18481871462699997
ACH-000274,-0.1515743401
ACH-000277,-0.151225842318
ACH-000278,-0.218690188211
ACH-000279,-0.193026627499
ACH-000280,-0.33208456163600003
ACH-000281,-0.21000386944200003
ACH-000288,-0.19706849361099998
ACH-000291,-0.110453896507
ACH-000293,-0.005989696612710001
ACH-000294,-0.292508383602
ACH-000295,-0.207543252994
ACH-000296,-0.15728983473
ACH-000302,-0.164216171094
ACH-000304,0.202085642642
ACH-000307,-0.00658756554841
ACH-000308,-0.0765045714743
ACH-000310,-0.423148163594
ACH-000311,0.0483620385672
ACH-000312,-0.252937593679
ACH-000315,-0.13813001052999999
ACH-000316,-0.345580581959
ACH-000317,-0.223346448433
ACH-000318,0.21084146439800003
ACH-000319,-0.238916267764
ACH-000320,0.13485070504000002
ACH-000322,0.16589691102499998
ACH-000323,-0.169843862388
ACH-000324,-0.25480072122200004
ACH-000329,-0.0391697698893
ACH-000330,0.026523930388
ACH-000331,0.137110189268
ACH-000332,-0.0674642965485
ACH-000334,-0.310092609901
ACH-000335,-0.428711815037
ACH-000336,0.571754665254
ACH-000337,0.00844851325631
ACH-000339,-0.198730896741
ACH-000341,-0.142657173736
ACH-000348,-0.3015890417
ACH-000350,-0.019439997809999998
ACH-000352,-0.0510214937572
ACH-000356,-0.147280093487
ACH-000361,-0.276833049652
ACH-000362,-0.049024031661
ACH-000363,-0.0585352269776
ACH-000364,-0.021931303322499998
ACH-000365,0.019353257100900002
ACH-000366,-0.10296649708599999
ACH-000368,-0.140915252629
ACH-000374,-0.16765578668199999
ACH-000375,0.0683152786591
ACH-000376,-0.0677331015848
ACH-000381,-0.164149970113
ACH-000383,-0.15441102750299998
ACH-000387,-0.241013014978
ACH-000389,-0.277092920593
ACH-000390,-0.136183930667
ACH-000393,-0.0257486621303
ACH-000395,0.050670585881400006
ACH-000397,-0.0334373320537
ACH-000401,-0.263123485069
ACH-000402,-0.401465741396
ACH-000403,-0.0536024815621
ACH-000404,-0.30603167886599997
ACH-000406,-0.143233996599
ACH-000407,-0.15070673277799998
ACH-000408,-0.279659636679
ACH-000410,-0.305243563155
ACH-000411,0.212211870951
ACH-000414,-0.22050838491799998
ACH-000415,-0.382627047704
ACH-000416,-0.23325146268000002
ACH-000420,-0.0310825195727
ACH-000421,-0.150222703767
ACH-000424,-0.19061850777800002
ACH-000425,-0.10358737676100001
ACH-000426,-0.22013980995299998
ACH-000427,-0.45053585160400006
ACH-000433,-0.37002172892800006
ACH-000436,-0.166711173046
ACH-000444,-0.204078519023
ACH-000445,-0.144011832166
ACH-000448,-0.203888962691
ACH-000450,-0.10379316324999999
ACH-000452,-0.0675767757264
ACH-000454,0.15953355731899999
ACH-000458,-0.17664897654
ACH-000459,0.040639628397699995
ACH-000460,-0.130404830375
ACH-000461,-0.13160463526900001
ACH-000463,-0.0215530562278
ACH-000464,-0.163829444056
ACH-000466,-0.250734146157
ACH-000467,-0.051110414303099996
ACH-000468,-0.38069176284100004
ACH-000469,-0.406188414756
ACH-000470,-0.08448018399900001
ACH-000471,-0.17747623893699999
ACH-000472,-0.317564323662
ACH-000473,-0.257660757611
ACH-000475,-0.190028162987
ACH-000476,-0.191776805517
ACH-000477,-0.0681464813557
ACH-000480,-0.24527762746100001
ACH-000481,-0.081630959294
ACH-000483,-0.176391723552
ACH-000484,-0.00583957288328
ACH-000485,-0.30872959280400003
ACH-000486,-0.148071565208
ACH-000487,0.024911592911099997
ACH-000488,-0.0926258086658
ACH-000490,-0.07966083644760001
ACH-000491,-0.20748475080499998
ACH-000495,0.033538516685099995
ACH-000496,-0.20102928008
ACH-000499,-0.48041311442
ACH-000500,-0.007512102478960001
ACH-000502,-0.33931003547
ACH-000503,-0.131973170779
ACH-000505,-0.117011130985
ACH-000507,-0.10735564110099999
ACH-000510,-0.217362017271
ACH-000511,-0.22847304306
ACH-000512,-0.23584307151
ACH-000516,-0.0449183472113
ACH-000517,-0.121652666001
ACH-000518,-0.268002338622
ACH-000520,-0.20961448401500002
ACH-000521,-0.165279209634
ACH-000522,-0.14849927150800002
ACH-000524,-0.0998658002148
ACH-000527,-0.140701735161
ACH-000528,-0.107774412013
ACH-000537,-0.113775783127
ACH-000541,0.0403695929112
ACH-000542,-0.22283191647199999
ACH-000544,0.00221096119982
ACH-000545,-0.15466163319700002
ACH-000547,0.0217625549442
ACH-000548,-0.201075526305
ACH-000549,0.154662085179
ACH-000550,-0.230027583347
ACH-000552,-0.0589281933548
ACH-000556,-0.322737237704
ACH-000557,-0.0632964004205
ACH-000570,-0.291373653996
ACH-000571,-0.199123445273
ACH-000573,-0.1957710211
ACH-000576,-0.0418865051288
ACH-000580,-0.17863158215799999
ACH-000584,-0.149754352625
ACH-000585,-0.0534028404361
ACH-000588,-0.214478693129
ACH-000589,-0.15992216063200002
ACH-000591,-0.47829822786700005
ACH-000593,-0.123478360039
ACH-000600,-0.0652447080427
ACH-000601,-0.209280269688
ACH-000604,-0.306760957863
ACH-000605,-0.0402078296295
ACH-000606,-0.0582661585439
ACH-000608,-0.40143251839500005
ACH-000614,0.0249628656701
ACH-000616,-0.161668993172
ACH-000618,-0.064537244237
ACH-000619,-0.177640962155
ACH-000620,0.0776169827954
ACH-000621,0.0853861718737
ACH-000622,-0.27785058860100004
ACH-000623,-0.17668983084800002
ACH-000624,-0.09222289556600001
ACH-000627,0.006311659214050001
ACH-000630,-0.18324299929699997
ACH-000632,-0.221885515966
ACH-000633,-0.16334090449400002
ACH-000637,-0.34137297710299996
ACH-000638,-0.360977858975
ACH-000646,-0.24066829919799998
ACH-000647,-0.11591808099300001
ACH-000648,-0.40423063339599996
ACH-000649,-0.138471212558
ACH-000651,-0.109063079756
ACH-000652,-0.0432042005622
ACH-000653,0.09737668433669999
ACH-000657,-0.14975739837899998
ACH-000658,-0.075697353881
ACH-000661,-0.0814602074242
ACH-000662,-0.595444436986
ACH-000663,-0.35750450135
ACH-000665,0.019324216719900002
ACH-000671,-0.06426572807269999
ACH-000673,-0.191137650473
ACH-000676,-0.250813763257
ACH-000677,-0.140839073242
ACH-000681,-0.145860645633
ACH-000682,-0.206317220241
ACH-000683,0.046108031481400004
ACH-000684,-0.304361075214
ACH-000688,-0.493039842399
ACH-000693,-0.214395836742
ACH-000694,-0.0493084747372
ACH-000695,0.14724550696900002
ACH-000696,-0.08409454496189998
ACH-000697,-0.22327915946600002
ACH-000699,-0.138980212914
ACH-000701,0.0479688285893
ACH-000706,-0.0031852142831500004
ACH-000711,-0.0548053001062
ACH-000713,-0.248229803893
ACH-000714,-0.0687435359643
ACH-000718,0.0825736848957
ACH-000720,-0.354897412427
ACH-000721,-0.135648283039
ACH-000724,0.115841897655
ACH-000725,-0.266932737189
ACH-000732,-0.160465952289
ACH-000734,0.11898111407800001
ACH-000735,-0.20682849719000002
ACH-000736,-0.18790730214899998
ACH-000738,-0.127751275479
ACH-000746,0.0286266645389
ACH-000747,-0.113809731296
ACH-000748,-0.00269938325204
ACH-000753,-0.10118722659
ACH-000756,-0.342150239515
ACH-000757,0.120912030724
ACH-000758,0.00265961067646
ACH-000760,-0.318503797834
ACH-000763,-0.145725312381
ACH-000764,-0.641411363489
ACH-000765,-0.37622209819799995
ACH-000766,-0.261159868031
ACH-000767,0.005319527940270001
ACH-000768,0.00933141262793
ACH-000769,-0.055294611024000004
ACH-000770,-0.16809893333099998
ACH-000771,0.056863767513
ACH-000773,-0.294833627338
ACH-000776,-0.47986540603
ACH-000777,-0.28298537940699997
ACH-000778,0.14470910909600002
ACH-000781,-0.16207708793
ACH-000782,-0.153095881282
ACH-000783,-0.13756018113
ACH-000784,-0.17996547621
ACH-000785,-0.23027976479899998
ACH-000787,-0.00717411251591
ACH-000788,-0.0143209610687
ACH-000791,-0.180828123805
ACH-000792,-0.158897721629
ACH-000794,-0.167690838054
ACH-000796,-0.048379071352300004
ACH-000799,-0.213564924581
ACH-000800,-0.0569617045421
ACH-000802,-0.13278754677899998
ACH-000804,-0.419599311469
ACH-000805,-0.292316572801
ACH-000809,-0.175871119139
ACH-000810,0.130654250009
ACH-000811,-0.327980746296
ACH-000817,-0.160464780006
ACH-000819,-0.0573764017798
ACH-000820,-0.37265307913199996
ACH-000821,0.309943699925
ACH-000822,0.00764682817982
ACH-000823,-0.163702629335
ACH-000824,-0.022736123492200003
ACH-000827,-0.0120421418154
ACH-000829,0.026127580598299997
ACH-000831,-0.34797264844899994
ACH-000832,-0.274947855504
ACH-000833,-0.401564997061
ACH-000834,0.00191721819067
ACH-000835,-0.0741459362946
ACH-000836,-0.19050504665600002
ACH-000837,-0.149725592673
ACH-000838,-0.15046193699000002
ACH-000839,0.16175364804700001
ACH-000840,-0.289280400653
ACH-000841,-0.229595305912
ACH-000843,-0.129530207949
ACH-000846,-0.0545088434734
ACH-000847,-0.325678577413
ACH-000848,-0.153044614228
ACH-000849,-0.108071588058
ACH-000851,-0.0466185198823
ACH-000855,0.034739652544100004
ACH-000856,-0.013296160203899999
ACH-000858,-0.173782871765
ACH-000859,-0.17367655085
ACH-000861,0.043911842191699996
ACH-000862,-0.09710036810219999
ACH-000865,-0.12369875847999999
ACH-000866,0.135213113899
ACH-000867,-0.105537938954
ACH-000869,0.066678276902
ACH-000872,-0.0773756128995
ACH-000873,-0.0446049810061
ACH-000876,0.155943726095
ACH-000878,-0.163838556455
ACH-000880,0.0299249326961
ACH-000881,-0.114365001832
ACH-000882,-0.07648077615610001
ACH-000884,-0.240483209725
ACH-000885,-0.299705391863
ACH-000887,-0.322203718832
ACH-000888,-0.04258886195830001
ACH-000889,-0.09795694191120001
ACH-000890,0.045594941101
ACH-000896,-0.196378507408
ACH-000898,-0.0783339722053
ACH-000900,-0.291650338976
ACH-000901,-0.12013391974000001
ACH-000905,-0.00771283362939
ACH-000906,-0.156684102291
ACH-000907,-0.0686062422705
ACH-000910,-0.07350431084470001
ACH-000911,-0.304980524326
ACH-000912,-0.130915297789
ACH-000913,-0.0349022225985
ACH-000915,-0.0793339613088
ACH-000916,-0.12658935790200002
ACH-000917,-0.256198189117
ACH-000921,-0.00999693036038
ACH-000924,-0.269556780238
ACH-000926,-0.125322208353
ACH-000928,-0.049559892350199995
ACH-000929,-0.08846277358030001
ACH-000932,-0.0578549707859
ACH-000935,-0.115232934053
ACH-000936,-0.433694380494
ACH-000937,-0.189646664744
ACH-000938,-0.274550326953
ACH-000939,-0.498238507706
ACH-000941,0.126080458276
ACH-000943,-0.14685637089700002
ACH-000946,-0.025145902097700002
ACH-000947,-0.172030751576
ACH-000948,-0.10908993673299999
ACH-000950,0.0985859459056
ACH-000953,-0.25335746704100004
ACH-000957,0.08338970241810001
ACH-000958,0.178268648489
ACH-000960,-0.31871197371800003
ACH-000963,-0.131633285858
ACH-000968,-0.193466186864
ACH-000969,-0.0214521668349
ACH-000973,-0.24674872962299998
ACH-000974,-0.377606569265
ACH-000975,0.026004839952199998
ACH-000976,-0.16095794464000002
ACH-000978,-0.0701223767518
ACH-000980,-0.0577225775519
ACH-000984,-0.244388872579
ACH-000986,-0.146049910577
ACH-000988,-0.19324906449
ACH-000993,-0.07762645530119999
ACH-000994,0.18363168376400002
ACH-000996,-0.313072292341
ACH-001001,0.07010174659080001
ACH-001020,-0.30647736122200003
ACH-001028,-0.0701566000013
ACH-001031,-0.194781867303
ACH-001038,-0.259206654747
ACH-001048,-0.236114872153
ACH-001050,-0.137570638982
ACH-001053,-0.00814900832745
ACH-001054,-0.16834090707600002
ACH-001061,-0.143214949625
ACH-001067,-0.257412992108
ACH-001075,-0.168248176198
ACH-001096,-0.0891648821126
ACH-001128,-0.158458398272
ACH-001134,0.035000243545
ACH-001151,-0.197845125021
ACH-001163,-0.282536299261
ACH-001164,-0.00662126206594
ACH-001173,-0.158193804055
ACH-001183,0.0473923345577
ACH-001184,-0.0522526595443
ACH-001190,0.0228885352243
ACH-001192,-0.0336405039353
ACH-001193,-0.16604133900499998
ACH-001196,-0.141724602777
ACH-001197,-0.27371473409200003
ACH-001205,-0.22755224124499998
ACH-001211,-0.027417112105400005
ACH-001212,-0.164159894237
ACH-001228,-0.262815827815
ACH-001232,-0.09044199396989999
ACH-001239,-0.0646664298928
ACH-001274,-0.33669337274800004
ACH-001275,-0.35272802944700005
ACH-001277,-0.300546065862
ACH-001278,-0.0959708469325
ACH-001280,-0.22394088532099998
ACH-001283,-0.34080443271
ACH-001289,-0.153501341166
ACH-001295,-0.051256560647599994
ACH-001300,-0.517017302857
ACH-001301,-0.166644332137
ACH-001302,-0.034412793591900005
ACH-001303,-0.145063461103
ACH-001306,-0.0052036785125
ACH-001318,-0.043196153456199995
ACH-001322,0.303447615493
ACH-001328,-0.0618470321796
ACH-001332,0.0591316601992
ACH-001333,-0.270224636348
ACH-001336,-0.164443975306
ACH-001340,-0.188896449849
ACH-001346,-0.167739678277
ACH-001353,-0.0271391976115
ACH-001354,-0.197291516405
ACH-001367,-0.161186088249
ACH-001368,-0.219313602234
ACH-001374,-0.0908040657306
ACH-001375,-0.441589335806
ACH-001377,-0.134412787063
ACH-001380,-0.126664762445
ACH-001391,-0.26455350116799997
ACH-001407,-0.10455887921
ACH-001408,-0.0964885337387
ACH-001413,-0.254582652373
ACH-001430,0.18280151911200002
ACH-001431,-0.345579283173
ACH-001450,-0.234763891015
ACH-001496,-0.15714894322
ACH-001500,-0.21059838865699998
ACH-001521,-0.308040553601
ACH-001523,-0.21446159698399997
ACH-001532,-0.154360782925
ACH-001536,-0.5053626272680001
ACH-001550,0.102593437696
ACH-001552,0.025200489756499998
ACH-001554,-0.12219718572
ACH-001645,-0.024741421833900004
ACH-001654,-0.205026089244
ACH-001715,0.00177015821429
ACH-001735,-0.0467858970878
ACH-001736,0.00087037457104
ACH-001737,-0.0121326860381
ACH-001740,-0.193846075545
ACH-001745,0.14936800638800002
ACH-001750,-0.278579949413
ACH-001765,-0.0432805604786
ACH-001956,0.0308464721033
ACH-001957,-0.130361186123
