,OR8G5 (219865)
ACH-000004,0.33859821916500005
ACH-000007,-0.0538598481707
ACH-000009,0.15515015943
ACH-000011,-0.0046685086868500005
ACH-000012,-0.0260938550257
ACH-000013,-0.0325661423051
ACH-000014,0.200949747179
ACH-000015,0.0927969519706
ACH-000017,-0.0473552060754
ACH-000018,0.0404145588605
ACH-000019,0.143469432403
ACH-000021,0.10056022165100001
ACH-000022,0.115516658446
ACH-000025,0.235357008633
ACH-000028,-0.0495628012972
ACH-000030,0.0905916241683
ACH-000035,0.152253414815
ACH-000036,0.0593220292371
ACH-000037,-0.0742014561521
ACH-000039,0.33821385726400005
ACH-000040,0.17109043241099997
ACH-000041,-0.19283207233199998
ACH-000042,0.06498203904989999
ACH-000045,0.148407492915
ACH-000047,-0.00205002422546
ACH-000052,-0.11530231629399999
ACH-000053,0.0022695448024499998
ACH-000054,-0.00949229755973
ACH-000055,0.0172465413695
ACH-000060,0.027802958618799996
ACH-000067,0.0171787582212
ACH-000070,0.0074751217340700005
ACH-000075,0.191631166442
ACH-000078,0.17258828802099999
ACH-000082,0.142047923602
ACH-000085,0.117233067829
ACH-000086,0.100607188755
ACH-000087,0.253884325426
ACH-000092,0.0656705750069
ACH-000095,-0.013973348754100001
ACH-000097,0.0326355560018
ACH-000098,0.0254580590167
ACH-000099,0.09834711705910001
ACH-000108,0.0229813133577
ACH-000113,0.131224873085
ACH-000115,0.170406370634
ACH-000116,0.032552845501599995
ACH-000118,-0.0302713793925
ACH-000120,-0.049489263704500006
ACH-000123,0.190348093013
ACH-000127,-0.019076980298400003
ACH-000128,-0.185724430397
ACH-000132,0.116739451372
ACH-000133,0.0838352977018
ACH-000137,0.129052445085
ACH-000138,-0.0072524464824300005
ACH-000142,0.186509203823
ACH-000143,0.0239332748862
ACH-000146,0.00011985528031200001
ACH-000148,-0.09888920199899999
ACH-000150,0.0832702394195
ACH-000152,0.11823301526100001
ACH-000153,-0.138671793554
ACH-000159,0.0343516870959
ACH-000160,0.150908694102
ACH-000163,0.0249481538326
ACH-000167,-0.0476859067225
ACH-000168,0.198689415869
ACH-000169,0.0836272599715
ACH-000178,0.162191223582
ACH-000182,0.09570401886549999
ACH-000183,0.022393754162699998
ACH-000188,-0.0760499295998
ACH-000189,0.119095929616
ACH-000190,-0.117337934951
ACH-000198,0.0799685554101
ACH-000204,0.378024823407
ACH-000206,-0.0128661951109
ACH-000207,0.23613903676399997
ACH-000211,0.103994288894
