,LY6G5B (58496)
ACH-000466,0.21878537930300002
ACH-000467,-0.050071104816300005
ACH-000468,-0.108256067706
ACH-000469,-0.0591142573292
ACH-000470,-0.123775310821
ACH-000471,0.116754680809
ACH-000472,0.004730390453590001
ACH-000473,0.111001687578
ACH-000475,-0.0423767381881
ACH-000476,-0.106242621213
ACH-000477,0.0484087395015
ACH-000480,-0.00820493825307
ACH-000481,-0.0158789483249
ACH-000483,-0.0060194184608
ACH-000484,0.314224570889
ACH-000485,-0.11276686002900001
ACH-000486,0.055359449024700004
ACH-000487,-0.0605569084779
ACH-000488,-0.08308770726860001
ACH-000490,-0.111629839279
ACH-000491,-0.0387339743333
ACH-000495,-0.050894851118599996
ACH-000496,-0.13295811244
ACH-000499,0.134561836074
ACH-000500,-0.42255614075900005
ACH-000502,-0.00750972636637
ACH-000503,-0.24340527537300002
ACH-000505,0.0342715692828
ACH-000507,0.0033975619636399997
ACH-000510,-0.028103749960000004
ACH-000511,0.171878224812
ACH-000512,-0.242019572273
ACH-000516,-0.109519205305
ACH-000517,-0.103616365076
ACH-000518,-0.200424933631
ACH-000520,-0.0232532398912
ACH-000521,-0.014238278527
ACH-000522,-0.022825370019
ACH-000524,-0.150761018611
ACH-000527,-0.008702038143549999
ACH-000528,-0.025193148959300003
ACH-000537,0.228102564758
ACH-000541,-0.00845335196302
ACH-000542,-0.056108390816999996
ACH-000544,0.0035544348325500003
ACH-000545,-0.277393602908
ACH-000547,0.0021760094390399997
ACH-000548,-0.13130741192
ACH-000549,0.122135221404
ACH-000550,-0.165960440936
ACH-000552,-0.008684771431270001
ACH-000556,-0.078064588614
ACH-000557,0.0339969675768
ACH-000570,0.149200936189
ACH-000571,-0.0632644423086
ACH-000573,0.010290766308899999
ACH-000576,-0.011070996859
ACH-000580,0.04520406460009999
ACH-000584,-0.009181472119780001
ACH-000585,-0.0935881474992
ACH-000588,-0.23036915571
ACH-000589,0.0878397100313
ACH-000591,-0.362773183798
ACH-000593,0.15283464826999998
ACH-000600,0.0587322005855
ACH-000601,-0.0433783314955
ACH-000604,-0.41169602811300005
ACH-000605,-0.0390969486949
ACH-000606,-0.08335067124460001
ACH-000608,-0.127957798019
ACH-000614,-0.0719783427478
ACH-000616,-0.131722303748
ACH-000618,-0.0613403767017
ACH-000619,-0.238410288171
ACH-000620,0.019093263621099997
ACH-000621,-0.0236620098862
ACH-000622,-0.0925945767439
ACH-000623,-0.0979713499567
ACH-000624,-0.0223120632656
ACH-000627,-0.00039866694966700004
ACH-000630,-0.0073165254154
ACH-000632,0.0392000042962
ACH-000633,0.010729729722700001
ACH-000637,-0.113995538647
ACH-000638,-0.0931159505459
ACH-000646,-0.08822987742689999
ACH-000647,-0.07138712320519999
ACH-000648,-0.107725630328
ACH-000649,-0.013922521401799998
ACH-000651,0.0385621942716
ACH-000652,-0.0607711212846
ACH-000653,0.024112484875400002
ACH-000657,-0.015550954446299997
ACH-000658,-0.16668497398600002
ACH-000661,0.0615252359461
ACH-000662,-0.17954302285100002
ACH-000663,-0.0780159172823
ACH-000665,-0.06447642091559999
ACH-000671,0.146026579218
ACH-000673,-0.045562086513099995
ACH-000676,0.08455303436239998
ACH-000677,-0.022724377576099998
ACH-000681,0.11644609238600001
ACH-000682,-0.151599746359
ACH-000683,-0.0838429903244
ACH-000684,0.0009466904724910001
ACH-000688,-0.30247418923700004
ACH-000693,-0.00532383544912
ACH-000694,-0.0257329122058
ACH-000695,-0.0896667684307
ACH-000696,-0.11527533560900001
ACH-000697,-0.0347724565385
ACH-000699,-0.08349465116469999
ACH-000701,-0.290526735269
ACH-000706,0.000743957063332
ACH-000711,-0.0420075459329
ACH-000713,-0.12826450337200002
ACH-000714,-0.214255319999
ACH-000718,-0.07084607419210001
ACH-000720,-0.09091871528439999
ACH-000721,-0.180982075676
ACH-000724,0.239299095648
ACH-000725,0.288080107724
ACH-000732,-0.205296656866
ACH-000734,-0.021062694616400004
ACH-000735,-0.028702708391400003
ACH-000736,-0.016912229514
ACH-000738,-0.0224943906303
ACH-000746,-0.027328499082900002
ACH-000747,-0.0658541014992
ACH-000748,0.0532404043432
ACH-000753,-0.07064553985380001
ACH-000756,-0.116533231323
ACH-000757,-0.0394534459368
ACH-000758,0.0221712190791
ACH-000760,0.0567239881876
ACH-000763,-0.11786551558599999
ACH-000764,-0.231361489359
ACH-000765,0.010872494124000001
ACH-000766,-0.153915250552
ACH-000767,0.034411028249
ACH-000768,0.10505861752000001
ACH-000769,-0.159597227398
ACH-000770,-0.0658143729436
ACH-000771,-0.0660637698797
ACH-000773,-0.221266458218
ACH-000776,0.129535666046
ACH-000777,-0.0221630406475
ACH-000778,0.117164068278
ACH-000781,-0.163587801841
ACH-000782,0.0779352730664
ACH-000783,-0.258455005072
ACH-000784,0.0850303639514
ACH-000785,-0.0588324230863
ACH-000787,0.01222197189
ACH-000788,0.0378198726262
ACH-000791,-0.0596521548116
ACH-000792,-0.0135808273535
ACH-000794,0.115832211568
ACH-000796,-0.0589599330718
ACH-000799,-0.0925727515364
ACH-000800,-0.0416955347866
ACH-000802,0.0316585309374
ACH-000804,0.024226833189500002
ACH-000805,0.00620458321566
ACH-000809,0.15174746223
ACH-000810,-0.41540749342600003
ACH-000811,-0.129682395411
ACH-000817,-0.0826015222805
ACH-000819,-0.233938074852
ACH-000820,0.136162943225
ACH-000821,-0.287705124256
ACH-000822,0.025994512616599998
ACH-000823,-0.006423423179489999
ACH-000824,-0.09834826673620001
ACH-000827,0.014608817546999999
ACH-000829,-0.069832831242
ACH-000831,-0.173928247599
ACH-000832,-0.0540840976903
ACH-000833,0.183941252673
ACH-000834,0.0420066312438
ACH-000835,-0.10492517187999999
ACH-000836,-0.079063275722
ACH-000837,-0.0306598775783
ACH-000838,-0.08886744318430001
ACH-000839,-0.0910472709871
ACH-000840,0.449662020599
ACH-000841,0.0760606314681
ACH-000843,0.004268749045349999
ACH-000846,0.0554663627236
ACH-000847,0.08582546580690001
ACH-000848,0.0147451600815
ACH-000849,-0.250961736504
ACH-000851,-0.19227621690000002
ACH-000855,0.00181352888047
ACH-000856,-0.15624731569599998
ACH-000858,-0.046249517963199996
ACH-000859,-0.06417605022940001
ACH-000861,0.0643519771324
ACH-000862,0.034694133286599996
ACH-000865,-0.255484937759
ACH-000866,0.0793237547476
ACH-000867,0.0791761766128
ACH-000869,0.0275370186981
ACH-000872,0.0520462366911
ACH-000873,-0.150398559071
ACH-000876,-0.00973969835108
ACH-000878,-0.224927010215
ACH-000880,-0.11299386455499999
ACH-000881,-0.0624573732187
ACH-000882,-0.1801151966
ACH-000884,0.10268886423599999
ACH-000885,-0.028864477358
ACH-000887,0.0630038247286
ACH-000888,-0.13119958411399998
ACH-000889,-0.288177495577
ACH-000890,0.0759071979033
ACH-000896,-0.048705958175900003
ACH-000898,-0.0581810322622
ACH-000900,-0.250851268
ACH-000901,-0.15723697589400001
ACH-000905,-0.048148534603399996
ACH-000906,0.045047003465400005
ACH-000907,0.196817268643
ACH-000910,0.0682475942112
ACH-000911,-0.0920369239671
ACH-000912,0.0125334789685
ACH-000913,-0.141020386813
ACH-000915,-0.0509981358227
ACH-000916,0.714695031284
ACH-000917,-0.16007144795
ACH-000921,-0.239286640003
ACH-000924,0.0754220991149
ACH-000926,0.100188774219
ACH-000928,0.0832461847249
ACH-000929,0.17835421662300002
ACH-000932,-0.0711239735722
ACH-000935,0.0366691454434
ACH-000936,0.0779970833648
ACH-000937,-0.078441628965
ACH-000938,0.11874475507099999
ACH-000939,-0.120374145094
ACH-000941,-0.11845503196799999
ACH-000943,-0.135809982946
ACH-000946,-0.0229224848787
ACH-000947,-0.0672196566297
ACH-000948,0.08343009342919999
ACH-000950,0.362831772321
ACH-000953,0.0143329909879
ACH-000957,0.156600282756
ACH-000958,0.0678951667221
ACH-000960,0.184202243223
ACH-000963,-0.19486657254200002
ACH-000968,-0.013129981087
ACH-000969,0.0576616908436
ACH-000973,-0.123072465447
ACH-000974,0.00267135858275
ACH-000975,-0.1421209755
ACH-000976,0.146417979537
ACH-000978,-0.165557086865
ACH-000980,0.016007790600999997
ACH-000984,0.030428794943300003
ACH-000986,-0.060365388057300004
ACH-000988,0.006324777782629999
ACH-000993,0.155834551509
ACH-000994,-0.0962342949843
ACH-000996,0.0188269692521
ACH-001001,0.021328370388700002
ACH-001020,-0.14653010498400001
ACH-001028,-0.0498428266904
ACH-001031,0.0219408660121
ACH-001038,0.118698264395
ACH-001048,0.053472776578599994
ACH-001050,-0.0735187105324
ACH-001053,-0.193702185257
ACH-001054,0.0226959817278
ACH-001061,0.055002792380800004
ACH-001067,0.0308705919777
ACH-001075,-0.111240746701
ACH-001096,-0.0771592071753
ACH-001128,-0.115891189553
ACH-001134,0.132168977933
ACH-001151,-0.0317347518532
ACH-001163,-0.14101239011299999
ACH-001164,0.267818887705
ACH-001173,0.00869592386083
ACH-001183,0.015532557486499999
ACH-001184,0.023041411778899998
ACH-001190,-0.0594823638629
ACH-001192,-0.242086318352
ACH-001193,-0.0048359575693900005
ACH-001196,-0.05271874190859999
ACH-001197,0.0120978000434
ACH-001205,0.0298381663313
ACH-001211,-0.0193804985136
ACH-001212,-0.235529896421
ACH-001228,-0.0581899468217
ACH-001232,0.016834693599200003
ACH-001239,-0.127492047197
ACH-001274,-0.00525366018368
ACH-001275,-0.21549380626400003
ACH-001277,0.16833067545299998
ACH-001278,0.0428272027958
ACH-001280,-0.053564171985800005
ACH-001283,-0.195161973427
ACH-001289,-0.0679847595923
ACH-001295,0.00757101535743
ACH-001300,-0.21120333075999997
ACH-001301,-0.0507572719293
ACH-001302,-0.144354925658
ACH-001303,0.493538326934
ACH-001306,0.0106434421891
ACH-001318,-0.16111835609
ACH-001322,-0.046008285345599996
ACH-001328,-0.04454551296630001
ACH-001332,-0.039918664417599996
ACH-001333,0.203092129905
ACH-001336,-0.149148258309
ACH-001340,-0.0158089522253
ACH-001346,-0.150437583708
ACH-001353,0.005577172955060001
ACH-001354,-0.311431331037
ACH-001367,0.168855129361
ACH-001368,-0.106543398358
ACH-001374,-0.041526724027100004
ACH-001375,-0.180858610922
ACH-001377,-0.0389391570143
ACH-001380,0.0328771984732
ACH-001391,0.0672209534293
ACH-001407,-0.170564299463
ACH-001408,-0.103409556905
ACH-001413,0.0133711261123
ACH-001430,0.017986621611099998
ACH-001431,0.102196776613
ACH-001450,0.21834774429200002
ACH-001496,-0.0352778495558
ACH-001500,0.145200935341
ACH-001521,-0.123692397456
ACH-001523,0.0975697672163
ACH-001532,-0.175479720475
ACH-001536,-0.186593465805
ACH-001550,0.026780577078200002
ACH-001552,0.150641319861
ACH-001554,-0.111253857657
ACH-001645,0.049117063256599994
ACH-001654,-0.238083413679
ACH-001715,-0.151059911016
ACH-001735,-0.046581325805599996
ACH-001736,-0.034920505537400004
ACH-001737,0.055733477395
ACH-001740,-0.06667674734910001
ACH-001745,-0.188987279536
ACH-001750,-0.147950101565
ACH-001765,-0.217984879299
ACH-001956,-0.021501165033
ACH-001957,0.0117381621562
