,KIF21A (55605)
ACH-000004,0.0978351850567
ACH-000007,0.181373789346
ACH-000009,-0.194320815013
ACH-000011,-0.33765619606799996
ACH-000012,-0.140068715933
ACH-000013,0.0577635135954
ACH-000014,-0.018189794095700002
ACH-000015,-0.156541051868
ACH-000017,0.021625401187
ACH-000018,-0.19879989085299998
ACH-000019,-0.0403095683784
ACH-000021,-0.0760179107056
ACH-000022,-0.174673435449
ACH-000025,-0.34877752461499995
ACH-000028,-0.0609861089615
ACH-000030,-0.126728386447
ACH-000035,0.07745217767319999
ACH-000036,-0.111650350373
ACH-000037,-0.415369449916
ACH-000039,-0.13340576441
ACH-000040,-0.00535533057817
ACH-000041,-0.0547924319433
ACH-000042,-0.0965321645197
ACH-000045,-0.0095627369279
ACH-000047,0.034836981452599995
ACH-000052,-0.230097574275
ACH-000053,-0.007678653746
ACH-000054,-0.0668424030996
ACH-000055,-0.112432505927
ACH-000060,-0.0984945856333
ACH-000067,-0.111147862751
ACH-000070,-0.131645317507
ACH-000075,0.0935544389028
ACH-000078,-0.31650453991
ACH-000082,-0.10488910948300001
ACH-000085,-0.151343665855
ACH-000086,-0.230187645806
ACH-000087,0.16364088567600002
ACH-000092,-0.057344573787900005
ACH-000095,-0.046838571424900007
ACH-000097,-0.21020211052
ACH-000098,-0.0598862520208
ACH-000099,-0.12088290810900001
ACH-000108,0.0491136239172
ACH-000113,0.0033002008419099997
ACH-000115,0.138482819079
ACH-000116,-0.122655528344
ACH-000118,-0.12166092150800001
ACH-000120,0.127909558059
ACH-000123,-0.225796764354
ACH-000127,0.127489072652
ACH-000128,0.0876702829813
ACH-000132,-0.15895108695000001
ACH-000133,-0.020534865633200002
ACH-000137,-0.0918927919887
ACH-000138,-0.039132858300199996
ACH-000142,-0.09934779181610001
ACH-000143,0.236907203931
ACH-000146,-0.226600712049
ACH-000148,0.042165315970800005
ACH-000150,0.0417915488006
ACH-000152,-0.117442691516
ACH-000153,-0.322303116895
ACH-000159,-0.0791196742688
ACH-000160,-0.112676166064
ACH-000163,-0.009615957712190001
ACH-000167,-0.0997168299556
ACH-000168,0.141951273355
ACH-000169,-0.0144229344359
ACH-000178,0.03866834859419999
ACH-000182,-0.082303470813
ACH-000183,-0.156593750452
ACH-000188,-0.08683722910779999
ACH-000189,-0.30113174401500004
ACH-000190,-0.05806760705080001
ACH-000198,-0.044679820287300005
ACH-000204,-0.30187516041400003
ACH-000206,-0.0921455622243
ACH-000207,-0.036735495308300004
ACH-000211,0.048336833793199994
ACH-000215,-0.261881809475
ACH-000221,-0.0605052568447
ACH-000222,-0.019133720463
ACH-000223,-0.18664593743500002
ACH-000226,0.090189142464
ACH-000227,-0.16823484286200002
ACH-000228,0.198494524767
ACH-000231,-0.0748115166186
ACH-000232,-0.190999333074
ACH-000233,0.025409963817400003
ACH-000234,-0.200845749979
ACH-000235,-0.06631329333290001
ACH-000237,-0.0988821935338
ACH-000238,-0.122884278776
ACH-000243,0.017608104964
ACH-000244,0.47273455971999995
ACH-000246,0.0742580266099
ACH-000248,-0.209061446728
ACH-000250,-0.0303542480445
ACH-000251,-0.141517824355
ACH-000253,-0.0786811716936
ACH-000255,-0.185014095278
ACH-000256,-0.034606416828900005
ACH-000257,0.00317114016579
ACH-000258,0.297060126641
ACH-000259,-0.138147154324
ACH-000260,0.00225449130586
ACH-000261,-0.155979320807
ACH-000262,-0.36104039207599997
ACH-000263,0.20295705362
ACH-000264,-0.15485429418899999
ACH-000265,-0.09174539697879999
ACH-000266,-0.056684671601800005
ACH-000272,-0.0579537898111
ACH-000273,-0.145506943683
ACH-000274,-0.127573526929
ACH-000277,-0.021141226376
ACH-000278,-0.0990419702647
ACH-000279,-0.05436960628930001
ACH-000280,-0.0401113418115
ACH-000281,0.00546577203157
ACH-000288,-0.070905259395
ACH-000291,0.0358451021759
ACH-000293,-0.11996986360300001
ACH-000294,-0.00758198986516
ACH-000295,0.214279236474
ACH-000296,-0.386290657272
ACH-000302,-0.15425290172
ACH-000304,-0.565593141431
ACH-000307,0.049053492371699994
ACH-000308,-0.041638555212300005
ACH-000310,-0.208932787392
ACH-000311,-0.143998532198
ACH-000312,-0.0594728436498
ACH-000315,0.132109340742
ACH-000316,0.08397474518039999
ACH-000317,0.00959074728699
ACH-000318,-0.0147143557722
ACH-000319,-0.08913173321460001
ACH-000320,-0.19201031213599998
ACH-000322,0.0191296881437
ACH-000323,-0.27762259881900003
ACH-000324,-0.163110734906
ACH-000329,-0.20681413885699998
ACH-000330,-0.0266386992142
ACH-000331,-0.10843131339999999
ACH-000332,-0.118110141341
ACH-000334,-0.333386570143
ACH-000335,-0.158643991977
ACH-000336,0.431851092573
ACH-000337,-0.12615529854399998
ACH-000339,-0.219710168928
ACH-000341,-0.0435863145866
ACH-000348,-0.238239983565
ACH-000350,0.0776606207598
ACH-000352,-0.0324103138799
ACH-000356,-0.253416399475
ACH-000361,-0.137962231372
ACH-000362,0.11006441821599999
ACH-000363,0.10517752510600001
ACH-000364,-0.034497980230199995
ACH-000365,0.023162076776299997
ACH-000366,-0.08440896859919998
ACH-000368,-0.0401767628886
ACH-000374,-0.21960014335099998
ACH-000375,-0.350963630912
ACH-000376,0.013190717608900001
ACH-000381,0.0004939076168709999
