,NTAN1 (123803)
ACH-000250,-0.11527044659800001
ACH-000251,0.0792776105981
ACH-000253,-0.17314072001699998
ACH-000255,-0.0824202637687
ACH-000256,-0.0947654414229
ACH-000257,-0.353539754376
ACH-000258,-0.0251504091472
ACH-000259,-0.046622628056300006
ACH-000260,-0.122547376068
ACH-000261,-0.161778413407
ACH-000262,-0.0940111505412
ACH-000263,0.014360225973200002
ACH-000264,-0.101635319178
ACH-000265,-0.21208224235599998
ACH-000266,-0.055945101780699995
ACH-000272,-0.0304963174793
ACH-000273,-0.164538388735
ACH-000274,-0.207115823655
ACH-000277,-0.12789100032700002
ACH-000278,-0.0603500448992
ACH-000279,-0.300915511783
ACH-000280,-0.24708384621399998
ACH-000281,-0.079338047495
ACH-000288,-0.0789239985732
ACH-000291,-0.109398969962
ACH-000293,-0.201391676383
ACH-000294,-0.171276524066
ACH-000295,-0.310343658219
ACH-000296,-0.21620429074099998
ACH-000302,-0.243370560972
ACH-000304,-0.321173604394
ACH-000307,-0.176175807066
ACH-000308,-0.219827010385
ACH-000310,-0.22141789509399998
ACH-000311,-0.11721019119100001
ACH-000312,-0.07612831365839999
ACH-000315,-0.34401656297600003
ACH-000316,-0.25173050647
ACH-000317,-0.307160155609
ACH-000318,0.0323691058455
ACH-000319,-0.28140642481999995
ACH-000320,-0.0221798713956
ACH-000322,-0.183216622247
ACH-000323,-0.343835476352
ACH-000324,-0.17242173153299997
ACH-000329,-0.240453802769
ACH-000330,-0.12127865585599999
ACH-000331,-0.141841893615
ACH-000332,-0.16890966704500002
ACH-000334,-0.495556555093
ACH-000335,-0.26262948158300004
ACH-000336,-0.164096705796
ACH-000337,0.121885463651
ACH-000339,-0.113876859578
ACH-000341,0.0011337853492599998
ACH-000348,-0.244878620553
ACH-000350,-0.05722216422669999
ACH-000352,-0.291091512105
ACH-000356,-0.509982258671
ACH-000361,-0.47352027766599997
ACH-000362,-0.244708001886
ACH-000363,-0.316268978334
ACH-000364,-0.104385896674
ACH-000365,-0.173047126166
ACH-000366,-0.117251228577
ACH-000368,-0.19127210184500001
ACH-000374,-0.07477824521910001
ACH-000375,-0.0558036871964
ACH-000376,-0.09969441678680001
ACH-000381,-0.403656861534
ACH-000383,-0.117083146066
ACH-000387,0.034098946699599994
ACH-000389,-0.182723228001
ACH-000390,-0.291486205613
ACH-000393,-0.299894006506
ACH-000395,0.0422362491624
ACH-000397,-0.110422536189
ACH-000401,-0.0863482304325
ACH-000402,-0.146470229062
ACH-000403,-0.16145153647399998
ACH-000404,-0.029144699770900003
ACH-000406,-0.146351882773
ACH-000407,-0.208280728466
ACH-000408,-0.082588162545
ACH-000410,-0.0731455346504
ACH-000411,-0.171875238132
ACH-000414,-0.329549575941
ACH-000415,-0.306910374954
ACH-000416,-0.17588675399
ACH-000420,-0.15391881852800002
ACH-000421,-0.277033335902
ACH-000424,-0.09480385503519999
ACH-000425,-0.424488578122
ACH-000426,0.00178965548345
ACH-000427,0.0625265518439
ACH-000433,-0.448702647567
ACH-000436,0.0383675954343
ACH-000444,-0.260471304226
ACH-000445,-0.15467824922499998
ACH-000448,-0.186360629356
ACH-000450,-0.41888205046599997
ACH-000452,-0.166733252302
ACH-000454,-0.0765240623811
ACH-000458,-0.24253989216299998
ACH-000459,-0.282334515005
ACH-000460,-0.128851120658
ACH-000461,-0.00466624562249
ACH-000463,-0.139051698462
ACH-000464,-0.0114917194166
ACH-000466,-0.342551772803
ACH-000467,-0.0728473896555
ACH-000468,-0.08190114518
ACH-000469,-0.18924204215799997
ACH-000470,-0.300350214329
ACH-000471,-0.28698723316999997
ACH-000472,-0.32078893113
ACH-000473,-0.11986951157400001
ACH-000475,-0.0828515072584
ACH-000476,-0.026366338305
ACH-000477,0.168088213323
ACH-000480,0.021102509071900002
ACH-000481,-0.058385540050999996
ACH-000483,-0.139331857461
ACH-000484,-0.0395218172618
ACH-000485,-0.11086596524900001
ACH-000486,-0.29541402957699997
ACH-000487,-0.106158136374
ACH-000488,-0.192076797746
ACH-000490,-0.239608563346
ACH-000491,-0.0878192815746
ACH-000495,-0.291437998213
ACH-000496,-0.0410584286569
ACH-000499,0.10189362412799999
ACH-000500,-0.3185178961
ACH-000502,-0.221717213961
ACH-000503,-0.237255771422
ACH-000505,-0.197106453609
ACH-000507,-0.140834915924
ACH-000510,-0.153670470541
ACH-000511,-0.0872264624028
ACH-000512,-0.157143755408
ACH-000516,-0.274050779801
ACH-000517,-0.10183555517699999
ACH-000518,-0.09963565967100001
ACH-000520,-0.182904811523
ACH-000521,-0.151657623997
ACH-000522,-0.259733264457
ACH-000524,-0.0418583305807
ACH-000527,-0.115279715691
ACH-000528,-0.062059778881699994
ACH-000537,-0.328250731829
ACH-000541,-0.532585939899
ACH-000542,-0.170426839187
ACH-000544,-0.062126246348299996
ACH-000545,-0.23815597396699997
ACH-000547,-0.434131804067
ACH-000548,-0.174055597996
ACH-000549,-0.400101137501
ACH-000550,-0.114322991809
ACH-000552,-0.244794440422
ACH-000556,-0.266067438787
ACH-000557,-0.09420085691400001
ACH-000570,-0.13764774838500002
ACH-000571,-0.164314399669
ACH-000573,-0.207018906941
ACH-000576,0.170995625514
ACH-000580,-0.114940608009
ACH-000584,-0.269969781929
ACH-000585,-0.0278793389051
ACH-000588,0.0633868610158
ACH-000589,-0.11287166845300001
ACH-000591,-0.12309423830600001
ACH-000593,-0.07407402471260001
ACH-000600,-0.04460269449580001
ACH-000601,-0.0680029541307
ACH-000604,-0.21348529217700002
ACH-000605,-0.134034843165
ACH-000606,-0.279534120633
ACH-000608,-0.158776027014
ACH-000614,0.0107555877969
ACH-000616,-0.12477286707999999
ACH-000618,0.0754665962472
ACH-000619,-0.21277007360800002
ACH-000620,-0.05235139893349999
ACH-000621,-0.21352203321199997
ACH-000622,-0.007254870933010001
ACH-000623,-0.0374959199511
ACH-000624,-0.176625573094
ACH-000627,-0.125148219969
ACH-000630,-0.0926992709626
ACH-000632,-0.10301205795099999
ACH-000633,0.0107602076504
ACH-000637,-0.0852816925704
ACH-000638,-0.254838218577
ACH-000646,0.0638460486522
ACH-000647,-0.0831607499714
ACH-000648,-0.17829690159400002
ACH-000649,-0.207588659093
ACH-000651,-0.18346849254500003
ACH-000652,-0.0534214776842
ACH-000653,-0.234067480988
ACH-000657,-0.16814428853
ACH-000658,-0.299760588409
ACH-000661,-0.289835751676
ACH-000662,-0.338991855022
ACH-000663,-0.0613592490173
ACH-000665,-0.0426665829743
ACH-000671,-0.10261647148900001
ACH-000673,-0.230444569241
ACH-000676,-0.16545846473
ACH-000677,-0.09542207740639999
ACH-000681,-0.160416339381
ACH-000682,-0.325939305403
ACH-000683,-0.107360702053
ACH-000684,-0.17916142917199998
ACH-000688,-0.151449895339
ACH-000693,-0.13834246082499999
ACH-000694,-0.061482619686900004
ACH-000695,-0.22729133597399998
ACH-000696,-0.059748941183900006
ACH-000697,-0.0693541149502
ACH-000699,-0.0751311363035
ACH-000701,-0.167479402334
ACH-000706,-0.20785770278700003
ACH-000711,-0.131767890097
ACH-000713,-0.120769091155
ACH-000714,0.0219978528478
ACH-000718,-0.17188821765
ACH-000720,-0.0693752754767
ACH-000721,-0.420617997537
ACH-000724,0.137421267548
ACH-000725,-0.214291233779
ACH-000732,-0.143298338936
ACH-000734,-0.10127113672
ACH-000735,-0.129051522049
ACH-000736,0.0533388144718
ACH-000738,-0.0625609125483
ACH-000746,-0.0260406019011
ACH-000747,-0.157096417478
ACH-000748,-0.0626289631909
ACH-000753,-0.27818552804900004
ACH-000756,-0.058829327437000006
ACH-000757,-0.274011138104
ACH-000758,-0.167515600184
ACH-000760,-0.25174018159600003
ACH-000763,-0.070484606945
ACH-000764,-0.15255827696799998
ACH-000765,-0.20400277398400002
ACH-000766,-0.266065353771
ACH-000767,-0.199900992304
ACH-000768,-0.14703768681399998
ACH-000769,-0.213618021629
ACH-000770,-0.165687636348
ACH-000771,-0.398975821612
ACH-000773,-0.161818633824
ACH-000776,-0.0803052478292
ACH-000777,-0.142907832594
ACH-000778,-0.22273569905299997
ACH-000781,-0.19786430266399999
ACH-000782,0.054344835741400005
ACH-000783,-0.163955195929
ACH-000784,-0.222258590553
ACH-000785,-0.235061908267
ACH-000787,-0.0708538914068
ACH-000788,-0.082547526985
ACH-000791,-0.041178490549599996
ACH-000792,-0.137468687679
ACH-000794,-0.0328577438184
ACH-000796,-0.214062935933
ACH-000799,0.07755556389820001
ACH-000800,0.050031826718100005
ACH-000802,-0.296840379316
ACH-000804,0.005438166646100001
ACH-000805,-0.00870641008
ACH-000809,-0.026118488185900002
ACH-000810,-0.360507713458
ACH-000811,-0.246632537845
ACH-000817,-0.0621026328459
ACH-000819,-0.126255339982
ACH-000820,0.265352941513
ACH-000821,-0.29517731272799996
ACH-000822,-0.09605046121089998
ACH-000823,0.03554518128919999
ACH-000824,-0.035326937504
ACH-000827,-0.17304596534000002
ACH-000829,-0.159527021328
ACH-000831,-0.163928819663
ACH-000832,-0.24213187758299998
ACH-000833,-0.0435901796043
ACH-000834,-0.124116385803
ACH-000835,-0.172926824186
ACH-000836,-0.183159939054
ACH-000837,-0.12303333098099999
ACH-000838,-0.187415611843
ACH-000839,-0.0103132719876
ACH-000840,-0.270085773968
ACH-000841,-0.544008482972
ACH-000843,-0.160186204409
ACH-000846,-0.08645472350019999
ACH-000847,-0.294583638693
ACH-000848,0.0063522966136300004
ACH-000849,-0.303866248837
ACH-000851,-0.00881068593663
ACH-000855,-0.041504137061699996
ACH-000856,-0.20167701783
ACH-000858,-0.059782267065699994
ACH-000859,-0.183003515612
ACH-000861,-0.27182149831
ACH-000862,-0.13399870203400002
ACH-000865,-0.277312592663
ACH-000866,-0.244804748528
ACH-000867,-0.296929116807
ACH-000869,-0.237823697808
ACH-000872,-0.291090775878
ACH-000873,-0.024556122386699998
ACH-000876,-0.120010120902
ACH-000878,-0.0753970676883
ACH-000880,0.101049648931
ACH-000881,-0.109878707782
ACH-000882,0.036369562089999995
ACH-000884,-0.198878296243
ACH-000885,-0.260543688246
ACH-000887,-0.09167611673010001
ACH-000888,-0.211346465041
ACH-000889,-0.0010954806340699999
ACH-000890,-0.220827923668
ACH-000896,-0.08040948800480001
ACH-000898,-0.203600646816
ACH-000900,-0.045011881248000006
ACH-000901,-0.19736180135
ACH-000905,-0.14785314516200002
ACH-000906,-0.18539744703299998
ACH-000907,-0.346089186688
ACH-000910,-0.300772193583
ACH-000911,-0.30145198033000004
ACH-000912,-0.114124795436
ACH-000913,-0.106430105634
ACH-000915,-0.26445049393000003
ACH-000916,-0.608360489881
ACH-000917,-0.145046358864
ACH-000921,-0.288505259227
ACH-000924,-0.242957947281
ACH-000926,-0.390514800323
ACH-000928,-0.282800145898
ACH-000929,-0.195458762694
ACH-000932,-0.0640512196605
ACH-000935,-0.152329238553
ACH-000936,-0.105632694379
ACH-000937,-0.11235327306
ACH-000938,-0.34304556892300003
ACH-000939,0.0116194669332
ACH-000941,-0.206496304765
ACH-000943,-0.17591267372900002
ACH-000946,-0.222031538541
ACH-000947,-0.143111830496
ACH-000948,-0.23261162258499998
ACH-000950,-0.242873144641
ACH-000953,-0.167761249679
ACH-000957,-0.282176085932
ACH-000958,-0.157142748222
ACH-000960,0.128687859965
ACH-000963,-0.126992190772
ACH-000968,-0.13855396988
ACH-000969,-0.12053971512
ACH-000973,-0.17068945946699998
ACH-000974,-0.220721039214
ACH-000975,-0.398934601628
ACH-000976,-0.294046133472
ACH-000978,0.0318404783865
ACH-000980,-0.18765151158100002
ACH-000984,-0.198973410465
ACH-000986,-0.20593939090100002
ACH-000988,-0.340486299178
ACH-000993,-0.108631985346
ACH-000994,-0.09793439638969999
ACH-000996,-0.319876174679
ACH-001001,-0.23330705074400002
ACH-001020,-0.0671439572315
ACH-001028,-0.117215138207
ACH-001031,-0.10340955080700001
ACH-001038,-0.22232373425299998
ACH-001048,-0.0195978516211
ACH-001050,-0.293097681547
ACH-001053,0.0319990850324
ACH-001054,-0.0603120941174
ACH-001061,-0.149408558388
ACH-001067,-0.29969371561700003
ACH-001075,-0.08988429462089999
ACH-001096,-0.278693453449
ACH-001128,0.132427441975
ACH-001134,0.022507929328299998
ACH-001151,-0.21110832689800002
ACH-001163,-0.138825891249
ACH-001164,-0.22907073972199998
ACH-001173,0.0188880899565
ACH-001183,-0.299449975355
ACH-001184,-0.216309220648
ACH-001190,0.09577225362880001
ACH-001192,-0.34291461451399996
ACH-001193,-0.2525138353
ACH-001196,-0.354732646103
ACH-001197,-0.492196191857
ACH-001205,-0.398277137007
ACH-001211,-0.161777808842
ACH-001212,0.06891191064680001
ACH-001228,0.041623239753900004
ACH-001232,-0.043543299828199995
ACH-001239,-0.137354992429
ACH-001274,-0.373491937928
ACH-001275,-0.346513239533
ACH-001277,-0.183017257687
ACH-001278,-0.35477085706100003
ACH-001280,-0.297809984629
ACH-001283,-0.10138774981200001
ACH-001289,-0.18927554942299998
ACH-001295,-0.100439532225
ACH-001300,0.04278049515980001
ACH-001301,-0.11533663283500001
ACH-001302,-0.23455895057599999
ACH-001303,-0.09535678158260001
ACH-001306,-0.12144125246300001
ACH-001318,-0.24411218841899998
ACH-001322,-0.183161019079
ACH-001328,-0.0211314977485
ACH-001332,0.245310211468
ACH-001333,-0.23477519005999997
ACH-001336,-0.15524508753
ACH-001340,-0.17310953833
ACH-001346,-0.18606088427700002
ACH-001353,-0.170939586131
ACH-001354,0.0496052544362
ACH-001367,-0.5297355442580001
ACH-001368,-0.22074335064199999
ACH-001374,-0.07491825336289999
ACH-001375,-0.0715122144913
ACH-001377,-0.249175649124
ACH-001380,0.022046590103599998
ACH-001391,-0.299798674718
ACH-001407,-0.023944638291000003
ACH-001408,-0.259631365539
ACH-001413,-0.04911500335419999
ACH-001430,-0.608992428992
ACH-001431,-0.147830644958
ACH-001450,-0.0242661707039
ACH-001496,-0.164761005179
ACH-001500,-0.208140151723
ACH-001521,-0.051504546556599994
ACH-001523,-0.08748270922969999
ACH-001532,-0.19691134195
ACH-001536,0.0551310243461
ACH-001550,-0.017440460314
ACH-001552,0.0171214976885
ACH-001554,-0.122982662852
ACH-001645,0.081513025849
ACH-001654,-0.107842868688
ACH-001715,-0.34730903412299996
ACH-001735,-0.0334995593309
ACH-001736,0.0114970800865
ACH-001737,-0.0688771860468
ACH-001740,-0.176365406235
ACH-001745,-0.303355788321
ACH-001750,-0.25551254238000004
ACH-001765,-0.203400601602
ACH-001956,-0.387876487927
ACH-001957,-0.417291230653
