,TFDP2 (7029)
ACH-000004,-0.0422293364884
ACH-000007,-0.0849293451643
ACH-000009,-0.181984986892
ACH-000011,-0.138847892408
ACH-000012,-0.0958726207468
ACH-000013,-0.41329392533299997
ACH-000014,-0.22390881989300002
ACH-000015,-0.0826727992683
ACH-000017,-0.263693360275
ACH-000018,-0.121410714481
ACH-000019,-0.265725179234
ACH-000021,-0.251166621175
ACH-000022,-0.103978289211
ACH-000025,-0.248438982734
ACH-000028,-0.458525941183
ACH-000030,-0.151199047738
ACH-000035,-0.263886073035
ACH-000036,-0.07037903272580001
ACH-000037,-0.0242927584777
ACH-000039,-0.31780473925299996
ACH-000040,0.015600439758799997
ACH-000041,-0.0931937019638
ACH-000042,-0.264052429867
ACH-000045,-0.240257522932
ACH-000047,-0.42429064439
ACH-000052,-0.21148243315999998
ACH-000053,-0.222960575858
ACH-000054,-0.26232129669
ACH-000055,-0.164014133408
ACH-000060,-0.425463918504
ACH-000067,-0.316731928946
ACH-000070,-0.182341390004
ACH-000075,-0.126395006724
ACH-000078,-0.308132145842
ACH-000082,-0.18590753447799999
ACH-000085,-0.049707342386099994
ACH-000086,-0.219581464941
ACH-000087,-0.283874382788
ACH-000092,-0.21689442272300002
ACH-000095,-0.169663601965
ACH-000097,-0.282841451626
ACH-000098,-0.269375805447
ACH-000099,-0.32208078196400003
ACH-000108,-0.16427552530200001
ACH-000113,-0.24269223284299998
ACH-000115,0.00290153466489
ACH-000116,-0.305758348607
ACH-000118,-0.22102350913600002
ACH-000120,-0.23988662136999997
ACH-000123,-0.476049017596
ACH-000127,-0.18076867496100002
ACH-000128,-0.582776044007
ACH-000132,-0.0251563703883
ACH-000133,-0.070941710526
ACH-000137,-0.11445564645999999
ACH-000138,-0.32888398829300003
ACH-000142,-0.34686648945500004
ACH-000143,-0.310430743575
ACH-000146,-0.147631636812
ACH-000148,-0.130358305252
ACH-000150,-0.027446971650799998
ACH-000152,-0.27335978115
ACH-000153,-0.0689242469145
ACH-000159,-0.23881230388900002
ACH-000160,-0.28304257329300003
ACH-000163,-0.129159805036
ACH-000167,0.024514303757000002
ACH-000168,-0.230153535918
ACH-000169,-0.383336343865
ACH-000178,-0.18504417153799999
ACH-000182,-0.187853991602
ACH-000183,-0.11008308266899999
ACH-000188,-0.0777619019044
ACH-000189,-0.410545954598
ACH-000190,-0.14536979808599998
ACH-000198,-0.11741519305999999
ACH-000204,-0.165775574288
ACH-000206,-0.0755331983411
ACH-000207,-0.22088987719099998
ACH-000211,-0.40011328022200005
ACH-000215,-0.14893101513499998
ACH-000221,-0.196842196965
ACH-000222,-0.151603760517
ACH-000223,-0.26225655811299997
ACH-000226,-0.053397660558099996
ACH-000227,0.027728809721
ACH-000228,-0.163564877721
ACH-000231,-0.24822029906800003
ACH-000232,-0.21881019674899999
ACH-000233,-0.24000066824900002
ACH-000234,-0.38259806247699996
ACH-000235,-0.171539036102
ACH-000237,-0.11501986036900001
ACH-000238,-0.09786795823380001
ACH-000243,-0.22480842457400002
ACH-000244,-0.30573202827
ACH-000246,-0.30869743007
ACH-000248,-0.18184385454
ACH-000250,-0.160330453895
ACH-000251,-0.265131368946
ACH-000253,-0.204797986411
ACH-000255,-0.151942108119
ACH-000256,-0.29368543516
ACH-000257,-0.0667830524135
ACH-000258,-0.22247349907699998
ACH-000259,-0.154071179669
ACH-000260,-0.198305565268
ACH-000261,-0.168540325727
ACH-000262,-0.199105342023
ACH-000263,-0.188720995796
ACH-000264,-0.06863693662430001
ACH-000265,-0.09011309690510001
ACH-000266,-0.201391163359
ACH-000272,-0.242456572889
ACH-000273,-0.354655855729
ACH-000274,-0.195814319307
ACH-000277,-0.0130179441687
ACH-000278,-0.208006537625
ACH-000279,-0.18265347910399998
ACH-000280,-0.20455360619000001
ACH-000281,-0.143450061841
ACH-000288,-0.261509877303
ACH-000291,-0.14005476709
ACH-000293,-0.16376566951500002
ACH-000294,-0.140528474954
ACH-000295,-0.109083385165
ACH-000296,-0.44754933670599994
ACH-000302,-0.327838078964
ACH-000304,-0.118681535826
ACH-000307,-0.157468573118
ACH-000308,-0.2695318925
ACH-000310,-0.41483756924000004
ACH-000311,-0.21448458666099998
ACH-000312,-0.25856234007199996
ACH-000315,-0.242302147884
ACH-000316,-0.15865711757099998
ACH-000317,-0.293416658669
ACH-000318,-0.119474476843
ACH-000319,-0.17561957405
ACH-000320,-0.0873263454161
ACH-000322,0.0294170201086
ACH-000323,-0.352091816678
ACH-000324,-0.254830494674
ACH-000329,-0.0641300386252
ACH-000330,-0.16203106502800002
ACH-000331,-0.35929157817900004
ACH-000332,-0.268103959898
ACH-000334,-0.396680873848
ACH-000335,-0.196275499839
ACH-000336,0.016915987057100002
ACH-000337,-0.20970746346000002
ACH-000339,-0.17056691011599998
ACH-000341,-0.563285036077
ACH-000348,-0.0987544145803
ACH-000350,-0.25279187919
ACH-000352,-0.258100451586
ACH-000356,-0.184815224348
ACH-000361,-0.26406044518000005
ACH-000362,-0.19865326699799998
ACH-000363,-0.128867946491
ACH-000364,-0.0952824597037
ACH-000365,-0.128111093876
ACH-000366,-0.579973174579
ACH-000368,-0.36569621779899997
ACH-000374,-0.130033325053
ACH-000375,-0.11941547462200001
ACH-000376,-0.17573024666499998
ACH-000381,-0.272533021977
ACH-000383,-0.14749686438100001
ACH-000387,-0.00276266177924
ACH-000389,-0.414068604387
ACH-000390,-0.165941144874
ACH-000393,-0.133281799321
ACH-000395,-0.441557584496
ACH-000397,-0.299792850592
ACH-000401,-0.0607675775291
ACH-000402,-0.271912631666
ACH-000403,-0.278522496074
ACH-000404,-0.263652681728
ACH-000406,-0.124148973681
ACH-000407,-0.14323047314
ACH-000408,-0.38690228264700005
ACH-000410,-0.422504553174
ACH-000411,-0.36121039813
ACH-000414,-0.0940373109191
ACH-000415,-0.208867145929
ACH-000416,-0.295756017983
ACH-000420,-0.286713800509
ACH-000421,-0.311266471082
ACH-000424,-0.22301613194800002
ACH-000425,-0.139353291354
ACH-000426,0.0273825496954
ACH-000427,-0.22101353822099998
ACH-000433,-0.32874434567
ACH-000436,-0.279583386353
ACH-000444,-0.121662148764
ACH-000445,-0.169058841037
ACH-000448,-0.21484901382899999
ACH-000450,-0.162374990469
ACH-000452,-0.231615177414
ACH-000454,-0.261915608503
ACH-000458,-0.20247552578400002
ACH-000459,-0.307477091295
ACH-000460,-0.34485729439499996
ACH-000461,0.122125474899
ACH-000463,-0.346183090912
ACH-000464,-0.0616683940863
ACH-000466,-0.10860566121
ACH-000467,-0.15600282932
ACH-000468,-0.0364182104575
ACH-000469,-0.255646554202
ACH-000470,-0.171027763585
ACH-000471,-0.207862260386
ACH-000472,-0.175911514595
ACH-000473,-0.14473276593599999
ACH-000475,-0.30476283583299996
ACH-000476,-0.29804960786999996
ACH-000477,-0.18857657702599998
ACH-000480,-0.389741370402
ACH-000481,-0.136062389294
ACH-000483,-0.043346337039199996
ACH-000484,0.0733976148644
ACH-000485,-0.0931923237601
ACH-000486,-0.190179858835
ACH-000487,-0.159592144512
ACH-000488,-0.22167406321400002
ACH-000490,-0.242538077587
ACH-000491,0.059769946631899995
ACH-000495,-0.39069070577799997
ACH-000496,-0.35466886361
ACH-000499,-0.210051431802
ACH-000500,0.317633888247
ACH-000502,-0.204899078549
ACH-000503,-0.35108176857
ACH-000505,-0.257962745584
ACH-000507,-0.059204683979699996
ACH-000510,-0.0786413358052
ACH-000511,-0.307516882717
ACH-000512,-0.09074292552589999
ACH-000516,-0.150668439935
ACH-000517,-0.194238578428
ACH-000518,-0.229145767497
ACH-000520,-0.0357160306507
ACH-000521,-0.123652861094
ACH-000522,-0.278085594117
ACH-000524,-0.284232219804
ACH-000527,-0.272328271392
ACH-000528,-0.295978919903
ACH-000537,-0.25838393227699996
ACH-000541,-0.35403748086
ACH-000542,-0.24285304256999998
ACH-000544,-0.323570990051
ACH-000545,-0.218003081774
ACH-000547,-0.128041414542
ACH-000548,-0.14640541834100002
ACH-000549,-0.17314163212699998
ACH-000550,-0.326033024249
ACH-000552,-0.0790415818628
ACH-000556,-0.156510975559
ACH-000557,-0.044493728380899995
ACH-000570,-0.21010363364100001
ACH-000571,-0.202307009509
ACH-000573,-0.111040684232
ACH-000576,-0.33834407953
ACH-000580,-0.09813883408
ACH-000584,-0.157074990453
ACH-000585,-0.281215191908
ACH-000588,-0.20629274386799998
ACH-000589,-0.11462347359200001
ACH-000591,-0.192634925129
ACH-000593,-0.25584937462900004
ACH-000600,-0.256121603092
ACH-000601,-0.192204420686
ACH-000604,-0.29650764499800003
ACH-000605,-0.176725922394
ACH-000606,-0.0960465718534
ACH-000608,-0.032065102963799996
ACH-000614,-0.367326424614
ACH-000616,-0.147316847055
ACH-000618,-0.047492687229899994
ACH-000619,-0.234888473136
ACH-000620,-0.338985546085
ACH-000621,-0.0767194940357
ACH-000622,-0.00778895309846
ACH-000623,-0.153241239129
ACH-000624,-0.0968855634716
ACH-000627,-0.257476577736
ACH-000630,-0.223181814097
ACH-000632,0.00452800711377
ACH-000633,-0.101265867938
ACH-000637,-0.40804335050800006
ACH-000638,-0.079406459571
ACH-000646,-0.35087330793399996
ACH-000647,-0.083111878869
ACH-000648,-0.013094385859299998
ACH-000649,-0.168677347901
ACH-000651,-0.230245869727
ACH-000652,-0.182464167918
ACH-000653,-0.132486862191
ACH-000657,-0.231946397792
ACH-000658,-0.338215880415
ACH-000661,-0.0790547689514
ACH-000662,-0.199158534115
ACH-000663,-0.304097701514
ACH-000665,-0.23516055170699998
ACH-000671,-0.0517783331278
ACH-000673,-0.186278752307
ACH-000676,-0.220619202845
ACH-000677,-0.251381321699
ACH-000681,-0.28237839789
ACH-000682,-0.0895883154414
ACH-000683,-0.10718270274399999
ACH-000684,-0.223703489103
ACH-000688,-0.157566662991
ACH-000693,-0.16374925476500002
ACH-000694,-0.361744961522
ACH-000695,-0.242129930795
ACH-000696,-0.295488745067
ACH-000697,-0.21294255642499998
ACH-000699,-0.350758658814
ACH-000701,-0.288690984698
ACH-000706,-0.143292794735
ACH-000711,-0.0986426110925
ACH-000713,-0.6080626128159999
ACH-000714,-0.226854135463
ACH-000718,-0.290853404016
ACH-000720,-0.216303604959
ACH-000721,-0.218631335163
ACH-000724,-0.24703116543900003
ACH-000725,-0.012660357699799998
ACH-000732,-0.11476182148
ACH-000734,-0.210804067547
ACH-000735,-0.42504807899700003
ACH-000736,-0.262368194407
ACH-000738,-0.0341178305947
ACH-000746,-0.0403078732219
ACH-000747,-0.12958498556700002
ACH-000748,-0.18969038064399998
ACH-000753,-0.16752418203400002
ACH-000756,-0.275273931135
ACH-000757,-0.293081211532
ACH-000758,-0.0923849967212
ACH-000760,-0.265816381958
ACH-000763,-0.063297071319
ACH-000764,-0.11742820854800001
ACH-000765,-0.181181905473
ACH-000766,-0.108930142454
ACH-000767,-0.118119581049
ACH-000768,-0.137502522065
ACH-000769,-0.290682918409
ACH-000770,-0.114139261478
ACH-000771,-0.270139136869
ACH-000773,0.000293657112366
ACH-000776,-0.0797172476128
ACH-000777,-0.17284136877099998
ACH-000778,-0.192995585533
ACH-000781,-0.196257813246
ACH-000782,-0.014515244867
ACH-000783,-0.18925296829100002
ACH-000784,-0.123105625909
ACH-000785,-0.311439247554
ACH-000787,-0.157389057497
ACH-000788,-0.268782943235
ACH-000791,-0.20561114749899997
ACH-000792,-0.09168919694839998
ACH-000794,-0.0973357665862
ACH-000796,-0.413646010241
ACH-000799,-0.177962396831
ACH-000800,-0.7757544202050001
ACH-000802,-0.180320095742
ACH-000804,-0.150787673324
ACH-000805,-0.158179458134
ACH-000809,-0.10726416399399999
ACH-000810,-0.410096047406
ACH-000811,-0.151058038334
ACH-000817,-0.12559560223
ACH-000819,0.00202582491472
ACH-000820,0.0682304549059
ACH-000821,-0.6028958588100001
ACH-000822,-0.0415922721397
ACH-000823,-0.14664067749600002
ACH-000824,-0.10775157888499999
ACH-000827,-0.11148540354900001
ACH-000829,-0.209116315537
ACH-000831,-0.427436595265
ACH-000832,-0.257096177103
ACH-000833,-0.227764818578
ACH-000834,-0.0472934752683
ACH-000835,-0.225490709731
ACH-000836,-0.298249576224
ACH-000837,-0.0817106459278
ACH-000838,-0.19581637778799998
ACH-000839,-0.220646389557
ACH-000840,0.11969129619
ACH-000841,-0.174502029355
ACH-000843,-0.242524120304
ACH-000846,-0.24648164163000003
ACH-000847,-0.0978349033009
ACH-000848,-0.0714920748218
ACH-000849,-0.17613217038100001
ACH-000851,-0.121555648465
ACH-000855,-0.175321815169
ACH-000856,-0.146520755241
ACH-000858,-0.0428177107846
ACH-000859,-0.164984290815
ACH-000861,-0.08974123655260001
ACH-000862,-0.29131012982500004
ACH-000865,-0.16199489164699998
ACH-000866,-0.242654158065
ACH-000867,-0.150245481248
ACH-000869,-0.157663064341
ACH-000872,-0.114405372609
ACH-000873,-0.357025056893
ACH-000876,0.042525246648399996
ACH-000878,-0.184228449936
ACH-000880,-0.0519172261344
ACH-000881,-0.331885162976
ACH-000882,-0.11869428623
ACH-000884,-0.268904719965
ACH-000885,-0.131933286733
ACH-000887,-0.19779710337900003
ACH-000888,-0.24379238949299997
ACH-000889,-0.171465461649
ACH-000890,-0.0732021510899
ACH-000896,-0.307507770823
ACH-000898,-0.11808924282299998
ACH-000900,-0.211774736875
ACH-000901,-0.19388414004299998
ACH-000905,-0.567362013923
ACH-000906,-0.19515750568300003
ACH-000907,-0.438876267875
ACH-000910,-0.289398589781
ACH-000911,-0.16148310154
ACH-000912,-0.286616593337
ACH-000913,-0.206470968739
ACH-000915,-0.172837729368
ACH-000916,-0.0640160458547
ACH-000917,-0.104724619466
ACH-000921,-0.224196497888
ACH-000924,-0.299502491945
ACH-000926,-0.128557946406
ACH-000928,-0.22734502769200002
ACH-000929,0.056640752870800004
ACH-000932,-0.0685179212449
ACH-000935,-0.18611605215399998
ACH-000936,-0.036343787803
ACH-000937,-0.277643281409
ACH-000938,-0.328026100075
ACH-000939,-0.327227914883
ACH-000941,-0.19515681996599998
ACH-000943,-0.200403773835
ACH-000946,-0.24938003035599998
ACH-000947,-0.257964285975
ACH-000948,-0.157784130474
ACH-000950,-0.11026122560900001
ACH-000953,-0.0695079775832
ACH-000957,0.07065401457739999
ACH-000958,-0.252870053337
ACH-000960,-0.250455788394
ACH-000963,-0.280869672166
ACH-000968,-0.061440748590799996
ACH-000969,-0.129935389525
ACH-000973,-0.388374623455
ACH-000974,-0.183309697971
ACH-000975,-0.277111915297
ACH-000976,-0.273406315155
ACH-000978,-0.6795809467239999
ACH-000980,-0.19724891418999999
ACH-000984,-0.266535641465
ACH-000986,-0.41455223089599996
ACH-000988,-0.106499174518
ACH-000993,-0.0582289464052
ACH-000994,-0.21726951599199998
ACH-000996,-0.163397260647
ACH-001001,-0.337462424445
ACH-001020,0.17188460710499998
ACH-001028,-0.20735718235199999
ACH-001031,-0.07592854804989999
ACH-001038,-0.102981511416
ACH-001048,-0.200551475103
ACH-001050,-0.24243098015
ACH-001053,-0.301472857039
ACH-001054,-0.457302817991
ACH-001061,-0.158669254368
ACH-001067,-0.21268317961
ACH-001075,-0.13923361708100002
ACH-001096,-0.213615457213
ACH-001128,0.00780050117396
ACH-001134,-0.42726169962899996
ACH-001151,-0.07198587266130001
ACH-001163,-0.08981634775419998
ACH-001164,-0.397784172144
ACH-001173,-0.223348775823
ACH-001183,-0.174848110206
ACH-001184,-0.26719810476399997
ACH-001190,-0.243482338372
ACH-001192,-0.168694148629
ACH-001193,-0.154974979655
ACH-001196,-0.421608917672
ACH-001197,-0.012887710573
ACH-001205,-0.401101064181
ACH-001211,-0.14361542549200002
ACH-001212,-0.299200961928
ACH-001228,-0.225588054817
ACH-001232,-0.18007882479
ACH-001239,-0.22195189187
ACH-001274,-0.19008483009399998
ACH-001275,-0.265746032188
ACH-001277,-0.169752833025
ACH-001278,-0.135702702284
ACH-001280,-0.338746490513
ACH-001283,-0.0374402477633
ACH-001289,-0.30363969016
ACH-001295,-0.139091585768
ACH-001300,0.0192983142047
ACH-001301,-0.278237378715
ACH-001302,-0.0830627205116
ACH-001303,-0.212826169028
ACH-001306,-0.188495847986
ACH-001318,-0.138458861534
ACH-001322,-0.176258179092
ACH-001328,-0.183711190295
ACH-001332,-0.160784711729
ACH-001333,-0.255684523318
ACH-001336,-0.33649643852399996
ACH-001340,-0.127127206392
ACH-001346,-0.0911073862566
ACH-001353,-0.127531808976
ACH-001354,-0.39774661119599997
ACH-001367,-0.36363840751500004
ACH-001368,-0.144671824663
ACH-001374,-0.249502322161
ACH-001375,-0.321696961351
ACH-001377,-0.244351922425
ACH-001380,-0.165885949186
ACH-001391,-0.323974720228
ACH-001407,-0.49018662530100005
ACH-001408,-0.347455472483
ACH-001413,-0.215525789903
ACH-001430,-0.58343057451
ACH-001431,-0.00204107228039
ACH-001450,-0.0834263641636
ACH-001496,-0.131694740428
ACH-001500,-0.09850513368789998
ACH-001521,-0.0495006503109
ACH-001523,-0.0905823827506
ACH-001532,-0.309682267414
ACH-001536,-0.43958631892300004
ACH-001550,-0.256988621632
ACH-001552,-0.192142537291
ACH-001554,-0.27617192014499997
ACH-001645,-0.378228216882
ACH-001654,-0.128250098579
ACH-001715,-0.247642029239
ACH-001735,-0.11801510196699999
ACH-001736,-0.11414902703600001
ACH-001737,-0.140851097359
ACH-001740,-0.253100325824
ACH-001745,-0.136166209013
ACH-001750,-0.24862622193000003
ACH-001765,-0.7121354124339999
ACH-001956,-0.0777985604937
ACH-001957,-0.26062230079300003
