,GPHA2 (170589)
ACH-000004,0.0323315009294
ACH-000007,-0.0908657589111
ACH-000009,0.0307453327251
ACH-000011,-0.163764472716
ACH-000012,-0.0871563199559
ACH-000013,-0.125696449337
ACH-000014,0.05637463117719999
ACH-000015,-0.0103410681788
ACH-000017,0.0520029355501
ACH-000018,-0.33747327541
ACH-000019,0.0929831908065
ACH-000021,-0.13146710969
ACH-000022,-0.101691738372
ACH-000025,0.0166445744933
ACH-000028,-0.113861974956
ACH-000030,-0.138586467219
ACH-000035,-0.057656993350800004
ACH-000036,-0.0717844838463
ACH-000037,-0.323475482684
ACH-000039,-0.210508356659
ACH-000040,-0.09656674711850001
ACH-000041,-0.18871763475699999
ACH-000042,-0.165792333866
ACH-000045,0.00305424748424
ACH-000047,-0.050523058056800005
ACH-000052,-0.321732694097
ACH-000053,-0.0653678313208
ACH-000054,-0.103982491877
ACH-000055,-0.128082788207
ACH-000060,-0.039399857271199996
ACH-000067,-0.0644061142469
ACH-000070,0.0308405473163
ACH-000075,-0.132943663125
ACH-000078,-0.0630448633794
ACH-000082,-0.20966225901500002
ACH-000085,0.0133702885571
ACH-000086,-0.330112245288
ACH-000087,0.08731283742460001
ACH-000092,-0.177806379143
ACH-000095,-0.08616329120920001
ACH-000097,-0.020778003932
ACH-000098,-0.07418644190219999
ACH-000099,-0.038023096169300004
ACH-000108,-0.18511484555
ACH-000113,-0.11937637993599999
ACH-000115,-0.0150634305272
ACH-000116,-0.237922064928
ACH-000118,-0.209176745154
ACH-000120,-0.151715464122
ACH-000123,-0.123742322747
ACH-000127,-0.0601035712425
ACH-000128,-0.0852065057874
ACH-000132,-0.16596638450999998
ACH-000133,-0.0277663858698
ACH-000137,-0.140424512471
ACH-000138,-0.14193600572999998
ACH-000142,-0.24800594880600002
ACH-000143,-0.07460094276660001
ACH-000146,-0.0315730870788
ACH-000148,-0.0329498575488
ACH-000150,-0.209895635486
ACH-000152,-0.022387431269099995
ACH-000153,-0.32973002636599996
ACH-000159,0.0846875056929
ACH-000160,-0.146138234889
ACH-000163,-0.15066024849999998
ACH-000167,-0.036760094872499996
ACH-000168,0.053925660557
ACH-000169,0.00869247753503
ACH-000178,0.0027055927314499997
ACH-000182,-0.08109299616389999
ACH-000183,-0.135377831807
ACH-000188,-0.36510598626699997
ACH-000189,-0.27658878879099996
ACH-000190,0.03673550012830001
ACH-000198,-0.103128300601
ACH-000204,-0.0183068391325
ACH-000206,-0.09394991315310001
ACH-000207,-0.345483496399
