,CWC22 (57703)
ACH-000348,-1.3334100764
ACH-000350,-1.31082543077
ACH-000352,-1.4144866386300001
ACH-000356,-0.960294971776
ACH-000361,-1.10652281756
ACH-000362,-1.1789554515
ACH-000363,-1.4465032260100001
ACH-000364,-1.40277425611
ACH-000365,-1.36644313219
ACH-000366,-1.43676835467
ACH-000368,-1.37890904192
ACH-000374,-1.4446057572100002
ACH-000375,-1.40699491
ACH-000376,-1.15317708771
ACH-000381,-1.24238499558
ACH-000383,-1.50896020179
ACH-000387,-1.24158970573
ACH-000389,-1.2863273650799998
ACH-000390,-1.24926010137
ACH-000393,-1.36346876054
ACH-000395,-1.63029428019
ACH-000397,-1.28581327845
ACH-000401,-1.0216207419
ACH-000402,-1.14627516317
ACH-000403,-1.84778498313
ACH-000404,-1.21520509693
ACH-000406,-1.0296787227500002
ACH-000407,-1.65271223245
ACH-000408,-0.975476300863
ACH-000410,-1.40521270553
ACH-000411,-1.16633750796
ACH-000414,-1.03295608588
ACH-000415,-1.03816393437
ACH-000416,-1.18754710493
ACH-000420,-1.36672623414
ACH-000421,-0.930729084348
ACH-000424,-1.54202475462
ACH-000425,-1.4473908644100002
ACH-000426,-0.938756202101
ACH-000427,-1.43267669243
ACH-000433,-1.52093273086
ACH-000436,-1.54751206664
ACH-000444,-1.07049721241
ACH-000445,-1.49381846519
ACH-000448,-1.17765665149
ACH-000450,-1.35308044724
ACH-000452,-1.4971053529
ACH-000454,-1.1846051438299998
ACH-000458,-1.1211939773100001
ACH-000459,-1.61883996059
ACH-000460,-1.1097267507600002
ACH-000461,-1.3887150141999998
ACH-000463,-1.16150688843
ACH-000464,-1.45020745331
ACH-000466,-1.06455206527
ACH-000467,-1.2624563529100001
ACH-000468,-1.9636422236099997
ACH-000469,-1.3286486287700001
ACH-000470,-1.57699108056
ACH-000471,-1.07838894562
ACH-000472,-1.7335678143900002
ACH-000473,-0.942368571251
ACH-000475,-1.32306259097
ACH-000476,-1.06593763366
ACH-000477,-0.7605571371150001
ACH-000480,-0.9124296297939999
ACH-000481,-1.3945636189500001
ACH-000483,-1.2595889106799998
ACH-000484,-1.40767553476
ACH-000485,-1.72723793699
ACH-000486,-1.3727572301299997
ACH-000487,-1.3097325954
ACH-000488,-1.17167060015
ACH-000490,-1.5175840579100002
ACH-000491,-1.27103346925
ACH-000495,-1.32555037783
ACH-000496,-1.36344759071
ACH-000499,-1.5893183501800001
ACH-000500,-1.54021759914
ACH-000502,-1.32472590326
ACH-000503,-1.13991919541
ACH-000505,-1.32433502136
ACH-000507,-1.33873115688
ACH-000510,-1.5037004908200002
ACH-000511,-1.13918258434
ACH-000512,-1.41557101006
ACH-000516,-1.4600086697499999
ACH-000517,-1.18089390202
ACH-000518,-1.02812543592
ACH-000520,-1.32406049585
ACH-000521,-1.01141353902
ACH-000522,-1.31031074145
ACH-000524,-1.39087073837
ACH-000527,-1.21957399136
ACH-000528,-1.12693947271
ACH-000537,-1.1747839416399999
ACH-000541,-1.15510569014
ACH-000542,-1.3453716727200002
ACH-000544,-1.35475333444
ACH-000545,-1.4832210422299998
ACH-000547,-1.44900239301
ACH-000548,-1.5498852859399999
ACH-000549,-1.0241288098999999
ACH-000550,-1.41181726644
ACH-000552,-1.4179423321399998
ACH-000556,-1.3635637919299999
ACH-000557,-1.07333713676
ACH-000570,-1.72915722241
ACH-000571,-1.53593169996
ACH-000573,-1.35070637863
ACH-000576,-1.0866547631799999
ACH-000580,-1.17870381295
ACH-000584,-1.1549576243700002
ACH-000585,-1.1451326145799998
ACH-000588,-1.45233110537
ACH-000589,-1.31540253559
ACH-000591,-1.3519827626700003
ACH-000593,-1.12589954013
ACH-000600,-1.06095559045
ACH-000601,-1.53338499134
ACH-000604,-1.6937255055000002
ACH-000605,-1.0444204376700001
ACH-000606,-1.43458318521
ACH-000608,-1.51639699213
ACH-000614,-1.25915373381
ACH-000616,-1.07222964235
ACH-000618,-1.2570999066500002
ACH-000619,-1.3136096052
ACH-000620,-1.40853676558
ACH-000621,-1.56492282653
ACH-000622,-1.17897258023
ACH-000623,-1.40249892856
ACH-000624,-0.8377198645720001
ACH-000627,-1.6267219232199999
ACH-000630,-1.31927508168
ACH-000632,-1.09846062804
ACH-000633,-2.02121465821
ACH-000637,-1.0398954667
ACH-000638,-1.21197907479
ACH-000646,-1.45317305478
ACH-000647,-1.4573662182799998
ACH-000648,-1.4927566539500001
ACH-000649,-1.38503269094
ACH-000651,-1.19199507863
ACH-000652,-1.28265444048
ACH-000653,-1.5364274580000001
ACH-000657,-1.35782944521
ACH-000658,-1.58286261602
ACH-000661,-1.1854898383299999
ACH-000662,-1.1706687309000001
ACH-000663,-1.02287985573
ACH-000665,-1.18473025316
ACH-000671,-1.02496307484
ACH-000673,-1.4974810860299999
ACH-000676,-1.41676623296
ACH-000677,-1.63280517806
ACH-000681,-1.10395416051
ACH-000682,-1.34267458604
ACH-000683,-1.4623860419999999
ACH-000684,-0.8928698455949999
ACH-000688,-2.00166408058
ACH-000693,-1.3053530777200002
ACH-000694,-1.4693364410799998
ACH-000695,-1.16148852856
ACH-000696,-1.2446628509200002
ACH-000697,-1.2543483505600002
ACH-000699,-1.51474543602
ACH-000701,-1.2068661883
ACH-000706,-1.18936804753
ACH-000711,-1.2542184111499999
ACH-000713,-1.05831105817
ACH-000714,-1.3049793439200001
ACH-000718,-1.20869640324
ACH-000720,-1.33097144046
ACH-000721,-1.40585488274
ACH-000724,-1.62244002564
ACH-000725,-2.27546934257
ACH-000732,-0.970512410524
ACH-000734,-1.25741659965
ACH-000735,-1.17641988118
ACH-000736,-1.39105476734
ACH-000738,-1.59369847912
ACH-000746,-1.52050336479
ACH-000747,-1.2214568156799999
ACH-000748,-1.19360287078
ACH-000753,-1.26217429683
ACH-000756,-1.49523516639
ACH-000757,-0.99373972839
ACH-000758,-0.9648180830799999
ACH-000760,-1.58050627242
ACH-000763,-1.2591183717399999
ACH-000764,-1.2001713347399998
ACH-000765,-0.9900691716700001
ACH-000766,-1.24696623313
ACH-000767,-1.73998546198
ACH-000768,-1.19633491109
ACH-000769,-1.26002943633
ACH-000770,-1.42107421659
ACH-000771,-1.04792926588
ACH-000773,-1.52331827831
ACH-000776,-1.6249264551700002
ACH-000777,-1.010694171
ACH-000778,-1.31457320611
ACH-000781,-0.844591820649
ACH-000782,-0.9698659502689999
ACH-000783,-1.8214495372400001
ACH-000784,-1.30048236018
ACH-000785,-1.60109133747
ACH-000787,-1.30306630839
ACH-000788,-1.26512614459
ACH-000791,-1.1872368377200002
ACH-000792,-1.14833520361
ACH-000794,-1.2923460663200002
ACH-000796,-1.58174579832
ACH-000799,-1.31326866929
ACH-000800,-0.865320326791
ACH-000802,-1.37564415486
ACH-000804,-1.6108287963299999
ACH-000805,-1.5143507810499999
ACH-000809,-1.5803165217500001
ACH-000810,-1.52479878602
ACH-000811,-1.4080829557799999
ACH-000817,-1.61568116178
ACH-000819,-1.43169714464
ACH-000820,-1.5942549262099999
ACH-000821,-1.1825635797299998
ACH-000822,-1.64692018359
ACH-000823,-1.27679119251
ACH-000824,-1.5791429459
ACH-000827,-1.1546122239799999
ACH-000829,-1.4697016860299998
ACH-000831,-1.12216559777
ACH-000832,-1.2737263609
ACH-000833,-1.5454252312299999
ACH-000834,-1.18746652085
ACH-000835,-1.26560530688
ACH-000836,-1.4111017274899997
ACH-000837,-1.1740988080099999
ACH-000838,-1.30997031081
ACH-000839,-1.5246648055899998
ACH-000840,-1.30808507781
ACH-000841,-1.15242064201
ACH-000843,-1.2358513476100002
ACH-000846,-1.22289651031
ACH-000847,-1.64852836504
ACH-000848,-1.38639090573
ACH-000849,-1.5719052016600001
ACH-000851,-1.41369682287
ACH-000855,-1.32309425463
ACH-000856,-1.10427739838
ACH-000858,-1.1726439442799999
ACH-000859,-1.20428719098
ACH-000861,-1.54324182565
ACH-000862,-1.3593373015
ACH-000865,-1.04339180415
ACH-000866,-1.4098226383899999
ACH-000867,-1.16227898177
ACH-000869,-1.61157345743
ACH-000872,-1.23113099265
ACH-000873,-1.1127736291399999
ACH-000876,-1.57517480158
ACH-000878,-0.802807084395
ACH-000880,-1.82338672345
ACH-000881,-1.19990856628
ACH-000882,-1.50744255655
ACH-000884,-1.00683146914
ACH-000885,-1.4133489712600003
ACH-000887,-1.37054767775
ACH-000888,-1.47926144395
ACH-000889,-1.54762470667
ACH-000890,-1.51536032049
ACH-000896,-1.3870688560100002
ACH-000898,-1.39365895189
ACH-000900,-1.31827059822
ACH-000901,-1.30740504775
ACH-000905,-1.25566485406
ACH-000906,-1.3919064391999998
ACH-000907,-1.6371695582299999
ACH-000910,-1.5129659091499998
ACH-000911,-1.1199950382500001
ACH-000912,-1.1925209748999999
ACH-000913,-1.31608324369
ACH-000915,-1.3530589977399998
ACH-000916,-1.14397877325
ACH-000917,-1.38390661995
ACH-000921,-1.37217064275
ACH-000924,-1.3947245212200001
ACH-000926,-1.35257341583
ACH-000928,-1.29608495882
ACH-000929,-1.2286336388099999
ACH-000932,-1.5071445472799998
ACH-000935,-1.6802755523800001
ACH-000936,-1.3426573846399998
ACH-000937,-0.797378206895
ACH-000938,-1.2643557905
ACH-000939,-1.32476713039
ACH-000941,-1.25567589255
ACH-000943,-1.35112208967
ACH-000946,-1.26678457372
ACH-000947,-1.43792173496
ACH-000948,-1.15568782037
ACH-000950,-1.0012870712100002
ACH-000953,-1.70069191882
ACH-000957,-1.13238224912
ACH-000958,-1.0274613813299998
ACH-000960,-1.21474080888
ACH-000963,-1.21237511856
ACH-000968,-1.1115324809
ACH-000969,-1.4291446649700001
ACH-000973,-1.31547649843
ACH-000974,-1.37881776625
ACH-000975,-1.55511316674
ACH-000976,-1.51210433343
ACH-000978,-1.3099334205
ACH-000980,-1.36242005019
ACH-000984,-1.4558115812999999
ACH-000986,-1.19477257254
ACH-000988,-1.04030297568
ACH-000993,-1.37548488171
ACH-000994,-1.31341695134
ACH-000996,-1.47643454345
ACH-001001,-1.1619923408700001
ACH-001020,-1.4730519510799998
ACH-001028,-1.4080858166699999
ACH-001031,-1.39209407871
ACH-001038,-1.5763231292700002
ACH-001048,-1.3948832108899998
ACH-001050,-1.46479792833
ACH-001053,-1.28604372318
ACH-001054,-1.49821445097
ACH-001061,-1.31072855639
ACH-001067,-1.4282352846899997
ACH-001075,-1.4619652240600003
ACH-001096,-1.36239227989
ACH-001128,-2.0417707823900004
ACH-001134,-1.3825313021399999
ACH-001151,-1.27051366604
ACH-001163,-1.4200425263699998
ACH-001164,-1.1689054277200002
ACH-001173,-1.2910637117100001
ACH-001183,-1.39496109534
ACH-001184,-1.7113604968599998
ACH-001190,-1.38259618351
ACH-001192,-1.5005130289500002
ACH-001193,-1.34923159875
ACH-001196,-1.2873586669200001
ACH-001197,-1.7502154789400002
ACH-001205,-1.5735623971200001
ACH-001211,-1.4734274376700003
ACH-001212,-1.4918685323199998
ACH-001228,-1.66998692707
ACH-001232,-1.3606197466499999
ACH-001239,-1.26312781405
ACH-001274,-1.4759034815099998
ACH-001275,-1.20119072577
ACH-001277,-1.21701403688
ACH-001278,-1.13831824912
ACH-001280,-1.4950987942299998
ACH-001283,-1.07331429206
ACH-001289,-1.16745042782
ACH-001295,-1.49799245751
ACH-001300,-1.58950393361
ACH-001301,-1.40346173536
ACH-001302,-1.1973333520799998
ACH-001303,-1.59458095852
ACH-001306,-1.59032139647
ACH-001318,-0.859291981081
ACH-001322,-1.40465707993
ACH-001328,-1.45381422368
ACH-001332,-1.2891005619299998
ACH-001333,-1.1508068737200001
ACH-001336,-1.4017481518000001
ACH-001340,-1.4010117380000002
ACH-001346,-1.19929500206
ACH-001353,-1.2499528748100002
ACH-001354,-1.4062100575799998
ACH-001367,-1.7073043566100001
ACH-001368,-1.26095973684
ACH-001374,-1.12542579377
ACH-001375,-1.14056648251
ACH-001377,-1.1653347251700001
ACH-001380,-1.39266897264
ACH-001391,-1.36544179535
ACH-001407,-1.6235446396000002
ACH-001408,-1.2237870417799999
ACH-001413,-1.4525985141100002
ACH-001430,-1.69206923955
ACH-001431,-1.10496657274
ACH-001450,-1.3907139665000001
ACH-001496,-1.37805282433
ACH-001500,-1.5390052340600002
ACH-001521,-1.10509489595
ACH-001523,-1.13895380073
ACH-001532,-1.2615841273700001
ACH-001536,-1.3595413266799998
ACH-001550,-1.5185136298800002
ACH-001552,-0.989234556781
ACH-001554,-1.27580143295
ACH-001645,-1.62823336167
ACH-001654,-1.15635816569
ACH-001715,-1.1189438894200001
ACH-001735,-1.21978136808
ACH-001736,-1.4187814252200002
ACH-001737,-1.21318718837
ACH-001740,-1.42051079326
ACH-001745,-1.4839837794600002
ACH-001750,-1.37793269808
ACH-001765,-1.4093197441299998
ACH-001956,-1.28813756637
ACH-001957,-1.12421449641
