,CDKN2D (1032)
ACH-000348,-0.0777420705297
ACH-000350,0.17806875335900002
ACH-000352,0.046519182350699996
ACH-000356,-0.106284594444
ACH-000361,-0.21557342712299998
ACH-000362,0.199592729306
ACH-000363,-0.19311968925999998
ACH-000364,-0.196377765975
ACH-000365,0.0591322319809
ACH-000366,-0.156177955239
ACH-000368,0.424334196839
ACH-000374,-0.10214117629899999
ACH-000375,0.11223314632300001
ACH-000376,0.040481305855000004
ACH-000381,0.258828872119
ACH-000383,-0.0273022785652
ACH-000387,0.0885830949262
ACH-000389,-0.19861161160500002
ACH-000390,-0.0764018668819
ACH-000393,-0.08437422181260001
ACH-000395,-0.123204222676
ACH-000397,-0.041899832661599995
ACH-000401,-0.121149431559
ACH-000402,-0.12894677873500002
ACH-000403,-0.0171152933189
ACH-000404,-0.403788854802
ACH-000406,0.108567398244
ACH-000407,-0.04728939723130001
ACH-000408,-0.14917391054600002
ACH-000410,-0.10540993387299999
ACH-000411,0.132457835007
ACH-000414,0.0902746849413
ACH-000415,-0.10485444889000001
ACH-000416,-0.236455347424
ACH-000420,0.0399043634999
ACH-000421,-0.059120622844099996
ACH-000424,0.241933239796
ACH-000425,-0.0151077100365
ACH-000426,-0.255880650183
ACH-000427,-0.278092123766
ACH-000433,-0.233597986668
ACH-000436,-0.0240598579868
ACH-000444,0.021183821761099998
ACH-000445,0.0705326161889
ACH-000448,-0.12075191915200001
ACH-000450,-0.036521034899499996
ACH-000452,-0.00157907556562
ACH-000454,-0.09703467514080001
ACH-000458,0.0451470674707
ACH-000459,-0.207708720695
ACH-000460,-0.0982511910232
ACH-000461,-0.32934029514
ACH-000463,-0.0157706003122
ACH-000464,0.04247838351390001
ACH-000466,-0.00821920253299
ACH-000467,0.000410845671304
ACH-000468,0.044416175335900004
ACH-000469,-0.026690668527
ACH-000470,-0.145314819174
ACH-000471,-0.116873355179
ACH-000472,-0.10888433468599999
ACH-000473,0.00881867042876
ACH-000475,-0.120023162419
ACH-000476,-0.19873801939599997
ACH-000477,-0.286271177077
ACH-000480,-0.05188628484709999
ACH-000481,-0.17221857864300003
ACH-000483,0.038502138760800005
ACH-000484,-0.254780424096
ACH-000485,-0.14234504952500002
ACH-000486,-0.007405375381199999
ACH-000487,0.120275788936
ACH-000488,-0.017755518156599998
ACH-000490,-0.0227853443169
ACH-000491,-0.00348640490496
ACH-000495,-0.154515944494
ACH-000496,0.16697669159700002
ACH-000499,-0.0786245611566
ACH-000500,-0.20904016799699998
ACH-000502,0.0751991979835
ACH-000503,-0.254642773418
ACH-000505,-0.0265194738055
ACH-000507,-0.15946090309900002
ACH-000510,-0.0398135008635
ACH-000511,-0.032085614997
ACH-000512,-0.14859290158299998
ACH-000516,-0.21659578351199998
ACH-000517,-0.00523982084449
ACH-000518,-0.0634215913048
ACH-000520,-0.0542832107286
ACH-000521,0.210607913931
ACH-000522,0.0007322302374780001
ACH-000524,-0.00450932320301
ACH-000527,-0.0366446348987
ACH-000528,0.0624361704017
ACH-000537,-0.16864025402399999
ACH-000541,-0.255351436192
ACH-000542,-0.0412516076861
ACH-000544,-0.12195305896500001
ACH-000545,-0.0101896726334
ACH-000547,0.044133579674899996
ACH-000548,-0.17662383011100002
ACH-000549,-0.0820001040409
ACH-000550,0.09253533461110001
ACH-000552,-0.0290197187788
ACH-000556,-0.21172845583299998
ACH-000557,0.0571140854088
ACH-000570,0.0691500154966
ACH-000571,-0.1573917434
ACH-000573,-0.0393104125747
ACH-000576,-0.0361756759723
ACH-000580,-0.179352423525
ACH-000584,0.0385462758894
ACH-000585,-0.110749306954
ACH-000588,0.0478965564942
ACH-000589,0.0116057280118
ACH-000591,-0.10262457745300001
ACH-000593,0.0553462205949
ACH-000600,-0.066146988223
ACH-000601,-0.014126224867
ACH-000604,0.052330103761300005
ACH-000605,-0.129510114851
ACH-000606,-0.0190823713842
ACH-000608,-0.359424052281
ACH-000614,0.0938280039429
ACH-000616,-0.04579382629750001
ACH-000618,-0.229084728195
ACH-000619,-0.0684967406192
ACH-000620,0.0158564866515
ACH-000621,-0.124021682575
ACH-000622,-0.08290740141860001
ACH-000623,0.112811268763
ACH-000624,-0.043811057565
ACH-000627,-0.00809873687987
ACH-000630,0.0501308864246
ACH-000632,0.00910754055903
ACH-000633,-0.281374810888
ACH-000637,-0.08516390793369999
ACH-000638,-0.009348848660229999
ACH-000646,-0.11717988363500001
ACH-000647,-0.11953921948799999
ACH-000648,0.021113678033799998
ACH-000649,-0.0483720349116
ACH-000651,0.161902738164
ACH-000652,-0.06293774698009999
ACH-000653,-0.126596268739
ACH-000657,-0.03868977450780001
ACH-000658,-0.07019754803989998
ACH-000661,-0.016485673753100002
ACH-000662,0.193624032103
ACH-000663,-0.10501010231
ACH-000665,-0.32223696255
ACH-000671,-0.0654975904141
ACH-000673,-0.08661510086989999
ACH-000676,-0.0944267818998
ACH-000677,0.08125776986569999
ACH-000681,0.11542856016799999
ACH-000682,-0.027488538278299997
ACH-000683,-0.05187751610230001
ACH-000684,0.127460099552
ACH-000688,0.150899562646
ACH-000693,-0.00468243021314
ACH-000694,0.026002523801799998
ACH-000695,-0.100052416997
ACH-000696,-0.05794997741309999
ACH-000697,-0.0633277493396
ACH-000699,-0.129926628993
ACH-000701,-0.153958476978
ACH-000706,-0.0679661160917
ACH-000711,-0.0328938642521
ACH-000713,-0.2536842391
ACH-000714,-0.29681880075100003
ACH-000718,0.10007704527000001
ACH-000720,-0.054913881509800005
ACH-000721,-0.0314623913141
ACH-000724,-0.173848542389
ACH-000725,-0.0704414546211
ACH-000732,0.035613570602300006
ACH-000734,-0.0453086098246
ACH-000735,0.08858084132850001
ACH-000736,-0.14662351164100001
ACH-000738,-0.036064602282
ACH-000746,0.07141557935750001
ACH-000747,0.0320727482528
ACH-000748,-0.121369356262
ACH-000753,0.0658836235688
ACH-000756,0.105175403818
ACH-000757,0.15312680364
ACH-000758,-0.133005527506
ACH-000760,-0.07226771038970001
ACH-000763,-0.019670863642299998
ACH-000764,-0.241080992119
ACH-000765,0.221590795525
ACH-000766,-0.0942032449165
ACH-000767,-0.273239066131
ACH-000768,-0.022740625608799997
ACH-000769,0.131985577902
ACH-000770,-0.023031298026999998
ACH-000771,0.00638351196864
ACH-000773,-0.00946801271132
ACH-000776,-0.18867673558200002
ACH-000777,0.06831087734
ACH-000778,0.0219636652047
ACH-000781,-0.128254434126
ACH-000782,-0.449453396889
ACH-000783,-0.121888474307
ACH-000784,0.0851412826831
ACH-000785,0.11750741787
ACH-000787,-0.0116744142645
ACH-000788,-0.0593099968764
ACH-000791,0.186494924476
ACH-000792,-0.146922401846
ACH-000794,-0.05401109429280001
ACH-000796,0.0051616616405699995
ACH-000799,-0.0515085347186
ACH-000800,-0.166130712887
ACH-000802,-0.146129649626
ACH-000804,0.172382353546
ACH-000805,-0.139723159444
ACH-000809,-0.08874915588410001
ACH-000810,0.377676013383
ACH-000811,0.0276841871874
ACH-000817,0.025418208127900004
ACH-000819,-0.115439357604
ACH-000820,0.221431136855
ACH-000821,-0.143250214866
ACH-000822,-0.11924917052100001
ACH-000823,-0.20983451679499998
ACH-000824,-0.046188082396900004
ACH-000827,-0.024828240403999998
ACH-000829,-0.234453532995
ACH-000831,-0.09251284062000001
ACH-000832,-0.0411329999698
ACH-000833,-0.410085311281
ACH-000834,-0.140536218998
ACH-000835,-0.00136807183082
ACH-000836,-0.06951664309069999
ACH-000837,0.12964870394000003
ACH-000838,-0.0601170181542
ACH-000839,0.012659791578799998
ACH-000840,0.0193148728038
ACH-000841,-0.041030521905800005
ACH-000843,-0.27384872391
ACH-000846,-0.164767565209
ACH-000847,0.0703600804808
ACH-000848,-0.0902737643486
ACH-000849,-0.21224380530499998
ACH-000851,0.056600607568499994
ACH-000855,-0.0015337590592399998
ACH-000856,0.123238229233
ACH-000858,-0.0233610893285
ACH-000859,-0.248803484316
ACH-000861,0.0329315780219
ACH-000862,-0.110920714618
ACH-000865,-0.0356123775748
ACH-000866,0.028715058628599997
ACH-000867,-0.10499848508
ACH-000869,-0.135315824887
ACH-000872,0.0212125741197
ACH-000873,-0.07413062660639999
ACH-000876,-0.19336845415999998
ACH-000878,-0.186558069898
ACH-000880,-0.11398806370799999
ACH-000881,-0.05198828719930001
ACH-000882,0.007673516020279999
ACH-000884,-0.118448582748
ACH-000885,0.177892689817
ACH-000887,-0.0935728078108
ACH-000888,0.060648516237199995
ACH-000889,-0.04396715476430001
ACH-000890,-0.022358134942799996
ACH-000896,-0.13773201664999998
ACH-000898,-0.188787701365
ACH-000900,-0.0761374086344
ACH-000901,-0.0129516038724
ACH-000905,0.0528733606135
ACH-000906,0.048514096706300004
ACH-000907,-0.0152010811506
ACH-000910,-0.0152228052325
ACH-000911,-0.075977470657
ACH-000912,-0.049891280325300005
ACH-000913,0.0949420319242
ACH-000915,-0.08884805349120001
ACH-000916,0.11473140537000001
ACH-000917,-0.103633687721
ACH-000921,0.0426453884348
ACH-000924,0.0691403836812
ACH-000926,0.133545160887
ACH-000928,0.017037452015500002
ACH-000929,-0.301200907793
ACH-000932,-0.0583707162038
ACH-000935,0.159374549635
ACH-000936,-0.17965037660900002
ACH-000937,-0.006275979442779999
ACH-000938,0.0957327519497
ACH-000939,0.121128288057
ACH-000941,-0.16854721942099998
ACH-000943,-0.186071649505
ACH-000946,-0.158681247798
ACH-000947,0.044176136522000004
ACH-000948,0.015328166703000001
ACH-000950,0.0408896041346
ACH-000953,0.0104413277874
ACH-000957,-0.09560692921229999
ACH-000958,-0.145660293333
ACH-000960,-0.04537386582769999
ACH-000963,-0.155576009516
ACH-000968,0.06674024802260001
ACH-000969,-0.015268466331799999
ACH-000973,-0.0702477685163
ACH-000974,-0.082943140995
ACH-000975,-0.15482083605
ACH-000976,0.155536756247
ACH-000978,0.09346370123749999
ACH-000980,-0.184598017626
ACH-000984,0.0829934438855
ACH-000986,0.04350644224380001
ACH-000988,-0.027301749996199998
ACH-000993,0.166648128816
ACH-000994,-0.11557782943
ACH-000996,0.0162231840888
ACH-001001,-0.10953529514799999
ACH-001020,-0.22813423002900002
ACH-001028,-0.0213155625764
ACH-001031,0.052078923842000004
ACH-001038,-0.08100751853060001
ACH-001048,-0.127615795255
ACH-001050,-0.0612252102465
ACH-001053,0.0125985891346
ACH-001054,0.0268082477968
ACH-001061,-0.036110365191800005
ACH-001067,0.09323760475649999
ACH-001075,0.174274587904
ACH-001096,-0.10538367751700001
ACH-001128,-0.12106764265100001
ACH-001134,-0.178709147524
ACH-001151,0.0212306487634
ACH-001163,0.0607833275741
ACH-001164,-0.474335114089
ACH-001173,-0.149318263412
ACH-001183,0.124757459398
ACH-001184,-0.00558240243534
ACH-001190,-0.036611767101300006
ACH-001192,-0.05618708325669999
ACH-001193,-0.00854911689161
ACH-001196,0.032762063749700004
ACH-001197,-0.0395103582212
ACH-001205,0.0410647899134
ACH-001211,0.148668142793
ACH-001212,-0.0354322397869
ACH-001228,-0.0969990096259
ACH-001232,-0.21629866019699998
ACH-001239,-0.00152235907694
ACH-001274,-0.00413390931896
ACH-001275,0.00912542989194
ACH-001277,-0.0688767557325
ACH-001278,-0.134432534397
ACH-001280,-0.07815143174719999
ACH-001283,-0.131033821421
ACH-001289,-0.08252237266910001
ACH-001295,0.0111785217099
ACH-001300,0.10606484270500001
ACH-001301,0.145144290303
ACH-001302,0.0968326527341
ACH-001303,0.08610271749669998
ACH-001306,-0.219479429835
ACH-001318,-0.0100283397168
ACH-001322,-0.0326656113843
ACH-001328,-0.0638220253556
ACH-001332,-0.0119627518692
ACH-001333,0.112216770017
ACH-001336,0.078219974619
ACH-001340,-0.033879331486999995
ACH-001346,0.0158367345541
ACH-001353,-0.125381361263
ACH-001354,-0.154020923602
ACH-001367,-0.266157377492
ACH-001368,-0.0739567649387
ACH-001374,-0.364356170683
ACH-001375,-0.15247432304400002
ACH-001377,0.049209582988599995
ACH-001380,-0.0764027394334
ACH-001391,-0.18515634195099998
ACH-001407,-0.101601121724
ACH-001408,-0.025069677982400004
ACH-001413,-0.294908870102
ACH-001430,-0.1466869895
ACH-001431,-0.033151612954700004
ACH-001450,0.0703752393177
ACH-001496,-0.028630659992
ACH-001500,0.0205968585268
ACH-001521,0.09023253099339999
ACH-001523,-0.09149350085439999
ACH-001532,-0.0684577959318
ACH-001536,-0.15477224725400002
ACH-001550,0.11802088741399999
ACH-001552,-0.17530059706300002
ACH-001554,-0.157986264519
ACH-001645,0.139930094711
ACH-001654,-0.24530646339499998
ACH-001715,0.0392534499554
ACH-001735,-0.05996198599619999
ACH-001736,0.17304461594599999
ACH-001737,-0.24366652576499997
ACH-001740,-0.118703209788
ACH-001745,-0.09626790260479999
ACH-001750,-0.11339166490599999
ACH-001765,-0.157149113268
ACH-001956,0.0100115377581
ACH-001957,0.11328956139900001
