,RPS28 (6234)
ACH-000004,-1.3837192219
ACH-000007,-1.34100314032
ACH-000009,-1.44616595084
ACH-000011,-1.66169340752
ACH-000012,-1.3289197257799998
ACH-000013,-1.6634513667500002
ACH-000014,-1.30083299909
ACH-000015,-1.35352209465
ACH-000017,-1.51591129188
ACH-000018,-1.0058900325700002
ACH-000019,-1.54951345558
ACH-000021,-1.3763857723100001
ACH-000022,-1.6972484898500002
ACH-000025,-1.3901168537600002
ACH-000028,-1.3510083394699999
ACH-000030,-1.42469817067
ACH-000035,-1.16668125338
ACH-000036,-1.33195383738
ACH-000037,-1.75963867116
ACH-000039,-1.82595679746
ACH-000040,-1.26853406874
ACH-000041,-1.6818962768099999
ACH-000042,-1.46232776324
ACH-000045,-1.3421356281999999
ACH-000047,-1.2106170892399999
ACH-000052,-1.1877209904500001
ACH-000053,-1.27069200404
ACH-000054,-1.3983252009
ACH-000055,-1.4990966886500001
ACH-000060,-1.3326543739
ACH-000067,-1.30996309247
ACH-000070,-1.61660109492
ACH-000075,-1.2881715917799998
ACH-000078,-1.670137907
ACH-000082,-1.3733023636700001
ACH-000085,-1.33997464865
ACH-000086,-1.2924663847700002
ACH-000087,-1.43274400468
ACH-000092,-1.4353608366100001
ACH-000095,-1.52370924594
ACH-000097,-1.5786614863
ACH-000098,-1.54884933044
ACH-000099,-1.42646030509
ACH-000108,-1.33664548543
ACH-000113,-1.42580759539
ACH-000115,-1.9370612445400002
ACH-000116,-1.3883475388600002
ACH-000118,-1.1622847116600001
ACH-000120,-1.5822846163100002
ACH-000123,-1.44449248796
ACH-000127,-1.45521401591
ACH-000128,-1.2129242117399999
ACH-000132,-1.3655361810100002
ACH-000133,-1.18645486935
ACH-000137,-1.4134190986300001
ACH-000138,-1.61756696066
ACH-000142,-1.27689869463
ACH-000143,-1.22371124668
ACH-000146,-1.8274190988999999
ACH-000148,-1.41988755361
ACH-000150,-1.3413766805299998
ACH-000152,-1.2236141244499998
ACH-000153,-0.883940041152
ACH-000159,-1.34954533713
ACH-000160,-1.35728538296
ACH-000163,-1.79492872074
ACH-000167,-0.658778125891
ACH-000168,-1.6069145965
ACH-000169,-1.25822475919
ACH-000178,-1.34988958954
ACH-000182,-1.5234583858000001
ACH-000183,-1.27175021241
ACH-000188,-1.4419742072
ACH-000189,-0.947448430229
ACH-000190,-1.3971669406
ACH-000198,-1.48799248634
ACH-000204,-1.4488801872
ACH-000206,-1.80217534947
ACH-000207,-1.3399825971400001
ACH-000211,-1.24005371789
ACH-000215,-1.25928568126
ACH-000221,-1.33596762085
ACH-000222,-1.3317802215799999
ACH-000223,-1.2877454685299998
ACH-000226,-1.39740168516
ACH-000227,-1.28555751766
ACH-000228,-1.34073141138
ACH-000231,-1.22685902188
ACH-000232,-1.4846674232400001
ACH-000233,-1.55010620129
ACH-000234,-1.97794365583
ACH-000235,-1.3901710880200002
ACH-000237,-1.49764434623
ACH-000238,-1.13853122856
ACH-000243,-1.3329430721
ACH-000244,-1.5778813518099999
ACH-000246,-1.34781752801
ACH-000248,-1.38878687682
ACH-000250,-1.51550012912
ACH-000251,-1.65151235882
ACH-000253,-1.25390645515
ACH-000255,-1.41515444565
ACH-000256,-1.42721388755
ACH-000257,-1.48572168543
ACH-000258,-1.19856516057
ACH-000259,-1.52303511937
ACH-000260,-1.3831104280200002
ACH-000261,-1.30866346526
ACH-000262,-1.37253080792
ACH-000263,-1.1670721471799999
ACH-000264,-1.5081604244100002
ACH-000265,-1.4683393409799999
ACH-000266,-1.32980577433
ACH-000272,-1.2720092589399998
ACH-000273,-1.6573779498199999
ACH-000274,-1.38079930174
ACH-000277,-1.13185239258
ACH-000278,-1.4701269403400001
ACH-000279,-1.3479330716100002
ACH-000280,-1.7000130447400001
ACH-000281,-1.5718948795299998
ACH-000288,-1.2972351291600002
ACH-000291,-1.2558227533
ACH-000293,-1.65480161929
ACH-000294,-1.20017247766
ACH-000295,-1.3918529588799997
ACH-000296,-1.48283201386
ACH-000302,-1.8034428306099999
ACH-000304,-1.50642011231
ACH-000307,-1.30521826826
ACH-000308,-1.46515828187
ACH-000310,-1.6622740686700002
ACH-000311,-1.7456754856
ACH-000312,-1.33765920083
ACH-000315,-1.2435569933700001
ACH-000316,-1.5982656258399999
ACH-000317,-1.27015779677
ACH-000318,-1.44083410236
ACH-000319,-1.30297465671
ACH-000320,-1.38397359338
ACH-000322,-1.1239202727
ACH-000323,-1.39401965523
ACH-000324,-1.4337194928499999
ACH-000329,-1.6575690227700002
ACH-000330,-1.21807687415
ACH-000331,-1.1628864896100002
ACH-000332,-1.49536766607
ACH-000334,-1.11989726288
ACH-000335,-1.42452886194
ACH-000336,-1.75623182847
ACH-000337,-1.1612589789799999
ACH-000339,-1.31710597771
ACH-000341,-1.7438130055
ACH-000348,-1.5394815268200002
ACH-000350,-1.70820919928
ACH-000352,-1.42416124118
ACH-000356,-1.07032567092
ACH-000361,-1.62089092339
ACH-000362,-1.5367666531900002
ACH-000363,-1.5568912497
ACH-000364,-1.64899843218
ACH-000365,-1.3702305250100002
ACH-000366,-1.41966079714
ACH-000368,-1.44994162535
ACH-000374,-1.3940978270500002
ACH-000375,-1.63455103295
ACH-000376,-1.31319860521
ACH-000381,-1.24843278298
ACH-000383,-1.4250257475
ACH-000387,-1.2845972360200002
ACH-000389,-1.4804638938299999
ACH-000390,-1.49338456835
ACH-000393,-1.6726082813
ACH-000395,-1.3690921065000001
ACH-000397,-1.3534537461000002
ACH-000401,-1.19843283859
ACH-000402,-1.6600394594499999
ACH-000403,-1.28358213177
ACH-000404,-1.35880426245
ACH-000406,-1.5169664282700002
ACH-000407,-1.1615872130299998
ACH-000408,-1.04090688385
ACH-000410,-1.14591725426
ACH-000411,-1.51250248155
ACH-000414,-1.83588273902
ACH-000415,-1.4247330876800002
ACH-000416,-1.27497133391
ACH-000420,-1.4351898046899998
ACH-000421,-1.2513713816399998
ACH-000424,-1.2433383315
ACH-000425,-1.3494764740600003
ACH-000426,-2.1223549090200002
ACH-000427,-1.4568011739700002
ACH-000433,-1.17807447939
ACH-000436,-1.63628903427
ACH-000444,-1.3593229571
ACH-000445,-1.28334442107
ACH-000448,-1.6190754378
ACH-000450,-1.2284490053100001
ACH-000452,-1.60308540625
ACH-000454,-1.60504734084
ACH-000458,-1.5096400854899998
ACH-000459,-1.3099632718799998
ACH-000460,-1.3766203097100003
ACH-000461,-1.6771308954100002
ACH-000463,-1.39857574068
ACH-000464,-1.7300911050299999
ACH-000466,-1.35865604089
ACH-000467,-1.1352996560700002
ACH-000468,-1.42503284133
ACH-000469,-1.38212045403
ACH-000470,-1.2540389701999999
ACH-000471,-1.36622715319
ACH-000472,-1.47930976027
ACH-000473,-1.4752709849099999
ACH-000475,-1.4051563559600002
ACH-000476,-1.6025662217899999
ACH-000477,-1.70003465699
ACH-000480,-1.46627686914
ACH-000481,-1.3529087773
ACH-000483,-1.46153523134
ACH-000484,-1.16981088386
ACH-000485,-1.57512015534
ACH-000486,-1.20126909847
ACH-000487,-1.56079125394
ACH-000488,-1.33716363187
ACH-000490,-1.36528786729
