,KIAA0895L (653319)
ACH-000004,-0.312633373418
ACH-000007,-0.022105712793099995
ACH-000009,-0.235949236027
ACH-000011,-0.15578481903799998
ACH-000012,-0.215559183184
ACH-000013,-0.400304975951
ACH-000014,-0.327794257151
ACH-000015,-0.0815239671438
ACH-000017,-0.137245330406
ACH-000018,-0.538743518848
ACH-000019,-0.468362686242
ACH-000021,-0.264402076058
ACH-000022,-0.17304542686500002
ACH-000025,-0.347226608685
ACH-000028,-0.172841768363
ACH-000030,-0.12694582427200002
ACH-000035,-0.0453680469403
ACH-000036,-0.523574050673
ACH-000037,-0.6967519076109999
ACH-000039,0.0509807682137
ACH-000040,-0.543631422022
ACH-000041,-0.19325622555100003
ACH-000042,-0.167177424465
ACH-000045,-0.16945863385
ACH-000047,0.00683301505771
ACH-000052,-0.279566683235
ACH-000053,-0.13432307307
ACH-000054,-0.36384721713299994
ACH-000055,0.162061976689
ACH-000060,-0.253212412857
ACH-000067,-0.254722921059
ACH-000070,-0.246588332892
ACH-000075,-0.0892559407323
ACH-000078,0.0687746575611
ACH-000082,-0.189579649299
ACH-000085,-0.34181617983
ACH-000086,-0.34823598878300005
ACH-000087,0.293618208946
ACH-000092,-0.33619529905900003
ACH-000095,-0.185678214441
ACH-000097,-0.31296022749
ACH-000098,-0.444491400489
ACH-000099,-0.279422911431
ACH-000108,-0.278786843141
ACH-000113,-0.2973496359
ACH-000115,-0.08136088251339998
ACH-000116,-0.184082477783
ACH-000118,-0.112755079597
ACH-000120,-0.138834259572
ACH-000123,-0.29357621347
ACH-000127,-0.227426215306
ACH-000128,-0.343719615508
ACH-000132,-0.37375079755999996
ACH-000133,-0.35213388725199996
ACH-000137,-0.365739140272
ACH-000138,-0.15346803292000002
ACH-000142,-0.192501845962
ACH-000143,-0.14814135718399998
ACH-000146,-0.246122349023
ACH-000148,-0.252986616451
ACH-000150,-0.374130798141
ACH-000152,-0.482305960527
ACH-000153,0.193589132963
ACH-000159,-0.136251010556
ACH-000160,-0.29831507367800003
ACH-000163,-0.38626278328599994
ACH-000167,-0.29711044526299996
ACH-000168,-0.0925109341249
ACH-000169,-0.23816611177799998
ACH-000178,-0.031429310557599996
ACH-000182,-0.20586260512000001
ACH-000183,-0.23462166443399998
ACH-000188,-0.232983609076
ACH-000189,-0.530595952333
ACH-000190,-0.16104191622199998
ACH-000198,-0.12945950384000002
ACH-000204,-0.646388800149
ACH-000206,-0.58222358439
ACH-000207,0.023591847048599998
ACH-000211,-0.160016593623
ACH-000215,-0.292127396845
ACH-000221,0.0794151888226
ACH-000222,-0.115907395047
ACH-000223,-0.145295158805
ACH-000226,-0.12043631087300001
ACH-000227,-0.443028580238
ACH-000228,-0.207804598577
ACH-000231,-0.249945327953
ACH-000232,-0.14143813416099998
ACH-000233,-0.141319516568
ACH-000234,-0.115313942764
ACH-000235,-0.202986279723
ACH-000237,-0.213659771916
ACH-000238,-0.13163736853900002
ACH-000243,-0.121124265878
ACH-000244,-0.287755168112
ACH-000246,-0.161521850418
ACH-000248,-0.186275897526
ACH-000250,-0.42411342171899996
ACH-000251,-0.500853856989
ACH-000253,-0.25542581171
ACH-000255,-0.34294148540700004
ACH-000256,-0.184361160198
ACH-000257,-0.138379786567
ACH-000258,0.0495952384612
ACH-000259,-0.243993123244
ACH-000260,-0.191050965021
ACH-000261,-0.213467301435
ACH-000262,-0.359231023384
ACH-000263,-0.44522773463299997
ACH-000264,-0.261330020207
ACH-000265,-0.083682755438
ACH-000266,-0.172222624919
ACH-000272,-0.20310220674499999
ACH-000273,-0.44249109726
ACH-000274,-0.270022158432
ACH-000277,-0.00416444718272
ACH-000278,-0.139338535529
ACH-000279,-0.219153378808
ACH-000280,-0.29519113930999996
ACH-000281,-0.21551393182300002
ACH-000288,-0.426075184807
ACH-000291,-0.22945160011799998
ACH-000293,-0.452120316783
ACH-000294,-0.0800683256613
ACH-000295,-0.202399182432
ACH-000296,-0.0218532011232
ACH-000302,-0.150591011643
ACH-000304,-0.34304535293099997
ACH-000307,-0.178844587551
ACH-000308,-0.34625372304499996
ACH-000310,-0.202684145411
ACH-000311,-0.19127011203699998
ACH-000312,-0.116179714229
ACH-000315,0.12654170441600002
ACH-000316,-0.472456020978
ACH-000317,-0.395281770978
ACH-000318,-0.277096937745
ACH-000319,-0.252384131049
ACH-000320,-0.128057699943
ACH-000322,-0.552253554813
ACH-000323,-0.0406606830343
ACH-000324,-0.132790648137
ACH-000329,-0.41170535334299996
ACH-000330,-0.105605391482
ACH-000331,-0.340107698667
ACH-000332,-0.14810164207
ACH-000334,-0.31633918516
ACH-000335,-0.502091680685
ACH-000336,-0.31487356274399997
ACH-000337,-0.120373553003
ACH-000339,-0.291542095125
ACH-000341,-0.504133293328
ACH-000348,-0.256862990695
ACH-000350,-0.20990175271699998
ACH-000352,-0.21672408076699998
ACH-000356,-0.309013782228
ACH-000361,-0.278746068924
ACH-000362,-0.281580331938
ACH-000363,-0.358807333517
ACH-000364,-0.106709226438
ACH-000365,-0.157804945915
ACH-000366,-0.152197249351
ACH-000368,-0.397413433518
ACH-000374,-0.153955174798
ACH-000375,-0.380821793458
ACH-000376,-0.16610752144000002
ACH-000381,-0.06054318154619999
ACH-000383,-0.273938688691
ACH-000387,-0.165000423721
ACH-000389,-0.135841664679
ACH-000390,-0.44377722621200005
ACH-000393,-0.148059788072
ACH-000395,-0.33581623316299997
ACH-000397,-0.23024728804400002
ACH-000401,-0.127456437305
ACH-000402,-0.483976764661
ACH-000403,-0.279371505913
ACH-000404,-0.09772612253480001
ACH-000406,-0.227528060982
ACH-000407,-0.155685625903
ACH-000408,-0.196226196563
ACH-000410,-0.234572898838
ACH-000411,-0.28592650612500004
ACH-000414,-0.0726620513309
ACH-000415,-0.07333914520219999
ACH-000416,-0.388922093904
ACH-000420,-0.40464158482699997
ACH-000421,-0.221281096289
ACH-000424,-0.534048996343
ACH-000425,-0.190623168334
ACH-000426,-0.33175115671100003
ACH-000427,-0.448037631863
ACH-000433,-0.17642421042999998
ACH-000436,-0.34552576047399997
ACH-000444,0.021629941247700003
ACH-000445,-0.35189667130400004
ACH-000448,-0.124463353502
ACH-000450,0.0119744439672
ACH-000452,-0.219701646677
ACH-000454,-0.211853422615
ACH-000458,-0.0284653312861
ACH-000459,-0.0599968535437
ACH-000460,-0.128006844505
ACH-000461,0.08108275522260001
ACH-000463,-0.420574806111
ACH-000464,-0.10856529887000001
ACH-000466,-0.41048230690399995
ACH-000467,-0.141384959941
ACH-000468,-0.237467072716
ACH-000469,-0.34761168629699996
ACH-000470,-0.121904160546
ACH-000471,-0.224926974625
ACH-000472,-0.133240874544
ACH-000473,-0.17889431104200001
ACH-000475,-0.275212916499
ACH-000476,-0.23722256513599999
ACH-000477,-0.0963177315365
ACH-000480,-0.0033746952041500003
ACH-000481,-0.302744315512
ACH-000483,-0.140498145611
ACH-000484,-0.432259869012
ACH-000485,-0.283550411009
ACH-000486,-0.0577353599254
ACH-000487,-0.0371028334344
ACH-000488,-0.20521452740899998
ACH-000490,-0.271989327279
ACH-000491,-0.129966170079
ACH-000495,-0.367154933472
ACH-000496,-0.35951274490900004
ACH-000499,-0.33230550489300004
ACH-000500,-0.269149763955
ACH-000502,-0.163139594423
ACH-000503,-0.09538945236810001
ACH-000505,-0.42660797178800003
ACH-000507,-0.172824198263
ACH-000510,-0.0775375112275
ACH-000511,-0.191193053689
ACH-000512,0.0764495039551
ACH-000516,-0.49452646513899995
ACH-000517,-0.11025897308700001
ACH-000518,-0.261191144326
ACH-000520,-0.0581013633624
ACH-000521,-0.27810171725
ACH-000522,-0.366295265286
ACH-000524,-0.302662580192
ACH-000527,-0.24637736999899998
ACH-000528,-0.136082455109
ACH-000537,-0.199061812323
ACH-000541,-0.0889425026879
ACH-000542,-0.131229476829
ACH-000544,-0.110358215821
ACH-000545,-0.07344728223830001
ACH-000547,-0.0195141359615
ACH-000548,-0.22791677391800003
ACH-000549,-0.313635890648
ACH-000550,-0.313662975941
ACH-000552,-0.243514558126
ACH-000556,-0.419511054686
ACH-000557,-0.156505101794
ACH-000570,-0.233908158635
ACH-000571,-0.234391291237
ACH-000573,-0.0952338786327
ACH-000576,-0.262675093117
ACH-000580,0.10547002932499999
ACH-000584,-0.116643735996
ACH-000585,-0.166617166041
ACH-000588,-0.349380664437
ACH-000589,-0.0286968387341
ACH-000591,-0.20263206595400002
ACH-000593,-0.0608504393844
ACH-000600,-0.37096559738000007
ACH-000601,-0.370681939379
ACH-000604,-0.171881947236
ACH-000605,-0.0172347180243
ACH-000606,0.0906924666322
ACH-000608,-0.130014121299
ACH-000614,-0.049877671772099993
ACH-000616,-0.443322554658
ACH-000618,-0.191078721381
ACH-000619,-0.0349860247815
ACH-000620,-0.464266014168
ACH-000621,-0.33855434987899996
ACH-000622,-0.278351516788
ACH-000623,-0.238826377964
ACH-000624,-0.21132902926600003
ACH-000627,-0.08665191952060002
ACH-000630,-0.328293203355
ACH-000632,-0.361986335065
ACH-000633,-0.110983956645
ACH-000637,-0.509006457714
ACH-000638,-0.169918455685
ACH-000646,-0.146016492404
ACH-000647,-0.312423359263
ACH-000648,0.07408135855610001
ACH-000649,-0.274630363309
ACH-000651,-0.400440463994
ACH-000652,-0.15469779092900002
ACH-000653,-0.377348200365
ACH-000657,-0.221099013561
ACH-000658,-0.238755224676
ACH-000661,-0.383695711877
ACH-000662,-0.283612541002
ACH-000663,-0.34319656990999997
ACH-000665,-0.16506659042000002
ACH-000671,-0.170532687617
ACH-000673,-0.21816659351
ACH-000676,-0.154189348871
ACH-000677,-0.307320300178
ACH-000681,-0.0835453793218
ACH-000682,-0.23290744968600002
ACH-000683,-0.201565153352
ACH-000684,-0.212809408639
ACH-000688,-0.354039516542
ACH-000693,-0.10073419264
ACH-000694,-0.120459902913
ACH-000695,-0.161537183548
ACH-000696,-0.30105383412500003
ACH-000697,-0.163359034689
ACH-000699,-0.27600210818300003
ACH-000701,-0.283765392257
ACH-000706,-0.052315836632699994
ACH-000711,-0.219021558142
ACH-000713,-0.23000672337900002
ACH-000714,-0.398161148011
ACH-000718,-0.0511235966838
ACH-000720,-0.201278316407
ACH-000721,-0.18381308062899998
ACH-000724,-0.40151397949699996
ACH-000725,-0.329201685932
ACH-000732,-0.237895200255
ACH-000734,-0.118999552661
ACH-000735,-0.237751516241
ACH-000736,-0.33152262762400003
ACH-000738,-0.21161798895700001
ACH-000746,-0.268599775965
ACH-000747,-0.360486943886
ACH-000748,-0.436865145496
ACH-000753,-0.184752686507
ACH-000756,-0.371657413803
ACH-000757,-0.167327567443
ACH-000758,-0.426999588868
ACH-000760,-0.0310907139971
ACH-000763,-0.196062670312
ACH-000764,-0.03852603070030001
ACH-000765,-0.176862643191
ACH-000766,-0.258831039159
ACH-000767,-0.21855771307900002
ACH-000768,-0.286112684951
ACH-000769,-0.0315691968022
ACH-000770,-0.08865738031649999
ACH-000771,-0.199494868679
ACH-000773,-0.16590889765699998
ACH-000776,-0.14491327803200002
ACH-000777,-0.213684600603
ACH-000778,-0.283288212792
ACH-000781,-0.144145059129
ACH-000782,-0.431752172349
ACH-000783,-0.286617463278
ACH-000784,-0.176570653933
ACH-000785,-0.182056718513
ACH-000787,-0.370861267957
ACH-000788,-0.19071681879299998
ACH-000791,-0.229888472548
ACH-000792,-0.325259028766
ACH-000794,-0.141010248828
ACH-000796,-0.0794079273925
ACH-000799,-0.112389878452
ACH-000800,-0.129902853958
ACH-000802,-0.11088130297900001
ACH-000804,-0.0719001144229
ACH-000805,-0.283958217198
ACH-000809,-0.24025940790300002
ACH-000810,-0.00431067858689
ACH-000811,-0.335669986512
ACH-000817,-0.31431792681
ACH-000819,-0.177764434359
ACH-000820,-0.020896072703599996
ACH-000821,-0.273521523396
ACH-000822,-0.07604366936269999
ACH-000823,-0.0011552081169000001
ACH-000824,-0.340225159772
ACH-000827,-0.216808693256
ACH-000829,-0.0416835634045
ACH-000831,-0.412522288228
ACH-000832,-0.361688312637
ACH-000833,-0.187743435753
ACH-000834,-0.288304564304
ACH-000835,-0.12477909432800001
ACH-000836,-0.21477418577799998
ACH-000837,-0.210018466032
ACH-000838,0.0303284845585
ACH-000839,-0.417714570021
ACH-000840,-0.202653605678
ACH-000841,-0.279447196216
ACH-000843,-0.28279245827
ACH-000846,-0.357466086043
ACH-000847,-0.27032251268
ACH-000848,-0.322495351443
ACH-000849,-0.329528679538
ACH-000851,-0.0108846648374
ACH-000855,-0.188385169664
ACH-000856,-0.185498334477
ACH-000858,-0.18990304209800002
ACH-000859,-0.0488976520396
ACH-000861,-0.30578518543
ACH-000862,-0.36673169269699996
ACH-000865,-0.07808436937680001
ACH-000866,-0.194894691485
ACH-000867,-0.23561512086999997
ACH-000869,-0.16198929020199998
ACH-000872,-0.212715949843
ACH-000873,-0.27402043524999997
ACH-000876,-0.20175732806
ACH-000878,-0.22360113225699998
ACH-000880,-0.195941145184
