,SCML4 (256380)
ACH-000004,0.13844880805600002
ACH-000007,0.18718083415800002
ACH-000009,0.0993933312248
ACH-000011,0.193806774335
ACH-000012,0.0707563685557
ACH-000013,0.227249779536
ACH-000014,0.0489205237127
ACH-000015,0.198873572398
ACH-000017,0.088586173956
ACH-000018,0.175122601637
ACH-000019,0.39464654149000006
ACH-000021,-0.025996096263200003
ACH-000022,0.23129511263099997
ACH-000025,0.132557256865
ACH-000028,0.12521166778200002
ACH-000030,0.0573566890013
ACH-000035,0.0763445251385
ACH-000036,0.122149710296
ACH-000037,0.0701210064551
ACH-000039,-0.0183207284745
ACH-000040,0.22395984569400001
ACH-000041,0.0842456880243
ACH-000042,0.131767560079
ACH-000045,0.07799843635260001
ACH-000047,0.110174569256
ACH-000052,0.101908070146
ACH-000053,0.0610369772384
ACH-000054,0.296620364782
ACH-000055,-0.012586560391500001
ACH-000060,0.0653655341467
ACH-000067,0.122964938759
ACH-000070,-0.0200656628696
ACH-000075,0.369993986652
ACH-000078,0.1978475819
ACH-000082,0.0918321570217
ACH-000085,0.23591908528900002
ACH-000086,0.12664806798699998
ACH-000087,0.314526027793
ACH-000092,0.0578481979423
ACH-000095,0.219008541254
ACH-000097,0.186464584509
ACH-000098,0.194155138876
ACH-000099,0.258805440132
ACH-000108,0.11657325721100001
ACH-000113,-0.00106609633618
ACH-000115,0.239450354745
ACH-000116,0.0961099680616
ACH-000118,0.013022749689
ACH-000120,0.169764102972
ACH-000123,0.12876195459200002
ACH-000127,0.07134922298560001
ACH-000128,0.0247045147285
ACH-000132,0.18278586140900002
ACH-000133,0.185480908772
ACH-000137,0.061718828533300005
ACH-000138,0.10558005991000001
ACH-000142,0.029178787751000003
ACH-000143,0.0646122567946
ACH-000146,0.16039186138599998
ACH-000148,0.204115327131
ACH-000150,0.008759916866719999
ACH-000152,0.317756976197
ACH-000153,0.226813130247
ACH-000159,0.0802133833505
ACH-000160,0.163042859573
ACH-000163,0.132301496064
ACH-000167,0.026448328315
ACH-000168,0.17151773739
ACH-000169,0.211796351633
ACH-000178,0.144586513334
ACH-000182,0.146247669074
ACH-000183,0.0851525170208
ACH-000188,0.0900462786052
ACH-000189,-0.00827510597687
ACH-000190,0.144930173174
ACH-000198,0.0721438596758
ACH-000204,0.125030918387
ACH-000206,0.04643463380749999
ACH-000207,-0.07708195712089999
ACH-000211,0.09810414751939998
ACH-000215,0.0607260435982
ACH-000221,0.249927992525
ACH-000222,0.191121717719
ACH-000223,0.138311759176
ACH-000226,-0.0146580266389
ACH-000227,-0.0848219608931
ACH-000228,0.153066602016
ACH-000231,0.0239107085111
ACH-000232,0.09050095997410001
ACH-000233,0.16158811797800002
ACH-000234,0.207785471838
ACH-000235,0.09501801761010001
ACH-000237,0.19079355630699998
ACH-000238,0.191582086204
ACH-000243,0.172362812599
ACH-000244,0.183147441959
ACH-000246,0.155319689804
ACH-000248,0.12227013423800001
ACH-000250,0.10915869727800001
ACH-000251,0.08752644581800001
ACH-000253,0.14398724884199998
ACH-000255,0.138339583948
ACH-000256,0.34108601172799996
ACH-000257,0.118612038706
ACH-000258,0.0632958752124
ACH-000259,0.11460322033600001
ACH-000260,0.18729513744000004
ACH-000261,0.047102016946999996
ACH-000262,0.12132624647
ACH-000263,0.07513256780000001
ACH-000264,0.17153683608800002
ACH-000265,0.173344817758
ACH-000266,0.152855585904
ACH-000272,0.159907471337
ACH-000273,0.0841582608041
ACH-000274,0.152184263117
ACH-000277,0.11266513595699999
ACH-000278,0.203706307704
ACH-000279,0.07296971306149999
ACH-000280,0.0813659460899
ACH-000281,0.10925528482499999
ACH-000288,0.13585637037999998
ACH-000291,0.300748222973
ACH-000293,0.20645495555799998
ACH-000294,0.032689442566900005
ACH-000295,-0.09020100841579999
ACH-000296,0.200693693032
ACH-000302,0.000287582314696
ACH-000304,-0.044258419558899996
ACH-000307,0.08421547027789998
ACH-000308,0.12124850445299999
ACH-000310,0.22747252466600001
ACH-000311,-0.050149874209
ACH-000312,0.137192503137
ACH-000315,0.132059835366
ACH-000316,0.22670635664799998
ACH-000317,-0.041018980209199994
ACH-000318,0.15228319088199999
ACH-000319,-0.0195561788303
ACH-000320,0.013869373232599999
ACH-000322,-0.00605868097775
ACH-000323,0.16124010266799998
ACH-000324,0.148761190503
ACH-000329,0.15345940378599998
