,EMX1 (2016)
ACH-000485,-0.27202456167800004
ACH-000486,-0.26629921160500003
ACH-000487,0.0247611746076
ACH-000488,-0.044576699764099996
ACH-000490,-0.153087148208
ACH-000491,-0.034416077509800004
ACH-000495,-0.33850833314
ACH-000496,-0.0215628246196
ACH-000499,0.024189722
ACH-000500,-0.219083100103
ACH-000502,-0.0638863650114
ACH-000503,-0.435684147756
ACH-000505,-0.154539619288
ACH-000507,-0.018728517
ACH-000510,-0.0445770079906
ACH-000511,-0.128741045255
ACH-000512,0.11733419850099999
ACH-000516,-0.141050770397
ACH-000517,-0.10224400973999999
ACH-000518,-0.26085893869800003
ACH-000520,-0.187684374445
ACH-000521,-0.19278963660999998
ACH-000522,-0.333797800894
ACH-000524,-0.10545461089199999
ACH-000527,-0.10167614217599999
ACH-000528,-0.110060801553
ACH-000537,-0.268660906466
ACH-000541,-0.324203050227
ACH-000542,-0.07936195215200001
ACH-000544,-0.0582212071975
ACH-000545,-0.39332479009000004
ACH-000547,-0.259162174624
ACH-000548,-0.252247065532
ACH-000549,-0.147910688039
ACH-000550,0.028240717710299998
ACH-000552,-0.106985610292
ACH-000556,-0.144460206373
ACH-000557,-0.255812121858
ACH-000570,0.011081439755899999
ACH-000571,-0.0027021108312899997
ACH-000573,-0.17596388983300001
ACH-000576,-0.09517743069949999
ACH-000580,-0.316496249603
ACH-000584,-0.144685339518
ACH-000585,-0.108484717694
ACH-000588,-0.197864653509
ACH-000589,-0.199607049109
ACH-000591,-0.213178422113
ACH-000593,-0.25392707405299997
ACH-000600,0.0260356905767
ACH-000601,-0.00224010632405
ACH-000604,-0.20085543349100002
ACH-000605,-0.20684971956300002
ACH-000606,-0.17641466549499998
ACH-000608,0.0665696222911
ACH-000614,-0.0717020566065
ACH-000616,-0.293704998456
ACH-000618,-0.22195677348200002
ACH-000619,-0.177417826045
ACH-000620,0.0115599728785
ACH-000621,-0.032812724391400004
ACH-000622,-0.192650320085
ACH-000623,-0.0971014667761
ACH-000624,-0.23712585701900002
ACH-000627,-0.11428668987
ACH-000630,-0.235439258026
ACH-000632,-0.185587076037
ACH-000633,-0.0477191760057
ACH-000637,-0.256660451093
ACH-000638,-0.259404828302
ACH-000646,-0.376801816829
ACH-000647,-0.187343370364
ACH-000648,-0.315685282531
ACH-000649,-0.0405210071782
ACH-000651,-0.0688804966129
ACH-000652,-0.09572296344049999
ACH-000653,-0.0535347837842
ACH-000657,-0.0222103985603
ACH-000658,0.0892247776516
ACH-000661,-0.173076734679
ACH-000662,0.0673294430659
ACH-000663,0.0133362874015
ACH-000665,-0.23797271237300002
ACH-000671,-0.20718283981
ACH-000673,-0.137576217567
ACH-000676,-0.029962071939300002
ACH-000677,-0.0515592652497
ACH-000681,-0.180963445957
ACH-000682,-0.0849218054215
ACH-000683,-0.15675063088400001
ACH-000684,-0.0819004778233
ACH-000688,-0.0886721834504
ACH-000693,-0.217209995519
ACH-000694,-0.223810429753
ACH-000695,-0.030645350398400002
ACH-000696,-0.181481809986
ACH-000697,-0.175091841936
ACH-000699,-0.11135247702500001
ACH-000701,-0.17351950810800001
ACH-000706,-0.060244896437400004
ACH-000711,-0.09000244094589999
ACH-000713,-0.18164978949299998
ACH-000714,-0.363216254266
ACH-000718,-0.0514389713704
ACH-000720,-0.062075925804500005
ACH-000721,-0.136830906221
ACH-000724,-0.148109563231
ACH-000725,-0.11895340532099999
ACH-000732,-0.266849589973
ACH-000734,-0.175742492462
ACH-000735,-0.12555007485300002
ACH-000736,-0.0855865298283
ACH-000738,-0.18235760393800002
ACH-000746,-0.173428531145
ACH-000747,-0.302673671046
ACH-000748,-0.012506441213400001
ACH-000753,0.037080264934999996
ACH-000756,-0.138088560892
ACH-000757,-0.0457780013515
ACH-000758,-0.28039419908
ACH-000760,-0.000283507667922
ACH-000763,-0.114078647864
ACH-000764,-0.241549106892
ACH-000765,0.0494326027079
ACH-000766,-0.027693587592700002
ACH-000767,-0.132192848541
ACH-000768,-0.337374688741
ACH-000769,0.0964208086007
ACH-000770,-0.0318182009963
ACH-000771,-0.0517325139262
ACH-000773,0.0993851598353
ACH-000776,0.00779517528896
ACH-000777,-0.12715982784000002
ACH-000778,-0.0835085270547
ACH-000781,-0.11011703155099999
ACH-000782,-0.135275946162
ACH-000783,-0.049733406803
ACH-000784,0.00759453036867
ACH-000785,0.08379577658149999
ACH-000787,-0.07377476987639998
ACH-000788,-0.22378812136999998
ACH-000791,-0.0852625816616
ACH-000792,-0.17665523351799997
ACH-000794,-0.17915418786600001
ACH-000796,-0.225991002553
ACH-000799,-0.5464508014280001
ACH-000800,-0.0902969114051
ACH-000802,-0.10838870879000001
ACH-000804,-0.0966662343936
ACH-000805,-0.0334447046564
ACH-000809,-0.24834031711100002
ACH-000810,0.142965073878
ACH-000811,-0.11908019617
ACH-000817,-0.11745627952099999
ACH-000819,-0.19073670360300002
ACH-000820,-0.12838712315099998
ACH-000821,-0.0412773795417
ACH-000822,-0.19077109636300002
ACH-000823,-0.29501993699
ACH-000824,-0.07963868681589999
ACH-000827,-0.19461682877999997
ACH-000829,-0.028554097295400004
ACH-000831,-0.26861027225699996
ACH-000832,-0.381889885204
ACH-000833,0.0699395175638
ACH-000834,-0.171001824815
ACH-000835,-0.15430485939000002
ACH-000836,-0.0873643867141
ACH-000837,-0.0813475733893
ACH-000838,-0.318250468038
ACH-000839,-0.142308475777
ACH-000840,-0.24092879024099997
ACH-000841,0.046940333301599996
ACH-000843,-0.20402562907699998
ACH-000846,-0.28627514776
ACH-000847,-0.230619971207
ACH-000848,-0.028158905384900002
ACH-000849,-0.0675447949262
ACH-000851,-0.00622790981439
ACH-000855,-0.360244523448
ACH-000856,-0.140872829338
ACH-000858,-0.0860975275859
ACH-000859,-0.418988211517
ACH-000861,-0.293971917764
ACH-000862,-0.146605395747
ACH-000865,-0.0449593072131
ACH-000866,-0.149397910855
ACH-000867,-0.10325830072799999
ACH-000869,-0.415189605472
ACH-000872,-0.113812553297
ACH-000873,-0.00299793744921
ACH-000876,0.0328509044851
ACH-000878,-0.12228120357200001
ACH-000880,-0.14344196197200001
ACH-000881,0.103230541691
ACH-000882,-0.354215477878
ACH-000884,-0.07555294894610001
ACH-000885,-0.179525873404
ACH-000887,-0.15975065038
ACH-000888,-0.0869494758351
ACH-000889,-0.154005573304
ACH-000890,-0.008807525351929999
ACH-000896,-0.171533645076
ACH-000898,-0.22705965157299998
ACH-000900,0.0469193304505
ACH-000901,-0.12878039478
ACH-000905,-0.294819153004
ACH-000906,-0.0962142301083
ACH-000907,-0.080449539596
ACH-000910,-0.10057105218599999
ACH-000911,-0.226992430125
ACH-000912,-0.204490746174
ACH-000913,0.019711529097900003
ACH-000915,-0.0880932404398
ACH-000916,0.18139916067899997
ACH-000917,-0.0582941363248
ACH-000921,-0.271450716044
ACH-000924,-0.12385187587600001
ACH-000926,-0.0011808865233099998
ACH-000928,-0.27953544757599996
ACH-000929,-0.216205975988
ACH-000932,-0.126527169151
ACH-000935,-0.21921718001999996
ACH-000936,-0.210008782454
ACH-000937,-0.3324279476
ACH-000938,-0.0052080769915
ACH-000939,-0.0627473764686
ACH-000941,-0.0668161661888
ACH-000943,-0.09399259899489999
ACH-000946,-0.106439428573
ACH-000947,-0.0919534593934
ACH-000948,-0.0844214430628
ACH-000950,-0.11906601252
ACH-000953,-0.444102602748
ACH-000957,-0.37389942183799996
ACH-000958,-0.376328637385
ACH-000960,-0.184392606305
ACH-000963,-0.41769049794299995
ACH-000968,-0.290919795927
ACH-000969,-0.22911572346500003
ACH-000973,-0.0375217436724
ACH-000974,-0.290876244978
ACH-000975,-0.15547606190500002
ACH-000976,-0.17498521025400002
ACH-000978,0.00783854329626
ACH-000980,-0.15854279214400002
ACH-000984,-0.210615230172
ACH-000986,-0.0793391903021
ACH-000988,-0.331653032206
ACH-000993,-0.14992465245
ACH-000994,0.011016354403299998
ACH-000996,-0.0816303995843
ACH-001001,-0.113204774602
ACH-001020,-0.15410503813100002
ACH-001028,-0.128847746796
ACH-001031,-0.08774218071869999
ACH-001038,-0.23370044897199999
ACH-001048,-0.13951214472200002
ACH-001050,-0.0482783564014
ACH-001053,-0.186041328196
ACH-001054,-0.278493693625
ACH-001061,-0.056638086495199996
ACH-001067,0.21849287388099997
ACH-001075,-0.414211294279
ACH-001096,0.062140225546399995
ACH-001128,0.029416706831499998
ACH-001134,-0.00437373566125
ACH-001151,-0.119673715154
ACH-001163,-0.209888317617
ACH-001164,-0.304384926461
ACH-001173,-0.137288807876
ACH-001183,-0.253249961015
ACH-001184,-0.103472456528
ACH-001190,-0.29799201030699995
ACH-001192,-0.130263475898
ACH-001193,-0.578266046727
ACH-001196,-0.23110114669
ACH-001197,-0.016671189599299998
ACH-001205,-0.460081969614
ACH-001211,-0.046026413276399995
ACH-001212,-0.436025179559
ACH-001228,-0.150966220954
ACH-001232,-0.11951546223500001
ACH-001239,-0.191216645424
ACH-001274,-0.09440196568630001
ACH-001275,-0.003218299658
ACH-001277,-0.112707718122
ACH-001278,-0.388557447631
ACH-001280,0.30540002887699996
ACH-001283,-0.269988722388
ACH-001289,-0.0536054855081
ACH-001295,-0.105114357258
ACH-001300,-0.21187070841400002
ACH-001301,-0.07929754339970001
ACH-001302,-0.0133899493359
ACH-001303,-0.28830294776
ACH-001306,-0.248193927625
ACH-001318,-0.143867897493
ACH-001322,-0.16313992199000002
ACH-001328,-0.19585598569899998
ACH-001332,-0.27324804275
ACH-001333,-0.11164368436
ACH-001336,-0.0770884713353
ACH-001340,-0.151695106276
ACH-001346,-0.206959832022
ACH-001353,-0.07880761822089999
ACH-001354,0.170076636114
ACH-001367,-0.330869672618
ACH-001368,-0.140448457277
ACH-001374,0.518203704645
ACH-001375,-0.0567886077334
ACH-001377,-0.14265296351600001
ACH-001380,-0.0603498083471
ACH-001391,-0.155266622697
ACH-001407,-0.20134935314199998
ACH-001408,-0.0781047297
ACH-001413,-0.203441106343
ACH-001430,-0.178175989046
ACH-001431,-0.247496244938
ACH-001450,-0.441805817173
ACH-001496,-0.139407263606
ACH-001500,-0.100420255948
ACH-001521,-0.488045132634
ACH-001523,-0.144016452245
ACH-001532,-0.043289065775199996
ACH-001536,-0.378487466463
ACH-001550,-0.23409090646699998
ACH-001552,-0.0575809312971
ACH-001554,-0.230853123976
ACH-001645,-0.35346798505099997
ACH-001654,-0.153622632108
ACH-001715,0.22154379476599997
ACH-001735,-0.0962921605972
ACH-001736,-0.08542204165799999
ACH-001737,0.260823019484
ACH-001740,-0.146211645678
ACH-001745,-0.0761051716727
ACH-001750,-0.00211701300687
ACH-001765,0.0468077016091
ACH-001956,-0.20064920232900002
ACH-001957,0.07023048195989999
