,NXNL2 (158046)
ACH-000004,0.041375172482599996
ACH-000007,-0.0417379546005
ACH-000009,-0.0665169421471
ACH-000011,-0.246594307877
ACH-000012,-0.0675983108988
ACH-000013,-0.28762063170200003
ACH-000014,-0.158232792565
ACH-000015,-0.264277634547
ACH-000017,-0.164251811685
ACH-000018,-0.345294941128
ACH-000019,-0.260112206623
ACH-000021,-0.0661783853311
ACH-000022,-0.273592887476
ACH-000025,-0.035338982815300006
ACH-000028,-0.19764898599599998
ACH-000030,-0.091350980533
ACH-000035,-0.09025650372410002
ACH-000036,-0.042594282788
ACH-000037,-0.126338513625
ACH-000039,0.058003364992800004
ACH-000040,-0.0807580683001
ACH-000041,-0.106709200156
ACH-000042,-0.18728759561299999
ACH-000045,-0.0791256118718
ACH-000047,-0.133011279079
ACH-000052,-0.0683044734241
ACH-000053,0.0119071518915
ACH-000054,-0.208000629128
ACH-000055,0.0562883557187
ACH-000060,-0.00226826674897
ACH-000067,-0.111817670001
ACH-000070,-0.00039094420882
ACH-000075,-0.406812186126
ACH-000078,-0.010051378504299999
ACH-000082,0.0366560668347
ACH-000085,-0.0985655755851
ACH-000086,-0.19288139084800002
ACH-000087,-0.5480062793639999
ACH-000092,-0.09421674070460001
ACH-000095,-0.101614716721
ACH-000097,-0.163335547939
ACH-000098,-0.236905346668
ACH-000099,-0.145738888476
ACH-000108,-0.200274513952
ACH-000113,-0.00235247736744
ACH-000115,-0.301665668761
ACH-000116,-0.11334594385800001
ACH-000118,-0.14417945247400002
ACH-000120,-0.0847141267348
ACH-000123,-0.102772992093
ACH-000127,-0.26483724038600004
ACH-000128,-0.026066970763
ACH-000132,-0.333451904259
ACH-000133,-0.13228217391
ACH-000137,-0.0854553822825
ACH-000138,-0.230812054144
ACH-000142,-0.05574872415709999
ACH-000143,-0.085605215412
ACH-000146,-0.10147067894999999
ACH-000148,-0.0633408557666
ACH-000150,-0.060990382154599995
ACH-000152,-0.258908507784
ACH-000153,-0.12842073264
ACH-000159,-0.215565006491
ACH-000160,-0.295987433563
ACH-000163,-0.17639526833299998
ACH-000167,-0.224495193047
ACH-000168,-0.0794085641181
ACH-000169,-0.136368551891
ACH-000178,-0.147253375306
ACH-000182,-0.109770334968
ACH-000183,-0.0757301691879
ACH-000188,-0.457724123224
ACH-000189,0.026051333936600002
ACH-000190,-0.09628891589430001
ACH-000198,0.000297019915694
ACH-000204,-0.125141267147
ACH-000206,-0.116539243512
ACH-000207,-0.286448074891
ACH-000211,-0.128156728465
ACH-000215,-0.257413053258
ACH-000221,-0.177387415627
ACH-000222,-0.139774971056
ACH-000223,-0.26170402789299996
ACH-000226,-0.17534843123399999
ACH-000227,-0.155432137527
ACH-000228,-0.21211900264199998
ACH-000231,-0.12439065579900001
ACH-000232,-0.034915406846500005
ACH-000233,-0.10814741708100001
ACH-000234,-0.278315063894
ACH-000235,-0.202928853821
ACH-000237,-0.30556118671
ACH-000238,-0.0386796450569
ACH-000243,-0.11367744552100001
ACH-000244,-0.294362467508
ACH-000246,-0.22880460729600002
ACH-000248,-0.21568693576200001
ACH-000250,-0.217973039998
ACH-000251,0.22285413178000002
ACH-000253,-0.209249857628
ACH-000255,-0.29792233332199997
ACH-000256,0.106652989814
ACH-000257,0.0898547305068
ACH-000258,0.239426501497
ACH-000259,-0.07399528787700001
ACH-000260,-0.005706647136539999
ACH-000261,-0.162561525876
ACH-000262,-0.0947987840295
ACH-000263,-0.08947542725060001
ACH-000264,-0.034799211955499995
ACH-000265,-0.12247784907999999
ACH-000266,-0.172168422964
ACH-000272,-0.11489115662900001
ACH-000273,-0.056139827640500004
ACH-000274,-0.23611183421300003
ACH-000277,-0.494680608232
ACH-000278,-0.256538522787
ACH-000279,-0.11131379444499999
ACH-000280,-0.224441282082
