,ALS2CL (259173)
ACH-000404,-0.021904896173900002
ACH-000406,-0.015947795982899998
ACH-000407,-0.100731027075
ACH-000408,0.0940124720252
ACH-000410,-0.10711951483400001
ACH-000411,-0.0461588028736
ACH-000414,-0.0250000362304
ACH-000415,-0.163545873915
ACH-000416,-0.0782204706826
ACH-000420,0.134899644114
ACH-000421,-0.0633564394558
ACH-000424,-0.163115199006
ACH-000425,-0.08830582905039999
ACH-000426,-0.21254957756999998
ACH-000427,0.04108510171469999
ACH-000433,-0.0238624449242
ACH-000436,-0.09707618155980001
ACH-000444,-0.0653718945815
ACH-000445,-0.299612599773
ACH-000448,-0.012463395692399999
ACH-000450,0.10689560192099999
ACH-000452,-0.115154263156
ACH-000454,-0.16960638277399998
ACH-000458,-0.0179707745564
ACH-000459,-0.18831127336800002
ACH-000460,0.09207504493039999
ACH-000461,-0.220389915707
ACH-000463,0.013740596517199999
ACH-000464,-0.251902992777
ACH-000466,-0.0635672509582
ACH-000467,-0.0385070246041
ACH-000468,-0.180289854467
ACH-000469,-0.00149500259941
ACH-000470,0.247764818289
ACH-000471,0.0670876795857
ACH-000472,-0.0368705365161
ACH-000473,0.036010211271800006
ACH-000475,-0.015444320245999999
ACH-000476,0.0400072582213
ACH-000477,-0.0296415417105
ACH-000480,-0.0106519108112
ACH-000481,-0.084770541268
ACH-000483,-0.039935620850400005
ACH-000484,0.0568072661497
ACH-000485,0.119011895911
ACH-000486,-0.050541240845599994
ACH-000487,0.0152339295647
ACH-000488,-0.0958043430652
ACH-000490,-0.032069086025299995
ACH-000491,0.144113523516
ACH-000495,-0.228813132176
ACH-000496,0.0617654763035
ACH-000499,0.102394448796
ACH-000500,-0.254843294116
ACH-000502,-0.0896446429047
ACH-000503,-0.0860785207897
ACH-000505,0.0719909822391
ACH-000507,0.113153869662
ACH-000510,-0.0715518568511
ACH-000511,0.0116962323966
ACH-000512,-0.0600585568418
ACH-000516,0.149450602229
ACH-000517,-0.028281764860099996
ACH-000518,0.114945210856
ACH-000520,0.0898781720857
ACH-000521,0.09462713044330001
ACH-000522,0.0122772162634
ACH-000524,-0.0070657339467
ACH-000527,-0.106473610797
ACH-000528,-0.0855962753038
ACH-000537,-0.0592886855167
ACH-000541,-0.00332265042206
ACH-000542,-0.0164354119132
ACH-000544,-0.012701125511100001
ACH-000545,0.0019048347854100003
ACH-000547,-0.18788468236900002
ACH-000548,-0.215778609889
ACH-000549,-0.11984494735500001
ACH-000550,-0.10605772488700001
ACH-000552,0.122315386655
ACH-000556,-0.18814852034000001
ACH-000557,0.10441707203
ACH-000570,0.0395573617264
ACH-000571,-0.056183081273800006
ACH-000573,0.0107305439264
ACH-000576,-0.07023849391180001
ACH-000580,-0.102636421013
ACH-000584,-0.019807785079400002
ACH-000585,0.0338763802277
ACH-000588,0.0034298936212600003
ACH-000589,-0.00745855397062
ACH-000591,0.0909952564352
ACH-000593,-0.027476695806999997
ACH-000600,-0.208664730312
ACH-000601,-0.0378160495249
ACH-000604,-0.17140103399700002
ACH-000605,-0.0306332937299
ACH-000606,-0.0671165306748
ACH-000608,-0.165156654555
ACH-000614,0.111003243916
ACH-000616,-0.028895970184700002
ACH-000618,-0.017647393573599998
ACH-000619,-0.10884987456700002
ACH-000620,0.0658467540212
ACH-000621,-0.019609928493400004
ACH-000622,-0.010241150369
ACH-000623,-0.0619050603567
ACH-000624,-0.0807578175708
ACH-000627,-0.025738290538400002
ACH-000630,-0.0959544677765
ACH-000632,0.012206191869700001
ACH-000633,-0.0829084326975
ACH-000637,0.055975680914300004
ACH-000638,-0.043612637552399997
ACH-000646,-0.18078797171900002
ACH-000647,-0.006800939301260001
ACH-000648,-0.14366429412999998
ACH-000649,-0.095923687505
ACH-000651,-0.0138584811867
ACH-000652,-0.135555672215
ACH-000653,-0.0732590700819
ACH-000657,-0.0488257117435
ACH-000658,-0.11381248699999999
ACH-000661,-0.0887640650224
ACH-000662,0.0314188301712
ACH-000663,-0.024122086512599998
ACH-000665,-0.0794026546428
ACH-000671,-0.0758032458028
ACH-000673,-0.124024943474
ACH-000676,0.0196432106704
ACH-000677,0.0481726247251
ACH-000681,0.115900503584
ACH-000682,0.0131794589637
ACH-000683,-0.0598119785064
ACH-000684,-0.148877335017
ACH-000688,-0.167810910052
ACH-000693,-0.0867162336894
ACH-000694,-0.0636204978603
ACH-000695,-0.035343798777900004
ACH-000696,0.057035831209899995
ACH-000697,-0.005983382411710001
ACH-000699,-0.037509525124800006
ACH-000701,0.0468975675114
ACH-000706,-0.099747064605
ACH-000711,-0.018360191901900004
ACH-000713,-0.021273473572900003
ACH-000714,0.07121636016739999
ACH-000718,0.0200018665913
ACH-000720,-0.0661027018518
ACH-000721,-0.0235544609361
ACH-000724,-0.0482638352793
ACH-000725,-0.0319058498506
ACH-000732,-0.0961460904692
ACH-000734,0.023470915155700003
ACH-000735,-0.104689579308
ACH-000736,-0.197164760689
ACH-000738,-0.0473029617966
ACH-000746,-0.113811528655
ACH-000747,0.00490023335325
ACH-000748,-0.0980629403798
ACH-000753,-0.135530915391
ACH-000756,-0.224672744153
ACH-000757,0.058251058970800004
ACH-000758,-0.0451428445159
ACH-000760,0.0258243542766
ACH-000763,-0.109237139274
ACH-000764,-0.12381025963600001
ACH-000765,0.024171558529500002
ACH-000766,-0.00228164193877
ACH-000767,0.115668830032
ACH-000768,0.04857407086130001
ACH-000769,-0.191388303975
ACH-000770,-0.0767827825402
ACH-000771,0.0549228321368
ACH-000773,0.08198215012589999
ACH-000776,-0.026075766976
ACH-000777,0.0797224570645
ACH-000778,-0.18588143354800002
ACH-000781,-0.057290579803300004
ACH-000782,-0.119572722379
ACH-000783,-0.054140201916
ACH-000784,-0.138874830111
ACH-000785,0.0956088853564
ACH-000787,0.040460336164899996
ACH-000788,0.0536462569167
ACH-000791,-0.0360233092439
ACH-000792,-0.009076840322160001
ACH-000794,-0.264295501213
ACH-000796,-0.0251488234438
ACH-000799,-0.161813342079
ACH-000800,-0.0739999579569
ACH-000802,-0.0240868311863
ACH-000804,-0.0130824310827
ACH-000805,-0.163445530847
ACH-000809,-0.019455273775900003
ACH-000810,-0.17432043882
ACH-000811,-0.0563535064059
ACH-000817,-0.0441297429381
ACH-000819,-0.0582714910562
ACH-000820,0.0710206715083
ACH-000821,-0.195841783387
ACH-000822,-0.0033945342575399996
ACH-000823,-0.1395670614
ACH-000824,0.0829919663601
ACH-000827,-0.141455268085
ACH-000829,-0.145350188683
ACH-000831,0.00787270187695
ACH-000832,-0.0695124090694
ACH-000833,0.129019766558
ACH-000834,-0.107363427092
ACH-000835,-0.06603045654550001
ACH-000836,0.022524689163599995
ACH-000837,-0.0619719061139
ACH-000838,0.166779414026
ACH-000839,-0.161733922333
ACH-000840,-0.010530693987200001
ACH-000841,0.07530600194560001
ACH-000843,-0.243467739378
ACH-000846,-0.12143219633300001
ACH-000847,-0.0140271678517
ACH-000848,-0.038169148267099995
ACH-000849,0.00648248525583
ACH-000851,-0.0533414820175
ACH-000855,0.0984047708746
ACH-000856,-0.148239338495
ACH-000858,0.0922784414116
ACH-000859,0.0907281799287
ACH-000861,-0.007165718534520001
ACH-000862,0.022971059385000003
ACH-000865,0.127341223116
ACH-000866,-0.0459644640209
ACH-000867,-0.09421548545050001
ACH-000869,-0.144212859286
ACH-000872,0.000413283201556
ACH-000873,-0.00489313437817
ACH-000876,-0.173249919532
ACH-000878,-0.20376621247699997
ACH-000880,0.13928711815300002
ACH-000881,0.0034668118135
ACH-000882,-0.0419548351171
ACH-000884,-0.050355527206
ACH-000885,-0.09832764578770001
ACH-000887,-0.133385628242
ACH-000888,-0.0662343049142
ACH-000889,-0.0208641408298
ACH-000890,0.22432674643199998
ACH-000896,-0.013749781614000001
ACH-000898,-0.0710279585199
ACH-000900,-0.174972988782
ACH-000901,-0.0371773269378
ACH-000905,-0.126123862823
ACH-000906,0.00132737328044
ACH-000907,-0.0741861276325
ACH-000910,0.016134887159
ACH-000911,-0.0440909543262
ACH-000912,0.091263876282
ACH-000913,-0.0077735011490399995
ACH-000915,0.08560045723410001
ACH-000916,-0.0050468815388199995
ACH-000917,-0.00981932826116
ACH-000921,-0.09974701608610001
ACH-000924,-0.08703579046160001
ACH-000926,0.118337710997
ACH-000928,0.0374946114058
ACH-000929,-0.11234282155099999
ACH-000932,-0.118318208824
ACH-000935,0.13506007535700001
ACH-000936,-0.019129143538
ACH-000937,-0.186013154436
ACH-000938,0.0039511829087199996
ACH-000939,-0.04844821684259999
ACH-000941,-0.04246788210030001
ACH-000943,-0.039100137156400004
ACH-000946,0.059711889057
ACH-000947,-0.15014712065
ACH-000948,-0.0193226677419
ACH-000950,-0.0660011254133
ACH-000953,-0.139179633016
ACH-000957,0.0390818308949
ACH-000958,0.22394044385
ACH-000960,0.018959706466599998
ACH-000963,0.07735631797669999
ACH-000968,-0.023239092695499997
ACH-000969,0.141261664139
ACH-000973,-0.0842109914518
ACH-000974,0.07245689782169999
ACH-000975,-0.0164633944566
ACH-000976,-0.00247021776638
ACH-000978,0.521926769091
ACH-000980,-0.108354364412
ACH-000984,0.113710749616
ACH-000986,0.037979135228800004
ACH-000988,-0.107699834233
ACH-000993,-0.0642171719471
ACH-000994,-0.055490593074000005
ACH-000996,-0.18093958276900002
ACH-001001,-0.0319195184422
ACH-001020,0.112098900288
ACH-001028,-0.04408018074990001
ACH-001031,0.021928599715
ACH-001038,-0.0433727512673
ACH-001048,-0.007733122293709999
ACH-001050,0.0628007205239
ACH-001053,-0.11898539500199999
ACH-001054,0.16615265340500002
ACH-001061,-0.0429397476609
ACH-001067,-0.0250191707449
ACH-001075,0.0803205294131
ACH-001096,0.029835086897200002
ACH-001128,-0.00460511080374
ACH-001134,-0.040791705313400005
ACH-001151,-0.049870406845699995
ACH-001163,-0.0468074913286
ACH-001164,0.0036651953333100003
ACH-001173,-0.118581053938
ACH-001183,-0.0301353317762
ACH-001184,-0.021896212848099995
ACH-001190,-0.009970869280870001
ACH-001192,0.045610451222699994
ACH-001193,-0.0113851971325
ACH-001196,0.12409514227
ACH-001197,-0.0248500903296
ACH-001205,0.029441342274599998
ACH-001211,-0.152038343918
ACH-001212,-0.121190422609
ACH-001228,-0.031259862050900006
ACH-001232,-0.116032664023
ACH-001239,0.11784109129899999
ACH-001274,-0.0536288300766
ACH-001275,0.009316374752579999
ACH-001277,-0.0738006383558
ACH-001278,-0.08093910798119999
ACH-001280,0.0308970912477
ACH-001283,-0.11778287140100001
ACH-001289,-0.16242847321599999
ACH-001295,0.0104487237329
ACH-001300,-0.022155471669799996
ACH-001301,0.16924554249499998
ACH-001302,0.150359280718
ACH-001303,0.0328816635645
ACH-001306,0.153535340302
ACH-001318,-0.0389488868535
ACH-001322,0.034085597295499995
ACH-001328,0.00233838536757
ACH-001332,0.06344737809539999
ACH-001333,-0.04890778883500001
ACH-001336,-0.0503081651874
ACH-001340,-0.0333404469272
ACH-001346,0.0245058006106
ACH-001353,-0.08417034228760001
ACH-001354,-0.057083519599900004
ACH-001367,-0.10523954605000001
ACH-001368,-0.0978410793444
ACH-001374,-0.14229296179
ACH-001375,0.014836908989600002
ACH-001377,-0.087173316931
ACH-001380,-0.13421968204
ACH-001391,-0.20264440011799997
ACH-001407,-0.108530145045
ACH-001408,-0.021621157112599997
ACH-001413,-0.0380481542167
ACH-001430,-0.0340526026878
ACH-001431,-0.120771374344
ACH-001450,-0.07997675342880001
ACH-001496,-0.046154404574300006
ACH-001500,0.008493514410430001
ACH-001521,0.129484845756
ACH-001523,-0.141409452313
ACH-001532,0.0376356807905
ACH-001536,0.073607975341
ACH-001550,0.0699882659501
ACH-001552,-0.110108127899
ACH-001554,-0.0884667532865
ACH-001645,-0.115876342404
ACH-001654,0.13449006913699998
ACH-001715,-0.0608801611616
ACH-001735,-0.016098787607799998
ACH-001736,-0.011483874734
ACH-001737,-0.13551488821799998
ACH-001740,0.116081318187
ACH-001745,-0.012113809842299999
ACH-001750,-0.0296400945956
ACH-001765,0.0382978496239
ACH-001956,-0.0309228312612
ACH-001957,-0.037712795005
