,MSMP (692094)
ACH-000004,0.0547794784128
ACH-000007,0.283748962211
ACH-000009,0.14707440231399999
ACH-000011,0.07919051306410001
ACH-000012,0.242370759291
ACH-000013,0.147332831129
ACH-000014,0.150764546595
ACH-000015,-0.0497045549669
ACH-000017,0.076552318656
ACH-000018,0.36104683415100003
ACH-000019,0.155579423147
ACH-000021,0.0192983636938
ACH-000022,0.0364688499726
ACH-000025,0.20415611921399998
ACH-000028,0.09291834917960001
ACH-000030,0.12864605174000002
ACH-000035,0.133607333789
ACH-000036,0.100318009857
ACH-000037,-0.203140169141
ACH-000039,0.274138672376
ACH-000040,0.21180036565299998
ACH-000041,0.0267451500151
ACH-000042,0.05610674877690001
ACH-000045,0.288841748595
ACH-000047,0.11130626654100001
ACH-000052,0.24925536815000002
ACH-000053,0.23203260239300003
ACH-000054,0.09580918401130001
ACH-000055,0.135050157272
ACH-000060,0.266750314036
ACH-000067,0.173748281257
ACH-000070,0.162082699355
ACH-000075,0.18999609924600003
ACH-000078,0.32411391868
ACH-000082,0.0867555161337
ACH-000085,0.18512038104400003
ACH-000086,0.229655917082
ACH-000087,0.00296536214646
ACH-000092,0.10322775106599999
ACH-000095,0.165875552019
ACH-000097,0.161068824363
ACH-000098,0.111786152008
ACH-000099,0.323663592977
ACH-000108,0.15495224214199999
ACH-000113,0.055516541554500004
ACH-000115,0.282512731691
ACH-000116,0.24121470780999998
ACH-000118,-0.0286840375515
ACH-000120,0.153062104286
ACH-000123,0.136887521866
ACH-000127,0.233548821939
ACH-000128,0.271780156142
ACH-000132,0.015076933943
ACH-000133,0.22168419965999997
ACH-000137,0.101750019408
ACH-000138,-0.0436919789489
ACH-000142,0.07493362665110001
ACH-000143,0.24302182631299998
ACH-000146,0.12214600297900001
ACH-000148,0.145994401919
ACH-000150,0.0761563766792
ACH-000152,0.226865833266
ACH-000153,0.1342920462
ACH-000159,0.042644970134500006
ACH-000160,0.278607967632
ACH-000163,0.0809434912718
ACH-000167,0.360392094516
ACH-000168,0.0573573161158
ACH-000169,0.12746595273
ACH-000178,0.19281467694600002
ACH-000182,0.220294331544
ACH-000183,0.13495512721300001
ACH-000188,-0.0177262743018
ACH-000189,-0.345369004498
ACH-000190,0.03885941681630001
ACH-000198,0.085244041829
ACH-000204,-0.0231851025842
ACH-000206,0.316723119754
ACH-000207,-0.172549213739
ACH-000211,0.22944003265700003
ACH-000215,0.08598791581910001
ACH-000221,0.0703408079431
ACH-000222,-0.21824584524799998
ACH-000223,0.398562671077
ACH-000226,0.285608693421
ACH-000227,0.134190457175
ACH-000228,0.14613191541099999
ACH-000231,0.129488710976
ACH-000232,0.239963075064
ACH-000233,0.238698491888
ACH-000234,0.18986382585499997
ACH-000235,0.015038050144200002
ACH-000237,0.16591110565
ACH-000238,0.109976742984
ACH-000243,0.101554986646
ACH-000244,0.055915720769
ACH-000246,-0.0575911621292
ACH-000248,0.08874905090320001
ACH-000250,0.318775091946
ACH-000251,0.419446518367
ACH-000253,0.16377003165999998
ACH-000255,0.06985065187789999
ACH-000256,0.04510804861790001
ACH-000257,-0.047427379793099994
ACH-000258,0.133150157761
ACH-000259,0.114994135217
ACH-000260,0.18005221539299998
ACH-000261,0.257197101698
ACH-000262,0.11537188933
ACH-000263,0.0607543671256
ACH-000264,0.0569015057753
ACH-000265,-0.0515916645666
ACH-000266,0.15462387146099998
ACH-000272,0.11491636048800001
ACH-000273,0.167480284526
ACH-000274,0.06300955289530001
ACH-000277,0.28640189685600004
ACH-000278,-0.06683304784519999
ACH-000279,0.140472111565
ACH-000280,0.136548279731
ACH-000281,0.0492905884054
ACH-000288,0.32247347064
ACH-000291,-0.0863537765886
ACH-000293,0.16586735238
ACH-000294,0.207462166653
ACH-000295,0.12929215625
ACH-000296,0.18269771231899998
ACH-000302,0.153714518047
ACH-000304,0.253203856806
ACH-000307,0.119592857249
ACH-000308,0.015481533148799999
ACH-000310,0.168708492456
ACH-000311,-0.022240849263
ACH-000312,0.19590448077
ACH-000315,0.004767218593869999
ACH-000316,0.016940850106
ACH-000317,0.17699442574299998
ACH-000318,0.130613690693
ACH-000319,0.210008713112
ACH-000320,0.0497800996263
ACH-000322,0.0318880694325
ACH-000323,0.147150041996
ACH-000324,0.162910375667
ACH-000329,0.12196873138599999
ACH-000330,-0.0127470686687
ACH-000331,0.117814374155
ACH-000332,-0.00855498547823
ACH-000334,0.0724790652575
ACH-000335,0.198776905609
ACH-000336,0.252394626984
ACH-000337,0.232836801071
ACH-000339,-0.019638153324799998
ACH-000341,0.0743930427119
ACH-000348,0.071283538698
ACH-000350,0.256280113888
ACH-000352,0.0992286794348
ACH-000356,0.130496642159
ACH-000361,0.133724949451
ACH-000362,0.21943048256099998
ACH-000363,0.114692078046
ACH-000364,0.0397876579964
ACH-000365,0.17996873620700002
ACH-000366,0.09926872084860001
ACH-000368,0.245222577415
ACH-000374,0.0643247700461
ACH-000375,-0.139198943618
ACH-000376,0.25577900983699997
ACH-000381,-0.0219980210549
ACH-000383,0.10902073977499999
ACH-000387,0.105563796716
ACH-000389,0.204075466932
ACH-000390,-0.14274927660800002
ACH-000393,0.14827692509999998
ACH-000395,0.221910111536
ACH-000397,0.268793717745
ACH-000401,0.0994926705861
ACH-000402,0.260317888418
ACH-000403,0.045005329889900005
ACH-000404,0.124068196685
ACH-000406,0.166549051209
ACH-000407,0.250306893424
ACH-000408,0.137752370048
ACH-000410,0.10978579091700001
ACH-000411,0.20913986605700002
ACH-000414,0.0339355468268
ACH-000415,0.127876238035
ACH-000416,0.134930952288
ACH-000420,0.160577710646
ACH-000421,0.20790935300000002
ACH-000424,-0.0532110296684
ACH-000425,0.208583019209
ACH-000426,0.192416920924
ACH-000427,0.16342335071900002
ACH-000433,0.0821153504227
ACH-000436,0.35478952709600003
ACH-000444,0.0898298084263
ACH-000445,0.169449848468
ACH-000448,0.0954504390135
ACH-000450,0.267803269776
ACH-000452,0.124403627237
ACH-000454,0.12247296895
ACH-000458,0.2338465411
ACH-000459,0.256839217038
ACH-000460,0.13501910178200002
ACH-000461,0.0031953171085100005
ACH-000463,0.156481621899
ACH-000464,0.050495405202699996
ACH-000466,-0.21935801801899998
ACH-000467,0.255714499331
ACH-000468,0.17833445081500002
ACH-000469,0.18151878819800002
ACH-000470,0.278290393491
ACH-000471,0.143081442105
ACH-000472,0.125140693069
ACH-000473,0.222102631821
ACH-000475,0.0453503777147
ACH-000476,0.284690627651
ACH-000477,0.100788258151
ACH-000480,0.141172261985
ACH-000481,0.0314055624998
ACH-000483,0.116474036744
ACH-000484,-0.00894400085952
ACH-000485,0.327505573993
ACH-000486,0.133384747103
ACH-000487,0.0107506008697
ACH-000488,0.17532692680300002
ACH-000490,0.10412307760600001
ACH-000491,0.10933716151900001
ACH-000495,0.153883073426
ACH-000496,0.194193037412
ACH-000499,0.111461605182
ACH-000500,-0.21088967782
ACH-000502,0.0721576453723
ACH-000503,0.408132303674
ACH-000505,0.189266989408
ACH-000507,0.17712500406
ACH-000510,0.158361688649
ACH-000511,0.0882451034605
ACH-000512,0.11876310320399999
ACH-000516,0.06706881518919999
ACH-000517,0.208117476367
ACH-000518,0.14498243465500002
ACH-000520,-0.0038698913590900002
ACH-000521,0.04253352215990001
ACH-000522,0.219346805039
ACH-000524,0.120066254638
ACH-000527,0.14794564952
ACH-000528,0.230577352234
ACH-000537,0.310327435302
ACH-000541,0.0483150416797
ACH-000542,0.09105637141110001
ACH-000544,0.0628141277802
ACH-000545,0.161796511392
ACH-000547,-0.0611643401408
ACH-000548,0.272307722227
ACH-000549,0.127784350278
ACH-000550,0.24102846910599998
ACH-000552,0.0635183310416
ACH-000556,0.040488764281800003
ACH-000557,0.16493627108
ACH-000570,0.261904628458
ACH-000571,0.15710961363700002
ACH-000573,0.20845964114799997
ACH-000576,0.25463146839699996
ACH-000580,0.36449775970700005
ACH-000584,0.101047367985
ACH-000585,0.22624742293699998
ACH-000588,0.175385099333
ACH-000589,0.0869469845191
ACH-000591,0.061667132196699996
ACH-000593,0.22504985485100001
ACH-000600,0.24232315917199998
ACH-000601,0.126580388077
ACH-000604,0.0466546832573
ACH-000605,0.163203328131
ACH-000606,0.251382224295
ACH-000608,0.110269948807
ACH-000614,0.08623287495319999
ACH-000616,0.046833988213
ACH-000618,0.10567071925
ACH-000619,0.11230798025599999
ACH-000620,0.327166818303
ACH-000621,0.0649435057413
ACH-000622,0.310995234907
ACH-000623,0.407206598791
ACH-000624,0.141780039094
ACH-000627,0.270139374775
ACH-000630,0.207489972572
ACH-000632,0.0805164221352
ACH-000633,0.23402730077300002
ACH-000637,0.140002632928
ACH-000638,-0.366319047113
ACH-000646,0.219958659579
ACH-000647,0.115451749428
ACH-000648,0.227219031847
ACH-000649,0.191900182486
ACH-000651,-0.0340695796147
ACH-000652,0.322166477203
ACH-000653,-0.0747485228933
ACH-000657,0.163496956231
ACH-000658,0.0160468390932
ACH-000661,0.238455292369
ACH-000662,0.501275244506
ACH-000663,-0.0171973912347
ACH-000665,0.13426658722999998
ACH-000671,0.206239764584
ACH-000673,0.134232822649
ACH-000676,0.08145164995439999
ACH-000677,0.0744868842235
ACH-000681,0.0440271783098
ACH-000682,0.157337425079
ACH-000683,0.218228920662
ACH-000684,0.20980682853399998
ACH-000688,-0.00298877188326
ACH-000693,0.160652003426
ACH-000694,0.09478664364499999
ACH-000695,0.0286377157728
ACH-000696,0.116682211003
ACH-000697,0.26006816293
ACH-000699,0.09393012603289999
ACH-000701,-0.17257897195
ACH-000706,0.0880905542994
ACH-000711,0.032266863000699995
ACH-000713,0.20349357713100003
ACH-000714,0.102016226192
ACH-000718,0.10284389163799999
ACH-000720,0.131180938704
ACH-000721,0.149497018522
ACH-000724,0.338550274906
ACH-000725,0.23930624969500003
ACH-000732,-0.137127931108
ACH-000734,0.0758559797819
ACH-000735,0.151339735799
ACH-000736,-0.06880914419160002
ACH-000738,-0.054718265065800006
ACH-000746,0.204183486606
ACH-000747,0.146582077926
ACH-000748,0.130505588077
ACH-000753,0.13721891930299998
ACH-000756,0.159806311848
ACH-000757,-0.12175146122000001
ACH-000758,0.0450411856172
ACH-000760,0.0408895725644
ACH-000763,0.213592029443
ACH-000764,-0.014474593842
ACH-000765,-0.10337694845499999
ACH-000766,0.083135753761
ACH-000767,0.0591126075715
ACH-000768,0.0256579394408
ACH-000769,0.22026992200599999
ACH-000770,0.138754706315
ACH-000771,0.06022398961019999
ACH-000773,0.010845070666100002
ACH-000776,0.201917850244
ACH-000777,0.135231612272
ACH-000778,0.241825967434
ACH-000781,0.08373414533
ACH-000782,0.128511625326
ACH-000783,0.15631361578400002
ACH-000784,0.18700264102400002
ACH-000785,0.0848910113305
ACH-000787,0.301106211552
ACH-000788,0.169938862293
ACH-000791,0.0459944289722
ACH-000792,0.106843608565
ACH-000794,0.16320865209899998
ACH-000796,0.149138817598
ACH-000799,0.15495504704500002
ACH-000800,0.105240060343
ACH-000802,0.148537978632
ACH-000804,0.179437649849
ACH-000805,0.35878341784
ACH-000809,0.0755575889889
ACH-000810,-0.0191184231047
ACH-000811,-0.042000672334799996
ACH-000817,-0.0502923114783
ACH-000819,0.20036092101
ACH-000820,0.525045091435
ACH-000821,0.0162013143521
ACH-000822,0.17983425040999998
ACH-000823,0.026240625089
ACH-000824,0.23893360028000002
ACH-000827,0.0828560390368
ACH-000829,0.09022850944769999
ACH-000831,0.009768623007059999
ACH-000832,0.32417719622200003
ACH-000833,-0.0948365004524
ACH-000834,0.117685798772
ACH-000835,0.14760108867900001
ACH-000836,0.057382300680200005
ACH-000837,0.13872435254899998
ACH-000838,0.230724651861
ACH-000839,0.16777387151700002
ACH-000840,0.273846701275
ACH-000841,0.0920455948635
ACH-000843,0.069571957856
ACH-000846,0.208023274058
ACH-000847,0.283265890625
ACH-000848,0.15726046844
ACH-000849,0.0887723425704
ACH-000851,0.163595152311
ACH-000855,0.227542838222
ACH-000856,0.120853388307
ACH-000858,0.0912893047316
ACH-000859,0.0847224034068
ACH-000861,0.0982491370602
ACH-000862,0.17140658461
ACH-000865,0.22441651382
ACH-000866,0.125495481134
ACH-000867,0.105761790057
ACH-000869,0.152295716588
ACH-000872,0.08708729431260001
ACH-000873,0.19016316652100002
ACH-000876,0.194720630805
ACH-000878,-0.011209088090000001
ACH-000880,0.37865282431100006
ACH-000881,0.226965004753
ACH-000882,0.180679864911
ACH-000884,0.240644358458
ACH-000885,0.16796279917399998
ACH-000887,0.181414898837
ACH-000888,0.153203868365
ACH-000889,0.0994292604776
ACH-000890,0.344806895305
ACH-000896,0.206805988473
ACH-000898,0.160385980519
ACH-000900,-0.0916513159527
ACH-000901,0.15475973632200002
ACH-000905,0.207577310466
ACH-000906,0.125572051587
ACH-000907,0.18972802709699998
ACH-000910,0.20853869254700003
ACH-000911,0.167236469724
