,YEATS2 (55689)
ACH-000004,-0.539927969059
ACH-000007,-0.959890139269
ACH-000009,-0.7258180773540001
ACH-000011,-0.8611556697759999
ACH-000012,-0.885762459314
ACH-000013,-0.767465619991
ACH-000014,-0.668194659907
ACH-000015,-0.7186812884999999
ACH-000017,-0.325489291591
ACH-000018,-0.8075325524510001
ACH-000019,-0.336662265822
ACH-000021,-0.797211977955
ACH-000022,-0.732933505204
ACH-000025,-0.728786410885
ACH-000028,-0.847613165376
ACH-000030,-0.766787054668
ACH-000035,-0.783612853718
ACH-000036,-0.894310497429
ACH-000037,-0.486993801114
ACH-000039,-1.02239446824
ACH-000040,-0.600594936837
ACH-000041,-0.908305458238
ACH-000042,-0.805074422464
ACH-000045,-0.6896934183460001
ACH-000047,-0.7129387978980001
ACH-000052,-0.848117503851
ACH-000053,-0.48131073572899996
ACH-000054,-0.8648767808750001
ACH-000055,-0.8113876309810001
ACH-000060,-0.876894240007
ACH-000067,-0.782096801123
ACH-000070,-0.7541544165649999
ACH-000075,-0.8711768023459999
ACH-000078,-0.887014181185
ACH-000082,-0.8846120231219999
ACH-000085,-0.615186065449
ACH-000086,-0.8754657970890001
ACH-000087,-0.929622258364
ACH-000092,-0.616841172227
ACH-000095,-0.944545631964
ACH-000097,-0.637927745387
ACH-000098,-0.721462186899
ACH-000099,-0.646374745463
ACH-000108,-0.780061686865
ACH-000113,-0.642153172612
ACH-000115,-0.792208816734
ACH-000116,-0.6776268844840001
ACH-000118,-0.434234013791
ACH-000120,-0.880145201687
ACH-000123,-0.744082640813
ACH-000127,-0.46479522701399995
ACH-000128,-0.9488517500579999
ACH-000132,-0.7607108770819999
ACH-000133,-0.9992855829649999
ACH-000137,-0.666019853455
ACH-000138,-0.9050961246510001
ACH-000142,-0.864534135793
ACH-000143,-0.901524494129
ACH-000146,-0.509371095952
ACH-000148,-0.580479515539
ACH-000150,-0.697142426941
ACH-000152,-1.3114958705
ACH-000153,-1.0016596514799998
ACH-000159,-0.897071260675
ACH-000160,-0.285992239876
ACH-000163,-0.849770884311
ACH-000167,-0.00591928615087
ACH-000168,-0.515010132703
ACH-000169,-0.7811932603120001
ACH-000178,-0.825720139615
