,HELLS (3070)
ACH-000483,0.048821501479900005
ACH-000484,-0.083702494659
ACH-000485,-0.10565975152200001
ACH-000486,-0.08551204816839998
ACH-000487,0.0723035006102
ACH-000488,0.0804267672133
ACH-000490,-0.0421789663758
ACH-000491,-0.389376036102
ACH-000495,-0.0288982191052
ACH-000496,-0.142665400799
ACH-000499,0.159289450606
ACH-000500,-0.595887546514
ACH-000502,-0.145809512372
ACH-000503,0.034070239109299995
ACH-000505,0.00449239865705
ACH-000507,-0.09390367455050001
ACH-000510,0.0015702714808
ACH-000511,-0.0021166723831
ACH-000512,0.10985149184399999
ACH-000516,-0.120322667954
ACH-000517,-0.0315751132235
ACH-000518,0.0466429249765
ACH-000520,-0.162955318131
ACH-000521,-0.14307379821
ACH-000522,-0.156807063922
ACH-000524,-0.123915224669
ACH-000527,-0.0044366619625
ACH-000528,-0.011440556995600001
ACH-000537,0.135173559776
ACH-000541,-0.06707599554890001
ACH-000542,-0.139974314796
ACH-000544,0.0373921374851
ACH-000545,-0.150550931846
ACH-000547,-0.103426556024
ACH-000548,-0.055360809199
ACH-000549,0.0805381421524
ACH-000550,-0.175115306229
ACH-000552,0.0926893173377
ACH-000556,-0.133571192639
ACH-000557,0.0826310293722
ACH-000570,-0.19935839875599998
ACH-000571,0.189675228442
ACH-000573,-0.159364091063
ACH-000576,-0.0982471771528
ACH-000580,0.0208675558215
ACH-000584,-0.039283237572199994
ACH-000585,-0.0374541274026
ACH-000588,-0.154125541451
ACH-000589,-0.19864181090500002
ACH-000591,-0.202848145861
ACH-000593,0.0583458160594
ACH-000600,-0.09191461928919999
ACH-000601,0.0201186352499
ACH-000604,-0.116775878671
ACH-000605,0.137619023331
ACH-000606,-0.0207723368915
ACH-000608,-0.15178839578199999
ACH-000614,-0.0750519606101
ACH-000616,-0.0200122744046
ACH-000618,-0.065768388892
ACH-000619,-0.125216071191
ACH-000620,0.106212588102
ACH-000621,-0.0863538937087
ACH-000622,0.0387821869577
ACH-000623,-0.0382443203865
ACH-000624,-0.0814812942989
ACH-000627,-0.228257741589
ACH-000630,-0.0722093879537
ACH-000632,0.0185959242791
ACH-000633,0.0295383011123
ACH-000637,-0.175975102621
ACH-000638,-0.434970305959
ACH-000646,0.156675969792
ACH-000647,-0.0501389032038
ACH-000648,-0.143561284867
ACH-000649,-0.09237664291179999
ACH-000651,-0.026321333072200002
ACH-000652,0.07233615529630001
ACH-000653,0.121189527614
ACH-000657,-0.0372434081816
ACH-000658,0.179388166944
ACH-000661,0.130244115018
ACH-000662,-0.00101869085783
ACH-000663,-0.00884080161177
ACH-000665,-0.028628683383
ACH-000671,0.051623967749699996
ACH-000673,-0.041856337122199994
ACH-000676,-0.0704124479844
ACH-000677,-0.0151213752257
ACH-000681,-0.110436261403
ACH-000682,0.0019613214711099998
ACH-000683,-0.0683632364035
ACH-000684,0.0873751285715
ACH-000688,0.011956954249
ACH-000693,-0.0625122851886
ACH-000694,0.0039935772431299995
ACH-000695,-0.13158914534000002
ACH-000696,-0.0495843916085
ACH-000697,-0.19455176638099997
ACH-000699,-0.112007870888
ACH-000701,-0.229890747357
ACH-000706,0.0631292352386
ACH-000711,-0.029064064018900004
ACH-000713,-0.030809031351
ACH-000714,0.129792493475
ACH-000718,-0.0541300378144
ACH-000720,-0.0434566463014
ACH-000721,-0.026553116185
ACH-000724,0.126800772729
ACH-000725,0.0912118650729
ACH-000732,-0.13123822223
ACH-000734,0.0845783647048
ACH-000735,0.017041721548200002
ACH-000736,0.0348694291655
ACH-000738,-0.025130372546900002
ACH-000746,0.18527955458099998
ACH-000747,-0.04356824452309999
ACH-000748,-0.132360103664
ACH-000753,0.073014683491
ACH-000756,-0.19100384675700002
ACH-000757,-0.222161405861
ACH-000758,0.024397120951200002
ACH-000760,-0.021933091721799997
ACH-000763,-0.0646304383518
ACH-000764,-0.110131424142
ACH-000765,0.0605038416596
ACH-000766,-0.16706345659299998
ACH-000767,0.09111703688549999
ACH-000768,-0.125289751737
ACH-000769,-0.115115650712
ACH-000770,-0.00249204513338
ACH-000771,0.23088791146600002
ACH-000773,-0.14536900808599998
ACH-000776,-0.0892809586425
ACH-000777,0.0363480564109
ACH-000778,0.0412951648911
ACH-000781,-0.170386619866
ACH-000782,0.0297655754041
ACH-000783,0.08496542863420001
ACH-000784,-0.04340332909919999
ACH-000785,-0.136447403514
ACH-000787,-0.118808984613
ACH-000788,0.0846038363016
ACH-000791,-0.185650367775
ACH-000792,0.12375250031
ACH-000794,-0.0646326347837
ACH-000796,-0.143379614828
ACH-000799,-0.38350402470399997
ACH-000800,-0.19747090574099999
ACH-000802,0.0317051059253
ACH-000804,-0.122921796536
ACH-000805,-0.163866297483
ACH-000809,-0.100607083039
ACH-000810,0.262294672106
ACH-000811,-0.121599082937
ACH-000817,0.199923281622
ACH-000819,0.0445846845099
ACH-000820,0.0903088308265
ACH-000821,-0.0263078686038
ACH-000822,-0.082638559214
ACH-000823,-0.008369878952719999
ACH-000824,0.11814716846300001
ACH-000827,0.0386773065696
ACH-000829,-0.185705927359
ACH-000831,-0.238347820095
ACH-000832,-0.215095213353
ACH-000833,0.04604848043819999
ACH-000834,-0.09206588910739999
ACH-000835,-0.044862452186599996
ACH-000836,0.33859360948899997
ACH-000837,-0.119327198907
ACH-000838,0.218580623783
ACH-000839,-0.121380859496
ACH-000840,-0.0390913120332
ACH-000841,-0.258365617938
ACH-000843,0.136907690424
ACH-000846,0.0277748083022
ACH-000847,-0.26102741114
ACH-000848,-0.0189952162978
ACH-000849,0.009083296859520001
ACH-000851,-0.268393691218
ACH-000855,0.00124657375556
ACH-000856,-0.16036133678
ACH-000858,0.18492052028099998
ACH-000859,-0.0409624386238
ACH-000861,-0.0596274241766
ACH-000862,0.201440638297
ACH-000865,-0.025299378908500002
ACH-000866,0.044333409065300006
ACH-000867,0.024022997168200003
ACH-000869,-0.0400519380637
ACH-000872,0.057970806334300004
ACH-000873,0.0675324673709
ACH-000876,0.107642348451
ACH-000878,-0.0978588483353
ACH-000880,-0.042167069439400004
ACH-000881,0.0048291091689599995
ACH-000882,0.0409157730399
ACH-000884,-0.142427433365
ACH-000885,-0.144326936722
ACH-000887,0.123643988001
ACH-000888,0.0065748915390899994
ACH-000889,-0.0023511080954499997
ACH-000890,0.188831049621
ACH-000896,0.0298468183824
ACH-000898,0.0670610453165
ACH-000900,-0.16569477716800002
ACH-000901,-0.201154335635
ACH-000905,-0.0137950232396
ACH-000906,-0.0559485850353
ACH-000907,0.0567006446282
ACH-000910,0.0019220232142300002
ACH-000911,-0.17171011190299998
ACH-000912,0.060587290944600004
ACH-000913,0.0385680288139
ACH-000915,0.278851293307
ACH-000916,-0.45362917286399995
ACH-000917,0.207219165288
ACH-000921,-0.071650004439
ACH-000924,-0.0350751573432
ACH-000926,0.145191167167
ACH-000928,-0.190666239259
ACH-000929,-0.294771286091
ACH-000932,-0.0684395878646
ACH-000935,-0.218785924681
ACH-000936,-0.143827239417
ACH-000937,-0.0455963009179
ACH-000938,0.005417953265600001
ACH-000939,0.638330149466
ACH-000941,-0.0105204475786
ACH-000943,-0.0413106616859
ACH-000946,-0.047028698056399997
ACH-000947,-0.0272864911331
ACH-000948,-0.0878988723147
ACH-000950,0.0009299134907539999
ACH-000953,0.0781794532469
ACH-000957,-0.0601646954851
ACH-000958,0.0899647862434
ACH-000960,0.019226748498099997
ACH-000963,-0.0327882392343
ACH-000968,-0.215922236413
ACH-000969,-0.165028191593
ACH-000973,-0.056429569476300005
ACH-000974,-0.145536841241
ACH-000975,-0.004565313944279999
ACH-000976,0.012754543102500002
ACH-000978,0.052653980566
ACH-000980,0.10788354760600001
ACH-000984,-0.185848831647
ACH-000986,-0.488747613975
ACH-000988,-0.0678868745223
ACH-000993,-0.157886947965
ACH-000994,0.087125652766
ACH-000996,-0.062839639413
ACH-001001,-0.11301833476800001
ACH-001020,0.22798584318700002
ACH-001028,-0.0837657772827
ACH-001031,-0.21387989398600002
ACH-001038,0.0408048935327
ACH-001048,0.0676444205209
ACH-001050,-0.011804447750600001
ACH-001053,0.00923547207832
ACH-001054,-0.157748052132
ACH-001061,0.0466430829478
ACH-001067,-0.374901786072
ACH-001075,0.09527143297139999
ACH-001096,0.0669248185494
ACH-001128,1.0384184815700002
ACH-001134,-0.17670440880399998
ACH-001151,-0.0638228107258
ACH-001163,-0.0834004636709
ACH-001164,-0.0414114882898
ACH-001173,-0.0103120942147
ACH-001183,0.07359174360330001
ACH-001184,-0.20502458426399997
ACH-001190,0.100211299223
ACH-001192,0.0796064564593
ACH-001193,-0.054310554095800004
ACH-001196,-0.187974756515
ACH-001197,-0.112856060298
ACH-001205,0.270068292795
ACH-001211,-0.138150476746
ACH-001212,-0.0516604372566
ACH-001228,-0.0576604051977
ACH-001232,0.09983395413440001
ACH-001239,0.07471821483850001
ACH-001274,-0.162997063638
ACH-001275,0.0676878553344
ACH-001277,0.26021162032699996
ACH-001278,0.055511971778800004
ACH-001280,-0.0229334396617
ACH-001283,-0.0705893251741
ACH-001289,0.25547222344799997
ACH-001295,-0.0654083222277
ACH-001300,0.07395361724060001
ACH-001301,0.17876497239599998
ACH-001302,0.118137587375
ACH-001303,-0.07456721403319999
ACH-001306,-0.0287933689988
ACH-001318,0.008703902782770001
ACH-001322,-0.198772654652
ACH-001328,0.09971042861469999
ACH-001332,-0.22001421441799998
ACH-001333,0.0855158526038
ACH-001336,0.0353103833224
ACH-001340,-0.122052353226
ACH-001346,-0.0868182115167
ACH-001353,-0.0114008084211
ACH-001354,0.0642724347332
ACH-001367,0.232192791386
ACH-001368,-0.112568803212
ACH-001374,-0.059200915978699996
ACH-001375,0.314099364426
ACH-001377,-0.0412221876709
ACH-001380,-0.232992826721
ACH-001391,-0.0366570272269
ACH-001407,-0.0475943511054
ACH-001408,0.0637115080515
ACH-001413,-0.164906474846
ACH-001430,-0.059818152800599995
ACH-001431,0.101126234565
ACH-001450,-0.0248668979751
ACH-001496,0.155198065972
ACH-001500,0.16271166608100002
ACH-001521,-0.108102765871
ACH-001523,-0.157449024198
ACH-001532,-0.203435256839
ACH-001536,-0.176428428088
ACH-001550,0.332991335765
ACH-001552,-0.106343144593
ACH-001554,-0.0102733623068
ACH-001645,-0.0997799013941
ACH-001654,0.08514857916389999
ACH-001715,-0.43038708736299996
ACH-001735,0.0702135703192
ACH-001736,0.023242326046500002
ACH-001737,-0.17306055704700002
ACH-001740,0.208472195267
ACH-001745,0.076629262805
ACH-001750,-0.030176510882299997
ACH-001765,0.104843998983
ACH-001956,0.025775173621400003
ACH-001957,-0.025317432955
