,CPA2 (1358)
ACH-000004,-0.0813436205247
ACH-000007,-0.161449646096
ACH-000009,0.0718239588171
ACH-000011,0.026335044700599997
ACH-000012,0.0024258372509499996
ACH-000013,0.09110288283510001
ACH-000014,-0.271363355693
ACH-000015,0.06984578851800001
ACH-000017,-0.0666324615943
ACH-000018,-0.0198788307453
ACH-000019,0.0299891975787
ACH-000021,-0.35712305115000004
ACH-000022,0.12855917230699998
ACH-000025,0.0815797678097
ACH-000028,-0.0183334574656
ACH-000030,0.104310938486
ACH-000035,-0.048885880613400004
ACH-000036,0.09312071187789998
ACH-000037,0.047078543768600004
ACH-000039,0.16685888313799999
ACH-000040,0.11871259278799999
ACH-000041,-0.0897908688524
ACH-000042,-0.137699774543
ACH-000045,0.0527597459081
ACH-000047,0.06007620066430001
ACH-000052,-0.14993769095
ACH-000053,-0.084275209819
ACH-000054,-0.031192932275099998
ACH-000055,0.24885982746899998
ACH-000060,-0.0574630280074
ACH-000067,-0.0606029515611
ACH-000070,0.008747441254829999
ACH-000075,-0.118332828715
ACH-000078,0.0522582321232
ACH-000082,0.0313093438111
ACH-000085,0.150721761471
ACH-000086,0.0917689324557
ACH-000087,0.0217883289696
ACH-000092,0.07944261909089999
ACH-000095,-0.0451018671944
ACH-000097,0.0579803533404
ACH-000098,-0.00796758959214
ACH-000099,0.0432956576991
ACH-000108,0.030914982360600002
ACH-000113,0.026097367832800002
ACH-000115,-0.129220398301
ACH-000116,-0.0829357793948
ACH-000118,-0.018074254383099998
ACH-000120,-0.259749810502
ACH-000123,0.0222868968162
ACH-000127,-0.0556070332089
ACH-000128,-0.0787970562657
ACH-000132,-0.20142776247900002
ACH-000133,0.06447660633709999
ACH-000137,-0.266302708683
ACH-000138,-0.0179837509698
ACH-000142,0.23846333083000001
ACH-000143,-0.0191133731256
ACH-000146,-0.05938103220509999
ACH-000148,-0.0746550877714
ACH-000150,-0.046551476206900005
ACH-000152,0.113726805866
ACH-000153,0.08517066340479999
ACH-000159,0.0254626065853
ACH-000160,0.080903632622
ACH-000163,0.038648046640199996
ACH-000167,0.0763349511161
ACH-000168,-0.0837029873801
ACH-000169,0.08117589570980001
ACH-000178,-0.064385249006
ACH-000182,-0.040121731071
ACH-000183,-0.0318142335886
ACH-000188,0.07090360371960001
ACH-000189,0.188642329406
ACH-000190,-0.035501682387300004
ACH-000198,-0.053000368266000006
ACH-000204,0.0462336971448
ACH-000206,0.139245669719
ACH-000207,0.20969202414500002
ACH-000211,0.0516513517368
ACH-000215,0.028683701478400003
ACH-000221,-0.083335283919
ACH-000222,0.0562653189681
ACH-000223,0.035043750629199996
ACH-000226,0.0795930565175
ACH-000227,-0.135464944958
ACH-000228,0.0414456629512
ACH-000231,-0.0113075351192
ACH-000232,-0.0145661552039
ACH-000233,0.043110152328300004
ACH-000234,-0.14245761475
ACH-000235,0.0918400460179
ACH-000237,-0.102554701273
ACH-000238,-0.0514609437363
ACH-000243,-0.00256583464163
ACH-000244,0.1607679908
ACH-000246,-0.126672451637
ACH-000248,0.020750379519499998
ACH-000250,0.0141390416325
ACH-000251,0.109051264976
ACH-000253,-0.10365755759199999
ACH-000255,0.0242169261092
ACH-000256,-0.0144182387676
ACH-000257,0.18167626137200002
