,TXLNA (200081)
ACH-000004,-0.224554211624
ACH-000007,0.024256337802
ACH-000009,-0.122039537234
ACH-000011,0.319298137213
ACH-000012,-0.0824930494508
ACH-000013,-0.101745272112
ACH-000014,-0.156083570501
ACH-000015,-0.090281114526
ACH-000017,-0.018064977846599998
ACH-000018,0.0319067658254
ACH-000019,0.0489752974328
ACH-000021,0.0578181104463
ACH-000022,-0.169107835651
ACH-000025,0.130262497127
ACH-000028,-0.0320739301128
ACH-000030,0.0500702647655
ACH-000035,-0.102135885564
ACH-000036,-0.09589061327030002
ACH-000037,-0.303335489342
ACH-000039,0.10108857846699999
ACH-000040,0.0719387918023
ACH-000041,-0.09701479072899999
ACH-000042,0.162053272674
ACH-000045,0.032057129411900004
ACH-000047,-0.254709623413
ACH-000052,-0.12331022693600001
ACH-000053,0.0567590712842
ACH-000054,0.0142060137226
ACH-000055,-0.288796405664
ACH-000060,0.040202401270499996
ACH-000067,-0.0986715794863
ACH-000070,0.0717114335155
ACH-000075,-0.330261443173
ACH-000078,0.000578301059775
ACH-000082,-0.139428291208
ACH-000085,0.180583416093
ACH-000086,-0.09907368396610002
ACH-000087,-0.288278497405
ACH-000092,-0.131081295858
ACH-000095,-0.0239314042531
ACH-000097,-0.0163016614645
ACH-000098,0.028385776171900003
ACH-000099,0.00358411297081
ACH-000108,0.0027830421927399996
ACH-000113,-0.0905916528713
ACH-000115,-0.12721438689099998
ACH-000116,-0.213728118469
ACH-000118,-0.093649719408
ACH-000120,-0.0280041298382
ACH-000123,-0.044451197405599996
ACH-000127,0.129541133652
ACH-000128,-0.044910998704000005
ACH-000132,-0.133492812282
ACH-000133,-0.055009037723000004
ACH-000137,-0.09480907838120001
ACH-000138,0.055654385647900005
ACH-000142,0.08838476487610002
ACH-000143,-0.07506972850669999
ACH-000146,-0.0636518281676
ACH-000148,-0.042139342077800006
ACH-000150,-0.306991412312
ACH-000152,-0.181968649122
ACH-000153,0.21353980233199998
ACH-000159,-0.10872792686699999
ACH-000160,-0.1728547506
ACH-000163,-0.176372405585
ACH-000167,0.056950422448699994
ACH-000168,0.15162927753
ACH-000169,-0.113608376251
ACH-000178,0.163502136736
ACH-000182,0.168056692566
ACH-000183,-0.141006286027
ACH-000188,-0.0614535867586
ACH-000189,0.0341767437651
ACH-000190,0.181350493096
ACH-000198,-0.103986799941
ACH-000204,-0.273121177016
ACH-000206,0.26519796887200003
ACH-000207,-0.26217528499299997
ACH-000211,-0.000163771207951
ACH-000215,-0.0201090976986
ACH-000221,0.0865274745878
ACH-000222,-0.195117821606
ACH-000223,-0.0418979843068
ACH-000226,-0.005172119068029999
ACH-000227,0.0939519704524
ACH-000228,-0.175083444996
ACH-000231,0.0429943179856
ACH-000232,0.055206985903199994
ACH-000233,0.0216167672511
ACH-000234,-0.292994829187
ACH-000235,-0.0199482566439
ACH-000237,-0.009179505137659999
ACH-000238,-0.0534991136639
ACH-000243,0.073120239852
ACH-000244,-0.0378086304147
ACH-000246,-0.0785163858556
ACH-000248,-0.06742543329
ACH-000250,-0.0784864821497
ACH-000251,-0.0822119138091
ACH-000253,-0.153338740498
ACH-000255,-0.0333631535848
ACH-000256,-0.246860524414
ACH-000257,-0.408724227365
ACH-000258,0.043524012813
ACH-000259,0.0829388359733
ACH-000260,-0.115890046871
ACH-000261,-0.013691423009899999
ACH-000262,-0.17029778777
ACH-000263,-0.0353113572494
ACH-000264,-0.11415170027
ACH-000265,0.022244051907
ACH-000266,0.149380475371
ACH-000272,-0.0248915100377
ACH-000273,-0.022416561578599996
ACH-000274,0.0583976033409
ACH-000277,-0.156497493273
ACH-000278,-0.07667990405280001
ACH-000279,-0.0658619181896
ACH-000280,0.112708111005
ACH-000281,0.35406337330399995
ACH-000288,0.0532564934885
ACH-000291,0.09428270700989999
ACH-000293,-0.203179061113
ACH-000294,-0.15893084470899999
ACH-000295,-0.0444513145774
ACH-000296,-0.395190207456
ACH-000302,-0.0224717382107
ACH-000304,0.0953689954874
ACH-000307,-0.12990456326199998
ACH-000308,-0.155168602619
ACH-000310,-0.043543577051999995
ACH-000311,0.13560619056099998
ACH-000312,-0.0347865196988
ACH-000315,-0.237969087637
ACH-000316,-0.09018756375749999
ACH-000317,0.0773954375224
ACH-000318,0.0283307070654
ACH-000319,0.17337508501200002
ACH-000320,-0.107018551094
ACH-000322,-0.137558098487
ACH-000323,-0.155377259908
ACH-000324,-0.234656429869
ACH-000329,-0.0271189711927
ACH-000330,0.0233324021919
ACH-000331,0.131266578449
ACH-000332,-0.0680996723346
ACH-000334,-0.166936730419
ACH-000335,-0.0956521922652
ACH-000336,-0.135704409504
ACH-000337,0.157341050177
ACH-000339,0.111609615948
ACH-000341,0.0832417983817
ACH-000348,0.00215275090325
ACH-000350,0.0915888860725
ACH-000352,-0.18071516194499998
ACH-000356,-0.216592720878
ACH-000361,-0.255621700597
ACH-000362,-0.0917879701722
ACH-000363,0.0625514972358
ACH-000364,-0.014761123265700001
ACH-000365,0.12832503349500002
ACH-000366,-0.136201054167
ACH-000368,0.0024651407578699996
ACH-000374,-0.17846333551899998
ACH-000375,-0.040766906615199994
ACH-000376,-0.0841799528778
ACH-000381,0.006216645158000001
ACH-000383,-0.0668095924982
ACH-000387,-0.301367042073
ACH-000389,-0.1522891744
ACH-000390,0.0702567508442
ACH-000393,-0.0862579537552
ACH-000395,0.146547657431
ACH-000397,-0.0113071154255
ACH-000401,-0.012764645995700001
ACH-000402,0.442615215446
ACH-000403,0.10619786022399999
ACH-000404,-0.16538616587899999
ACH-000406,-0.021369057054
ACH-000407,-0.032371223681799996
ACH-000408,0.142028040255
ACH-000410,-0.0887443410221
ACH-000411,0.17407865765299999
ACH-000414,0.138456963754
ACH-000415,-0.104895533798
ACH-000416,-0.0544945380157
ACH-000420,-0.0438099161255
ACH-000421,-0.0938632909564
ACH-000424,-0.08898767287350001
ACH-000425,0.0142654018292
ACH-000426,-0.00971390741663
ACH-000427,-0.0112380672684
ACH-000433,-0.06002746373890001
ACH-000436,0.240388482219
ACH-000444,-0.0425584615641
ACH-000445,-0.0568250445256
ACH-000448,-0.168178058956
ACH-000450,0.26028575101999996
ACH-000452,-0.104396378856
ACH-000454,0.20688119935899998
ACH-000458,-0.0523244108901
ACH-000459,-0.0378021452199
ACH-000460,0.14683105243699998
ACH-000461,-0.21695945353100002
ACH-000463,0.0263794864862
ACH-000464,-0.13784582787900002
ACH-000466,0.328117770217
ACH-000467,-0.09201040086860002
ACH-000468,0.11579630748500001
ACH-000469,0.0405023891148
ACH-000470,-0.043067437902199995
ACH-000471,-0.07661804872
ACH-000472,-0.163352290895
ACH-000473,-0.19616847052
ACH-000475,0.0201550023
ACH-000476,0.103906437986
ACH-000477,0.123612228038
ACH-000480,-0.0103930539562
ACH-000481,-0.14027912123
ACH-000483,-0.315313139064
ACH-000484,-0.32334453585
ACH-000485,-0.129702014457
ACH-000486,0.00787260173915
ACH-000487,0.020262224377
ACH-000488,0.0782815172305
ACH-000490,-0.14523991037999998
ACH-000491,-0.070879465383
ACH-000495,-0.0344416585097
ACH-000496,-0.26768553242800003
ACH-000499,-0.10314205504599999
ACH-000500,-0.49456159035499997
ACH-000502,0.008692343027479999
ACH-000503,-0.330918896313
ACH-000505,0.00493246676196
ACH-000507,0.133392479089
ACH-000510,-0.11947420490800001
ACH-000511,-0.0292897004389
ACH-000512,-0.226567801021
ACH-000516,0.0313932055951
ACH-000517,-0.0396896026504
ACH-000518,0.0481833455331
ACH-000520,-0.17139581499099998
ACH-000521,0.09893783941050001
ACH-000522,-0.0698573267397
ACH-000524,-0.0524955303658
ACH-000527,-0.171803134169
ACH-000528,-0.0741793914284
ACH-000537,0.183444301169
ACH-000541,0.0134652876468
ACH-000542,-0.09251387200740001
ACH-000544,0.0030774533509599997
ACH-000545,-0.0609776318071
ACH-000547,0.162306831329
ACH-000548,0.036391692347900004
ACH-000549,0.09030843600050001
ACH-000550,-0.254168925848
ACH-000552,-0.0193833926066
ACH-000556,0.210919982729
ACH-000557,-0.241116134437
ACH-000570,0.157708226584
ACH-000571,0.121476811285
ACH-000573,-0.0145570553156
ACH-000576,-0.09319975734710001
ACH-000580,0.0708586594615
ACH-000584,0.0128610802807
ACH-000585,-0.160057489424
ACH-000588,-0.07498743071330001
ACH-000589,0.041387767016
ACH-000591,0.159477951581
ACH-000593,-0.21773880732099998
ACH-000600,-0.24573889041900002
ACH-000601,0.0304116430795
ACH-000604,-0.28452818201499996
ACH-000605,0.0276494032835
ACH-000606,-0.15048207760600002
ACH-000608,-0.0642283724953
ACH-000614,-0.09697753333760001
ACH-000616,-0.0933549294488
ACH-000618,0.03490309691
ACH-000619,0.0894128053531
ACH-000620,-0.0255594763522
ACH-000621,-0.23336365750100002
ACH-000622,-0.177059015021
ACH-000623,0.09926518518660002
ACH-000624,-0.102109074031
ACH-000627,-0.37302603275799995
ACH-000630,0.006503817004720001
ACH-000632,0.0433988658249
ACH-000633,0.04091450672830001
ACH-000637,-0.062161354495900004
ACH-000638,-0.132252760084
ACH-000646,0.11075184584100001
ACH-000647,-0.132549012148
ACH-000648,-0.49695469291999994
ACH-000649,0.0017746876746500002
ACH-000651,-0.281075432795
ACH-000652,-0.182407404434
ACH-000653,0.0178744309907
ACH-000657,-0.056669414536199995
ACH-000658,0.00347899916722
ACH-000661,0.0342060806782
ACH-000662,-0.141572768827
ACH-000663,0.290627545784
ACH-000665,-0.13007706636299998
ACH-000671,0.14437735377699998
ACH-000673,0.0689511779007
ACH-000676,-0.195916597911
ACH-000677,-0.230963386947
ACH-000681,0.14172622443299998
ACH-000682,-0.11067124759500001
ACH-000683,-0.195059294481
ACH-000684,-0.112540496912
ACH-000688,-0.0018742312567100001
ACH-000693,0.0049758647413500005
ACH-000694,0.0208005621033
ACH-000695,-0.419460174365
ACH-000696,-0.0859888234227
ACH-000697,-0.327414317652
ACH-000699,0.00812099350375
ACH-000701,-0.313428016696
ACH-000706,-0.028112607886700003
ACH-000711,-0.100667257829
ACH-000713,-0.11908862676899999
ACH-000714,-0.162710859487
ACH-000718,0.10848788452199999
ACH-000720,-0.101773325622
ACH-000721,-0.0292942378005
ACH-000724,0.142216423602
ACH-000725,0.215433180031
ACH-000732,-0.0496128576224
ACH-000734,0.023866044712299996
ACH-000735,-0.266570055117
ACH-000736,-0.12308427903699999
ACH-000738,-0.0168926969232
ACH-000746,-0.173772411454
ACH-000747,-0.173923935753
ACH-000748,-0.17263568372000002
ACH-000753,0.045450441882100005
ACH-000756,-0.0936777438121
ACH-000757,-0.0833805376237
ACH-000758,-0.0358667073735
ACH-000760,0.025277449181900002
ACH-000763,0.0516465487926
ACH-000764,0.279794769707
ACH-000765,0.016321052927
ACH-000766,-0.133030611039
ACH-000767,-0.164906615085
ACH-000768,0.237960112478
ACH-000769,-0.052068720826900006
ACH-000770,-0.181267680622
ACH-000771,-0.0545239855504
ACH-000773,-0.238427536204
ACH-000776,-0.065326689373
ACH-000777,0.029826806422900004
ACH-000778,-0.0198859425586
ACH-000781,0.105596385326
ACH-000782,-0.151108918036
ACH-000783,-0.132529456187
ACH-000784,-0.0578271227679
ACH-000785,-0.16861830233199998
ACH-000787,-0.106422405151
ACH-000788,-0.119078954757
ACH-000791,-0.0606154801796
ACH-000792,0.247390354943
ACH-000794,-0.329268674238
ACH-000796,0.135169125172
ACH-000799,0.34206492056800003
ACH-000800,0.048182693176499994
ACH-000802,-0.129931948412
ACH-000804,0.013003871836700001
ACH-000805,0.255426483945
ACH-000809,0.00921088604974
ACH-000810,-0.237952472507
ACH-000811,-0.104728755657
ACH-000817,-0.0850517296442
ACH-000819,0.241015752184
ACH-000820,-0.126385328173
ACH-000821,-0.0348601861129
ACH-000822,-0.11008402017
ACH-000823,-0.155763577524
ACH-000824,-0.014570240867200001
ACH-000827,0.0511134175898
ACH-000829,-0.0160692325792
ACH-000831,-0.0841611864809
ACH-000832,-0.28214856662300003
ACH-000833,-0.0628810720537
ACH-000834,-0.10154663401399999
ACH-000835,-0.0198518426716
ACH-000836,-0.00827472621346
ACH-000837,-0.043420779733300004
ACH-000838,0.07378872886030001
ACH-000839,-0.10185712908500001
ACH-000840,0.176654797989
ACH-000841,-0.120806561055
ACH-000843,0.112116512674
ACH-000846,0.052075827983099995
ACH-000847,-0.165828260031
ACH-000848,0.0222644308553
ACH-000849,-0.0716447654486
ACH-000851,-0.191885367344
ACH-000855,0.037878392342500004
ACH-000856,0.199062679971
ACH-000858,0.00946445422585
ACH-000859,-0.03656665982519999
ACH-000861,0.014902699545
ACH-000862,0.147601324706
ACH-000865,-0.098550598105
ACH-000866,0.049819132120699994
ACH-000867,-0.0315391839831
ACH-000869,-0.07654110797500001
ACH-000872,-0.145506019528
ACH-000873,-0.09035722716639999
ACH-000876,0.114235285476
ACH-000878,0.042186509529800006
ACH-000880,-0.0641606555291
ACH-000881,0.130317354191
ACH-000882,0.0182488014993
ACH-000884,-0.0706834751932
ACH-000885,-0.0466572203735
ACH-000887,-0.106643854821
ACH-000888,0.051695491354400006
ACH-000889,-0.0164600449116
ACH-000890,0.0633646635406
ACH-000896,-0.06443980290019999
ACH-000898,0.072906169128
ACH-000900,-0.0207971542009
ACH-000901,-0.309653981574
ACH-000905,0.040334738361999994
ACH-000906,-0.0678007953313
ACH-000907,-0.0497779038588
ACH-000910,0.0734615349257
ACH-000911,-0.0894525556746
ACH-000912,-0.18190770620299998
ACH-000913,-0.0478821901014
ACH-000915,-0.20020489055799998
ACH-000916,0.18706713668400002
ACH-000917,-0.0026305787995100005
ACH-000921,0.0799384042543
ACH-000924,-0.182520040523
ACH-000926,-0.262170425468
ACH-000928,-0.049177789822199995
ACH-000929,-0.037947399118699994
ACH-000932,0.000986432398525
ACH-000935,0.09967011846969999
ACH-000936,-0.261062386393
ACH-000937,-0.0418492889952
ACH-000938,-0.09366506837000001
ACH-000939,0.0586832226568
ACH-000941,-0.048290425769100004
ACH-000943,-0.0031054606254
ACH-000946,0.009023324040959999
ACH-000947,-0.017129309726499998
ACH-000948,0.0678769570899
ACH-000950,0.114576540136
ACH-000953,-0.19367170837499997
ACH-000957,-0.166045582063
ACH-000958,-0.13310211575099998
ACH-000960,-0.09858935019960001
ACH-000963,0.00873414885586
ACH-000968,0.348883468124
ACH-000969,-0.0078035445887
ACH-000973,0.0645138262512
ACH-000974,-0.032435121959
ACH-000975,-0.132734466411
ACH-000976,-0.08119635395760001
ACH-000978,0.43341576068800003
ACH-000980,-0.0833899780184
ACH-000984,0.0116694573267
ACH-000986,0.00998798164972
ACH-000988,0.050968442692900004
ACH-000993,-0.28542018887
ACH-000994,-0.0932878393864
ACH-000996,-0.320568958773
ACH-001001,-0.0923901534228
ACH-001020,-0.00543139768084
ACH-001028,0.00912471603152
ACH-001031,-0.268472091322
ACH-001038,-0.172490551121
ACH-001048,-0.019886463804
ACH-001050,-0.028496649483500003
ACH-001053,-0.260856954644
