,NCKAP1L (3071)
ACH-000390,-0.338239897963
ACH-000393,-0.18002246579199999
ACH-000395,-0.0939999352038
ACH-000397,-0.0233887092405
ACH-000401,-0.011197782786000001
ACH-000402,-0.8417042752930001
ACH-000403,0.0124881038246
ACH-000404,-0.164307674405
ACH-000406,-0.28933054579399997
ACH-000407,-0.132886660107
ACH-000408,-0.38374865857600005
ACH-000410,-0.10533757514599999
ACH-000411,-0.0489910678641
ACH-000414,-0.141014676275
ACH-000415,-0.157166018892
ACH-000416,-0.258013830979
ACH-000420,-0.164986444401
ACH-000421,-0.137626494646
ACH-000424,-0.396310796274
ACH-000425,-0.35183193831
ACH-000426,-0.204342788272
ACH-000427,-0.11303379394999999
ACH-000433,-0.422768018989
ACH-000436,-0.395120786083
ACH-000444,-0.0964259536308
ACH-000445,-0.29524734645399997
ACH-000448,-0.176534450428
ACH-000450,0.09054753683589999
ACH-000452,-0.267742956141
ACH-000454,-0.12470653085899999
ACH-000458,-0.227201311189
ACH-000459,-0.439917393809
ACH-000460,-0.177127682766
ACH-000461,-0.301186077617
ACH-000463,-0.137396915535
ACH-000464,-0.42504135442
ACH-000466,-0.113849762541
ACH-000467,-0.0302179826927
ACH-000468,-0.350749679451
ACH-000469,-0.199102727925
ACH-000470,-0.111596765329
ACH-000471,-0.2223329584
ACH-000472,-0.24398707931
ACH-000473,-0.225158979895
ACH-000475,-0.0922346705019
ACH-000476,-0.176356776646
ACH-000477,-0.0484004474106
ACH-000480,-0.222837021039
ACH-000481,-0.135555545221
ACH-000483,-0.39015162564000005
ACH-000484,-0.222138858492
ACH-000485,-0.37041132168700003
ACH-000486,-0.258956964478
ACH-000487,0.00547567852251
ACH-000488,-0.242741626206
ACH-000490,-0.08282031848110001
ACH-000491,-0.0981777526797
ACH-000495,-0.134030314655
ACH-000496,-0.09990638386970001
ACH-000499,-0.265932465251
ACH-000500,-0.27257965
ACH-000502,-0.13895519429199998
ACH-000503,0.0104834528195
ACH-000505,-0.259119793492
ACH-000507,-0.085085493226
ACH-000510,-0.00017813031679799997
ACH-000511,-0.110510489972
ACH-000512,-0.123955649528
ACH-000516,-0.30042192513099997
ACH-000517,-0.0681334509958
ACH-000518,-0.251959453449
ACH-000520,-0.138354218183
ACH-000521,-0.00885942399012
ACH-000522,-0.13558971915100002
ACH-000524,-0.215870741064
ACH-000527,-0.20501266299899998
ACH-000528,-0.251889619349
ACH-000537,-0.12416509419800001
ACH-000541,-0.297765030987
ACH-000542,-0.031095965793300002
ACH-000544,-0.13521606972
ACH-000545,-0.287059121873
ACH-000547,-0.0783505500403
ACH-000548,-0.037062372383500006
ACH-000549,-0.297706884338
ACH-000550,-0.47820483288800003
ACH-000552,-0.179077680266
ACH-000556,-0.37790641484399995
ACH-000557,0.05419474715869999
ACH-000570,-0.387606766015
ACH-000571,-0.128437061371
ACH-000573,-0.052459936121899996
ACH-000576,0.197706144602
ACH-000580,-0.210508974355
ACH-000584,-0.22412450127099998
ACH-000585,-0.329798350325
ACH-000588,-0.13679659427899998
ACH-000589,-0.192347125863
ACH-000591,-0.5070230972240001
ACH-000593,-0.263196128209
ACH-000600,-0.21442941700800003
ACH-000601,-0.115579420788
ACH-000604,-0.29718541800799997
ACH-000605,-0.28437240116
ACH-000606,-0.29223766492
ACH-000608,-0.484309859697
ACH-000614,-0.20662337559399999
ACH-000616,-0.230135576708
ACH-000618,-0.145802983755
ACH-000619,-0.109887618097
ACH-000620,-0.173395522008
ACH-000621,-0.143063508437
ACH-000622,-0.0623007270765
ACH-000623,-0.334223356047
ACH-000624,-0.17165867792700001
ACH-000627,-0.334661796347
ACH-000630,-0.206578859451
ACH-000632,-0.224849305497
ACH-000633,-0.025327958211400003
ACH-000637,-0.0848840713149
ACH-000638,-0.35541830735299995
ACH-000646,-0.0785995896584
ACH-000647,-0.255667435328
ACH-000648,-0.21480758121100002
ACH-000649,-0.251110065157
ACH-000651,-0.33649737444
ACH-000652,-0.20238868662300002
ACH-000653,-0.105826592693
ACH-000657,-0.135540750814
ACH-000658,-0.18957524738200002
ACH-000661,-0.16891139057799998
ACH-000662,0.0922697078325
ACH-000663,-0.127438433468
ACH-000665,-0.313196299152
ACH-000671,-0.149507677078
ACH-000673,-0.20296967208
ACH-000676,-0.202484740766
ACH-000677,-0.503859185563
ACH-000681,-0.024539667337799997
ACH-000682,-0.190590277798
ACH-000683,-0.061213583247
ACH-000684,-0.556140915436
ACH-000688,-0.08332966922280001
ACH-000693,-0.166364414943
ACH-000694,-0.27996601341999994
ACH-000695,-0.006120564220020001
ACH-000696,-0.07996564115589999
ACH-000697,-0.16528087907
ACH-000699,-0.185849883663
ACH-000701,-0.220900525797
ACH-000706,-0.235893905623
ACH-000711,-0.124827762357
ACH-000713,-0.397902549682
ACH-000714,-0.293580017662
ACH-000718,-0.175774003024
ACH-000720,-0.229275289542
ACH-000721,-0.106828001512
ACH-000724,0.10981922362
ACH-000725,-0.163228764044
ACH-000732,-0.366827010683
ACH-000734,-0.281390817151
ACH-000735,-0.216379896494
ACH-000736,0.029819634728299998
ACH-000738,-0.24262356208900002
ACH-000746,-0.160103240797
ACH-000747,-0.25845587838899997
ACH-000748,-0.165088983119
ACH-000753,-0.29814496278499997
ACH-000756,-0.34345282978
ACH-000757,-0.335006801886
ACH-000758,-0.23060259960499999
ACH-000760,-0.0646458828268
ACH-000763,-0.314842381588
ACH-000764,-0.670863775836
ACH-000765,-0.3058047613
ACH-000766,0.0872525930652
ACH-000767,-0.07002351576980001
ACH-000768,-0.0867124160008
ACH-000769,-0.194463440222
ACH-000770,-0.117405727454
ACH-000771,-0.163608149723
ACH-000773,-0.20514192550000002
ACH-000776,-0.112718496404
ACH-000777,-0.140007142459
ACH-000778,-0.11843575307
ACH-000781,-0.0749644607953
ACH-000782,-0.0151919744927
ACH-000783,-0.479511715201
ACH-000784,-0.155989765232
ACH-000785,-0.102575701151
ACH-000787,-0.278065479733
ACH-000788,-0.202610529133
ACH-000791,-0.0629887151136
ACH-000792,-0.17438034571199998
ACH-000794,-0.0455343197561
ACH-000796,-0.100647383509
ACH-000799,-0.20319270337499998
ACH-000800,-0.32987972637699997
ACH-000802,-0.149166966854
ACH-000804,-0.314484980023
ACH-000805,-0.181939956497
ACH-000809,-0.262521916711
ACH-000810,-0.157892657005
ACH-000811,-0.158644241845
ACH-000817,-0.433090162738
ACH-000819,-0.0138882976181
ACH-000820,-0.22327976397500002
ACH-000821,-0.190846394725
ACH-000822,-0.26706260367199997
ACH-000823,-0.30348691681999995
ACH-000824,-0.06365114272969999
ACH-000827,-0.0407895787544
ACH-000829,-1.0054608345
ACH-000831,-0.13930041719699998
ACH-000832,-0.160116266151
ACH-000833,-0.294507137483
ACH-000834,-0.248620809434
ACH-000835,-0.0683116685812
ACH-000836,-0.0573045236814
ACH-000837,-0.0169813296653
ACH-000838,-0.141825334202
ACH-000839,-0.271478890142
ACH-000840,-0.24363023478
ACH-000841,-0.283929003324
ACH-000843,0.055112873499300004
ACH-000846,-0.151422806582
ACH-000847,-0.513917311414
ACH-000848,-0.112198556316
ACH-000849,-0.00539153098341
ACH-000851,-0.174868763549
ACH-000855,-0.142724579657
ACH-000856,-0.32712286126999995
ACH-000858,-0.155736743408
ACH-000859,-0.42917278838600004
ACH-000861,-0.388376012159
ACH-000862,-0.0963345844517
ACH-000865,-0.309232612771
ACH-000866,-0.12141419577700001
ACH-000867,-0.217298320408
ACH-000869,-0.210335228972
ACH-000872,-0.212881263708
ACH-000873,-0.27007374372
ACH-000876,-0.275331163541
ACH-000878,-0.642160353792
ACH-000880,-0.22564043727
ACH-000881,-0.007440576565029999
ACH-000882,-0.107955835297
ACH-000884,-0.120986677196
ACH-000885,-0.224944060462
ACH-000887,-0.188214435808
ACH-000888,-0.22543404649300003
ACH-000889,-0.27777614519
ACH-000890,-0.167173803911
ACH-000896,-0.201532355383
ACH-000898,-0.181231269773
ACH-000900,-0.454606505295
ACH-000901,-0.387992890462
ACH-000905,-0.126773955211
ACH-000906,-0.266213357633
ACH-000907,-0.0517879922948
ACH-000910,-0.175017380868
ACH-000911,0.029442012935700004
ACH-000912,-0.259762713784
ACH-000913,-0.21786091838399999
ACH-000915,-0.247047238907
ACH-000916,-0.149647011246
ACH-000917,-0.27750042466499997
ACH-000921,-0.196455373662
ACH-000924,0.04986886433680001
ACH-000926,-0.19649715301800003
ACH-000928,-0.251428182123
ACH-000929,-0.278796006941
ACH-000932,-0.166945028476
ACH-000935,-0.025855836921900004
ACH-000936,-0.24787486773400003
ACH-000937,-0.154517013063
ACH-000938,-0.42715206204000006
ACH-000939,-0.11462905870699999
ACH-000941,-0.12515145216600002
ACH-000943,-0.188662309054
ACH-000946,-0.182447798451
ACH-000947,-0.121522682203
ACH-000948,-0.178420752566
ACH-000950,-0.314156279189
ACH-000953,-0.20931514086199998
ACH-000957,-0.223650928372
ACH-000958,-0.159955361635
ACH-000960,-0.583004080364
ACH-000963,-0.29936917954
ACH-000968,-0.159623012772
ACH-000969,-0.238314856252
ACH-000973,-0.121335511854
ACH-000974,-0.0877258021672
ACH-000975,-0.241730875194
ACH-000976,-0.192407462473
ACH-000978,0.303376152293
ACH-000980,-0.17608661077999999
ACH-000984,-0.113590262273
ACH-000986,-0.073357052195
ACH-000988,-0.1485627165
ACH-000993,-0.106633888428
ACH-000994,-0.111581635047
ACH-000996,0.04249137752090001
ACH-001001,-0.21614426276
ACH-001020,0.16931345229400002
ACH-001028,-0.30109806036200004
ACH-001031,-0.17786317869600002
ACH-001038,-0.06035569826019999
ACH-001048,-0.186843559551
ACH-001050,-0.23873954648200002
ACH-001053,0.0425571354676
ACH-001054,-0.031593382176700005
ACH-001061,-0.10568784449799999
ACH-001067,-0.0498692082412
ACH-001075,-0.175102705465
ACH-001096,0.037679389964400005
ACH-001128,-0.159677354514
ACH-001134,-0.25250006864
ACH-001151,-0.137655111941
ACH-001163,-0.20711508653299998
ACH-001164,-0.125126061367
ACH-001173,-0.222533635288
ACH-001183,-0.270647437302
ACH-001184,-0.0706856033408
ACH-001190,-0.308508925302
ACH-001192,-0.156207603792
ACH-001193,0.14704969814899999
ACH-001196,-0.143231972904
ACH-001197,-0.151734271605
ACH-001205,-0.312844171791
ACH-001211,-0.135102630798
ACH-001212,0.045419766648500004
ACH-001228,-0.14275141168199998
ACH-001232,-0.292187825203
ACH-001239,-0.102636943281
ACH-001274,-0.196985391176
ACH-001275,-0.286580317942
ACH-001277,-0.053022920892599995
ACH-001278,-0.256377251353
ACH-001280,-0.548224942839
ACH-001283,-0.279373374686
ACH-001289,-0.135315122942
ACH-001295,-0.14530871205999998
ACH-001300,-0.113793354119
ACH-001301,-0.0164815570883
ACH-001302,-0.10951732205600001
ACH-001303,-0.015376925160299999
ACH-001306,-0.124378275493
ACH-001318,-0.283235840266
ACH-001322,-0.0684130418036
ACH-001328,-0.17586231468
ACH-001332,0.133179521281
ACH-001333,-0.0845465627254
ACH-001336,-0.30320206420699997
ACH-001340,-0.146662812527
ACH-001346,-0.255795423986
ACH-001353,-0.0504747766582
ACH-001354,-0.252941287557
ACH-001367,-0.297975722652
ACH-001368,-0.034840244663900004
ACH-001374,0.0244284525332
ACH-001375,-0.195888877274
ACH-001377,-0.291306144825
ACH-001380,-0.143289243256
ACH-001391,-0.108964606401
ACH-001407,-0.22535045290300001
ACH-001408,-0.10953684487700001
ACH-001413,-0.367927146843
ACH-001430,-0.07098005599339999
ACH-001431,-0.243501645328
ACH-001450,-0.7730995016169999
ACH-001496,-0.146595742127
ACH-001500,-0.23493145593000003
ACH-001521,-0.00223016549336
ACH-001523,-0.177484469397
ACH-001532,-0.0991223666437
ACH-001536,-0.0180113449637
ACH-001550,-0.301078036444
ACH-001552,-0.176537885644
ACH-001554,-0.174405911516
ACH-001645,-0.127081093498
ACH-001654,-0.0562696944852
ACH-001715,-0.40531068475800003
ACH-001735,-0.21470601730099997
ACH-001736,-0.5671998402530001
ACH-001737,0.22490270131499998
ACH-001740,-0.238423783516
ACH-001745,-0.154221940544
ACH-001750,-0.0979439330641
ACH-001765,-0.18776926783700001
ACH-001956,-0.24520962983199998
ACH-001957,-0.215077430928
