,STMND1 (401236)
ACH-000004,0.26155416696600003
ACH-000007,0.281512435588
ACH-000009,-0.0252859814079
ACH-000011,0.0766733189237
ACH-000012,0.015748023684
ACH-000013,0.102224714901
ACH-000014,-0.0408758437525
ACH-000015,0.16641048757899998
ACH-000017,-0.21605852057100003
ACH-000018,0.181389884459
ACH-000019,0.102700684497
ACH-000021,0.110554864704
ACH-000022,0.158809306101
ACH-000025,-0.10811723883600001
ACH-000028,-0.016275206827
ACH-000030,0.073915843262
ACH-000035,0.118431463049
ACH-000036,-0.150150712287
ACH-000037,0.32499262119600003
ACH-000039,-0.287888017485
ACH-000040,0.158458809009
ACH-000041,0.112149199358
ACH-000042,0.164491687711
ACH-000045,-0.0019121634443499999
ACH-000047,0.22816446868
ACH-000052,-0.012141356513700002
ACH-000053,0.07389420442969999
ACH-000054,0.047854776729699997
ACH-000055,-0.0417655075767
ACH-000060,0.125987103042
ACH-000067,0.180751326362
ACH-000070,-0.0491681221753
ACH-000075,0.207395785583
ACH-000078,-0.220182403768
ACH-000082,0.21367384306099999
ACH-000085,0.168382721844
ACH-000086,0.17412730749299998
ACH-000087,0.32753965563299997
ACH-000092,0.189898408283
ACH-000095,0.029447528839
ACH-000097,0.0595553322468
ACH-000098,0.126084788285
ACH-000099,0.012771981501700001
ACH-000108,0.118376340921
ACH-000113,0.0958491662307
ACH-000115,0.100166204101
ACH-000116,0.128017961239
ACH-000118,0.0673725673525
ACH-000120,-0.12152469763
ACH-000123,0.020856439797
ACH-000127,-0.005838484792319999
ACH-000128,0.164639146795
ACH-000132,0.19154402026099998
ACH-000133,0.208520458126
ACH-000137,0.200645640924
ACH-000138,-0.0264336605895
ACH-000142,0.12369451541200001
ACH-000143,0.315704836341
ACH-000146,0.250421763583
ACH-000148,0.0227876909098
ACH-000150,0.09429290881860002
ACH-000152,0.00591843308049
ACH-000153,0.40157082942500005
ACH-000159,0.187594281837
ACH-000160,0.108323672464
ACH-000163,0.0560608814542
ACH-000167,0.19193435423099997
ACH-000168,-0.212300614373
ACH-000169,0.134875493495
ACH-000178,0.210209910927
ACH-000182,0.09218331251669999
ACH-000183,0.195399669111
ACH-000188,0.150292598851
ACH-000189,0.403247617011
ACH-000190,0.0590345031665
ACH-000198,0.224948737916
ACH-000204,0.342219980303
ACH-000206,0.17751893219700002
ACH-000207,0.382503420717
ACH-000211,0.0757469021338
ACH-000215,0.138277988454
ACH-000221,0.13612316257999998
ACH-000222,0.025225424627299996
ACH-000223,-0.036662551479300004
ACH-000226,0.207181452881
ACH-000227,-0.0777561008557
ACH-000228,0.31348303118799997
ACH-000231,0.0272234241535
ACH-000232,0.0560333772346
ACH-000233,0.0015790084186800002
ACH-000234,-0.135166975062
ACH-000235,5.9333188965e-05
ACH-000237,0.0140184665794
ACH-000238,0.0779244926793
ACH-000243,-0.0143122437303
ACH-000244,0.203123419463
ACH-000246,0.173351563519
ACH-000248,-0.033953812475799997
ACH-000250,0.0633020614879
ACH-000251,0.155579702086
ACH-000253,0.10299737918299999
ACH-000255,0.0752272257635
ACH-000256,0.295392718937
ACH-000257,0.252400730125
ACH-000258,0.322016270069
ACH-000259,0.10894582120400001
ACH-000260,0.113291514981
ACH-000261,0.08484684470210001
ACH-000262,-0.0428902322107
ACH-000263,0.559636587437
ACH-000264,-0.0914763054348
ACH-000265,0.0025711831048299996
ACH-000266,0.105860296389
ACH-000272,0.155354483533
ACH-000273,-0.00687751507718
ACH-000274,0.149724984402
ACH-000277,-0.0989586292127
ACH-000278,0.0589100497057
ACH-000279,-0.007191905576739999
ACH-000280,0.196884623594
ACH-000281,0.0725636076583
ACH-000288,0.13697560664
ACH-000291,0.19385878936700002
ACH-000293,0.272156940943
ACH-000294,0.220285905678
ACH-000295,0.26149302913899997
ACH-000296,0.254020458378
ACH-000302,0.0014895655418399997
ACH-000304,0.0351661260971
ACH-000307,-0.0031810940105799997
ACH-000308,-0.0944590372964
ACH-000310,-0.266544314487
ACH-000311,-0.016329717313299998
ACH-000312,0.0311614165513
ACH-000315,0.20323492764400003
ACH-000316,0.160569949568
ACH-000317,-0.100533863198
ACH-000318,0.0457878076322
ACH-000319,0.0231918165454
ACH-000320,-0.213956599469
ACH-000322,0.161954538209
ACH-000323,0.0606595963468
ACH-000324,0.105256078848
ACH-000329,0.0507819826559
ACH-000330,-0.0871455982697
ACH-000331,0.156160102005
ACH-000332,0.121664762622
ACH-000334,0.42648831380900004
ACH-000335,0.36048061003799997
ACH-000336,0.311893647509
ACH-000337,0.0514804381047
ACH-000339,0.132245894641
ACH-000341,0.457442179359
ACH-000348,0.0933775781157
ACH-000350,0.00708834677954
ACH-000352,-0.00158539797863
ACH-000356,0.0402272743205
ACH-000361,-0.106553297412
ACH-000362,0.0631082101073
ACH-000363,0.14799556931900001
ACH-000364,0.07397690236139999
ACH-000365,0.0045693859546
ACH-000366,0.12493735462300001
ACH-000368,0.156108768174
ACH-000374,-0.143023811088
ACH-000375,0.0825819753324
ACH-000376,0.11635029572000001
ACH-000381,0.24736162265500003
ACH-000383,0.0766231228886
ACH-000387,0.0302378621004
ACH-000389,0.012765261855899998
ACH-000390,0.11628320939799999
ACH-000393,0.125048838352
ACH-000395,0.21453720359499998
ACH-000397,0.191872786968
ACH-000401,0.245717202351
ACH-000402,-0.0212012834116
ACH-000403,0.028271405754400004
ACH-000404,0.404826456703
ACH-000406,0.061087722039900004
ACH-000407,-0.267163311898
ACH-000408,0.19908277498100002
ACH-000410,0.242303509408
ACH-000411,0.11571585890000001
ACH-000414,-0.028468963330599995
ACH-000415,0.108736646029
ACH-000416,0.211162813441
ACH-000420,0.309629040477
ACH-000421,0.0570967475416
ACH-000424,0.419215331592
ACH-000425,0.115601953836
ACH-000426,0.0521539252479
ACH-000427,0.181054221549
ACH-000433,0.11047328918600001
ACH-000436,0.0732000977338
ACH-000444,0.09822521458979999
ACH-000445,0.198432667751
ACH-000448,0.0348185242405
ACH-000450,-0.039088637543
ACH-000452,0.0094247349771
ACH-000454,0.117580119286
ACH-000458,0.026508007497900003
ACH-000459,-0.0249625584076
ACH-000460,-0.11101719525800001
ACH-000461,0.334143943849
ACH-000463,0.156040210862
ACH-000464,0.23834355384
ACH-000466,0.0375707503394
ACH-000467,0.0641323339185
ACH-000468,0.0208015515678
ACH-000469,0.0951430043454
ACH-000470,-0.119058671453
ACH-000471,0.0447228778096
ACH-000472,0.156945446786
ACH-000473,0.160364197364
ACH-000475,0.278780444932
ACH-000476,0.0448720608237
ACH-000477,-0.0527835069111
ACH-000480,0.276407952513
ACH-000481,0.161405875415
ACH-000483,0.07828750545060001
ACH-000484,0.17513494385000003
ACH-000485,0.14282867655
ACH-000486,-0.012287099737
ACH-000487,0.206381404113
ACH-000488,0.022271777352999997
ACH-000490,0.150868290363
ACH-000491,0.0736951062885
ACH-000495,0.06402539892180001
ACH-000496,-0.045609600703600005
ACH-000499,0.326271395634
ACH-000500,-0.021541153344400002
ACH-000502,0.0692155064516
ACH-000503,0.262053507519
ACH-000505,0.141477911275
ACH-000507,0.163514742248
ACH-000510,0.09917439212130001
ACH-000511,0.00142897465662
ACH-000512,0.06530488603319999
ACH-000516,0.0971265968554
ACH-000517,0.145184892551
ACH-000518,0.17215332547000003
ACH-000520,0.45064956197300005
ACH-000521,-0.21017156567
ACH-000522,0.0661218824974
ACH-000524,-0.222307381518
ACH-000527,0.120584785805
ACH-000528,0.07066798041460001
ACH-000537,-0.0287678265462
ACH-000541,-0.019047644282599998
ACH-000542,0.135833199789
ACH-000544,0.321176276778
ACH-000545,-0.0481131322357
ACH-000547,-0.108070138156
ACH-000548,-0.03981507339280001
ACH-000549,0.0834375247018
ACH-000550,0.11082295027599999
ACH-000552,0.127493875
ACH-000556,0.126183965796
ACH-000557,0.201405173065
ACH-000570,0.101882049219
ACH-000571,0.0655889686321
ACH-000573,0.0755826068372
ACH-000576,0.22154312297200002
ACH-000580,0.0277309049135
ACH-000584,0.0796095314587
ACH-000585,-0.0393510692479
ACH-000588,0.216589994946
ACH-000589,0.181074111537
ACH-000591,-0.128128026078
ACH-000593,0.04754393119250001
ACH-000600,0.121327248902
ACH-000601,0.0676398437354
ACH-000604,-0.20947439113299998
ACH-000605,-0.120283376631
ACH-000606,0.07976288681350001
ACH-000608,0.171692558576
ACH-000614,-0.11213018608200001
ACH-000616,0.164233270096
ACH-000618,0.182294040707
ACH-000619,0.227930079932
ACH-000620,0.0650463224355
ACH-000621,0.18776518077999999
ACH-000622,0.059232653220499996
ACH-000623,-0.0369378891343
ACH-000624,0.08429017622929999
ACH-000627,0.18247852495499997
ACH-000630,0.136619250398
ACH-000632,0.116008726743
ACH-000633,0.015145406757499999
ACH-000637,0.09443978744710001
ACH-000638,0.12105320063200001
ACH-000646,0.031530733513500005
ACH-000647,0.143763683172
ACH-000648,0.432863176013
ACH-000649,0.128823373696
ACH-000651,0.165882498844
ACH-000652,0.182609251823
ACH-000653,0.347638431051
ACH-000657,0.041778650677099995
ACH-000658,0.030107311502400005
ACH-000661,-0.173786872685
ACH-000662,-0.0865972892072
ACH-000663,0.035366359860199995
ACH-000665,-0.0635894347747
ACH-000671,0.06520607538819999
ACH-000673,0.0853492647591
ACH-000676,0.099199225652
ACH-000677,-0.025376421582900002
ACH-000681,0.00446765012787
ACH-000682,-0.0172681606316
ACH-000683,0.08690493964
ACH-000684,-0.0416669399948
ACH-000688,0.286017011815
ACH-000693,0.0404692789217
ACH-000694,0.076952953081
ACH-000695,0.332545455947
ACH-000696,0.0988548699852
ACH-000697,0.162008056246
ACH-000699,0.22380971417399997
ACH-000701,0.104732992131
ACH-000706,0.13803863746
ACH-000711,0.045207293735
ACH-000713,-0.074772406047
ACH-000714,0.271054040995
ACH-000718,0.0119217127051
ACH-000720,0.159534546757
ACH-000721,0.116746827233
ACH-000724,-0.0762245695411
ACH-000725,-0.0759521012485
ACH-000732,0.040956021456599996
ACH-000734,0.0373752373968
ACH-000735,0.145441500296
ACH-000736,0.0595413220665
ACH-000738,0.16373091977499998
ACH-000746,-0.0229939357493
ACH-000747,0.26174352236
ACH-000748,0.035404446487300005
ACH-000753,-0.134728240031
ACH-000756,0.22924672398200002
ACH-000757,0.168767126398
ACH-000758,0.0844615227565
ACH-000760,0.0464904598175
ACH-000763,0.0405286944723
ACH-000764,0.289236847896
ACH-000765,0.178063465284
ACH-000766,0.121123938509
ACH-000767,0.115743678508
ACH-000768,0.0956324626873
ACH-000769,0.274322133179
ACH-000770,0.113725727675
ACH-000771,0.0174174544147
ACH-000773,-0.10663059292999999
ACH-000776,0.10166015542000001
ACH-000777,-0.00241162748901
ACH-000778,0.0369259639099
ACH-000781,0.118282326787
ACH-000782,-0.072234379645
ACH-000783,-0.0244166176727
ACH-000784,0.09340036525699999
ACH-000785,0.012494459909899999
ACH-000787,0.041912321823
ACH-000788,0.11517306068199999
ACH-000791,0.0699223727094
ACH-000792,0.211661468677
ACH-000794,0.04753924244300001
ACH-000796,0.129116355641
ACH-000799,-0.09314264161960001
ACH-000800,0.07440846982169999
ACH-000802,0.08370738823969999
ACH-000804,0.121360172413
ACH-000805,0.00764026862731
ACH-000809,0.228035033463
ACH-000810,0.016142755134
ACH-000811,0.0995854411647
ACH-000817,0.106211548724
ACH-000819,0.156836363789
ACH-000820,0.15269722242
ACH-000821,0.21812024377300002
ACH-000822,0.198390271059
ACH-000823,0.207587415539
ACH-000824,0.0357614583059
ACH-000827,0.0249257897788
ACH-000829,0.054898604387400005
ACH-000831,0.28304432948
ACH-000832,0.036395113180199994
ACH-000833,0.19631766888500002
ACH-000834,0.0257777426742
ACH-000835,0.16992199475900002
ACH-000836,0.20384337945300002
ACH-000837,0.037560259542800005
ACH-000838,0.062478114343999996
ACH-000839,-0.06571431422
ACH-000840,0.239996064127
ACH-000841,-0.12135325986199999
ACH-000843,0.166030493914
ACH-000846,0.172314851054
ACH-000847,0.0205448407792
ACH-000848,0.0769692748558
ACH-000849,-0.030233381967099997
ACH-000851,0.12916857468
ACH-000855,0.226772166552
ACH-000856,0.203448379361
ACH-000858,0.152687091973
ACH-000859,0.252467202756
ACH-000861,0.11777241485300001
ACH-000862,0.1290705801
ACH-000865,0.0279624815258
ACH-000866,0.09821052937689999
ACH-000867,0.056852352893
ACH-000869,0.18854990589600001
ACH-000872,0.155550556787
ACH-000873,-0.320279267096
ACH-000876,-0.188081092965
ACH-000878,0.321074487068
ACH-000880,-0.0233916220268
ACH-000881,-0.010089605659200002
ACH-000882,0.008251139798850001
ACH-000884,0.0693694770988
ACH-000885,-0.0238522871638
ACH-000887,0.11615846988299999
ACH-000888,0.103611612553
ACH-000889,-0.06964766518780001
ACH-000890,0.199876544343
ACH-000896,0.15285620219499998
ACH-000898,0.328933815219
ACH-000900,0.188306202054
ACH-000901,0.151783283003
ACH-000905,0.026194290518400002
ACH-000906,0.150261822632
ACH-000907,-0.05912925820519999
ACH-000910,-0.0639646775014
ACH-000911,0.106574117906
ACH-000912,0.176362333077
ACH-000913,-0.0327017475418
ACH-000915,0.064823059425
ACH-000916,0.020297758835200002
ACH-000917,0.19235698067499998
ACH-000921,0.0349760498297
ACH-000924,-0.022915160962099997
ACH-000926,0.213359696451
ACH-000928,0.18779229611900003
ACH-000929,0.25000459521699997
ACH-000932,0.132034075784
ACH-000935,0.019220328979
ACH-000936,0.160338835624
ACH-000937,0.106102262136
ACH-000938,0.042040574649
ACH-000939,0.0352239354538
ACH-000941,0.127268775121
ACH-000943,0.145585942508
ACH-000946,0.128939711362
ACH-000947,-0.05243751333880001
ACH-000948,0.12176758363399999
ACH-000950,-0.0711153256722
ACH-000953,0.116460320323
ACH-000957,-0.15157181788
ACH-000958,0.160019281122
ACH-000960,0.0890983109247
ACH-000963,-0.0251952053987
ACH-000968,-0.08505647362400001
ACH-000969,0.146660986007
ACH-000973,0.132983262289
ACH-000974,0.054382614387999996
ACH-000975,-0.0656297351274
ACH-000976,0.222275501107
ACH-000978,0.143599580902
ACH-000980,0.10260258803
ACH-000984,0.07617884789689999
ACH-000986,0.0478537925245
ACH-000988,-0.030182720863
ACH-000993,0.253951660614
ACH-000994,0.0794935077776
ACH-000996,0.17194169598499998
ACH-001001,0.0791653407888
ACH-001020,-0.069342914565
ACH-001028,0.22008402795499998
ACH-001031,0.710709702567
ACH-001038,0.048051834005500005
ACH-001048,0.165236142284
ACH-001050,0.09798625754769999
ACH-001053,0.14333896722699999
ACH-001054,-0.101718319243
ACH-001061,0.0893510998666
ACH-001067,0.07183734500649999
ACH-001075,-0.114257259741
ACH-001096,-0.229492639239
ACH-001128,0.0325318284264
ACH-001134,0.03758694161019999
ACH-001151,0.00703178680403
ACH-001163,0.19664830982
ACH-001164,0.08961905603739999
ACH-001173,0.121577746295
ACH-001183,-0.030453407584599995
ACH-001184,-0.030447670728599996
ACH-001190,0.110808044737
ACH-001192,0.009943486207780001
ACH-001193,-0.266585024195
ACH-001196,0.127427458912
ACH-001197,-0.059650395609099995
ACH-001205,0.16182765752
ACH-001211,0.220461960794
ACH-001212,0.103698852589
ACH-001228,0.158513128103
ACH-001232,0.159427642397
ACH-001239,0.180550520441
ACH-001274,0.129067115843
ACH-001275,-0.045507727588300004
ACH-001277,0.050668397005400004
ACH-001278,0.0145470960328
ACH-001280,0.0522548134035
ACH-001283,0.157986750669
ACH-001289,0.153272180987
ACH-001295,0.0260631653157
ACH-001300,0.0822671370103
ACH-001301,0.166471324462
ACH-001302,0.132609304247
ACH-001303,-0.0375855661026
ACH-001306,0.10207875072999999
ACH-001318,-0.0403292719379
ACH-001322,0.0678987351856
ACH-001328,0.13092519599000002
ACH-001332,0.106932159089
ACH-001333,-0.05597000952930001
ACH-001336,0.08527467943150001
ACH-001340,-0.109710687645
ACH-001346,0.10790743525
ACH-001353,0.08583750128900001
ACH-001354,0.49056609763899994
ACH-001367,0.30308023927
ACH-001368,0.06944239704810001
ACH-001374,-0.13990625499099998
ACH-001375,0.08409443388080001
ACH-001377,0.07501791231
ACH-001380,0.137544947061
ACH-001391,0.185346890224
ACH-001407,0.163049272448
ACH-001408,0.0294097301826
ACH-001413,0.231011008877
ACH-001430,0.185165438746
ACH-001431,0.163327557234
ACH-001450,0.061925328448800006
ACH-001496,0.167278183051
ACH-001500,0.0761742615172
ACH-001521,0.393142193446
ACH-001523,0.07431988027030001
ACH-001532,-0.00733555797754
ACH-001536,0.0743054648445
ACH-001550,-0.0300441318357
ACH-001552,0.12359342005400001
ACH-001554,-0.00863637196785
ACH-001645,-0.06612287722030001
ACH-001654,0.06304330661600001
ACH-001715,-0.115857572073
ACH-001735,0.20438388504500002
ACH-001736,0.21239959759799998
ACH-001737,0.281758213078
ACH-001740,0.017622284436000002
ACH-001745,0.0396216278951
ACH-001750,0.171680909148
ACH-001765,0.09434307121430001
ACH-001956,0.0585219645044
ACH-001957,-0.0645692251045
