,GLT8D1 (55830)
ACH-000004,-0.32045716213500003
ACH-000007,-0.35193981576399996
ACH-000009,-0.19505332093699998
ACH-000011,-0.196514133398
ACH-000012,-0.40990526892499995
ACH-000013,-0.140355330093
ACH-000014,-0.314853370619
ACH-000015,-0.259597595553
ACH-000017,-0.129294323005
ACH-000018,-0.028460013875599998
ACH-000019,-0.34425709901600005
ACH-000021,-0.243240512914
ACH-000022,0.0275071516751
ACH-000025,-0.10649160472899999
ACH-000028,-0.327937628242
ACH-000030,-0.140721397964
ACH-000035,-0.0648287939566
ACH-000036,-0.16862874009
ACH-000037,0.0237371950878
ACH-000039,-0.315322182469
ACH-000040,-0.178370823539
ACH-000041,-0.09203902326230001
ACH-000042,-0.384418132976
ACH-000045,-0.050670542412199995
ACH-000047,-0.306336731605
ACH-000052,-0.0921967355102
ACH-000053,-0.294659431563
ACH-000054,-0.157205495867
ACH-000055,-0.264129261684
ACH-000060,-0.29569417902399997
ACH-000067,-0.189102706221
ACH-000070,-0.155821072264
ACH-000075,-0.0906965410095
ACH-000078,-0.236773389973
ACH-000082,-0.15373543
ACH-000085,-0.45150061243199996
ACH-000086,-0.15600245460599999
ACH-000087,-0.37393121827
ACH-000092,-0.26955445799899996
ACH-000095,-0.16985175931899998
ACH-000097,-0.146572225637
ACH-000098,-0.251741635411
ACH-000099,-0.18095707431299998
ACH-000108,-0.237281775501
ACH-000113,-0.21412420693700002
ACH-000115,-0.040340724559
ACH-000116,-0.182412957467
ACH-000118,-0.377138361506
ACH-000120,-0.16729517196799998
ACH-000123,-0.185166107394
ACH-000127,-0.237072714644
ACH-000128,-0.252242780068
ACH-000132,-0.08313224983260001
ACH-000133,-0.214649831756
ACH-000137,-0.145898304255
ACH-000138,-0.301167165892
ACH-000142,-0.04798401879380001
ACH-000143,-0.11164210628900001
ACH-000146,-0.221994167223
ACH-000148,2.8550876086999996e-05
ACH-000150,-0.5219273601659999
ACH-000152,-0.11545388093699999
ACH-000153,-0.048849212925199996
ACH-000159,-0.150582576518
ACH-000160,-0.263295267865
ACH-000163,-0.29381593377
ACH-000167,-0.425365289409
ACH-000168,-0.215510879786
ACH-000169,-0.230786636872
ACH-000178,-0.0737966535128
ACH-000182,-0.12320602754799999
ACH-000183,-0.0136683877819
ACH-000188,-0.11041020824999999
ACH-000189,-0.344194747161
ACH-000190,-0.155175360219
ACH-000198,0.010656193565200001
ACH-000204,-0.07469720298089999
ACH-000206,-0.0032182379256799998
ACH-000207,-0.40679042360600004
ACH-000211,-0.281406219653
ACH-000215,-0.135487458525
ACH-000221,-0.05858253616069999
ACH-000222,0.0334535661704
ACH-000223,-0.20494712613699997
ACH-000226,0.0458179522209
ACH-000227,-0.44633511360100003
ACH-000228,-0.162859635532
ACH-000231,-0.18930581572
ACH-000232,-0.138126047871
ACH-000233,-0.238562077901
ACH-000234,-0.23804172752900002
ACH-000235,-0.182287010403
ACH-000237,-0.288389598992
ACH-000238,-0.330185671947
ACH-000243,-0.261085594645
ACH-000244,-0.29183635079
ACH-000246,-0.117407590138
ACH-000248,-0.0780707138788
ACH-000250,-0.05528746755530001
ACH-000251,-0.169441122336
ACH-000253,-0.11952017891899999
ACH-000255,-0.138595263887
ACH-000256,-0.319573634804
ACH-000257,0.021699805484799998
ACH-000258,0.035568627429199993
ACH-000259,-0.254286511714
ACH-000260,-0.269151213341
ACH-000261,-0.237136816843
ACH-000262,-0.23435286739999997
ACH-000263,-0.35828724422700003
ACH-000264,-0.306384399674
ACH-000265,-0.350288415211
ACH-000266,-0.272952380753
ACH-000272,-0.10914228155099999
ACH-000273,-0.0449861147176
ACH-000274,-0.20691832489
ACH-000277,-0.123292096359
ACH-000278,-0.18422450710000002
ACH-000279,-0.08112252838930001
ACH-000280,-0.299058425407
ACH-000281,-0.194759305453
ACH-000288,-0.0346659613357
ACH-000291,-0.217105059175
ACH-000293,-0.33937328671899997
ACH-000294,-0.0607722920018
ACH-000295,-0.416124528194
ACH-000296,-0.231784163252
ACH-000302,-0.240225821065
ACH-000304,-0.16802008086800002
ACH-000307,-0.170743949714
ACH-000308,-0.194325997867
ACH-000310,-0.342036567525
ACH-000311,-0.189097189012
ACH-000312,-0.222975144969
ACH-000315,-0.055973423903900005
ACH-000316,-0.168126606549
ACH-000317,-0.041364225756599995
ACH-000318,-0.0609310648259
ACH-000319,-0.257171223149
ACH-000320,-0.365482953454
ACH-000322,-0.411034030499
ACH-000323,-0.11101687053300001
ACH-000324,-0.11526388181
ACH-000329,-0.12436989373299999
ACH-000330,-0.244980084971
ACH-000331,-0.0753074665472
ACH-000332,-0.285720827063
ACH-000334,0.30220096452
ACH-000335,-0.19769699180999997
ACH-000336,-0.294324541529
ACH-000337,-0.153414156971
ACH-000339,-0.224825206118
ACH-000341,-0.0958831916175
ACH-000348,-0.11056238815899999
ACH-000350,-0.33188100832600004
ACH-000352,-0.15474028479399998
ACH-000356,-0.272048503522
ACH-000361,-0.045483253112300004
ACH-000362,-0.294767033694
ACH-000363,-0.09168077260530001
ACH-000364,-0.294292205514
ACH-000365,-0.107282975321
ACH-000366,-0.17909387748
ACH-000368,-0.142389008346
ACH-000374,-0.306889289298
ACH-000375,0.0391565309576
ACH-000376,-0.251021261824
ACH-000381,-0.407301795215
ACH-000383,-0.25498857607500003
ACH-000387,-0.395144230036
ACH-000389,-0.171008988153
ACH-000390,-0.31054566589
ACH-000393,-0.19507315627500002
ACH-000395,-0.50658705182
ACH-000397,-0.372336776779
ACH-000401,-0.0599762856839
ACH-000402,-0.236416018537
