,OSBP2 (23762)
ACH-000512,-0.0591234466084
ACH-000516,-0.183309313682
ACH-000517,-0.0315125900242
ACH-000518,-0.0833150404368
ACH-000520,0.15216492295700002
ACH-000521,0.225448467294
ACH-000522,0.171148412899
ACH-000524,0.13354983118799998
ACH-000527,-0.0344694570676
ACH-000528,-0.112578703117
ACH-000537,0.120753498126
ACH-000541,0.154357445544
ACH-000542,-0.028777205963800002
ACH-000544,0.080450736257
ACH-000545,0.120680895756
ACH-000547,-0.0827522861798
ACH-000548,0.00720623230834
ACH-000549,0.0638501508557
ACH-000550,-0.047921949670699994
ACH-000552,-0.33809211671899997
ACH-000556,0.006969100892770001
ACH-000557,-0.0091537671045
ACH-000570,-0.053461996692900006
ACH-000571,-0.11938849232999998
ACH-000573,-0.111672989754
ACH-000576,-0.00820583415358
ACH-000580,-0.07945110235530001
ACH-000584,0.04076687649
ACH-000585,0.301451915269
ACH-000588,-0.22828739992199998
ACH-000589,0.0312210281327
ACH-000591,-0.15148212544
ACH-000593,0.043291046763500006
ACH-000600,0.262390992062
ACH-000601,0.023179776855700003
ACH-000604,-0.114130216827
ACH-000605,-0.117558547657
ACH-000606,0.020380136616900003
ACH-000608,-0.07532673708
ACH-000614,-0.120877798631
ACH-000616,-0.063895185863
ACH-000618,-0.153842875994
ACH-000619,-0.0184170674289
ACH-000620,0.00352242083392
ACH-000621,-0.0125271747469
ACH-000622,-0.107201062283
ACH-000623,-0.0855537448313
ACH-000624,0.0397374263217
ACH-000627,0.08423026669639999
ACH-000630,-0.0364480750843
ACH-000632,-0.0228278581205
ACH-000633,-0.138297497018
ACH-000637,0.0017306732311700003
ACH-000638,-0.0467029579098
ACH-000646,0.0396155101414
ACH-000647,-0.088151931774
ACH-000648,0.188429426946
ACH-000649,0.0866387573125
ACH-000651,-0.21749079749400002
ACH-000652,0.183813215053
ACH-000653,0.0267313827419
ACH-000657,-0.0156977754572
ACH-000658,0.0550841278574
ACH-000661,0.10490538054700001
ACH-000662,-0.029074738899300002
ACH-000663,0.00617864990908
ACH-000665,-0.217035525219
ACH-000671,0.0358428145291
ACH-000673,-0.139048941783
ACH-000676,-0.06031819661500001
ACH-000677,0.08767817424180001
ACH-000681,0.12483404765799999
ACH-000682,-0.11488078742699999
ACH-000683,0.0754035702679
ACH-000684,0.18964007587099999
ACH-000688,-0.0641419008905
ACH-000693,-0.09244413850910001
ACH-000694,-0.0369264068715
ACH-000695,-0.08080791713499999
ACH-000696,0.024691698763099998
ACH-000697,-0.158055877603
ACH-000699,-0.0202273996653
ACH-000701,-0.0290800982376
ACH-000706,-0.11008273875999998
ACH-000711,-0.106128111698
ACH-000713,-0.121417383258
ACH-000714,-0.238460508668
ACH-000718,0.248400671336
ACH-000720,-0.06908412670280001
ACH-000721,0.00499260311675
ACH-000724,-0.133963337181
ACH-000725,-0.08470305638669999
ACH-000732,-0.232372794578
ACH-000734,0.063713221973
ACH-000735,-0.0117841924168
ACH-000736,-0.015048169232299999
ACH-000738,-0.0297980170523
ACH-000746,0.0795396083336
ACH-000747,-0.0832156199354
ACH-000748,-0.0639583511763
ACH-000753,-0.0159959345803
ACH-000756,-0.140929651825
ACH-000757,-0.021202397523
ACH-000758,-0.16709145601199998
ACH-000760,-0.019409117482599998
ACH-000763,-0.170023650079
ACH-000764,-0.0470229089872
ACH-000765,-0.016430373558399998
ACH-000766,0.0415330229536
ACH-000767,-0.24091473094000002
ACH-000768,-0.027641655528799998
ACH-000769,0.018219086875799997
ACH-000770,-0.0320706949396
ACH-000771,-0.10353914996500001
ACH-000773,-0.0107021994962
ACH-000776,-0.19765378364100003
ACH-000777,-0.007095998521560001
ACH-000778,-0.134324286324
ACH-000781,-0.13969557002900002
ACH-000782,-0.154334175548
ACH-000783,0.0160385594683
ACH-000784,-0.22435385318599999
ACH-000785,0.144306334285
ACH-000787,0.211115760141
ACH-000788,-0.0040856602384699995
ACH-000791,-0.11618345155
ACH-000792,0.0464381212131
ACH-000794,-0.00341078860467
ACH-000796,0.0808135418099
ACH-000799,0.08734764478280001
ACH-000800,-0.175203166216
ACH-000802,-0.013805462745100002
ACH-000804,0.366388547584
ACH-000805,0.104477894814
ACH-000809,-0.0394474366579
ACH-000810,-0.163674464113
ACH-000811,0.05560501501640001
ACH-000817,-0.295033887524
ACH-000819,-0.218669846735
ACH-000820,-0.175665790715
ACH-000821,0.0232514225061
ACH-000822,0.0372106213647
ACH-000823,-0.0756723089619
ACH-000824,0.0920869431309
ACH-000827,0.07399405170739999
ACH-000829,-0.035276334469699994
ACH-000831,-0.181732930854
ACH-000832,0.115343623334
ACH-000833,-0.327712109299
ACH-000834,0.0692460933191
ACH-000835,-0.128654726013
ACH-000836,-0.06452608658959999
ACH-000837,0.05275629629319999
ACH-000838,0.0116589816013
ACH-000839,-0.25790915224399996
ACH-000840,-0.133184764563
ACH-000841,-0.008047627263869999
ACH-000843,-0.20654696097300002
ACH-000846,-0.0299473897848
ACH-000847,0.16818607547699999
ACH-000848,0.0202590809843
ACH-000849,0.006160201117850001
ACH-000851,0.160838841023
ACH-000855,-0.25030097399900003
ACH-000856,0.134043457676
ACH-000858,-0.103916887649
ACH-000859,-0.15550433829500002
ACH-000861,0.118157360396
ACH-000862,-0.0597975160169
ACH-000865,-0.08708591060189999
ACH-000866,-0.0456305863751
ACH-000867,-0.0837374602036
ACH-000869,-0.12979462347
ACH-000872,-0.174249802717
ACH-000873,-0.271260382459
ACH-000876,-0.057924964858800006
ACH-000878,0.03912650620059999
ACH-000880,-0.12272697582999999
ACH-000881,-0.0162155408898
ACH-000882,0.0385693006278
ACH-000884,-0.122746326398
ACH-000885,-0.039259528641
ACH-000887,0.0466714777295
ACH-000888,0.0726334645088
ACH-000889,-0.0339899538498
ACH-000890,-0.355516995507
ACH-000896,-0.08872700993930001
ACH-000898,-0.162638311106
ACH-000900,-0.041872509985
ACH-000901,0.0879468842547
ACH-000905,0.110030943756
ACH-000906,0.0200227326278
ACH-000907,0.137051582722
ACH-000910,-0.064051874195
ACH-000911,0.004780846605510001
ACH-000912,0.012167587058899998
ACH-000913,0.08215291780439998
ACH-000915,0.0410008148029
ACH-000916,0.31727902166099997
ACH-000917,-0.08719591081689998
ACH-000921,0.0876300859657
ACH-000924,-0.121361436971
ACH-000926,-0.053707152204099995
ACH-000928,-0.07729683483739999
ACH-000929,-0.100972703215
ACH-000932,0.044110252207
ACH-000935,0.194216776269
ACH-000936,-0.143474469931
ACH-000937,-0.08815321257190001
ACH-000938,0.00926213444488
ACH-000939,-0.20463402825399998
ACH-000941,-0.0803019635075
ACH-000943,-0.0623814630037
ACH-000946,-0.168182996794
ACH-000947,-0.019445625439
ACH-000948,-0.0729544078054
ACH-000950,-0.106192653947
ACH-000953,-0.042626191950599995
ACH-000957,-0.058367920232800005
ACH-000958,-0.0176482094805
ACH-000960,0.0576181210382
ACH-000963,0.136997897794
ACH-000968,0.123974302877
ACH-000969,0.043643132558300005
ACH-000973,0.07084297365969999
ACH-000974,-0.176847540832
ACH-000975,-0.07824344918210001
ACH-000976,-0.0171657462692
ACH-000978,-0.0591017405399
ACH-000980,-0.0159005429954
ACH-000984,0.0881593549176
ACH-000986,-0.09923883240689998
ACH-000988,-0.030450503988299998
ACH-000993,0.148942956722
ACH-000994,0.109829108853
ACH-000996,-0.233436460425
ACH-001001,-0.149887174617
ACH-001020,-0.171360697964
ACH-001028,-0.044266084603
ACH-001031,0.0413672782324
ACH-001038,-0.030601908848599996
ACH-001048,0.030561682878099995
ACH-001050,-0.0199142586932
ACH-001053,-0.0384263398749
ACH-001054,0.00728759620962
ACH-001061,0.028456622399900003
ACH-001067,0.0438130970189
ACH-001075,-0.0334559304069
ACH-001096,0.00633071162155
ACH-001128,-0.210878529133
ACH-001134,-0.0772711032592
ACH-001151,-0.0842607890497
ACH-001163,-0.12033872572899999
ACH-001164,0.223412899204
ACH-001173,-0.023311300191700003
ACH-001183,-0.0981723846696
ACH-001184,0.183740529738
ACH-001190,0.043192783735
ACH-001192,-0.143934001847
ACH-001193,-0.22679660528099999
ACH-001196,-0.023949782875999998
ACH-001197,0.131054538182
ACH-001205,0.0122876258414
ACH-001211,0.165792461179
ACH-001212,0.124982677448
ACH-001228,-0.17575652018899998
ACH-001232,-0.0392546313729
ACH-001239,-0.12797423455999998
ACH-001274,-0.147230099138
ACH-001275,0.0644991386466
ACH-001277,-0.10341490430099999
ACH-001278,0.050324579878
ACH-001280,-0.17146204795000003
ACH-001283,0.0235970321946
ACH-001289,-0.133905099857
ACH-001295,0.024548900254900002
ACH-001300,0.110504991863
ACH-001301,0.0877147664783
ACH-001302,-0.273359670379
ACH-001303,0.17296603536400001
ACH-001306,-0.020512568377799998
ACH-001318,-0.0311657353076
ACH-001322,-0.18038249912
ACH-001328,0.015253073261799999
ACH-001332,-0.262896451772
ACH-001333,0.044195289654400005
ACH-001336,-0.07823800344960001
ACH-001340,-0.0608094234607
ACH-001346,-0.08508559187419999
ACH-001353,0.0179225542148
ACH-001354,0.173163339047
ACH-001367,0.0211818839705
ACH-001368,-0.142415915875
ACH-001374,-0.135964760304
ACH-001375,0.04507457143569999
ACH-001377,0.0558968686885
ACH-001380,0.188385807981
ACH-001391,0.0266905583925
ACH-001407,-0.09815192906410002
ACH-001408,-0.107320326676
ACH-001413,-0.017921069193799998
ACH-001430,-0.118060932786
ACH-001431,-0.196143633169
ACH-001450,-0.254533508178
ACH-001496,-0.051348471723499996
ACH-001500,-0.098820693773
ACH-001521,-0.409244752109
ACH-001523,0.111609088402
ACH-001532,-0.0239271624168
ACH-001536,-0.0599426966747
ACH-001550,0.00795745294504
ACH-001552,0.082890048303
ACH-001554,-0.0211206004788
ACH-001645,-0.20548140534200002
ACH-001654,-0.109942300036
ACH-001715,0.00527595333038
ACH-001735,-0.0938864025066
ACH-001736,-0.021991169695900002
ACH-001737,0.364757429997
ACH-001740,-0.10284415648800001
ACH-001745,-0.00255541396015
ACH-001750,0.11324806238
ACH-001765,-0.0303794129537
ACH-001956,-0.0018677877037300001
ACH-001957,0.011527563644099998
