,MBD4 (8930)
ACH-000004,-0.163759553993
ACH-000007,-0.245170245379
ACH-000009,-0.239783746542
ACH-000011,-0.08967375781369999
ACH-000012,-0.146845887601
ACH-000013,-0.227873868924
ACH-000014,-0.29610238679900003
ACH-000015,-0.19307560400600002
ACH-000017,-0.123275986601
ACH-000018,-0.312309310422
ACH-000019,-0.227396260799
ACH-000021,-0.19376205226
ACH-000022,-0.236214974714
ACH-000025,-0.0947537676032
ACH-000028,-0.342326818823
ACH-000030,-0.197905015202
ACH-000035,-0.272095548151
ACH-000036,-0.195395617338
ACH-000037,0.057244735235199996
ACH-000039,-0.19329084971500002
ACH-000040,-0.34083643233000005
ACH-000041,-0.363641891781
ACH-000042,-0.226960597755
ACH-000045,-0.5139093167140001
ACH-000047,-0.27836900315900004
ACH-000052,-0.106474835198
ACH-000053,-0.08562388177750001
ACH-000054,-0.18622977510400002
ACH-000055,-0.07042855266480001
ACH-000060,-0.385910181373
ACH-000067,-0.18808204718
ACH-000070,-0.023537289680000004
ACH-000075,-0.331680201984
ACH-000078,-0.11890415812999999
ACH-000082,-0.180090522557
ACH-000085,-0.25578135741999997
ACH-000086,-0.20603043808899998
ACH-000087,-0.142884144419
ACH-000092,-0.367281047557
ACH-000095,-0.230923145482
ACH-000097,-0.272509399432
ACH-000098,-0.179979397306
ACH-000099,-0.160371141144
ACH-000108,-0.330479765289
ACH-000113,-0.235635005279
ACH-000115,-0.350960629084
ACH-000116,-0.111648078496
ACH-000118,-0.216022447617
ACH-000120,-0.0889155171168
ACH-000123,-0.155743119894
ACH-000127,-0.14097398241800002
ACH-000128,-0.258195770515
ACH-000132,-0.202592701791
ACH-000133,-0.316757882418
ACH-000137,-0.522719016874
ACH-000138,-0.34481358341300006
ACH-000142,-0.281856105376
ACH-000143,-0.292264395271
ACH-000146,-0.0619764698786
ACH-000148,-0.23233034662799998
ACH-000150,-0.250086597337
ACH-000152,-0.32622499179000003
ACH-000153,-0.166301896644
ACH-000159,-0.328758937275
ACH-000160,-0.0668049132651
ACH-000163,-0.165745745892
ACH-000167,0.290856423257
ACH-000168,-0.282071304329
ACH-000169,-0.35647462141
ACH-000178,-0.27643755569600004
ACH-000182,-0.144169251878
ACH-000183,-0.37769538628700006
ACH-000188,-0.294120905055
ACH-000189,-0.19873988754799998
ACH-000190,0.148876967061
ACH-000198,-0.24333528861099998
ACH-000204,-0.401565339934
ACH-000206,-0.31389114431
ACH-000207,-0.161454628005
ACH-000211,-0.35472745777500003
ACH-000215,-0.0879715068025
ACH-000221,-0.18727348255800003
ACH-000222,-0.41299903376100006
ACH-000223,-0.282725093071
ACH-000226,-0.288326754153
ACH-000227,-0.319170919322
ACH-000228,-0.358603876968
ACH-000231,-0.264423066295
ACH-000232,-0.238220352728
ACH-000233,-0.221459619832
ACH-000234,-0.13054071838300002
ACH-000235,-0.263763471019
ACH-000237,-0.22433690207600002
ACH-000238,-0.0850069003389
ACH-000243,-0.19798446381999998
ACH-000244,-0.312268567551
ACH-000246,-0.11327644721100001
ACH-000248,-0.161034416968
ACH-000250,-0.297456739118
ACH-000251,-0.348008010973
ACH-000253,-0.29157994533799997
ACH-000255,-0.31092002962299997
ACH-000256,-0.144139167468
ACH-000257,-0.22897733289
ACH-000258,-0.324599997541
ACH-000259,-0.1842482501
ACH-000260,-0.215297239287
ACH-000261,-0.30623853656800004
ACH-000262,-0.295897056687
ACH-000263,-0.23655354085299998
ACH-000264,-0.379186066536
ACH-000265,-0.143376162575
ACH-000266,-0.20200097056699998
ACH-000272,-0.176975547337
ACH-000273,-0.16838570624000002
ACH-000274,-0.33173951170899996
ACH-000277,-0.303053486917
ACH-000278,-0.186355904939
ACH-000279,-0.18405360679699997
ACH-000280,-0.41736336702
ACH-000281,-0.13733225371
ACH-000288,-0.259013973612
ACH-000291,-0.237723387566
ACH-000293,-0.159346255739
ACH-000294,-0.258447990696
ACH-000295,-0.10196804199899999
ACH-000296,-0.236287878576
ACH-000302,-0.254595364876
ACH-000304,-0.18100517124899998
ACH-000307,-0.0858770774433
ACH-000308,-0.26165538486400003
ACH-000310,-0.19595757759100002
ACH-000311,-0.314207989473
ACH-000312,-0.232448078738
ACH-000315,-0.116850669265
ACH-000316,-0.24458100316999998
ACH-000317,-0.217701498515
ACH-000318,-0.14341711850299999
ACH-000319,-0.273272964877
ACH-000320,-0.158939561113
ACH-000322,-0.13181387546599999
ACH-000323,-0.482310576989
ACH-000324,-0.237648235033
ACH-000329,-0.222410564892
ACH-000330,-0.249426272375
ACH-000331,-0.288161722029
ACH-000332,-0.209238671934
ACH-000334,0.0226153106298
ACH-000335,-0.265700896601
ACH-000336,-0.484440485999
ACH-000337,-0.37989603828900004
ACH-000339,-0.32449225113
ACH-000341,-0.39944191963799996
ACH-000348,-0.182612514544
ACH-000350,-0.25362997584
ACH-000352,-0.284720223182
ACH-000356,-0.195297736148
ACH-000361,-0.492725681301
ACH-000362,-0.3091003581
ACH-000363,-0.266163565893
ACH-000364,-0.16770766841600002
ACH-000365,-0.19295722680500002
ACH-000366,-0.214538164774
ACH-000368,-0.044862513427400004
ACH-000374,-0.062170760624
ACH-000375,-0.208452038569
ACH-000376,-0.29794765282900004
ACH-000381,-0.21100581594099999
ACH-000383,-0.37682131458000007
ACH-000387,-0.207253787579
ACH-000389,-0.167607997487
ACH-000390,-0.22117462196600002
ACH-000393,-0.34200832996299996
ACH-000395,-0.38144252241300003
ACH-000397,-0.194996721387
ACH-000401,-0.141263300619
ACH-000402,-0.430950592753
ACH-000403,-0.17801548422000002
ACH-000404,-0.19547434431299998
ACH-000406,-0.117784016283
ACH-000407,-0.36861041200000005
ACH-000408,-0.27952423994000003
ACH-000410,-0.140401843418
ACH-000411,-0.30201718164
ACH-000414,-0.118018264806
ACH-000415,-0.147301287424
ACH-000416,-0.26785019712200003
ACH-000420,-0.198612826355
ACH-000421,-0.18845151073199998
