,DAB2IP (153090)
ACH-000004,0.012644775567299999
ACH-000007,0.572460227753
ACH-000009,0.528215483586
ACH-000011,0.460371147296
ACH-000012,0.270381130707
ACH-000013,0.28590890871
ACH-000014,0.662626433117
ACH-000015,0.282789467738
ACH-000017,0.523377975088
ACH-000018,0.41887141644599996
ACH-000019,0.252548055221
ACH-000021,0.330690864544
ACH-000022,0.200441481738
ACH-000025,0.359374400695
ACH-000028,0.40438908435099996
ACH-000030,0.34032176056599994
ACH-000035,0.38154525115800003
ACH-000036,0.28584686281800004
ACH-000037,0.197367759626
ACH-000039,0.614530181335
ACH-000040,0.307683823662
ACH-000041,0.359522580964
ACH-000042,0.452727908058
ACH-000045,0.33928008216300004
ACH-000047,0.43533562878300003
ACH-000052,0.350339713899
ACH-000053,0.212802240131
ACH-000054,0.319325751343
ACH-000055,0.269574960082
ACH-000060,0.446793012421
ACH-000067,0.359244630608
ACH-000070,0.0715668415705
ACH-000075,0.465774021021
ACH-000078,0.36539124266199996
ACH-000082,0.311867663448
ACH-000085,0.301368297287
ACH-000086,0.255366353979
ACH-000087,0.37955012638
ACH-000092,0.388939320639
ACH-000095,0.34544531856
ACH-000097,0.33993917446099997
ACH-000098,0.425924855577
ACH-000099,0.553767629972
ACH-000108,0.471414890028
ACH-000113,0.19960272463
ACH-000115,0.300692004613
ACH-000116,0.41588396239500003
ACH-000118,0.460212345469
ACH-000120,0.612926371091
ACH-000123,0.385694059683
ACH-000127,0.354190038272
ACH-000128,0.381742872015
ACH-000132,0.402078241569
ACH-000133,0.282483184072
ACH-000137,0.300882230909
ACH-000138,0.236562200454
ACH-000142,0.462773966579
ACH-000143,0.575664879833
ACH-000146,0.21461745197
ACH-000148,0.353714014587
ACH-000150,0.44883766194200003
ACH-000152,0.26282989318100003
ACH-000153,0.512252190692
ACH-000159,0.310239904781
ACH-000160,0.19640763053399998
ACH-000163,0.35655501087499997
ACH-000167,0.229713213684
ACH-000168,0.420306570223
ACH-000169,0.319365051785
ACH-000178,0.242912785254
ACH-000182,0.458631412033
ACH-000183,0.198819168381
ACH-000188,0.287774478052
ACH-000189,0.18427759209199998
ACH-000190,0.517259179265
