,ITGA9 (3680)
ACH-000004,-0.326826122352
ACH-000007,-0.21243371799199998
ACH-000009,-0.458972322437
ACH-000011,-0.34566097168300003
ACH-000012,-0.271564595036
ACH-000013,-0.318799792486
ACH-000014,-0.14340083705099999
ACH-000015,-0.355337346097
ACH-000017,-0.0667388201035
ACH-000018,-0.534659101748
ACH-000019,-0.0688046759285
ACH-000021,-0.263728281728
ACH-000022,-0.15082177858100002
ACH-000025,-0.363383967278
ACH-000028,-0.21247913398600002
ACH-000030,-0.250829989819
ACH-000035,-0.328881342276
ACH-000036,-0.39432409854500006
ACH-000037,-0.17948659364100003
ACH-000039,-0.435674385929
ACH-000040,-0.25444335371800003
ACH-000041,-0.423678371972
ACH-000042,-0.528796134574
ACH-000045,-0.163187532745
ACH-000047,-0.246432644497
ACH-000052,-0.359095297685
ACH-000053,-0.33316294657699996
ACH-000054,-0.417932443461
ACH-000055,-0.21112422421100002
ACH-000060,-0.391251054543
ACH-000067,-0.36781140284
ACH-000070,-0.323847146772
ACH-000075,-0.502659050309
ACH-000078,-0.507668106523
ACH-000082,-0.162464776237
ACH-000085,-0.10752337212600001
ACH-000086,-0.0501687995104
ACH-000087,-0.42150997816299995
ACH-000092,-0.265886741434
ACH-000095,-0.37647144338
ACH-000097,-0.275725636285
ACH-000098,-0.42640407180100004
ACH-000099,-0.282864295213
ACH-000108,-0.276916160166
ACH-000113,-0.21091112459000003
ACH-000115,-0.40196337989
ACH-000116,-0.15102339835200002
ACH-000118,-0.175195861629
ACH-000120,-0.181982162229
ACH-000123,-0.256673045291
ACH-000127,-0.24666375974500002
ACH-000128,-0.496416717151
ACH-000132,-0.144746885258
ACH-000133,-0.43782616176000005
ACH-000137,-0.448358004154
ACH-000138,-0.206779446205
ACH-000142,-0.5127583455070001
ACH-000143,-0.324186381152
ACH-000146,-0.46078361578
ACH-000148,-0.284663139926
ACH-000150,-0.45424903651199994
ACH-000152,-0.384098094777
ACH-000153,0.047886696106400006
ACH-000159,-0.21034804704399998
ACH-000160,-0.42641904803999997
ACH-000163,-0.287316955797
ACH-000167,0.132968843883
ACH-000168,-0.167119580372
ACH-000169,-0.356166449024
ACH-000178,-0.34187725560599996
ACH-000182,-0.183974190426
ACH-000183,-0.399545104204
ACH-000188,-0.328563915923
ACH-000189,-0.299309981903
ACH-000190,-0.139566188222
ACH-000198,-0.355524394731
ACH-000204,-0.17256299194699998
ACH-000206,-0.227078699856
ACH-000207,-0.164809048367
ACH-000211,-0.37272544270400004
ACH-000215,-0.40471510026999996
ACH-000221,-0.524081934593
ACH-000222,-0.141607383293
ACH-000223,-0.28741182055799996
ACH-000226,-0.44504610335100003
ACH-000227,-0.583120033997
ACH-000228,-0.37557646167099995
ACH-000231,-0.274873410189
