,AHSA2 (130872)
ACH-000571,-0.0422234460917
ACH-000573,-0.222352425627
ACH-000576,-0.139274377264
ACH-000580,-0.0414635660097
ACH-000584,-0.21004814540300001
ACH-000585,-0.282134987013
ACH-000588,-0.049865946273099995
ACH-000589,-0.12713706782700002
ACH-000591,-0.16858714531100003
ACH-000593,-0.35671042263400005
ACH-000600,0.0305029469325
ACH-000601,-0.295800329988
ACH-000604,-0.119370636647
ACH-000605,-0.0542483812617
ACH-000606,-0.256900110849
ACH-000608,-0.0999448500377
ACH-000614,-0.318464750614
ACH-000616,-0.00417309069047
ACH-000618,-0.133088435581
ACH-000619,-0.273525180794
ACH-000620,-0.186710644262
ACH-000621,-0.239661447942
ACH-000622,-0.157100898649
ACH-000623,-0.203159041067
ACH-000624,-0.292415399743
ACH-000627,-0.330802017426
ACH-000630,-0.130273962578
ACH-000632,-0.249738023301
ACH-000633,-0.37626201975100004
ACH-000637,0.00082325653504
ACH-000638,-0.300365896495
ACH-000646,-0.09640213856619999
ACH-000647,-0.19709664337299998
ACH-000648,-0.19926796093
ACH-000649,-0.136222070989
ACH-000651,-0.15557518354900002
ACH-000652,0.00848731352501
ACH-000653,-0.27537738069
ACH-000657,-0.182569337745
ACH-000658,0.0140634248514
ACH-000661,-0.0346096871221
ACH-000662,0.159912804614
ACH-000663,-0.244078579972
ACH-000665,-0.312866932442
ACH-000671,-0.209514971235
ACH-000673,-0.143376207488
ACH-000676,-0.0929060635877
ACH-000677,0.0180823057412
ACH-000681,-0.240379740656
ACH-000682,-0.24563596309900002
ACH-000683,-0.322512132625
ACH-000684,-0.203203520842
ACH-000688,-0.08704298496410001
ACH-000693,-0.228525867018
ACH-000694,-0.23113370468299999
ACH-000695,0.112692152403
ACH-000696,-0.21460678351100002
ACH-000697,-0.09543660700480001
ACH-000699,-0.10449782337300001
ACH-000701,-0.21472597144799999
ACH-000706,-0.09602592217150001
ACH-000711,-0.18883504292999997
ACH-000713,-0.43625389599200004
ACH-000714,-0.170274268659
ACH-000718,-0.180693697628
ACH-000720,-0.16841732230999998
ACH-000721,-0.251559045999
ACH-000724,-0.015550523973100002
ACH-000725,-0.405878930375
ACH-000732,-0.297830784344
ACH-000734,-0.155213122212
ACH-000735,-0.143954866312
ACH-000736,-0.159715738519
ACH-000738,-0.11673953852
ACH-000746,-0.311619866051
ACH-000747,-0.239353081582
ACH-000748,-0.0781879924792
ACH-000753,-0.20253410218100001
ACH-000756,-0.15113056785999998
ACH-000757,-0.11482813752599999
ACH-000758,-0.223302349568
ACH-000760,-0.24847010031199998
ACH-000763,-0.00694889808847
ACH-000764,-0.299208192763
ACH-000765,0.0617032647055
ACH-000766,-0.313639977181
ACH-000767,-0.144563941873
ACH-000768,-0.0688182272683
ACH-000769,-0.49300767872100004
ACH-000770,-0.0966678574102
ACH-000771,-0.103753088891
ACH-000773,-0.0206825733666
ACH-000776,-0.353667168102
ACH-000777,-0.34491838045199996
ACH-000778,-0.053496402922900005
ACH-000781,-0.198812083927
ACH-000782,-0.10741961849000001
ACH-000783,-0.05345949100959999
ACH-000784,-0.145494915066
ACH-000785,-0.587597538227
ACH-000787,-0.296066040109
ACH-000788,-0.17927402136700002
ACH-000791,-0.324005357549
ACH-000792,-0.12221190202
ACH-000794,-0.41908407822800003
ACH-000796,-0.256679071734
ACH-000799,-0.23332922545899998
ACH-000800,-0.19365316402
ACH-000802,-0.149358463879
ACH-000804,-0.268877398602
ACH-000805,-0.04971323195190001
ACH-000809,-0.0557782711323
ACH-000810,-0.279424393923
ACH-000811,-0.127979267927
ACH-000817,-0.177405311556
ACH-000819,-0.016759568119600003
ACH-000820,-0.463794947128
ACH-000821,0.102840093191
ACH-000822,-0.301093858202
ACH-000823,-0.23215574400699998
ACH-000824,-0.325854907865
ACH-000827,-0.16943944412999998
ACH-000829,-0.0492279524607
ACH-000831,-0.18766483968699998
ACH-000832,-0.157221306059
ACH-000833,0.035139251399599995
ACH-000834,-0.10572178990100001
ACH-000835,-0.125179869971
ACH-000836,-0.256335851735
ACH-000837,-0.240032673803
ACH-000838,0.135922241241
ACH-000839,-0.129198235485
ACH-000840,-0.10399889073999999
ACH-000841,-0.417768886174
ACH-000843,-0.27064478881
ACH-000846,-0.425407290188
ACH-000847,-0.0475426215706
ACH-000848,-0.023830762316200002
ACH-000849,-0.160444020267
ACH-000851,-0.297681177778
ACH-000855,-0.11032658774599999
ACH-000856,-0.283410011234
ACH-000858,-0.196305616332
ACH-000859,-0.205278633559
ACH-000861,-0.198982971803
ACH-000862,-0.182404621904
ACH-000865,-0.0783015353936
ACH-000866,-0.162909160157
ACH-000867,-0.0414100035436
ACH-000869,-0.414729122029
ACH-000872,-0.111029344167
ACH-000873,-0.140002363933
ACH-000876,-0.0232757660397
ACH-000878,0.0891667438938
ACH-000880,-0.14847877989299998
ACH-000881,-0.125632888252
ACH-000882,-0.15409826111
ACH-000884,-0.14756631888
ACH-000885,-0.373774806607
ACH-000887,-0.15540230572
ACH-000888,-0.0754126537565
ACH-000889,-0.22225683985999997
ACH-000890,-0.0464350772951
ACH-000896,-0.284936512189
ACH-000898,-0.10754304157099999
ACH-000900,-0.268763541598
ACH-000901,-0.163221210111
ACH-000905,-0.192489397801
ACH-000906,-0.0612164565532
ACH-000907,-0.192463327623
ACH-000910,-0.104973110593
ACH-000911,-0.178435468644
ACH-000912,-0.149394005913
ACH-000913,-0.053021375636200005
ACH-000915,-0.0845587131077
ACH-000916,-0.124451779198
ACH-000917,-0.0389238962196
ACH-000921,0.0290296674089
ACH-000924,-0.124145574604
ACH-000926,-0.359550023227
ACH-000928,-0.129285750459
ACH-000929,-0.138936280888
ACH-000932,-0.292516491656
ACH-000935,-0.19950233339499998
ACH-000936,-0.126939525155
ACH-000937,-0.146755382577
ACH-000938,-0.06964997912269999
ACH-000939,-0.27174161332400004
ACH-000941,0.0255254062875
ACH-000943,-0.0840055874147
ACH-000946,-0.361562231773
ACH-000947,-0.11027050939099999
ACH-000948,-0.222683335861
ACH-000950,-0.24605757273
ACH-000953,-0.324774241436
ACH-000957,-0.119804143845
ACH-000958,-0.29002717368299996
ACH-000960,-0.0191543068078
ACH-000963,-0.501900711251
ACH-000968,-0.15937095558599998
ACH-000969,-0.18200840999200002
ACH-000973,-0.129943909233
ACH-000974,-0.216572648923
ACH-000975,-0.215720481792
ACH-000976,-0.057898250675400005
ACH-000978,-0.146377311291
ACH-000980,-0.11213250195499999
ACH-000984,-0.214188487977
ACH-000986,-0.295144449702
ACH-000988,-0.11152486922900001
ACH-000993,-0.17939678881299997
ACH-000994,-0.34202485722
ACH-000996,-0.230290768634
ACH-001001,-0.19394261388599998
ACH-001020,0.0195839523228
ACH-001028,-0.024516314289799997
ACH-001031,-0.25612399951299997
ACH-001038,-0.20199489567499998
ACH-001048,-0.10940557762700001
ACH-001050,-0.22104206745299998
ACH-001053,-0.346371317393
ACH-001054,-0.23963209963100002
ACH-001061,-0.190094610311
ACH-001067,-0.259121214582
ACH-001075,-0.261581537696
ACH-001096,-7.28898899162e-05
ACH-001128,0.249351204608
ACH-001134,-0.120643014882
ACH-001151,-0.212434951477
ACH-001163,-0.227076991987
ACH-001164,0.0957955467646
ACH-001173,-0.20625364472899999
ACH-001183,-0.245248517415
ACH-001184,-0.29850908556600003
ACH-001190,-0.27877199417599996
ACH-001192,-0.11344163916
ACH-001193,-0.07039314913700001
ACH-001196,-0.33566189789800005
ACH-001197,-0.140536476165
ACH-001205,-0.192880978257
ACH-001211,-0.209885393241
ACH-001212,-0.143135499918
ACH-001228,-0.23422934158199998
ACH-001232,-0.229569634825
ACH-001239,-0.042866952647199995
ACH-001274,-0.0868030103203
ACH-001275,-0.400175894877
ACH-001277,-0.10320556719
ACH-001278,-0.11323088500299999
ACH-001280,-0.503377165526
ACH-001283,-0.0587416026379
ACH-001289,-0.154277721233
ACH-001295,-0.306574894619
ACH-001300,-0.120472567917
ACH-001301,-0.0835559855312
ACH-001302,-0.225412774409
ACH-001303,-0.381416946845
ACH-001306,-0.101172525727
ACH-001318,-0.206342481305
ACH-001322,-0.06049900400830001
ACH-001328,-0.202133715266
ACH-001332,-0.316511871163
ACH-001333,-0.248618720153
ACH-001336,-0.39505346939999997
ACH-001340,-0.15374030650999998
ACH-001346,-0.160928154309
ACH-001353,-0.14355842125399998
ACH-001354,-0.104845159361
ACH-001367,-0.303687567973
ACH-001368,-0.06357272538
ACH-001374,-0.40309749106700005
ACH-001375,-0.314680151041
ACH-001377,-0.0141369347857
ACH-001380,-0.249110047266
ACH-001391,0.018152021608799997
ACH-001407,-0.144334222489
ACH-001408,0.018897724960900003
ACH-001413,-0.392556879072
ACH-001430,-0.28646627855900003
ACH-001431,-0.17436373388
ACH-001450,-0.07004094618960001
ACH-001496,-0.181177000133
ACH-001500,-0.144313417739
ACH-001521,-0.492209578635
ACH-001523,0.015054122985200001
ACH-001532,-0.32105445937800003
ACH-001536,-0.3156288205
ACH-001550,-0.28157957452300003
ACH-001552,-0.019521578643900004
ACH-001554,-0.155362823909
ACH-001645,-0.126816578639
ACH-001654,0.07265465429739999
ACH-001715,-0.123725685735
ACH-001735,-0.042051601528000006
ACH-001736,-0.19004503438
ACH-001737,0.305970199429
ACH-001740,-0.46279222846600004
ACH-001745,-0.023086924831
ACH-001750,-0.0793976887137
ACH-001765,-0.09748257228839999
ACH-001956,-0.149523712201
ACH-001957,-0.20950826872499997
