,LYRM2 (57226)
ACH-000004,-0.140305594172
ACH-000007,-0.0597161849168
ACH-000009,-0.40269184483599996
ACH-000011,-0.316522504798
ACH-000012,-0.406994835554
ACH-000013,-0.36558936520999996
ACH-000014,-0.354760629435
ACH-000015,-0.295380395087
ACH-000017,-0.22145121769
ACH-000018,-0.372698603732
ACH-000019,-0.25267674461999995
ACH-000021,-0.550106480851
ACH-000022,-0.35494699628
ACH-000025,-0.381033157399
ACH-000028,-0.6853335604459999
ACH-000030,-0.418461846079
ACH-000035,-0.277741374249
ACH-000036,-0.342114580764
ACH-000037,-0.339787371127
ACH-000039,-0.6614178505830001
ACH-000040,-0.40306304150399996
ACH-000041,-0.637825294266
ACH-000042,-0.245086137399
ACH-000045,-0.46030479280000003
ACH-000047,-0.5563111027100001
ACH-000052,-0.248216592324
ACH-000053,-0.383509332282
ACH-000054,-0.327667008477
ACH-000055,-0.26791004183899997
ACH-000060,-0.451153467428
ACH-000067,-0.666966178951
ACH-000070,-0.09963868801100001
ACH-000075,-0.276103445776
ACH-000078,-0.446948976298
ACH-000082,-0.42792696997199997
ACH-000085,-0.0516703496725
ACH-000086,-0.490134840497
ACH-000087,-0.359134693296
ACH-000092,-0.46565846525
ACH-000095,-0.268258953102
ACH-000097,-0.32729810174
ACH-000098,-0.29730376120499996
ACH-000099,-0.210546394505
ACH-000108,-0.212912605673
ACH-000113,-0.292807689564
ACH-000115,-0.48974414172799996
ACH-000116,-0.223817963664
ACH-000118,-0.20022863609000002
ACH-000120,-0.198268472036
ACH-000123,-0.09757074674699999
ACH-000127,-0.393937082811
ACH-000128,-0.451053071492
ACH-000132,-0.520313224885
ACH-000133,-0.378863631559
ACH-000137,-0.358289769727
ACH-000138,-0.39130042749099997
ACH-000142,-0.377673207559
ACH-000143,-0.259641765689
ACH-000146,-0.198126728897
ACH-000148,-0.479012701838
ACH-000150,-0.398814104793
ACH-000152,-0.20302692074700002
ACH-000153,-0.328272672033
ACH-000159,-0.350193749157
ACH-000160,-0.226994128283
ACH-000163,-0.458905431931
ACH-000167,-0.11971221770500001
ACH-000168,-0.337367551982
ACH-000169,-0.427835939258
ACH-000178,-0.35832100514799997
ACH-000182,-0.24045022697500001
ACH-000183,-0.430277695039
ACH-000188,-0.521678026837
ACH-000189,0.20048672575800003
ACH-000190,-0.41392653096500004
ACH-000198,-0.447249628888
ACH-000204,-0.373293196487
ACH-000206,-0.481936150967
ACH-000207,-0.651227789349
ACH-000211,-0.387557381779
ACH-000215,-0.328296074544
ACH-000221,-0.23006297758400002
ACH-000222,-0.10730201413599999
ACH-000223,-0.503498759169
ACH-000226,-0.47507186700900006
ACH-000227,-0.337350870823
ACH-000228,-0.262986073357
ACH-000231,-0.142147937619
ACH-000232,-0.492891985322
ACH-000233,-0.187018727126
ACH-000234,-0.36687549791100005
ACH-000235,-0.233262958058
ACH-000237,-0.236595721362
ACH-000238,-0.31814634509399997
ACH-000243,-0.210975231169
ACH-000244,-0.816732932568
ACH-000246,-0.45192952550300003
ACH-000248,-0.456462014277
ACH-000250,-0.303790488894
ACH-000251,-0.105289020788
ACH-000253,-0.530241542593
ACH-000255,-0.256438164899
ACH-000256,-0.318801398781
ACH-000257,-0.260038566283
ACH-000258,-0.456749623697
ACH-000259,-0.511267459143
ACH-000260,-0.23856991913800002
ACH-000261,-0.157769838602
ACH-000262,-0.361543396844
ACH-000263,-0.444286856435
ACH-000264,-0.34865824558799996
ACH-000265,-0.319363072897
ACH-000266,-0.379595319992
ACH-000272,-0.41318566209799995
ACH-000273,-0.6043543401829999
ACH-000274,-0.34418757306000003
ACH-000277,-0.112200073347
ACH-000278,-0.22325481934799998
ACH-000279,-0.448802092437
ACH-000280,-0.346767346252
ACH-000281,-0.197040455429
ACH-000288,-0.208330332764
ACH-000291,-0.359315246765
ACH-000293,-0.627498153903
ACH-000294,-0.42223774128200003
ACH-000295,-0.37325825774300003
ACH-000296,-0.39653010979500003
ACH-000302,-0.235071282127
ACH-000304,-0.356798218419
ACH-000307,-0.434086276698
ACH-000308,-0.397067550597
ACH-000310,-0.32319810950800004
ACH-000311,-0.176685624289
ACH-000312,-0.283775937823
ACH-000315,-0.192953735163
ACH-000316,-0.22680181113899997
ACH-000317,-0.13102435555199998
ACH-000318,-0.28039246332199996
ACH-000319,-0.428395586621
ACH-000320,-0.848031437269
ACH-000322,-0.263374223516
ACH-000323,-0.28809823276
ACH-000324,-0.38057267038099996
ACH-000329,-0.513567560292
ACH-000330,-0.286406519726
ACH-000331,-0.36033646479500003
ACH-000332,-0.356740694675
ACH-000334,-0.22994362133299998
ACH-000335,-0.270594107428
ACH-000336,-0.27655197430100004
ACH-000337,-0.0350420750462
ACH-000339,-0.349323160613
ACH-000341,-0.11648293159600001
ACH-000348,-0.30732429792300003
ACH-000350,-0.49417347411000007
ACH-000352,-0.24674844498000004
ACH-000356,-0.424049932566
ACH-000361,-0.48881293743500004
ACH-000362,-0.22043648691
ACH-000363,-0.434318616995
ACH-000364,-0.379069570696
ACH-000365,-0.5372379810819999
ACH-000366,-0.418898785927
ACH-000368,-0.252532596971
ACH-000374,-0.40115093843500005
ACH-000375,-0.158068501858
ACH-000376,-0.49962852862400003
ACH-000381,-0.335337480885
ACH-000383,-0.329365033463
ACH-000387,-0.339714765755
ACH-000389,-0.178253103714
ACH-000390,-0.334899392872
ACH-000393,-0.164419859804
ACH-000395,-0.124932854548
ACH-000397,-0.103261466
ACH-000401,-0.245434799074
ACH-000402,-0.76875556275
ACH-000403,-0.660656427635
ACH-000404,-0.319459475757
ACH-000406,-0.45764894615699997
ACH-000407,-0.638449673746
ACH-000408,-0.09662062254249999
ACH-000410,-0.453530910229
ACH-000411,-0.07280694749189999
ACH-000414,-0.24619677789900002
ACH-000415,-0.46888930978999993
ACH-000416,-0.313483512164
ACH-000420,-0.25639365841899997
ACH-000421,-0.399910960945
ACH-000424,-0.568737826784
ACH-000425,-0.269087800847
ACH-000426,-0.55997087721
ACH-000427,-0.358367052684
ACH-000433,-0.37514597836999997
ACH-000436,-0.6828678288619999
ACH-000444,-0.193295463499
ACH-000445,-0.41358521853299995
ACH-000448,-0.339141514142
ACH-000450,-0.46446921860699997
ACH-000452,-0.44220286484300003
ACH-000454,-0.41479698784999997
ACH-000458,-0.514836124156
ACH-000459,-0.20660423214
ACH-000460,-0.33712710102399995
ACH-000461,-0.24830336671199998
ACH-000463,-0.196889289244
ACH-000464,-0.237514948569
ACH-000466,-0.48092908139
ACH-000467,-0.5288561602690001
ACH-000468,-0.126100148923
ACH-000469,-0.37045878684199995
ACH-000470,-0.599773391071
ACH-000471,-0.363224338029
ACH-000472,-0.471157008175
ACH-000473,-0.25581436745999997
ACH-000475,-0.29024707289
ACH-000476,-0.294996496251
ACH-000477,-0.383631410069
ACH-000480,-0.29040561596500003
ACH-000481,-0.32236389717700004
ACH-000483,-0.0690305627846
ACH-000484,-0.250284664772
ACH-000485,-0.20832088875
ACH-000486,-0.236647798548
ACH-000487,-0.263121813121
ACH-000488,-0.251121526864
ACH-000490,-0.26381293731100003
ACH-000491,-0.296271101802
ACH-000495,-0.110132276119
ACH-000496,-0.227643156676
ACH-000499,-0.365728124059
ACH-000500,-0.064777104924
ACH-000502,-0.33605792962
ACH-000503,-0.30268327659600003
ACH-000505,-0.728832273293
ACH-000507,-0.480974627383
ACH-000510,-0.37140606958899997
ACH-000511,-0.388956541652
ACH-000512,-0.618563049125
ACH-000516,-0.514037643532
ACH-000517,-0.532147512887
ACH-000518,-0.302162694709
ACH-000520,-0.16762618613
ACH-000521,-0.024620347342
ACH-000522,-0.444361529
ACH-000524,-0.17274962261399998
ACH-000527,-0.439635189709
ACH-000528,-0.308475479004
ACH-000537,-0.47050112008
ACH-000541,-0.318616393475
ACH-000542,-0.271094449097
ACH-000544,-0.273541818404
ACH-000545,-0.28846239976300003
ACH-000547,-0.46145366445200003
ACH-000548,-0.171665973006
ACH-000549,-0.400826839732
ACH-000550,-0.139139260856
ACH-000552,-0.347126877292
ACH-000556,-0.6484639716030001
ACH-000557,-0.115908862654
ACH-000570,-0.36748497326800006
ACH-000571,-0.41035721493
ACH-000573,-0.359678233407
ACH-000576,-0.353437993261
ACH-000580,-0.41148688997
ACH-000584,-0.353990613921
ACH-000585,-0.257508810315
ACH-000588,-0.400809003157
ACH-000589,-0.329282301541
ACH-000591,-0.35262365976099996
ACH-000593,-0.333312081386
ACH-000600,-0.22188290008900002
ACH-000601,-0.331423688584
ACH-000604,-0.0593801323711
ACH-000605,-0.058321406019
ACH-000606,-0.37192536298699996
ACH-000608,-0.161272566333
ACH-000614,-0.14530224060799998
ACH-000616,-0.28846191640999996
ACH-000618,-0.105693731851
ACH-000619,-0.295135698229
ACH-000620,-0.41242232891
ACH-000621,-0.442045021206
ACH-000622,-0.47339294623800005
ACH-000623,-0.337530862465
ACH-000624,-0.32885479969000003
ACH-000627,-0.39932911197
ACH-000630,-0.396887907654
ACH-000632,-0.35414085972900006
ACH-000633,-0.28327743535300004
ACH-000637,-0.593507000035
ACH-000638,-0.428459780993
ACH-000646,-0.43138355106000004
ACH-000647,-0.380374607301
ACH-000648,-0.24614747718000002
ACH-000649,-0.34405286519199996
ACH-000651,-0.47353097192599997
ACH-000652,-0.536249002649
ACH-000653,-0.27902568892499996
ACH-000657,-0.339719129101
ACH-000658,-0.520795910725
ACH-000661,-0.6757059114470001
ACH-000662,0.125060103045
ACH-000663,-0.336443608958
ACH-000665,-0.384770743305
ACH-000671,-0.295722605574
ACH-000673,-0.39619284396300003
ACH-000676,-0.38015486425399997
ACH-000677,-0.18820414896600002
ACH-000681,-0.381027744851
ACH-000682,-0.505735513192
ACH-000683,-0.396315628605
ACH-000684,-0.558916042461
ACH-000688,-0.24861994821400002
ACH-000693,-0.290133082959
ACH-000694,-0.321037631952
ACH-000695,-0.488334348454
ACH-000696,-0.38343622399099997
ACH-000697,-0.535102685577
ACH-000699,-0.526424133112
ACH-000701,-0.37883969321500005
ACH-000706,-0.550449433743
ACH-000711,-0.260221798354
ACH-000713,-0.563179437937
ACH-000714,-0.428706432778
ACH-000718,-0.629444323244
ACH-000720,-0.369717047074
ACH-000721,-0.330475984557
ACH-000724,-0.7435144047139999
ACH-000725,-0.38159361638800005
ACH-000732,-0.465720674768
ACH-000734,-0.357057569705
ACH-000735,-0.360986544359
ACH-000736,-0.19222289783799998
ACH-000738,-0.4641224292
ACH-000746,-0.353412127366
ACH-000747,-0.163140883873
ACH-000748,-0.391783177341
ACH-000753,-0.37731284016500005
ACH-000756,-0.19575278641399999
ACH-000757,-0.377024084804
ACH-000758,-0.189038849714
ACH-000760,-0.0728570280872
ACH-000763,-0.472352231264
ACH-000764,-0.140655529282
ACH-000765,-0.499671176615
ACH-000766,-0.28213961581999997
ACH-000767,-0.325393189194
ACH-000768,-0.34782457856700005
ACH-000769,-0.120129579035
ACH-000770,-0.26916617265299997
ACH-000771,-0.34706313196599997
ACH-000773,-0.232157325807
ACH-000776,-0.287167909858
ACH-000777,-0.26158935586599996
ACH-000778,-0.487470329951
ACH-000781,-0.27789953787
ACH-000782,-0.24298476663899998
ACH-000783,-0.314147679452
ACH-000784,-0.39145815027099995
ACH-000785,-0.5407891285649999
ACH-000787,-0.35887634123
ACH-000788,-0.360824450355
ACH-000791,-0.369336256413
ACH-000792,-0.303943592019
ACH-000794,-0.35801694459600003
ACH-000796,-0.313754834893
ACH-000799,-0.343164923397
ACH-000800,-0.10349545312200001
ACH-000802,-0.536540936673
ACH-000804,-0.5260435632720001
ACH-000805,-0.6202912277979999
ACH-000809,-0.366537120529
ACH-000810,-0.5767117388390001
ACH-000811,-0.320137604292
ACH-000817,-0.287006341838
ACH-000819,-0.42573308141599997
ACH-000820,-0.405860839656
ACH-000821,-0.262984157852
ACH-000822,-0.562530438813
ACH-000823,-0.48273634968999996
ACH-000824,-0.35204714975
ACH-000827,-0.44347732018299996
ACH-000829,-0.32059193493
ACH-000831,-0.37028883892700004
ACH-000832,-0.312900367866
ACH-000833,-0.5571085199069999
ACH-000834,-0.338455810696
ACH-000835,-0.304488637899
ACH-000836,-0.339203070343
ACH-000837,-0.235508513525
ACH-000838,-0.115681178497
ACH-000839,-0.260213355502
ACH-000840,-0.549498788003
ACH-000841,-0.22858945850200002
ACH-000843,-0.37197623858999995
ACH-000846,-0.415464782809
ACH-000847,-0.45028109779
ACH-000848,-0.42504180695699995
ACH-000849,-0.33699861694899996
ACH-000851,-0.666695394281
ACH-000855,-0.205590068246
ACH-000856,-0.450504087325
ACH-000858,-0.290303755191
ACH-000859,-0.190247472103
ACH-000861,-0.31478464613699997
ACH-000862,-0.557627086358
ACH-000865,-0.42351353087300003
ACH-000866,-0.267592514482
ACH-000867,-0.34881671173199996
ACH-000869,-0.24754948481
ACH-000872,-0.697338963124
ACH-000873,-0.330434144436
ACH-000876,-0.242974891428
ACH-000878,-0.44582478963
ACH-000880,0.0186056408289
ACH-000881,-0.589887719149
ACH-000882,-0.224303506928
ACH-000884,-0.315482104765
ACH-000885,-0.509060034936
ACH-000887,-0.549517895559
ACH-000888,-0.28746888531
ACH-000889,-0.538534788818
ACH-000890,-0.24922353008200002
ACH-000896,-0.337623397336
ACH-000898,-0.558619694671
ACH-000900,-0.248071583111
ACH-000901,-0.397232869428
ACH-000905,-0.27428161731600004
ACH-000906,-0.5675024075280001
ACH-000907,-0.462093736429
ACH-000910,-0.356748068196
ACH-000911,-0.36239306027699997
ACH-000912,-0.10288617854
ACH-000913,-0.310991649605
ACH-000915,-0.0805980299947
ACH-000916,-0.6562916342580001
ACH-000917,-0.114503947907
ACH-000921,-0.287529208428
ACH-000924,-0.315449010456
ACH-000926,-0.632961080139
ACH-000928,-0.09878231609410001
ACH-000929,-0.35766614662199997
ACH-000932,-0.15670061692
ACH-000935,-0.059536155263
ACH-000936,-0.30391895173300004
ACH-000937,-0.238661262877
ACH-000938,-0.07171176333599999
ACH-000939,-0.32994738794100004
ACH-000941,-0.38184552726899995
ACH-000943,-0.407722961715
ACH-000946,-0.341382797639
ACH-000947,-0.454385213834
ACH-000948,-0.530485000736
ACH-000950,-0.44802299587899996
ACH-000953,-0.308796362969
ACH-000957,-0.34624335020400004
ACH-000958,-0.7115590016969999
ACH-000960,-0.31331781651
ACH-000963,-0.10098370923399999
ACH-000968,-0.358514068363
ACH-000969,-0.417001060651
ACH-000973,-0.5622956178630001
ACH-000974,-0.306576312136
ACH-000975,-0.460402914352
ACH-000976,-0.702698869137
ACH-000978,-0.216319135565
ACH-000980,-0.285448759162
ACH-000984,-0.350514873527
ACH-000986,-0.40829051440200004
ACH-000988,-0.26748770180799997
ACH-000993,-0.23510034938000002
ACH-000994,-0.438783803001
ACH-000996,-0.526063737501
ACH-001001,-0.39762811619800004
ACH-001020,-0.060668375502699996
ACH-001028,-0.32233909861
ACH-001031,-0.15666838655999998
ACH-001038,-0.536731088863
ACH-001048,-0.260138918169
ACH-001050,-0.21041629905900003
ACH-001053,-0.23280531790999998
ACH-001054,-0.153067143084
ACH-001061,-0.409245987834
ACH-001067,-0.29758005299699997
ACH-001075,-0.359584721645
ACH-001096,-0.42068268306900003
ACH-001128,-0.011552856204
ACH-001134,-0.35513931983999997
ACH-001151,-0.31633893162
ACH-001163,-0.363789127383
ACH-001164,-0.550573550415
ACH-001173,-0.3289002028
ACH-001183,-0.301968759051
ACH-001184,-0.285338519106
ACH-001190,-0.465061919152
ACH-001192,0.0846082727915
ACH-001193,-0.554740311415
ACH-001196,-0.264714149337
ACH-001197,-0.40048263765299996
ACH-001205,-0.46730362531099995
ACH-001211,-0.0724469438443
ACH-001212,-0.6771875699459999
ACH-001228,-0.191601500757
ACH-001232,-0.32339776083099997
ACH-001239,-0.460279486651
ACH-001274,-0.581473201505
ACH-001275,-0.23488308593
ACH-001277,-0.370790900397
ACH-001278,-0.5459236126129999
ACH-001280,-0.115355909158
ACH-001283,-0.360077117904
ACH-001289,-0.38556267749799994
ACH-001295,-0.387933747343
ACH-001300,-0.192778498095
ACH-001301,-0.232383581075
ACH-001302,-0.204059155898
ACH-001303,-0.278753358518
ACH-001306,-0.27441790415999995
ACH-001318,-0.198390711598
ACH-001322,-0.39414118896300004
ACH-001328,-0.335987587005
ACH-001332,-0.17296316954
ACH-001333,-0.272732970497
ACH-001336,-0.560385494934
ACH-001340,-0.426542286188
ACH-001346,-0.240034915683
ACH-001353,-0.0188713786317
ACH-001354,-0.169145869338
ACH-001367,-0.22860820937399998
ACH-001368,-0.40562760432899997
ACH-001374,-0.6256551435809999
ACH-001375,-0.568367330326
ACH-001377,-0.37246025552900003
ACH-001380,-0.484286104104
ACH-001391,-0.18887336319200002
ACH-001407,-0.250689624197
ACH-001408,0.11516026702400001
ACH-001413,-0.237411744631
ACH-001430,-0.10534550698100001
ACH-001431,-0.336037485752
ACH-001450,-0.214988696319
ACH-001496,-0.027125262987900002
ACH-001500,-0.263971720358
ACH-001521,-0.293175275486
ACH-001523,-0.21181757253699998
ACH-001532,-0.36155666458499996
ACH-001536,-0.22823477139400003
ACH-001550,-0.240456276844
ACH-001552,-0.603039255321
ACH-001554,-0.231818238841
ACH-001645,-0.334053184798
ACH-001654,-0.112394347813
ACH-001715,-0.338971466095
ACH-001735,-0.268459063689
ACH-001736,-0.326631612133
ACH-001737,-1.0598959164
ACH-001740,-0.508190266084
ACH-001745,-0.214805346444
ACH-001750,-0.443137755286
ACH-001765,-0.300308346539
ACH-001956,-0.34591117035999996
ACH-001957,-0.35714408536700004
