,RBM28 (55131)
ACH-000004,-1.12861331225
ACH-000007,-0.871349090106
ACH-000009,-0.946816717006
ACH-000011,-0.996629247808
ACH-000012,-1.0480684675
ACH-000013,-1.13568142229
ACH-000014,-0.839403338503
ACH-000015,-0.8943282650059999
ACH-000017,-0.691219941786
ACH-000018,-1.18735963107
ACH-000019,-0.7844578162000001
ACH-000021,-1.05927514045
ACH-000022,-0.727684396928
ACH-000025,-0.987960208217
ACH-000028,-1.13386779183
ACH-000030,-0.8323966595810001
ACH-000035,-1.26195180155
ACH-000036,-0.841687473168
ACH-000037,-1.53820216168
ACH-000039,-1.13916902767
ACH-000040,-0.744860155019
ACH-000041,-0.8392207092309999
ACH-000042,-1.07208114457
ACH-000045,-1.06522017184
ACH-000047,-1.00593292399
ACH-000052,-0.92638505309
ACH-000053,-1.0116956678
ACH-000054,-1.11066481734
ACH-000055,-0.895150828417
ACH-000060,-0.982045923394
ACH-000067,-0.8967860489370001
ACH-000070,-0.840132687185
ACH-000075,-0.9327855874959999
ACH-000078,-1.07921634472
ACH-000082,-1.23097013804
ACH-000085,-1.20413742372
ACH-000086,-0.794975703539
ACH-000087,-0.780909535926
ACH-000092,-0.873783650422
ACH-000095,-1.21384757106
ACH-000097,-0.884266158319
ACH-000098,-0.7780090656399999
ACH-000099,-1.17279819127
ACH-000108,-1.3219059156200001
ACH-000113,-1.01521514032
ACH-000115,-0.738178153371
ACH-000116,-0.953172858916
ACH-000118,-0.9563483392540001
ACH-000120,-1.0217516804
ACH-000123,-1.05896353544
ACH-000127,-1.12350090501
ACH-000128,-1.1290123378
ACH-000132,-1.18437710277
ACH-000133,-0.861997449621
ACH-000137,-1.0712221306299998
ACH-000138,-0.9572571677770001
ACH-000142,-0.869915832069
ACH-000143,-1.05498297278
ACH-000146,-1.16170518517
ACH-000148,-0.9221584267659999
ACH-000150,-1.0153542021700002
ACH-000152,-0.960300351247
ACH-000153,-1.3132281324700001
ACH-000159,-0.9417441450059999
ACH-000160,-1.38283736815
ACH-000163,-1.11671155173
ACH-000167,-0.854879087393
ACH-000168,-1.53135160753
ACH-000169,-1.09560362235
ACH-000178,-0.981481389071
ACH-000182,-0.9932897145139999
ACH-000183,-0.666841992564
ACH-000188,-1.4004475860499999
ACH-000189,-0.9209690092530001
ACH-000190,-1.18020579573
ACH-000198,-1.09790972612
ACH-000204,-0.751764459851
ACH-000206,-0.782682852629
ACH-000207,-1.0309681110100002
ACH-000211,-0.658786732936
ACH-000215,-0.638924859766
ACH-000221,-1.17058931847
ACH-000222,-1.0926531420999999
ACH-000223,-1.01413230018
ACH-000226,-0.968749714092
ACH-000227,-1.03760488552
ACH-000228,-1.0369533843
ACH-000231,-0.930199224622
ACH-000232,-0.7077182558319999
ACH-000233,-1.0458728819299998
ACH-000234,-1.11501758544
ACH-000235,-1.04866041975
ACH-000237,-1.0595336076200002
ACH-000238,-1.28843464906
ACH-000243,-0.809157007441
ACH-000244,-1.19523553891
ACH-000246,-0.96103263313
ACH-000248,-0.8087179804160001
ACH-000250,-0.6321893872
ACH-000251,-0.810311704372
ACH-000253,-0.9955660542720001
ACH-000255,-1.1017076595200002
ACH-000256,-1.08556467554
ACH-000257,-1.16140488658
ACH-000258,-1.1489140092799999
ACH-000259,-0.880687597078
ACH-000260,-0.938548162291
ACH-000261,-0.8560186538179999
ACH-000262,-0.9188904307060001
ACH-000263,-0.87479585635
ACH-000264,-0.932867328038
ACH-000265,-0.988955482791
ACH-000266,-1.39914849083
ACH-000272,-0.8657229195020001
ACH-000273,-1.0828149280500001
ACH-000274,-0.9751227165549999
ACH-000277,-1.01162415015
ACH-000278,-1.45452403982
ACH-000279,-0.936081136029
ACH-000280,-1.2675644977299998
ACH-000281,-1.17602192889
ACH-000288,-0.939602121233
ACH-000291,-0.8524900462520001
ACH-000293,-1.02131643351
ACH-000294,-0.8550457206890001
ACH-000295,-1.07020772051
ACH-000296,-1.2624032563
ACH-000302,-1.35218116611
ACH-000304,-0.981469811561
ACH-000307,-1.0610849690200002
ACH-000308,-1.13406619782
ACH-000310,-1.34179477317
ACH-000311,-1.12897195808
ACH-000312,-1.1414889075799999
ACH-000315,-1.00836322095
ACH-000316,-1.001310547
ACH-000317,-0.727999921567
ACH-000318,-1.14378424873
ACH-000319,-1.1389946834
ACH-000320,-1.35759669993
ACH-000322,-1.13956964223
ACH-000323,-1.0710654583499999
ACH-000324,-1.26332569967
ACH-000329,-0.709438162044
ACH-000330,-1.15313815208
ACH-000331,-0.9281655115649999
ACH-000332,-1.07288406953
ACH-000334,-0.64121997119
ACH-000335,-0.6908323234010001
ACH-000336,-0.882630621724
ACH-000337,-0.9624895835539999
ACH-000339,-1.11185747391
ACH-000341,-1.29817224404
ACH-000348,-0.9736496932700001
ACH-000350,-1.00382000932
ACH-000352,-1.04665121041
ACH-000356,-1.27342788312
ACH-000361,-1.13446788298
ACH-000362,-1.09185453149
ACH-000363,-1.16907735978
ACH-000364,-1.02331505895
ACH-000365,-0.837205320337
ACH-000366,-0.97793613816
ACH-000368,-0.8509947589550001
ACH-000374,-1.32248473352
ACH-000375,-1.35932767454
ACH-000376,-0.895711833007
ACH-000381,-1.1274603459499999
ACH-000383,-1.2861137369600002
ACH-000387,-1.14119933483
ACH-000389,-0.9891523637369999
ACH-000390,-1.00031050532
ACH-000393,-0.949377415785
ACH-000395,-1.1025393432100001
ACH-000397,-0.8249887157870001
ACH-000401,-0.9231099939
ACH-000402,-0.7736614275910001
ACH-000403,-0.97625008392
ACH-000404,-0.848215373913
ACH-000406,-1.1432617286
ACH-000407,-0.862293707039
ACH-000408,-1.2837847937
ACH-000410,-0.8201799756899999
ACH-000411,-0.939594017181
ACH-000414,-1.14541447229
ACH-000415,-1.2997599742200001
ACH-000416,-1.0667348373899999
ACH-000420,-1.07161255698
ACH-000421,-1.18117929375
ACH-000424,-0.909584649561
ACH-000425,-1.0043284354000002
ACH-000426,-0.5830776754370001
ACH-000427,-0.981911942754
ACH-000433,-1.1215048729100001
ACH-000436,-0.6577253417100001
ACH-000444,-1.19543702418
ACH-000445,-1.24365538875
ACH-000448,-0.9673194020460001
ACH-000450,-0.8279803659749999
ACH-000452,-1.11792251765
ACH-000454,-0.884362978958
ACH-000458,-0.897348306316
ACH-000459,-0.905149623935
ACH-000460,-0.959859698126
ACH-000461,-0.7100297056880001
ACH-000463,-0.92638419566
ACH-000464,-1.1488671236499999
ACH-000466,-0.82057637245
ACH-000467,-1.08616678945
ACH-000468,-1.2614849107200001
ACH-000469,-0.797068037763
ACH-000470,-1.11905881103
