,PPAP2A (8611)
ACH-000454,-0.0317997017708
ACH-000458,0.0334208879447
ACH-000459,0.0892213959118
ACH-000460,0.021025137321099997
ACH-000461,0.041718306211800005
ACH-000463,0.0415154223798
ACH-000464,0.11148014227
ACH-000466,-0.117686549607
ACH-000467,0.103387420554
ACH-000468,-0.171845803277
ACH-000469,0.11497618241900001
ACH-000470,-0.143899618846
ACH-000471,0.0960773247515
ACH-000472,0.0432541604345
ACH-000473,0.10721270255000001
ACH-000475,-0.0145552914717
ACH-000476,-0.08477844221400001
ACH-000477,0.180819060768
ACH-000480,0.09705945694019999
ACH-000481,-0.33950264354599996
ACH-000483,-0.10495463860899999
ACH-000484,0.141982884516
ACH-000485,0.20842000097399999
ACH-000486,-0.108124532452
ACH-000487,0.141988112617
ACH-000488,-0.00371155362513
ACH-000490,0.043246517165099994
ACH-000491,-0.0757442553996
ACH-000495,0.5521462634800001
ACH-000496,0.0655757434339
ACH-000499,0.145005727079
ACH-000500,-0.014092978626000001
ACH-000502,-0.0165420121081
ACH-000503,-0.184156994621
ACH-000505,-0.0574543027551
ACH-000507,-0.0677862899703
ACH-000510,0.00886524347182
ACH-000511,0.00917321936508
ACH-000512,-0.18524273314
ACH-000516,0.203335556022
ACH-000517,0.0408705263461
ACH-000518,0.0159793341169
ACH-000520,-0.119606245368
ACH-000521,-0.169858865231
ACH-000522,-0.132785707112
ACH-000524,-0.0720671981629
ACH-000527,0.013243306207299998
ACH-000528,-0.046430689358
ACH-000537,-0.0693500783387
ACH-000541,0.0523981540558
ACH-000542,-0.0854304141606
ACH-000544,-0.00394519979733
ACH-000545,-0.073924374004
ACH-000547,-0.011249332553900001
ACH-000548,0.0780635079807
ACH-000549,0.012666583221400001
ACH-000550,-0.110840683151
ACH-000552,-0.0954024722525
ACH-000556,0.020431775335
ACH-000557,-0.018010923326400002
ACH-000570,-0.0476716142751
ACH-000571,0.133368132546
ACH-000573,0.16285703755300002
ACH-000576,0.0166407353382
ACH-000580,-0.08513238549910002
ACH-000584,0.012301812175200003
ACH-000585,-0.0449740171579
ACH-000588,-0.235147602236
ACH-000589,0.06625802257999999
ACH-000591,0.123308953103
ACH-000593,-0.006226995972609999
ACH-000600,0.151949116022
ACH-000601,-0.019882359863599996
ACH-000604,0.13030455205299998
ACH-000605,0.0223903217897
ACH-000606,-0.0329585565538
ACH-000608,0.09664229599549999
ACH-000614,-0.0483269451683
ACH-000616,-0.23904896969099998
ACH-000618,-0.022234650085400005
ACH-000619,0.0143655853888
ACH-000620,0.101027528145
ACH-000621,-0.00322468622411
ACH-000622,-0.138458845762
ACH-000623,0.00968002434923
ACH-000624,0.014611255257299999
ACH-000627,-0.163286495493
ACH-000630,-0.05053348602919999
ACH-000632,0.16633581920999999
ACH-000633,0.0395130301542
ACH-000637,0.124798317423
ACH-000638,-0.145334860547
ACH-000646,-0.150183757739
ACH-000647,0.0599564427283
ACH-000648,-0.18838663842599998
ACH-000649,-0.107076821029
ACH-000651,0.05905915324580001
ACH-000652,0.0677042149356
ACH-000653,-0.107455317568
ACH-000657,0.00596083730093
ACH-000658,-0.051476032712400005
ACH-000661,0.008069139895340001
ACH-000662,-0.04699225897940001
ACH-000663,-0.0372813625325
ACH-000665,-0.111505861252
ACH-000671,-0.116731322139
ACH-000673,-0.0355381838215
ACH-000676,0.0658696630896
ACH-000677,-0.0368226886576
ACH-000681,-0.037118872605800005
ACH-000682,-0.0198795603025
ACH-000683,-0.062099058649000005
ACH-000684,0.157670110201
ACH-000688,-0.013819929917999999
ACH-000693,-0.08188389649839999
ACH-000694,0.00555846407413
ACH-000695,0.20400830398400002
ACH-000696,0.0397317698281
ACH-000697,-0.159682840929
ACH-000699,-0.110655012192
ACH-000701,0.11152959567199999
ACH-000706,-0.02243720586
ACH-000711,-0.107506690514
ACH-000713,-0.19644100035599998
ACH-000714,-0.0474649600753
ACH-000718,-0.133032488288
ACH-000720,0.013888663151200001
ACH-000721,-0.0575660145904
ACH-000724,-0.11414352817199999
ACH-000725,0.0435012542165
ACH-000732,-0.117183724387
ACH-000734,0.00516030681102
ACH-000735,-0.014392669322500001
ACH-000736,0.143698851726
ACH-000738,0.0214503185345
ACH-000746,0.051367297212100003
ACH-000747,-0.0484122177036
ACH-000748,0.10715016055700001
ACH-000753,-0.0733197424994
ACH-000756,-0.16067113049
ACH-000757,-0.0751115085857
ACH-000758,-0.0314857762696
ACH-000760,0.0855098784305
ACH-000763,-0.0678181926745
ACH-000764,-0.016106488463399998
ACH-000765,-0.007292388690720001
ACH-000766,-0.428989818812
ACH-000767,0.0558476361542
ACH-000768,-0.21111156907200002
ACH-000769,-0.0007527866463210002
ACH-000770,0.06997188896489999
ACH-000771,0.059845069537500004
ACH-000773,-0.0821802560542
ACH-000776,0.0546072923837
ACH-000777,0.08836838303130001
ACH-000778,0.012746466493899999
ACH-000781,-0.14013107788100002
ACH-000782,-0.202376895502
ACH-000783,0.0630213107988
ACH-000784,0.005993361069659999
ACH-000785,-0.12046234162000001
ACH-000787,-0.092656302639
ACH-000788,-0.00444337257583
ACH-000791,-0.125246613966
ACH-000792,-0.12198689533299999
ACH-000794,-0.0784362031094
ACH-000796,-0.0435989467341
ACH-000799,-0.0103148334936
ACH-000800,-0.18261759209800002
ACH-000802,0.07465342420360001
ACH-000804,-0.18902389565400002
ACH-000805,0.19999591777800002
ACH-000809,-0.103536062552
ACH-000810,0.17276301367600003
ACH-000811,-0.165756065429
ACH-000817,0.0202413150127
ACH-000819,-0.141830558785
ACH-000820,0.6871769577169999
ACH-000821,-0.0980799428936
ACH-000822,0.023561607125499998
ACH-000823,0.0199360415103
ACH-000824,-0.012744755479399999
ACH-000827,-0.00870509758098
ACH-000829,0.111829867633
ACH-000831,-0.0665860111062
ACH-000832,-0.115757665151
ACH-000833,0.176361285559
ACH-000834,-0.163243755064
ACH-000835,0.00210148277502
ACH-000836,0.0504174021722
ACH-000837,-0.15332046578400002
ACH-000838,0.0543980044109
ACH-000839,-0.11691927854800001
ACH-000840,0.021806655269900003
ACH-000841,-0.0395420612258
ACH-000843,-0.125956763338
ACH-000846,0.15221960853299998
ACH-000847,0.131563878998
ACH-000848,-0.077731252201
ACH-000849,0.0965830096698
ACH-000851,-0.155858585208
ACH-000855,0.0324604594807
ACH-000856,0.040244893623900005
ACH-000858,0.0270850017439
ACH-000859,0.00671271287614
ACH-000861,-0.18977751744899998
ACH-000862,-0.08370750715139999
ACH-000865,-0.0564559375043
ACH-000866,-0.00475532582238
ACH-000867,-0.011019533734
ACH-000869,-0.0896213083429
ACH-000872,-0.0808922229829
ACH-000873,-0.0815830061212
ACH-000876,0.196174268363
ACH-000878,0.179993017203
ACH-000880,-0.11911002996200001
ACH-000881,0.0016952365658399998
ACH-000882,0.0459490250952
ACH-000884,-0.059977087498300004
ACH-000885,-0.0306836592264
ACH-000887,-0.105265396841
ACH-000888,0.0563917567049
ACH-000889,0.0769208532868
ACH-000890,-0.100582044335
ACH-000896,-0.0392686031885
ACH-000898,0.0492795247248
ACH-000900,-0.130021189406
ACH-000901,-0.100433766636
ACH-000905,-0.032825140580700005
ACH-000906,-0.044794073311
ACH-000907,0.023297633818599995
ACH-000910,0.038615507356300004
ACH-000911,0.0656185572855
ACH-000912,-0.0171828063598
ACH-000913,-0.174022590131
ACH-000915,-0.0696483018117
ACH-000916,-0.0490413722118
ACH-000917,0.019217249581400003
ACH-000921,0.054093346804400005
ACH-000924,-0.0243338211666
ACH-000926,0.014302367219
ACH-000928,-0.0510095750678
ACH-000929,0.269573408704
ACH-000932,-0.005898175734699999
ACH-000935,-0.0140423763232
ACH-000936,-0.0311718595744
ACH-000937,0.14009561943499999
ACH-000938,0.21464237952100002
ACH-000939,-0.09888060739499999
ACH-000941,0.0248334207899
ACH-000943,-0.059371126862399995
ACH-000946,-0.103487596052
ACH-000947,0.08609947842389999
ACH-000948,0.05049042201230001
ACH-000950,-0.085302541188
ACH-000953,0.046985813535000004
ACH-000957,-0.014649777027399998
ACH-000958,-0.0717371190667
ACH-000960,0.114062351264
ACH-000963,-0.394750169146
ACH-000968,0.158097676588
ACH-000969,-0.295378486591
ACH-000973,-0.020598288657599998
ACH-000974,-0.06152563742000001
ACH-000975,0.050393573063699994
ACH-000976,-0.027069562181799997
ACH-000978,0.0614538053039
ACH-000980,0.0120178918179
ACH-000984,-0.136111940669
ACH-000986,-0.11704036655300001
ACH-000988,0.0668273403055
ACH-000993,0.0192011034045
ACH-000994,-0.100244114072
ACH-000996,-0.0168765619825
ACH-001001,0.0985240053063
ACH-001020,0.10359879654899999
ACH-001028,-0.00976983044391
ACH-001031,0.0602991102214
ACH-001038,-0.021918444953900003
ACH-001048,0.139126916616
ACH-001050,0.00846699059407
ACH-001053,-0.145272599778
ACH-001054,0.00856033942878
ACH-001061,-0.0799655711217
ACH-001067,0.08835993862269999
ACH-001075,-0.154492987116
ACH-001096,0.0170938083344
ACH-001128,-0.041813771529
ACH-001134,-0.16169200706599998
ACH-001151,-0.0620114660949
ACH-001163,-0.005473339850689999
ACH-001164,-0.151487706322
ACH-001173,-0.0064331191096800005
ACH-001183,0.061663081093
ACH-001184,-0.0715263522075
ACH-001190,0.00365929838431
ACH-001192,-0.181258036725
ACH-001193,0.030785883744900003
ACH-001196,-0.15234878842900001
ACH-001197,-0.07026399259089999
ACH-001205,0.0647634312811
ACH-001211,0.0556761984005
ACH-001212,0.14011453071
ACH-001228,0.176819004582
ACH-001232,-0.0236455025672
ACH-001239,-0.0463687431965
ACH-001274,-0.038062025653800007
ACH-001275,0.135396425399
ACH-001277,-0.0064905709314
ACH-001278,-0.0026564246753800003
ACH-001280,0.127938269153
ACH-001283,-0.05999422218619999
ACH-001289,-0.023388751200299998
ACH-001295,0.0418534171827
ACH-001300,0.021703792805
ACH-001301,0.15439671818700001
ACH-001302,-0.0238918062121
ACH-001303,0.000417428508812
ACH-001306,0.0169161046646
ACH-001318,-0.0630805477365
ACH-001322,-0.0479986782861
ACH-001328,0.022274800187900002
ACH-001332,-0.044327208925800006
ACH-001333,-0.05003713210940001
ACH-001336,-0.0177878332958
ACH-001340,0.0608357359728
ACH-001346,-0.0456248581795
ACH-001353,0.0966314106423
ACH-001354,0.283682824734
ACH-001367,0.0738684714957
ACH-001368,0.00178041788352
ACH-001374,-0.0325751077102
ACH-001375,0.0584252953977
ACH-001377,-0.045664768599
ACH-001380,-0.051423329128
ACH-001391,0.057556249273100005
ACH-001407,-0.135978196393
ACH-001408,-0.0640889935879
ACH-001413,-0.020460320387599998
ACH-001430,0.08217576886139999
ACH-001431,-0.09960219850600001
ACH-001450,-0.029839549049999997
ACH-001496,0.0311815977308
ACH-001500,0.142765663388
ACH-001521,0.11664911740900001
ACH-001523,-0.007079164272520001
ACH-001532,0.08022901269839999
ACH-001536,-0.021317322692100002
ACH-001550,0.0619028008966
ACH-001552,0.151969732064
ACH-001554,-0.028047352967699998
ACH-001645,0.056535483858500005
ACH-001654,0.0839598888247
ACH-001715,0.06025706640530001
ACH-001735,0.125412870567
ACH-001736,0.027465425548
ACH-001737,0.18087011765299998
ACH-001740,-0.0253286658574
ACH-001745,-0.0427397842618
ACH-001750,0.0628188269193
ACH-001765,0.126495593495
ACH-001956,-0.0162214857392
ACH-001957,-0.012634258373100001
