,LAPTM4B (55353)
ACH-000976,-0.00237283046111
ACH-000978,-0.0244470812678
ACH-000980,-0.10113920086400001
ACH-000984,0.037404277070699994
ACH-000986,-0.125661867839
ACH-000988,-0.253137912369
ACH-000993,-0.11472587163699999
ACH-000994,-0.131891867879
ACH-000996,0.227930169963
ACH-001001,-0.192581366344
ACH-001020,-0.300856567147
ACH-001028,-0.0896172795723
ACH-001031,-0.182850794973
ACH-001038,0.029006871603
ACH-001048,-0.0727432029301
ACH-001050,-0.241298539997
ACH-001053,-0.245980688526
ACH-001054,-0.429496235387
ACH-001061,-0.200546154848
ACH-001067,-0.142463443691
ACH-001075,-0.21685458659499998
ACH-001096,-0.113097362335
ACH-001128,-0.16979052138700002
ACH-001134,-0.07659822310039999
ACH-001151,-0.237044030169
ACH-001163,-0.149866113461
ACH-001164,0.0203783309247
ACH-001173,-0.0992985270858
ACH-001183,0.029864984024299997
ACH-001184,-0.031075835110999997
ACH-001190,-0.160888743073
ACH-001192,-0.0541277411615
ACH-001193,0.145615679173
ACH-001196,-0.124877873932
ACH-001197,-0.14517936455
ACH-001205,-0.0454033766349
ACH-001211,-0.0136941377325
ACH-001212,0.243104137375
ACH-001228,-0.12175115707
ACH-001232,0.048124831003
ACH-001239,-0.103683926902
ACH-001274,-0.22863349039900002
ACH-001275,-0.299869788927
ACH-001277,-0.414028211484
ACH-001278,-0.037464258080699996
ACH-001280,0.19414077132399998
ACH-001283,-0.146137307119
ACH-001289,-0.11457238886
ACH-001295,-0.23341155015099999
ACH-001300,0.0638678748399
ACH-001301,-0.459737755218
ACH-001302,-0.254524397173
ACH-001303,-0.0162171917017
ACH-001306,-0.08851181413499999
ACH-001318,-0.198058248095
ACH-001322,-0.0558699768492
ACH-001328,-0.0132884518111
ACH-001332,-0.421599032744
ACH-001333,0.0408005094834
ACH-001336,-0.146211823576
ACH-001340,0.0123885139438
ACH-001346,0.0509891190247
ACH-001353,-0.20451488804600002
ACH-001354,0.220704176054
ACH-001367,-0.0296902359665
ACH-001368,-0.162334983367
ACH-001374,-0.480047196203
ACH-001375,-0.062064427795199995
ACH-001377,-0.019527548998900003
ACH-001380,-0.144373059991
ACH-001391,-0.193085350207
ACH-001407,-0.00405128220433
ACH-001408,-0.149015170753
ACH-001413,0.024971909775799998
ACH-001430,-0.524156866262
ACH-001431,-0.25290898880199997
ACH-001450,-0.17859186157200002
ACH-001496,-0.057607188934899994
ACH-001500,0.0245382501173
ACH-001521,0.015267791505799998
ACH-001523,-0.0359130029522
ACH-001532,-0.052021522444400004
ACH-001536,-0.20061812042100002
ACH-001550,-0.18082673101500002
ACH-001552,-0.17154548876400003
ACH-001554,-0.0173125756256
ACH-001645,-0.23815696430999997
ACH-001654,0.07955590752910001
ACH-001715,0.0315833270829
ACH-001735,-0.0991324879022
ACH-001736,0.054845028779
ACH-001737,-0.07125452638780001
ACH-001740,0.0108248240744
ACH-001745,-0.192518023012
ACH-001750,-0.006141059633590001
ACH-001765,-0.267587524626
ACH-001956,-0.0418255678059
ACH-001957,-0.1661471842
