,GSPT1 (2935)
ACH-000415,-1.36835955502
ACH-000416,-1.39141280883
ACH-000420,-1.3802400037600002
ACH-000421,-1.4562287224500001
ACH-000424,-1.3618439324399998
ACH-000425,-1.36310483803
ACH-000426,-1.71496924588
ACH-000427,-1.61835468381
ACH-000433,-1.66613129701
ACH-000436,-1.22330717408
ACH-000444,-1.29262790545
ACH-000445,-1.2329012314799999
ACH-000448,-1.74081173355
ACH-000450,-1.2461456582700001
ACH-000452,-1.1151843537100001
ACH-000454,-1.38469974125
ACH-000458,-1.42921503324
ACH-000459,-1.274980539
ACH-000460,-1.48737172789
ACH-000461,-0.85961740316
ACH-000463,-1.21725568555
ACH-000464,-1.14347328698
ACH-000466,-2.01075133328
ACH-000467,-1.4111074626299998
ACH-000468,-1.42544175041
ACH-000469,-1.4267931979799997
ACH-000470,-1.3874602404499998
ACH-000471,-1.1640543295999999
ACH-000472,-1.7612781222299998
ACH-000473,-1.63744566698
ACH-000475,-1.5796822825799999
ACH-000476,-1.6058881167399999
ACH-000477,-1.52933178598
ACH-000480,-1.58901100407
ACH-000481,-1.3555405655000001
ACH-000483,-1.40653107994
ACH-000484,-1.26063308348
ACH-000485,-1.31009273036
ACH-000486,-1.3820225841799998
ACH-000487,-1.24140887984
ACH-000488,-1.39800707104
ACH-000490,-1.43028508822
ACH-000491,-1.2476215049
ACH-000495,-1.3522457785600002
ACH-000496,-1.51470251697
ACH-000499,-1.0219265302
ACH-000500,-1.7541711614900002
ACH-000502,-1.4701356535499999
ACH-000503,-0.92194431452
ACH-000505,-1.55497293514
ACH-000507,-1.22969757876
ACH-000510,-1.4951254576700002
ACH-000511,-1.13609105683
ACH-000512,-1.04419713829
ACH-000516,-1.63978206611
ACH-000517,-1.31494820341
ACH-000518,-1.6105235992200002
ACH-000520,-1.66006069565
ACH-000521,-1.25303838835
ACH-000522,-1.4991699869600001
ACH-000524,-1.83323962192
ACH-000527,-1.3697836574000002
ACH-000528,-1.3422924499200002
ACH-000537,-1.03532673237
ACH-000541,-1.26875582558
ACH-000542,-1.36210877663
ACH-000544,-1.43094664841
ACH-000545,-1.3009714131299999
ACH-000547,-1.6494869621500001
ACH-000548,-1.55736828524
ACH-000549,-1.3459207010499998
ACH-000550,-1.3902331371799999
ACH-000552,-1.3143556758600001
ACH-000556,-1.34122350479
ACH-000557,-1.6040471317299998
ACH-000570,-1.13447632772
ACH-000571,-1.20379890752
ACH-000573,-1.29434734042
ACH-000576,-1.35133489939
ACH-000580,-1.62171479804
ACH-000584,-1.2192606252200002
ACH-000585,-1.51201871833
ACH-000588,-1.18617819859
ACH-000589,-1.6078340860100002
ACH-000591,-1.69856331067
ACH-000593,-1.4735247546999999
ACH-000600,-1.1384850155600001
ACH-000601,-1.1243898027700001
ACH-000604,-0.7445741507529999
ACH-000605,-1.4418400815799999
ACH-000606,-1.40990869631
ACH-000608,-2.00460980725
ACH-000614,-1.76349602021
ACH-000616,-1.52565119526
ACH-000618,-1.28985313429
ACH-000619,-1.43183547153
ACH-000620,-0.937219361092
ACH-000621,-1.4195697091
ACH-000622,-0.39943079675099996
ACH-000623,-1.1101504489799998
ACH-000624,-1.42730316474
ACH-000627,-0.8068407593379999
ACH-000630,-1.43441198868
ACH-000632,-1.3845528608200002
ACH-000633,-1.88643011249
ACH-000637,-1.35353847192
ACH-000638,-1.5534265166299999
ACH-000646,-2.10100740282
ACH-000647,-1.3685298866
ACH-000648,-1.3577486361500002
ACH-000649,-1.3100534286399999
ACH-000651,-1.4247594537000001
ACH-000652,-1.21714427119
ACH-000653,-1.33858739109
ACH-000657,-1.48389077621
ACH-000658,-1.11687873929
ACH-000661,-2.0279343332599997
ACH-000662,-1.42509316199
ACH-000663,-2.05104815372
ACH-000665,-1.02122203116
ACH-000671,-1.61864025945
ACH-000673,-1.17401255684
ACH-000676,-1.2866037757200002
ACH-000677,-2.0447324056
ACH-000681,-1.35456050854
ACH-000682,-1.36785858542
ACH-000683,-1.5699746128799998
ACH-000684,-1.19067547976
ACH-000688,-0.9803578957860001
ACH-000693,-1.21330886646
ACH-000694,-0.7994208719470001
ACH-000695,-1.8199281492299997
ACH-000696,-1.2913700385200002
ACH-000697,-1.44115467437
ACH-000699,-1.66045562768
ACH-000701,-1.6428581823100001
ACH-000706,-0.6637170170000001
ACH-000711,-1.1682426132
ACH-000713,-1.35846571788
ACH-000714,-1.13312406943
ACH-000718,-1.44565357682
ACH-000720,-1.312993295
ACH-000721,-1.2846210087999999
ACH-000724,-1.4006164507700003
ACH-000725,-2.181412844
ACH-000732,-1.3801282826199999
ACH-000734,-1.1416020438299999
ACH-000735,-1.5544449183700002
ACH-000736,-1.25915077865
ACH-000738,-1.1910477343299999
ACH-000746,-1.5778380786200001
ACH-000747,-1.39977552613
ACH-000748,-1.18746008721
ACH-000753,-1.62318634462
ACH-000756,-1.40076557974
ACH-000757,-1.30713343288
ACH-000758,-1.4403309797600001
ACH-000760,-1.20518293676
ACH-000763,-1.39669514608
ACH-000764,-1.13180347675
ACH-000765,-1.5538241444799998
ACH-000766,-1.5005429727500001
ACH-000767,-1.5535491665399999
ACH-000768,-1.2917776302200001
ACH-000769,-1.6937819904499998
ACH-000770,-1.53154133321
ACH-000771,-1.59157536525
ACH-000773,-1.12254214549
ACH-000776,-1.2845546807600001
ACH-000777,-1.43449622072
ACH-000778,-2.32180852374
ACH-000781,-1.58693692179
ACH-000782,-1.4751994311899999
ACH-000783,-1.76788295147
ACH-000784,-1.5734476091299998
ACH-000785,-1.70466444618
ACH-000787,-1.4426611583000002
ACH-000788,-1.3950126494600001
ACH-000791,-1.3811804861399999
ACH-000792,-1.83885862074
ACH-000794,-1.3441533140200002
ACH-000796,-0.390366883728
ACH-000799,-0.8894180922820001
ACH-000800,-1.39551353676
ACH-000802,-1.41038501553
ACH-000804,-0.8427750394619999
ACH-000805,-1.50702638455
ACH-000809,-1.4138072845299998
ACH-000810,-1.63693002634
ACH-000811,-1.7699224448900002
ACH-000817,-0.88724138941
ACH-000819,-1.0669969850299998
ACH-000820,-1.37609609336
ACH-000821,-1.03681768857
ACH-000822,-1.76554274884
ACH-000823,-1.33642533811
ACH-000824,-1.59448358509
ACH-000827,-1.48071717136
ACH-000829,-1.38357865745
ACH-000831,-1.19249854915
ACH-000832,-1.3858369194799998
ACH-000833,-1.41346970216
ACH-000834,-1.4014428524200002
ACH-000835,-1.40354162109
ACH-000836,-1.41202034794
ACH-000837,-1.4614007225999999
ACH-000838,-1.5200211967800001
ACH-000839,-1.3934039693200002
ACH-000840,-1.33720034843
ACH-000841,-1.5230822094499998
ACH-000843,-1.26854255159
ACH-000846,-1.35865078944
ACH-000847,-1.1463806679700002
ACH-000848,-1.43074951217
ACH-000849,-1.4207437341299998
ACH-000851,-1.23558827684
ACH-000855,-1.7338623547299998
ACH-000856,-1.4481438193599998
ACH-000858,-1.17409385575
ACH-000859,-1.31246425171
ACH-000861,-1.60804411685
ACH-000862,-1.61365930676
ACH-000865,-1.339884364
ACH-000866,-1.5286930747799998
ACH-000867,-1.57321697959
ACH-000869,-2.16536299972
ACH-000872,-1.03501875899
ACH-000873,-1.03533384291
ACH-000876,-2.22823091811
ACH-000878,-1.15822360116
ACH-000880,-1.4875544844
ACH-000881,-1.5012484371500001
ACH-000882,-1.30614008839
ACH-000884,-1.32609519401
ACH-000885,-1.43004923065
ACH-000887,-1.30909145656
ACH-000888,-1.59013948025
ACH-000889,-1.4696003859600002
ACH-000890,-1.44782170037
ACH-000896,-1.61464854614
ACH-000898,-1.47657554924
ACH-000900,-1.31575324766
ACH-000901,-1.1624088299200002
ACH-000905,-1.42636149772
ACH-000906,-1.4639679210299998
ACH-000907,-0.834805571317
ACH-000910,-1.5430134081600002
ACH-000911,-1.42528749844
ACH-000912,-1.35397775718
ACH-000913,-1.6106992100600002
ACH-000915,-1.4975137630200002
ACH-000916,-1.4075664047799998
ACH-000917,-1.51133028098
ACH-000921,-1.43045703976
ACH-000924,-1.38129398312
ACH-000926,-1.36101275034
ACH-000928,-1.65591474596
ACH-000929,-1.2655514325
ACH-000932,-1.18499458597
ACH-000935,-1.4545303768
ACH-000936,-1.53253560095
ACH-000937,-1.60311173081
ACH-000938,-1.40450194027
ACH-000939,-1.54261113089
ACH-000941,-1.8015747185099997
ACH-000943,-1.30751257329
ACH-000946,-1.44964326873
ACH-000947,-1.3668331500100002
ACH-000948,-1.3468774368599998
ACH-000950,-1.28214014782
ACH-000953,-1.32389606566
ACH-000957,-0.7428129011040001
ACH-000958,-1.2338834400399998
ACH-000960,-1.41678147166
ACH-000963,-0.949235237863
ACH-000968,-1.6084765950100002
ACH-000969,-1.30304140624
ACH-000973,-1.3760257275
ACH-000974,-1.29121756434
ACH-000975,-1.70880044812
ACH-000976,-1.2314424209200001
ACH-000978,-1.3496757540600002
ACH-000980,-1.2920067863299998
ACH-000984,-1.3990242163
ACH-000986,-1.2106715568700002
ACH-000988,-1.51518908472
ACH-000993,-1.71343864743
ACH-000994,-1.5196140568399998
ACH-000996,-1.4446073821799998
ACH-001001,-1.31346304012
ACH-001020,-1.59911857736
ACH-001028,-1.33697572093
ACH-001031,-1.18824848706
ACH-001038,-0.779211535344
ACH-001048,-1.27121806713
ACH-001050,-1.3549151049500001
ACH-001053,-1.1140360405399998
ACH-001054,-1.4526688402099999
ACH-001061,-1.41882219752
ACH-001067,-1.34503522795
ACH-001075,-1.08506475061
ACH-001096,-1.46507482831
ACH-001128,-2.02821539757
ACH-001134,-1.3575289217
ACH-001151,-1.3017845050499999
ACH-001163,-0.967516621744
ACH-001164,-1.7760639098400002
ACH-001173,-1.4047125845100001
ACH-001183,-1.2988040967399999
ACH-001184,-1.22123456353
ACH-001190,-1.20818585561
ACH-001192,-1.61851330164
ACH-001193,-1.5202733239300001
ACH-001196,-1.27371890097
ACH-001197,-1.39163030928
ACH-001205,-1.5120460175600001
ACH-001211,-1.38573391072
ACH-001212,-1.51400647375
ACH-001228,-1.6537425271500001
ACH-001232,-1.3430695155899999
ACH-001239,-1.41022508924
ACH-001274,-1.7464119823900002
ACH-001275,-1.5196039936599999
ACH-001277,-1.44707154204
ACH-001278,-1.68910803
ACH-001280,-0.377376974097
ACH-001283,-1.27130081198
ACH-001289,-1.5031825134
ACH-001295,-1.5268742514700002
ACH-001300,-1.3892988123299999
ACH-001301,-1.18069362827
ACH-001302,-1.3105270951799999
ACH-001303,-1.16822819262
ACH-001306,-0.9280177784520001
ACH-001318,-0.9880194929899999
ACH-001322,-1.58051554776
ACH-001328,-1.49255778808
ACH-001332,-1.10735020221
ACH-001333,-1.25329064381
ACH-001336,-1.2868711983
ACH-001340,-1.4240861173700001
ACH-001346,-1.40680973897
ACH-001353,-1.47669814844
ACH-001354,-1.2601974250799999
ACH-001367,-0.927363634419
ACH-001368,-1.2750902157100001
ACH-001374,-1.02783404373
ACH-001375,-1.5472740997
ACH-001377,-0.923446971797
ACH-001380,-1.3001433242
ACH-001391,-1.48452081611
ACH-001407,-1.2578408665799998
ACH-001408,-1.53284475044
ACH-001413,-1.22618791675
ACH-001430,-1.64274541943
ACH-001431,-1.55981729706
ACH-001450,-1.0206310509299998
ACH-001496,-1.6264475276800001
ACH-001500,-1.51897449926
ACH-001521,-1.7713794481099998
ACH-001523,-1.43747677062
ACH-001532,-1.3480663830700002
ACH-001536,-0.9533219565659999
ACH-001550,-0.713004859404
ACH-001552,-1.49968983028
ACH-001554,-1.46491004152
ACH-001645,-1.35493237954
ACH-001654,-1.35711362067
ACH-001715,-1.29505806638
ACH-001735,-1.39312064996
ACH-001736,-1.60885270691
ACH-001737,-1.3159551521600001
ACH-001740,-0.8363070123180001
ACH-001745,-1.09293178871
ACH-001750,-1.46342261235
ACH-001765,-1.33701328896
ACH-001956,-1.33432295021
ACH-001957,-1.56335930839
