,INPP4B (8821)
ACH-000004,0.034861988142699994
ACH-000007,0.12810598212000002
ACH-000009,-0.16701496494100002
ACH-000011,0.0444333063272
ACH-000012,-0.0281403207014
ACH-000013,0.0910311402302
ACH-000014,0.47992557935400004
ACH-000015,-0.0639363613001
ACH-000017,-0.033004308800099996
ACH-000018,0.0744887756413
ACH-000019,-0.153632172516
ACH-000021,-0.05121369052040001
ACH-000022,0.0191950624257
ACH-000025,-0.06954635161669999
ACH-000028,-0.139695822749
ACH-000030,0.00370962993444
ACH-000035,0.18846889019299998
ACH-000036,0.10442929653300001
ACH-000037,0.000798424129681
ACH-000039,-0.34487712049
ACH-000040,0.022642030875
ACH-000041,-0.273443887371
ACH-000042,-0.0152996191827
ACH-000045,0.121051622877
ACH-000047,0.0678692188026
ACH-000052,-0.023149116926700002
ACH-000053,-0.0765316259918
ACH-000054,-0.0217792117207
ACH-000055,-0.341806646883
ACH-000060,-0.0198025128384
ACH-000067,-0.0544409484114
ACH-000070,-0.07154425030410001
ACH-000075,-0.104424579781
ACH-000078,-0.163071510018
ACH-000082,0.021775261723700003
ACH-000085,0.20867489803
ACH-000086,-0.0174467661087
ACH-000087,-0.149693099117
ACH-000092,-0.035144189624900006
ACH-000095,-0.10193649770199999
ACH-000097,-0.012502060452700001
ACH-000098,-0.289033890321
ACH-000099,-0.06926767755260001
ACH-000108,0.15793250592
ACH-000113,-0.179040623791
ACH-000115,-0.110019625557
ACH-000116,-0.0835895486114
ACH-000118,-0.03167146729
ACH-000120,0.0350586737568
ACH-000123,-0.00961161220783
ACH-000127,-0.0686880809526
ACH-000128,-0.0589188413516
ACH-000132,-0.08374479931300001
ACH-000133,-0.06392287087399999
ACH-000137,-0.0176737805389
ACH-000138,0.136249666804
ACH-000142,0.109052647312
ACH-000143,-0.07299171239760001
ACH-000146,-0.08216639192160001
ACH-000148,-0.154278753075
ACH-000150,0.139650462141
ACH-000152,0.07581362616560001
ACH-000153,-0.10602423285700001
ACH-000159,0.09593230324410001
ACH-000160,-0.0037255711037399997
ACH-000163,-0.163285631661
ACH-000167,0.180229916678
ACH-000168,-0.0682884821837
ACH-000169,0.104163354948
ACH-000178,-0.0814385091942
ACH-000182,0.10069355544900001
ACH-000183,-0.07421153720589999
ACH-000188,0.051730843350099996
ACH-000189,-0.25141774735
ACH-000190,-0.0363453446711
ACH-000198,-0.0644758948959
ACH-000204,-0.130261352371
ACH-000206,-0.060953307819800004
ACH-000207,-0.0214837473151
ACH-000211,-0.19644453538400003
ACH-000215,0.0223024687414
ACH-000221,-0.122386371028
ACH-000222,0.08073014607310001
ACH-000223,-0.152352459618
ACH-000226,0.0227044924423
ACH-000227,-0.15210997022199998
ACH-000228,-0.06844047543859999
ACH-000231,-0.00042159479808199997
ACH-000232,-0.165168261588
ACH-000233,0.010473494234500001
ACH-000234,-0.22394273626699998
ACH-000235,-0.057749427800599995
ACH-000237,-0.093667316046
ACH-000238,0.023035915182400002
ACH-000243,-0.117938327947
ACH-000244,-0.259643204479
ACH-000246,0.039065195936199996
ACH-000248,-0.0738595945423
ACH-000250,-0.191474467885
ACH-000251,0.0021972110936999997
ACH-000253,0.0215946371222
ACH-000255,-0.028736421001400003
ACH-000256,-0.0660585264057
ACH-000257,-0.184174838968
ACH-000258,-0.096388212003
ACH-000259,-0.0435788314728
ACH-000260,-0.166232096889
ACH-000261,-0.013060051640600001
ACH-000262,-0.0862478501812
ACH-000263,-0.153365771503
ACH-000264,0.214471965946
ACH-000265,-0.141085915735
ACH-000266,-0.0644548829655
ACH-000272,-0.030119666383500002
ACH-000273,-0.0366586424616
ACH-000274,-0.018814362603
ACH-000277,0.0074960282805299995
ACH-000278,0.0675366688108
ACH-000279,-0.10107739753900001
ACH-000280,-0.0197432688437
ACH-000281,0.0679272999307
ACH-000288,0.11222106361400001
ACH-000291,-0.08852187729779999
ACH-000293,-0.12898836807800002
ACH-000294,0.1388055734
ACH-000295,-0.0639671170845
ACH-000296,-0.089097810523
ACH-000302,-0.072600141897
ACH-000304,-0.0808170618573
ACH-000307,-0.11005041793600001
ACH-000308,-0.030005578303099998
ACH-000310,-0.355661241111
ACH-000311,-0.134122091745
ACH-000312,-0.104056481181
ACH-000315,0.157889122207
ACH-000316,0.174898978604
ACH-000317,-0.28747179626999997
ACH-000318,-0.10937747113299999
ACH-000319,0.10075646329
ACH-000320,-0.17375686045699998
ACH-000322,0.0401902340291
ACH-000323,0.00682398621407
ACH-000324,-0.09306213832260002
ACH-000329,-0.00807655764858
ACH-000330,-0.128498748634
ACH-000331,-0.0426581735008
ACH-000332,-0.0117144942872
ACH-000334,-0.0244561537238
ACH-000335,-0.08438957138699998
ACH-000336,0.31562421300500004
ACH-000337,0.101430041798
ACH-000339,-0.08456529579830001
ACH-000341,-0.14916303170999998
ACH-000348,0.0981417425262
ACH-000350,0.00317983411171
ACH-000352,0.049729665450900004
ACH-000356,0.228983263884
ACH-000361,-0.17220676805500001
ACH-000362,-0.133682109362
ACH-000363,-0.0387967125479
ACH-000364,-0.0070539529174399995
ACH-000365,-0.0250439150115
ACH-000366,-0.110442864111
ACH-000368,0.165733741932
ACH-000374,-0.16542698810599998
ACH-000375,-0.0718341824766
ACH-000376,-0.009457718069969999
ACH-000381,-0.020008523392000002
ACH-000383,-0.032222935220400005
ACH-000387,-0.05668683412619999
ACH-000389,0.06694931761049999
ACH-000390,-0.0519173610116
ACH-000393,-0.035393076512800006
ACH-000395,0.21079865471999998
ACH-000397,0.08982726293739998
ACH-000401,0.08839131663830001
ACH-000402,0.20543015409200002
ACH-000403,0.06970052206560001
ACH-000404,0.192317987048
ACH-000406,0.0189124823989
ACH-000407,-0.184556996473
ACH-000408,0.0333006701607
ACH-000410,0.0848556162992
ACH-000411,-0.0110246387924
ACH-000414,-0.1299594447
ACH-000415,0.00229630513107
ACH-000416,-0.155134725739
ACH-000420,-0.039264138758099996
ACH-000421,-0.0119902920933
ACH-000424,-0.262658406927
ACH-000425,-0.0656562931322
ACH-000426,0.0455674502099
ACH-000427,-0.0109971855202
ACH-000433,0.0264070710168
ACH-000436,0.0933889948407
ACH-000444,0.07582317347999999
ACH-000445,-0.0105910743093
ACH-000448,-0.0213592321223
ACH-000450,-0.06899384860169999
ACH-000452,-0.014621525395100001
ACH-000454,0.06511319502270001
ACH-000458,-0.037193222952099994
ACH-000459,-0.0563616683782
ACH-000460,0.127640826996
ACH-000461,0.039127111737300005
ACH-000463,-0.07934172527589999
ACH-000464,0.020145578419000002
ACH-000466,-0.020646857159299998
ACH-000467,-0.056522689750300004
ACH-000468,-0.000693617116254
ACH-000469,-0.039165532057800004
ACH-000470,0.0429628794245
ACH-000471,-0.0828788571446
ACH-000472,-0.0580841959607
ACH-000473,-0.026556470298599998
ACH-000475,-0.150417931879
ACH-000476,0.0670303928261
ACH-000477,0.041406961650600003
ACH-000480,-0.10054059124800001
ACH-000481,0.0329198779668
ACH-000483,-0.04174738340630001
ACH-000484,0.157608146885
ACH-000485,-0.17531170254200001
ACH-000486,-0.0924499164325
ACH-000487,-0.014651801141600002
ACH-000488,-0.008258779387470001
ACH-000490,-0.0403640552721
ACH-000491,-0.0774929426199
ACH-000495,0.031119653451400005
ACH-000496,-0.051599527979
ACH-000499,0.024360036294299996
ACH-000500,0.0272066038403
ACH-000502,-0.094058324496
ACH-000503,0.304458391336
ACH-000505,-0.11654434275900001
ACH-000507,-0.086389552435
ACH-000510,-0.103994946811
ACH-000511,-0.0869305974632
ACH-000512,0.161118169148
ACH-000516,-0.00216480947862
ACH-000517,-0.022692060612300002
ACH-000518,-0.18912387765299998
ACH-000520,-0.08144974763860001
ACH-000521,0.058939250659600005
ACH-000522,-0.0096688233172
ACH-000524,-0.0271941838429
ACH-000527,-0.016713535342000003
ACH-000528,-0.0246017290453
ACH-000537,-0.034635030222099995
ACH-000541,0.152959816696
ACH-000542,-0.044034018283400006
ACH-000544,0.188105093771
ACH-000545,-0.201846391239
ACH-000547,-0.124827440006
ACH-000548,-0.0423135211175
ACH-000549,-0.066088986682
ACH-000550,0.131767578768
ACH-000552,0.1255614447
ACH-000556,-0.0993850223591
ACH-000557,-0.066124614985
ACH-000570,0.000174191636067
ACH-000571,-0.0615131314766
ACH-000573,-0.0378565654366
ACH-000576,0.135993210528
ACH-000580,-0.0757847126266
ACH-000584,0.0617084659872
ACH-000585,0.026531262123400002
ACH-000588,-0.0826454096651
ACH-000589,0.14178440015799998
ACH-000591,0.26490723286699996
ACH-000593,0.16968938561299998
ACH-000600,-0.052117256152
