,PPARD (5467)
ACH-000004,-0.452577341668
ACH-000007,-0.16517894315
ACH-000009,0.052199676162999996
ACH-000011,-0.0043637339488800005
ACH-000012,-0.119629813517
ACH-000013,-0.178274798196
ACH-000014,-0.160017903027
ACH-000015,-0.07996024586060001
ACH-000017,-0.304890897785
ACH-000018,-0.0050077887686999995
ACH-000019,-0.162097268822
ACH-000021,-0.183798550486
ACH-000022,-0.10780796969499999
ACH-000025,-0.13856911409199998
ACH-000028,-0.207653466023
ACH-000030,-0.0909529143315
ACH-000035,-0.176230955011
ACH-000036,0.19275291571699998
ACH-000037,-0.0492625792705
ACH-000039,-0.129037316746
ACH-000040,-0.200509329469
ACH-000041,-0.350903338589
ACH-000042,-0.14147961826199998
ACH-000045,-0.113946015113
ACH-000047,-0.25877025203299997
ACH-000052,-0.5850881007509999
ACH-000053,-0.191163912357
ACH-000054,-0.177057857113
ACH-000055,-0.125538135075
ACH-000060,0.0175143871281
ACH-000067,-0.0598718599977
ACH-000070,-0.247681125788
ACH-000075,-0.26820455472
ACH-000078,-0.10348267692
ACH-000082,-0.175424074734
ACH-000085,-0.303250338119
ACH-000086,-0.06670995479899999
ACH-000087,0.0375617504581
ACH-000092,-0.0707954026694
ACH-000095,-0.13222557868899998
ACH-000097,-0.0490191345333
ACH-000098,-0.050683558258800006
ACH-000099,-0.105195013316
ACH-000108,0.0162970595117
ACH-000113,-0.274614591329
ACH-000115,-0.141732881549
ACH-000116,-0.133823856702
ACH-000118,0.0791209971877
ACH-000120,0.15150451252699998
ACH-000123,-0.159530586004
ACH-000127,-0.220332947802
ACH-000128,-0.166406916187
ACH-000132,-0.200111494714
ACH-000133,-0.28940660181
ACH-000137,-0.16786605591499998
ACH-000138,-0.244421921259
ACH-000142,-0.09313451174960001
ACH-000143,-0.203247576871
ACH-000146,-0.0628168161367
ACH-000148,-0.20851159796500002
ACH-000150,0.105910995508
ACH-000152,-0.0760794003308
ACH-000153,0.0676138517371
ACH-000159,-0.212490464276
ACH-000160,-0.163338853429
ACH-000163,-0.0225162682407
ACH-000167,-0.308916237319
ACH-000168,0.189622197967
ACH-000169,-0.210171529582
ACH-000178,-0.17192612991
ACH-000182,-0.303154992899
ACH-000183,-0.071227384365
ACH-000188,0.015275531692899998
ACH-000189,0.18141338726700001
ACH-000190,0.021202534016999997
ACH-000198,-0.118260503684
ACH-000204,-0.34462644962
ACH-000206,-0.20567006568500001
ACH-000207,-0.206199532429
ACH-000211,-0.102737434497
ACH-000215,-0.127917716375
ACH-000221,-0.134537840838
ACH-000222,0.256547113092
ACH-000223,-0.153322807061
ACH-000226,-0.176536034714
ACH-000227,-0.192935812659
ACH-000228,-0.324682582568
ACH-000231,-0.305797418995
ACH-000232,-0.138919853153
ACH-000233,-0.230809375633
ACH-000234,-0.045333484195999994
ACH-000235,-0.092530805604
ACH-000237,-0.100298806659
ACH-000238,-0.169342439628
ACH-000243,-0.0361779580874
ACH-000244,0.24426528713100001
ACH-000246,-0.04795564463830001
ACH-000248,-0.22846238400899999
ACH-000250,-0.207189749276
ACH-000251,-0.0706607009864
ACH-000253,0.017921602364299998
ACH-000255,-0.24044975796300003
ACH-000256,0.0388533699529
ACH-000257,-0.143066221526
ACH-000258,0.116963518559
ACH-000259,-0.18557630756700003
ACH-000260,-0.18641942047600002
ACH-000261,-0.109018975661
ACH-000262,0.11920221140000001
ACH-000263,-0.326190501637
ACH-000264,-0.22061941761999998
ACH-000265,-0.143176171201
ACH-000266,0.0361529004451
ACH-000272,-0.24798360358399998
ACH-000273,-0.0421882642727
ACH-000274,-0.138619216346
ACH-000277,-0.00899227169698
ACH-000278,-0.0468334590366
ACH-000279,-0.198643517317
ACH-000280,-0.13936743306500002
ACH-000281,-0.09925743079129999
ACH-000288,-0.11252039942099999
ACH-000291,-0.11641793293199999
ACH-000293,-0.33914202742
ACH-000294,-0.0196861335632
ACH-000295,-0.549102233372
ACH-000296,-0.222549139743
ACH-000302,-0.168072393517
ACH-000304,-0.42366178638700003
ACH-000307,-0.190846796664
ACH-000308,-0.156729271329
ACH-000310,-0.249798592798
ACH-000311,0.131911999186
ACH-000312,-0.0959354667705
ACH-000315,0.0675990650726
ACH-000316,-0.33646307744000004
ACH-000317,-0.202241534454
ACH-000318,-0.0272848641516
ACH-000319,-0.25000600119399996
ACH-000320,0.057354765436300005
ACH-000322,-0.08903377080189999
ACH-000323,-0.25369026691999996
ACH-000324,-0.15278987182499998
ACH-000329,-0.128562684485
ACH-000330,-0.0867893833031
ACH-000331,-0.147545261639
ACH-000332,-0.09663391978980002
ACH-000334,-0.133445127172
ACH-000335,0.0018883785431100001
ACH-000336,0.079128705501
ACH-000337,-0.025179479364
ACH-000339,-0.07485350026069999
ACH-000341,-0.174179391089
ACH-000348,-0.128729150176
ACH-000350,-0.005627356431289999
ACH-000352,-0.313426155245
ACH-000356,-0.29414172225699997
ACH-000361,-0.223420927107
ACH-000362,-0.154906249356
ACH-000363,-0.20628621804000002
ACH-000364,0.00199790772174
ACH-000365,-0.09613446966610001
ACH-000366,-0.08017729641480001
ACH-000368,-0.149100175317
ACH-000374,-0.18128136618299998
ACH-000375,-0.133044684803
ACH-000376,-0.09167396864939999
ACH-000381,-0.0477221601283
ACH-000383,-0.202981379501
ACH-000387,-0.0647846260613
ACH-000389,-0.0832125171042
ACH-000390,-0.16348370374
ACH-000393,-0.120587152803
ACH-000395,-0.08275020659860001
ACH-000397,-0.08809148067889999
ACH-000401,-0.25521518857700004
ACH-000402,-0.14013916183
ACH-000403,0.09605412151960001
ACH-000404,-0.252893544628
ACH-000406,0.233980950869
ACH-000407,-0.09763267226530001
ACH-000408,-0.318941582686
ACH-000410,-0.0223194585289
ACH-000411,0.0206369201866
ACH-000414,-0.00806339083075
ACH-000415,-0.116733307961
ACH-000416,-0.126714911041
ACH-000420,0.0112924518938
ACH-000421,-0.120773191313
ACH-000424,-0.0492040961271
ACH-000425,-0.058651648371199995
ACH-000426,-0.0775984381378
ACH-000427,-0.092233241224
ACH-000433,-0.36307004232699996
ACH-000436,0.0740326634747
ACH-000444,-0.12317003928300001
ACH-000445,-0.228341371004
ACH-000448,-0.218992900876
ACH-000450,0.0571220682565
ACH-000452,-0.221866025894
ACH-000454,-0.284782044897
ACH-000458,-0.11533166066
ACH-000459,-0.16715835169399998
ACH-000460,-0.213044054627
ACH-000461,-0.191287564283
ACH-000463,-0.0472855424096
ACH-000464,-0.0543528890035
ACH-000466,-0.0686415180671
ACH-000467,-0.06734173937520001
ACH-000468,-0.307682491851
ACH-000469,-0.20237203734
ACH-000470,-0.203277309351
ACH-000471,-0.118830737395
ACH-000472,-0.169985589558
ACH-000473,-0.035736209509
ACH-000475,-0.0210094272321
ACH-000476,-0.38811688137500006
ACH-000477,-0.0493648752786
ACH-000480,0.0680524530721
ACH-000481,0.041120268402400004
ACH-000483,0.0873903149761
ACH-000484,-0.409950904503
ACH-000485,-0.17821027436999998
ACH-000486,-0.21192106920099998
ACH-000487,-0.0631360332037
ACH-000488,-0.201568644175
ACH-000490,-0.0786339759709
ACH-000491,-0.312402873056
ACH-000495,-0.0257426845631
ACH-000496,-0.0829706896317
ACH-000499,-0.142067819279
ACH-000500,0.47624266268700005
ACH-000502,-0.137988414353
ACH-000503,-0.0117555295811
ACH-000505,-0.144622516361
ACH-000507,0.00194657639032
ACH-000510,-0.19574182683400002
ACH-000511,-0.123979915501
ACH-000512,-0.19014176029399998
ACH-000516,-0.270512999333
ACH-000517,-0.053041005249300006
ACH-000518,0.12272813400100001
ACH-000520,-0.0703481066867
ACH-000521,-0.0786114998882
ACH-000522,-0.09741234852439999
ACH-000524,-0.143383333564
ACH-000527,-0.132035808883
ACH-000528,-0.0836314916825
ACH-000537,-0.356276534928
ACH-000541,-0.15959749779100002
ACH-000542,0.10625017576700001
ACH-000544,-0.199766062086
ACH-000545,0.0250414926897
ACH-000547,-0.0873283893378
ACH-000548,0.0628264521664
ACH-000549,-0.249575945161
ACH-000550,-0.126930429153
ACH-000552,0.09041185672980001
ACH-000556,-0.0282827634767
ACH-000557,-0.13327551771600002
ACH-000570,-0.10370081932499998
ACH-000571,-0.115040987675
ACH-000573,-0.1562629804
ACH-000576,-0.0698370242312
ACH-000580,-0.0717094599759
ACH-000584,-0.21451532325599998
ACH-000585,-0.035723832322499996
ACH-000588,-0.269971228502
ACH-000589,-0.150660883118
ACH-000591,-0.029339355679000003
ACH-000593,-0.04526813795990001
ACH-000600,-0.13472756935900002
ACH-000601,-0.110156148482
ACH-000604,-0.16869530806400002
ACH-000605,-0.24091344844700002
ACH-000606,-0.15847143730799998
ACH-000608,-0.20668928695799998
ACH-000614,0.158423156094
ACH-000616,-0.017846340446900002
ACH-000618,-0.296072699857
ACH-000619,-0.194114238381
ACH-000620,0.0610987913046
ACH-000621,-0.176719480893
ACH-000622,-0.162192308976
ACH-000623,-0.0918885971939
ACH-000624,-0.096775739584
ACH-000627,-0.07181912446210001
ACH-000630,-0.0690923041119
ACH-000632,0.0376545337159
ACH-000633,-0.111184774735
ACH-000637,-0.12672607219499998
ACH-000638,0.110355492887
ACH-000646,-0.13846833933
ACH-000647,-0.22578964816999997
