,PLRG1 (5356)
ACH-000910,-0.9664637252
ACH-000911,-0.841028926654
ACH-000912,-0.772350217753
ACH-000913,-0.640392487132
ACH-000915,-0.9114225566799999
ACH-000916,-0.844421370023
ACH-000917,-0.99137223719
ACH-000921,-1.0134190484999999
ACH-000924,-1.0158854612600001
ACH-000926,-1.0303526933
ACH-000928,-0.693202608973
ACH-000929,-0.847943163875
ACH-000932,-1.10515566811
ACH-000935,-0.9236849105730001
ACH-000936,-0.790247540625
ACH-000937,-0.943751087922
ACH-000938,-0.979677444267
ACH-000939,-0.69449914909
ACH-000941,-1.09604346789
ACH-000943,-0.820611038889
ACH-000946,-1.00038101645
ACH-000947,-0.9139791587200001
ACH-000948,-0.836774547457
ACH-000950,-0.6781513294239999
ACH-000953,-0.8639060574549999
ACH-000957,-0.912151545901
ACH-000958,-1.22838197827
ACH-000960,-0.892362006126
ACH-000963,-0.673054044712
ACH-000968,-0.701653695596
ACH-000969,-0.8952120497630001
ACH-000973,-0.8242318400399999
ACH-000974,-1.01909469871
ACH-000975,-0.992192368089
ACH-000976,-0.993721264397
ACH-000978,-0.962386420603
ACH-000980,-0.915646725361
ACH-000984,-0.8792572189679999
ACH-000986,-0.814862008445
ACH-000988,-0.868302882885
ACH-000993,-1.01688999849
ACH-000994,-0.775438318539
ACH-000996,-1.1769746405500001
ACH-001001,-0.902433523593
ACH-001020,-0.696045087101
ACH-001028,-0.9989750426899999
ACH-001031,-0.633286957403
ACH-001038,-0.9899044818899999
ACH-001048,-1.05980908371
ACH-001050,-0.958813992004
ACH-001053,-0.9614614048129999
ACH-001054,-1.14354299779
ACH-001061,-0.825840442285
ACH-001067,-0.734369100476
ACH-001075,-0.9275694131559999
ACH-001096,-0.913997904948
ACH-001128,-0.66821139035
ACH-001134,-1.07279514789
ACH-001151,-0.875436726064
ACH-001163,-0.636719616029
ACH-001164,-0.896593659698
ACH-001173,-0.8951293053139999
ACH-001183,-1.29696772195
ACH-001184,-1.13454991052
ACH-001190,-1.0832330230299998
ACH-001192,-1.0116818099
ACH-001193,-1.05763526842
ACH-001196,-1.05193321115
ACH-001197,-0.8472629709270001
ACH-001205,-1.15209465991
ACH-001211,-0.8515686990970001
ACH-001212,-1.30943358833
ACH-001228,-1.22186108794
ACH-001232,-0.9760060878919999
ACH-001239,-0.746506606825
ACH-001274,-0.650824504153
ACH-001275,-0.83992486384
ACH-001277,-1.4010928668599998
ACH-001278,-0.6753169129600001
ACH-001280,-0.8925875114899999
ACH-001283,-0.9190641504620001
ACH-001289,-0.8621367100700001
ACH-001295,-1.33023315803
ACH-001300,-1.1078515088299998
ACH-001301,-0.877499135421
ACH-001302,-0.9390068946340001
ACH-001303,-1.09368962566
ACH-001306,-0.863676305084
ACH-001318,-0.83991555625
ACH-001322,-0.864824943116
ACH-001328,-0.859286297656
ACH-001332,-0.873062572336
ACH-001333,-0.6911096343590001
ACH-001336,-0.924074590442
ACH-001340,-0.875892599349
ACH-001346,-0.8105793638490001
ACH-001353,-0.890750065031
ACH-001354,-0.947261894135
ACH-001367,-0.9737019448440001
ACH-001368,-0.901122449308
ACH-001374,-1.1806898329200002
ACH-001375,-0.8701999454799999
ACH-001377,-0.892324180764
ACH-001380,-1.0383250878799999
ACH-001391,-1.09694370571
ACH-001407,-0.934243624392
ACH-001408,-0.777293404038
ACH-001413,-1.0851792413299999
ACH-001430,-1.0368676857999999
ACH-001431,-0.982180365085
ACH-001450,-1.15936030892
ACH-001496,-0.854049042148
ACH-001500,-0.8960991595100001
ACH-001521,-0.928402929998
ACH-001523,-0.926027370121
ACH-001532,-1.02606540594
ACH-001536,-1.00984244295
ACH-001550,-0.7545552849160001
ACH-001552,-1.24825795037
ACH-001554,-1.0416202763
ACH-001645,-0.981982076954
ACH-001654,-0.9868298622689999
ACH-001715,-0.864893561799
ACH-001735,-0.9301767576309999
ACH-001736,-1.23457095967
ACH-001737,-1.0795604434100001
ACH-001740,-1.10302872592
ACH-001745,-1.0566960618
ACH-001750,-1.04563388429
ACH-001765,-1.05400244466
ACH-001956,-0.8920414356659999
ACH-001957,-1.04706948958
