,CSTL1 (128817)
ACH-000004,0.12952485623600002
ACH-000007,0.126257845096
ACH-000009,0.11192978268300001
ACH-000011,0.14649372434
ACH-000012,0.0898105649656
ACH-000013,-0.0626133147424
ACH-000014,0.040616586661
ACH-000015,0.113854221403
ACH-000017,-0.049049164033000005
ACH-000018,0.104078375266
ACH-000019,-0.271772362657
ACH-000021,0.038140767634099994
ACH-000022,-0.0324096865154
ACH-000025,0.163753230566
ACH-000028,-0.103393424769
ACH-000030,-0.030331448333400002
ACH-000035,-0.44750823104599996
ACH-000036,-0.0657602441686
ACH-000037,0.210563199174
ACH-000039,0.0048256893258700004
ACH-000040,0.029822188152799998
ACH-000041,0.25852723247299997
ACH-000042,-0.165456844185
ACH-000045,0.141106799694
ACH-000047,-0.0994001134305
ACH-000052,-0.242616501378
ACH-000053,-0.030734564892599996
ACH-000054,-0.0136248983203
ACH-000055,-0.012829571858099999
ACH-000060,-0.232380151818
ACH-000067,-0.281585841988
ACH-000070,-0.0330628768266
ACH-000075,0.159861491597
ACH-000078,0.17452987940099998
ACH-000082,0.0171692330005
ACH-000085,0.0129086552327
ACH-000086,0.09940115372500001
ACH-000087,0.30228804560600003
ACH-000092,0.0295838675399
ACH-000095,0.0511311773336
ACH-000097,-0.0662876493774
ACH-000098,-0.08254890124910001
ACH-000099,-0.125252111655
ACH-000108,-0.15923122304
ACH-000113,-0.129378833892
ACH-000115,0.153503064785
ACH-000116,0.011018894309700001
ACH-000118,-0.14475313135
ACH-000120,0.186820350118
ACH-000123,0.0416112648752
ACH-000127,-0.013405381632799999
ACH-000128,0.0468758880096
ACH-000132,-0.0101072439635
ACH-000133,-0.037363263124800004
ACH-000137,-0.187029902625
ACH-000138,-0.08744414466119999
ACH-000142,0.18821073978
ACH-000143,0.0618003864337
ACH-000146,-0.05608754761990001
ACH-000148,-0.092347861152
ACH-000150,0.0203120567676
ACH-000152,-0.020230244007400002
ACH-000153,0.0328037159682
ACH-000159,0.09297494277769999
ACH-000160,-0.08503547736510002
ACH-000163,-0.21036557241700002
ACH-000167,0.391789674282
ACH-000168,0.08473970560930001
ACH-000169,-0.0914129259581
ACH-000178,-0.0657754841905
ACH-000182,-0.0338364533251
ACH-000183,-0.0560498174611
ACH-000188,0.026246999224799998
ACH-000189,0.197379199586
ACH-000190,0.018907788034999998
ACH-000198,0.0415927586566
ACH-000204,-0.0854817351496
ACH-000206,-0.052851490754500005
ACH-000207,0.056961378762800004
ACH-000211,0.0709202617034
ACH-000215,0.014564754638000001
ACH-000221,0.09878871378239999
ACH-000222,0.157529634211
ACH-000223,-0.037210694164199996
ACH-000226,-0.025892672585999997
ACH-000227,0.199707598026
ACH-000228,-0.09397081865810002
ACH-000231,-0.125225846461
ACH-000232,0.0807544359055
ACH-000233,0.119528863225
ACH-000234,0.08858005857169998
ACH-000235,-0.0900543690584
ACH-000237,-0.0140453096716
ACH-000238,-0.289263845134
ACH-000243,-0.10909834044500001
ACH-000244,-0.13952825630000001
ACH-000246,-0.0986399299042
ACH-000248,-0.053111175668
ACH-000250,0.0981327904753
ACH-000251,0.10303441505699999
ACH-000253,-0.08478549068219998
ACH-000255,-0.025346311723000003
ACH-000256,0.115136827821
ACH-000257,-0.355566276957
ACH-000258,0.12150888702
ACH-000259,0.00250272150364
ACH-000260,0.00948851916175
ACH-000261,-0.0341545050807
ACH-000262,-0.170607312648
ACH-000263,0.191707160441
ACH-000264,-0.153313103436
ACH-000265,0.0021627714941399997
ACH-000266,0.0270268696233
ACH-000272,-0.0172622211181
ACH-000273,0.001133553496
ACH-000274,0.07995172231530001
ACH-000277,0.0783170559882
ACH-000278,-0.366673627043
ACH-000279,0.101112986535
ACH-000280,0.0396964830509
ACH-000281,-0.135491606939
ACH-000288,0.0509520169217
ACH-000291,-0.00860539314
ACH-000293,0.180684853935
ACH-000294,-0.151437857355
ACH-000295,-0.198874437782
ACH-000296,-0.220405723349
ACH-000302,0.07305470637789999
ACH-000304,0.0810614923495
ACH-000307,0.0184746825813
ACH-000308,-0.0373583207779
ACH-000310,0.131077692695
ACH-000311,0.09031190966710001
ACH-000312,0.0628538961931
ACH-000315,0.155792802103
ACH-000316,-0.0677167993069
ACH-000317,0.0920093509989
ACH-000318,0.0337209359505
ACH-000319,0.0991986439652
ACH-000320,-0.12343301733100001
ACH-000322,-0.217259201342
ACH-000323,0.055308282064899995
ACH-000324,0.081204142418
ACH-000329,-0.0916250913178
ACH-000330,-0.0121927787451
ACH-000331,-0.0381255653445
ACH-000332,-0.035746118709800004
ACH-000334,-0.0513818634605
ACH-000335,0.025306846588499996
ACH-000336,0.36733990796599997
ACH-000337,-0.0178976798947
ACH-000339,-0.329075468527
ACH-000341,0.0411692460247
ACH-000348,0.0699854758567
ACH-000350,0.0918390011664
ACH-000352,-0.09682205541750001
ACH-000356,-0.17669274461800002
ACH-000361,0.126781204186
ACH-000362,0.13090097537
ACH-000363,-0.0216159769467
ACH-000364,-0.022661968135599998
ACH-000365,-0.010628864234400001
ACH-000366,0.21953404535999999
ACH-000368,-0.036216768209500004
ACH-000374,-0.145415467868
ACH-000375,0.0378706105399
ACH-000376,-0.115417890252
ACH-000381,0.21127911298799998
ACH-000383,0.211531649092
ACH-000387,-0.144646502717
ACH-000389,-0.060485272588900005
ACH-000390,0.190170689423
ACH-000393,0.181547963013
ACH-000395,-0.38323120676600003
ACH-000397,0.09951756737510001
ACH-000401,0.113135934653
ACH-000402,-0.27923071064599997
ACH-000403,0.09758342585449999
ACH-000404,0.17000792316500002
ACH-000406,0.0554358193446
ACH-000407,-0.08703519232239999
ACH-000408,-0.252077006589
ACH-000410,-0.191502909336
ACH-000411,0.0429726830205
ACH-000414,-0.0141917180649
ACH-000415,-0.192320089018
ACH-000416,0.0224514636826
ACH-000420,0.0322620851113
ACH-000421,0.000967862562876
ACH-000424,-0.32457466964000004
ACH-000425,-0.0186265700043
ACH-000426,0.00947339131012
ACH-000427,0.13963085072
ACH-000433,0.12877628349300002
ACH-000436,0.037438160909000005
ACH-000444,0.00734163019921
ACH-000445,0.212797065358
ACH-000448,-0.115954938459
ACH-000450,-0.0660854589481
ACH-000452,-0.0200894376353
ACH-000454,0.111850683267
ACH-000458,0.13193048771
ACH-000459,-0.16168105783
ACH-000460,0.0505789457057
ACH-000461,0.036202912661
ACH-000463,-0.0403145361411
ACH-000464,0.00612971904558
ACH-000466,0.15285606409900002
ACH-000467,-0.0395158051782
ACH-000468,0.11077031354
ACH-000469,-0.18406384889000002
ACH-000470,-0.28313251769299996
ACH-000471,-0.0873668853118
ACH-000472,-0.0752346456273
ACH-000473,0.12420043741299999
ACH-000475,-0.023961529164400003
ACH-000476,0.013218821387700001
ACH-000477,0.0743327534262
ACH-000480,0.0681878684667
ACH-000481,0.05436456071830001
ACH-000483,0.0706186404773
ACH-000484,-0.150481043812
ACH-000485,0.13007687568
ACH-000486,-0.13548049852900002
ACH-000487,0.042962367550099995
ACH-000488,-0.159832134025
ACH-000490,-0.0567934452535
ACH-000491,-0.153485962685
ACH-000495,-0.06490421339369999
ACH-000496,0.158528385958
ACH-000499,0.19441341907200002
ACH-000500,-0.08325744185469999
ACH-000502,-0.113870489265
ACH-000503,-0.04506314704
ACH-000505,-0.056750959644599995
ACH-000507,-0.0844030988003
ACH-000510,0.007419820495629999
ACH-000511,-0.0335952822497
ACH-000512,0.183064720185
ACH-000516,0.048058054280000005
ACH-000517,0.0421079996841
ACH-000518,-0.0361015100429
ACH-000520,0.0793536317437
ACH-000521,-0.00758746727358
ACH-000522,0.0480323984441
ACH-000524,-0.10442117798
ACH-000527,-0.0293232154605
ACH-000528,-0.015838807633200003
ACH-000537,0.034220346187
ACH-000541,0.009128361170860001
ACH-000542,0.0132751042073
ACH-000544,-0.0151847545373
ACH-000545,0.0574909012915
ACH-000547,0.015707653983
ACH-000548,0.181296947822
ACH-000549,0.00394654956836
ACH-000550,0.0276540740778
ACH-000552,-0.09111336213570001
ACH-000556,0.074531005141
ACH-000557,-0.22615380901700002
ACH-000570,-0.040378526157300004
ACH-000571,-0.015027700170799999
ACH-000573,-0.058243829296000006
ACH-000576,0.169657941367
ACH-000580,-0.290230306851
ACH-000584,0.110955907897
ACH-000585,0.0365406950792
ACH-000588,-0.0130077729758
ACH-000589,0.131676748554
ACH-000591,0.0611669059285
ACH-000593,0.0
ACH-000600,-0.04580738097519999
ACH-000601,0.09571865976160002
ACH-000604,0.0848659383408
ACH-000605,0.0903610760444
ACH-000606,-0.0180829178116
ACH-000608,0.09627544795569999
ACH-000614,0.030954905089400003
ACH-000616,-0.16719176055999999
ACH-000618,-0.114289981629
ACH-000619,0.235416578686
ACH-000620,0.157405643778
ACH-000621,0.00403560952975
ACH-000622,0.118317254323
ACH-000623,-0.0383581437075
ACH-000624,-0.114402460406
ACH-000627,-0.07595525206949999
ACH-000630,0.134098533663
ACH-000632,-0.0574054516472
ACH-000633,-0.025074826818300002
ACH-000637,0.164163764427
ACH-000638,-0.0855189814477
ACH-000646,0.217426486906
ACH-000647,0.0199163049176
ACH-000648,0.135636984845
ACH-000649,0.0500433691318
ACH-000651,-0.0992010483674
ACH-000652,-0.10306757193600001
ACH-000653,-0.0843055526565
ACH-000657,0.06500561638619999
ACH-000658,0.0897658457192
ACH-000661,-0.28520561202
ACH-000662,-0.20939430100499998
ACH-000663,0.0729147030118
ACH-000665,-0.052907211917699995
ACH-000671,0.0482607952678
ACH-000673,0.021411648680500002
ACH-000676,-0.011261106572499999
ACH-000677,-0.025361533193
ACH-000681,-0.0448159965137
ACH-000682,0.109813166724
ACH-000683,0.0585361795636
ACH-000684,-0.05111854380940001
ACH-000688,-0.150317000268
ACH-000693,-0.048203489337800005
ACH-000694,-0.0626453690345
ACH-000695,0.103644426593
ACH-000696,0.07847189284719999
ACH-000697,-0.0685752435142
ACH-000699,-0.19261183998300002
ACH-000701,-0.10709346184
ACH-000706,0.0844461997472
ACH-000711,0.013099089752
ACH-000713,-0.0505806612675
ACH-000714,0.136700824806
ACH-000718,0.15349346409000003
ACH-000720,-0.0509320170711
ACH-000721,-0.04810806804980001
ACH-000724,0.173772778195
ACH-000725,-0.042921211261499996
ACH-000732,-0.109725892672
ACH-000734,0.0578155483667
ACH-000735,0.06600909058059999
ACH-000736,0.074716270054
ACH-000738,0.0553733485961
ACH-000746,0.22909881317800002
ACH-000747,0.101634810046
ACH-000748,0.131735087573
ACH-000753,-0.0117953172138
ACH-000756,0.0836338659851
ACH-000757,0.00501487565079
ACH-000758,0.0321609204231
ACH-000760,-0.018536512999400002
ACH-000763,0.16858025926399997
ACH-000764,0.179075232282
ACH-000765,0.35112929060500003
ACH-000766,-0.013816168367000002
ACH-000767,0.0162534469316
ACH-000768,-0.114846260107
ACH-000769,0.050806911344400005
ACH-000770,0.0161460600278
ACH-000771,0.0408922604721
ACH-000773,0.0108341486258
ACH-000776,-0.030697615444799996
ACH-000777,-0.0434015436285
ACH-000778,0.05035656158869999
ACH-000781,-0.0279283589103
ACH-000782,-0.231178439486
ACH-000783,0.219394265355
ACH-000784,-0.0153842647288
ACH-000785,0.212349512784
ACH-000787,-0.021580095291599998
ACH-000788,0.0274864604798
ACH-000791,0.101739524926
ACH-000792,-0.0699855791951
ACH-000794,0.122091425647
ACH-000796,-0.10447333940999999
ACH-000799,0.0268282610867
ACH-000800,0.00835770156434
ACH-000802,-0.018558413636499998
ACH-000804,0.42641555552599997
ACH-000805,-0.0622719283276
ACH-000809,0.0317496333936
ACH-000810,-0.0300504749215
ACH-000811,-0.04599583767109999
ACH-000817,0.21348519592300003
ACH-000819,0.0326694000812
ACH-000820,-0.0679408229106
ACH-000821,-0.111809967882
ACH-000822,0.033696349091099996
ACH-000823,-0.11156199365700001
ACH-000824,0.143305334376
ACH-000827,0.024150877831999998
ACH-000829,-0.225461543941
ACH-000831,0.228012656282
ACH-000832,0.0324422383128
ACH-000833,-0.163116559938
ACH-000834,0.0668450147509
ACH-000835,-0.057441538469699994
ACH-000836,0.00729533849512
ACH-000837,-0.177151199994
ACH-000838,0.0659734480103
ACH-000839,-0.06374166708080001
ACH-000840,-0.206938886375
ACH-000841,0.121145399957
ACH-000843,0.0319753403905
ACH-000846,-0.00496482260611
ACH-000847,0.08808767238700001
ACH-000848,0.07423484034
ACH-000849,0.07166201880689999
ACH-000851,-0.0109907264457
ACH-000855,0.0566213866184
ACH-000856,-0.00046802897643300005
ACH-000858,-0.103135942674
ACH-000859,-0.160014880341
ACH-000861,0.145450401109
ACH-000862,-0.154550175092
ACH-000865,-0.08270555206989999
ACH-000866,-0.04851274372219999
ACH-000867,-0.083288215461
ACH-000869,-0.00858074509599
ACH-000872,0.117222055975
ACH-000873,-0.0611281285891
ACH-000876,0.0332524925276
ACH-000878,0.062435551378
ACH-000880,0.142239970857
ACH-000881,-0.0397460193764
ACH-000882,0.045209147939
ACH-000884,0.167923536683
ACH-000885,-0.0273125635882
ACH-000887,0.0196625733017
ACH-000888,0.00617011990937
ACH-000889,0.147714341265
ACH-000890,0.08251259149199999
ACH-000896,0.122497599208
ACH-000898,0.0443691829692
ACH-000900,0.0251962113124
ACH-000901,0.07679644240460001
ACH-000905,0.0542565966759
ACH-000906,0.053788102463999996
ACH-000907,-0.246657773763
ACH-000910,0.024658962864999998
