,STC1 (6781)
ACH-000004,0.15797538821499998
ACH-000007,-0.00355916440575
ACH-000009,0.0961918052004
ACH-000011,-0.0800728954707
ACH-000012,0.146568929066
ACH-000013,0.109617192289
ACH-000014,-0.106781312419
ACH-000015,0.029792672723400002
ACH-000017,0.0441882213256
ACH-000018,0.131702374893
ACH-000019,0.121476641895
ACH-000021,0.15694349620200002
ACH-000022,0.0760853591819
ACH-000025,0.10667718109999999
ACH-000028,0.0879874129593
ACH-000030,0.129288524331
ACH-000035,-0.018288475071900002
ACH-000036,-0.00946330234025
ACH-000037,0.0929045599912
ACH-000039,0.0454147528058
ACH-000040,-0.00667927887915
ACH-000041,-0.161451356531
ACH-000042,0.162563978704
ACH-000045,0.036564797863199994
ACH-000047,0.0782581658125
ACH-000052,0.124354561717
ACH-000053,0.07878430302789999
ACH-000054,0.114558618694
ACH-000055,0.061292238670499995
ACH-000060,0.034882721199300006
ACH-000067,0.010506408275899999
ACH-000070,0.29151728258000004
ACH-000075,0.039297778512599996
ACH-000078,0.12081502601399999
ACH-000082,0.06981661542169999
ACH-000085,0.0476947047179
ACH-000086,0.258286647735
ACH-000087,-0.14406766613500002
ACH-000092,0.022431660589
ACH-000095,0.19003405563700002
ACH-000097,0.107210794753
ACH-000098,0.228808207964
ACH-000099,0.10851982380000001
ACH-000108,0.0471263799578
ACH-000113,0.116238457179
ACH-000115,-0.0261566634169
ACH-000116,0.18119420565699998
ACH-000118,0.085062112801
ACH-000120,0.13275027179999999
ACH-000123,-0.0374389269116
ACH-000127,0.135833979457
ACH-000128,0.291822819749
ACH-000132,0.09286377083789998
ACH-000133,0.000908310809391
ACH-000137,0.027992024241599998
ACH-000138,0.190313079869
ACH-000142,0.21063997117199998
ACH-000143,0.17148500974800002
ACH-000146,0.14233445264699998
ACH-000148,0.145553963228
ACH-000150,0.10405113749099999
ACH-000152,0.108727063536
ACH-000153,0.297701523503
ACH-000159,0.17097385284699998
ACH-000160,0.050056895810500004
ACH-000163,0.14121021368699999
ACH-000167,-0.0493333485319
ACH-000168,-0.0156211730586
ACH-000169,0.016954618815799998
ACH-000178,0.09265503916819999
ACH-000182,0.121253903212
ACH-000183,0.29204762241500004
ACH-000188,0.118310772201
ACH-000189,0.240843392481
ACH-000190,0.34826658796899995
ACH-000198,0.12094927919000002
ACH-000204,-0.00499021629838
ACH-000206,0.190576652757
ACH-000207,0.0553390078462
ACH-000211,-0.009435526316760002
ACH-000215,0.156478165156
ACH-000221,0.247117176235
ACH-000222,0.165002909868
ACH-000223,0.136640998476
ACH-000226,0.22343903744000002
ACH-000227,-0.109696923839
ACH-000228,-0.102524797415
ACH-000231,0.0751770517151
ACH-000232,0.11982539979000001
ACH-000233,0.0354077318203
ACH-000234,0.102202725391
ACH-000235,0.109110925837
ACH-000237,0.128075647647
ACH-000238,0.183981607715
ACH-000243,0.162758663533
ACH-000244,0.0810576516353
ACH-000246,0.12256694206900001
ACH-000248,0.223507500929
ACH-000250,0.128268269175
ACH-000251,0.0928437608718
ACH-000253,0.105574964474
ACH-000255,0.169689428445
ACH-000256,0.06972300694469999
ACH-000257,0.20284948447
ACH-000258,-0.11686978039000001
ACH-000259,0.223565716949
ACH-000260,0.111366153244
ACH-000261,-0.0248156311283
ACH-000262,-0.23136236006799998
ACH-000263,0.17063914999899998
ACH-000264,0.13440582002
ACH-000265,0.0698100724065
ACH-000266,0.159525433646
ACH-000272,0.0663621284176
