,PDPN (10630)
ACH-000004,0.09610747849290001
ACH-000007,0.0157782569766
ACH-000009,0.011870450471600002
ACH-000011,-0.0326012464094
ACH-000012,-0.0599540305741
ACH-000013,0.10643719516000001
ACH-000014,0.0661342440458
ACH-000015,0.08359133236430001
ACH-000017,-0.0125724716582
ACH-000018,-0.0425656295652
ACH-000019,0.18423910778900002
ACH-000021,0.146713114398
ACH-000022,0.0240077862252
ACH-000025,0.11649438935699999
ACH-000028,0.08875732968569999
ACH-000030,0.0744236191103
ACH-000035,0.134788610145
ACH-000036,0.14727535568800001
ACH-000037,0.0196658771548
ACH-000039,0.13476024515499999
ACH-000040,0.111317191179
ACH-000041,-0.01747135867
ACH-000042,0.197222390839
ACH-000045,0.147726633533
ACH-000047,0.12883638788
ACH-000052,0.0760110688871
ACH-000053,0.0194247289863
ACH-000054,0.239578504913
ACH-000055,0.19868115298500003
ACH-000060,-0.035070589515499996
ACH-000067,0.0312601022718
ACH-000070,0.21723937540600002
ACH-000075,0.19631538226599998
ACH-000078,0.168826792765
ACH-000082,-0.0996429119048
ACH-000085,0.0284767110142
ACH-000086,0.159504900778
ACH-000087,0.329680378175
ACH-000092,0.0133829544659
ACH-000095,0.132686769166
ACH-000097,-0.0223118658502
ACH-000098,0.093348886775
ACH-000099,-0.018932200010099997
ACH-000108,0.0742814547502
ACH-000113,0.156292204553
ACH-000115,0.139129169621
ACH-000116,0.0899113043372
ACH-000118,0.11197577655799999
ACH-000120,-0.0711335982173
ACH-000123,0.0945359685694
ACH-000127,0.00966238300712
ACH-000128,0.0103852897149
ACH-000132,-0.0013732086809200002
ACH-000133,0.198352503482
ACH-000137,0.160747123402
ACH-000138,0.126036329597
ACH-000142,0.18337639480999998
ACH-000143,0.319178912354
ACH-000146,0.158003688423
ACH-000148,0.101682001559
ACH-000150,0.0279379972323
ACH-000152,0.06750048224930001
ACH-000153,0.10156437584200001
ACH-000159,0.0723762313079
ACH-000160,0.09140433182360001
ACH-000163,0.18974327313099998
ACH-000167,-0.160054249851
ACH-000168,0.432291684445
ACH-000169,-0.050278196729300006
ACH-000178,0.10923997204000002
ACH-000182,0.14150343558599998
ACH-000183,0.130133698084
ACH-000188,0.17475428877500002
ACH-000189,0.20923848803300002
ACH-000190,0.0532068307137
ACH-000198,0.026298774576099998
ACH-000204,-0.08597179026010002
ACH-000206,0.312605029725
ACH-000207,0.12331978580999998
ACH-000211,0.212252460076
ACH-000215,0.0560067990386
ACH-000221,0.106362083033
ACH-000222,0.174163436193
ACH-000223,0.24709664751899998
ACH-000226,0.146350329043
ACH-000227,-0.26077586174
ACH-000228,0.37726735344499995
ACH-000231,0.060517015498199996
ACH-000232,0.0734472557653
ACH-000233,0.16436743775
ACH-000234,0.0147474826574
ACH-000235,0.0724749569126
ACH-000237,0.0584207043997
ACH-000238,-0.0182529821706
ACH-000243,0.146481464208
ACH-000244,0.347424720256
ACH-000246,0.0712121440493
ACH-000248,0.374007815517
ACH-000250,0.159524233397
ACH-000251,0.06116695335919999
ACH-000253,0.15933845701500002
ACH-000255,0.0270666854093
ACH-000256,-0.11482429748199999
ACH-000257,0.163960858895
ACH-000258,0.18279887724399999
ACH-000259,0.170321352603
ACH-000260,0.043290643404900006
ACH-000261,0.10774366337300001
ACH-000262,0.0506860379161
ACH-000263,0.146098473025
ACH-000264,0.08460339131960001
ACH-000265,0.14276111312999998
ACH-000266,0.185232624036
ACH-000272,-0.0932665820402
ACH-000273,0.077826658824
ACH-000274,0.155886264261
ACH-000277,-0.0379806196416
ACH-000278,0.324893111213
ACH-000279,0.16264353966700001
ACH-000280,0.0714935142048
ACH-000281,0.237649965799
ACH-000288,0.0177587677327
ACH-000291,0.115640289726
ACH-000293,0.178173714943
ACH-000294,0.17833643074799999
ACH-000295,-0.051740353406800006
ACH-000296,0.209192249821
ACH-000302,0.154646824508
ACH-000304,-0.333887854344
ACH-000307,0.17569474202799998
ACH-000308,0.053326656274199996
ACH-000310,-0.080713158903
ACH-000311,0.16505177560599998
ACH-000312,0.0161370735569
ACH-000315,0.30963166281
ACH-000316,0.0735926484873
ACH-000317,0.157380795087
ACH-000318,-0.0624275880826
ACH-000319,0.226957465913
ACH-000320,0.248577844353
ACH-000322,0.132547353464
ACH-000323,0.053536246593899994
ACH-000324,0.136929726379
ACH-000329,0.08725963116319999
ACH-000330,0.135845296879
ACH-000331,0.0976253172153
ACH-000332,0.0751971319086
ACH-000334,0.483683284479
ACH-000335,0.316459902737
ACH-000336,0.21497515061900002
ACH-000337,0.0491054822463
ACH-000339,0.10483932894400001
ACH-000341,0.239708092281
ACH-000348,0.221090948888
ACH-000350,0.0372987898512
ACH-000352,0.0199657780712
ACH-000356,0.428053307302
ACH-000361,0.38960279285899996
ACH-000362,0.149566412184
ACH-000363,0.108757067712
ACH-000364,0.241734234529
ACH-000365,0.141731538881
ACH-000366,0.16928226442299998
ACH-000368,0.07326673189069999
ACH-000374,0.144250816402
ACH-000375,0.150053125229
ACH-000376,0.141774049451
ACH-000381,-0.1741642846
ACH-000383,0.159650532382
ACH-000387,0.09333786639450001
ACH-000389,0.15937948187999998
ACH-000390,0.17727901319000003
ACH-000393,0.07605473799580001
ACH-000395,0.0801589006432
ACH-000397,0.104179673143
ACH-000401,0.14966597607999998
ACH-000402,-0.05248481167809999
ACH-000403,0.0249790084183
ACH-000404,0.27068333932599997
ACH-000406,0.0964534048023
ACH-000407,-0.078940130852
ACH-000408,-0.0146620957247
ACH-000410,0.231687326624
ACH-000411,0.0310796520658
ACH-000414,0.13432332866
ACH-000415,0.0601796152664
ACH-000416,0.159449621864
ACH-000420,-0.007625104300439999
ACH-000421,-0.0016164533539700001
ACH-000424,0.011860328377200002
ACH-000425,0.184981649744
ACH-000426,0.207492943903
ACH-000427,-0.058622914659400005
ACH-000433,0.40617569568800005
ACH-000436,0.0924503256977
ACH-000444,0.0578099501826
ACH-000445,0.149337641607
ACH-000448,0.0771539210645
ACH-000450,0.067743057146
ACH-000452,0.0861785155842
ACH-000454,-0.0263019183835
ACH-000458,0.319174485119
ACH-000459,0.06899163799430001
ACH-000460,0.127525154094
ACH-000461,0.0418619850376
ACH-000463,0.09662978244010001
ACH-000464,0.112284522457
ACH-000466,0.013657044120200001
ACH-000467,0.159169886664
ACH-000468,-0.0387843540533
ACH-000469,0.0993115493158
ACH-000470,0.0308108225625
ACH-000471,0.0375245186355
ACH-000472,0.10176495697799999
ACH-000473,0.113097415445
ACH-000475,0.112012586646
ACH-000476,0.312349311899
ACH-000477,0.06422276940140001
ACH-000480,0.215771986382
ACH-000481,0.019425161027200002
ACH-000483,-0.0857019769568
ACH-000484,0.0116614486944
ACH-000485,0.24857011271200002
ACH-000486,0.132204632138
ACH-000487,0.060689491575
ACH-000488,0.0778385577454
ACH-000490,0.156029915634
ACH-000491,0.0593851064133
ACH-000495,0.0773590364243
ACH-000496,0.0730340456058
ACH-000499,-0.0446887160539
ACH-000500,0.9477055107410001
ACH-000502,0.090003492628
ACH-000503,0.0313318061423
ACH-000505,0.124602902094
ACH-000507,0.0046680750413500005
ACH-000510,0.13308771206599998
ACH-000511,0.010619742564000001
ACH-000512,0.352961428062
ACH-000516,0.147635321021
ACH-000517,0.0234115369
ACH-000518,0.0411314141539
ACH-000520,0.0383700456806
ACH-000521,0.0805130711998
ACH-000522,0.122603899936
ACH-000524,0.06921297373169999
ACH-000527,0.159922152536
ACH-000528,0.017461926843000002
ACH-000537,0.135498068486
ACH-000541,0.183519552801
ACH-000542,0.0846024262779
ACH-000544,-0.00186056553112
ACH-000545,0.125168329054
ACH-000547,0.027407250748900002
ACH-000548,0.106496679449
ACH-000549,0.11102244702500001
ACH-000550,0.0946585355409
ACH-000552,0.10136346232599999
ACH-000556,0.0705143835817
ACH-000557,0.103263839237
ACH-000570,0.274672635565
ACH-000571,-0.0325905539724
ACH-000573,0.18801632100200003
ACH-000576,0.0141180935086
ACH-000580,-0.284128727094
