,MS4A10 (341116)
ACH-000004,-0.265091920027
ACH-000007,-0.170397067527
ACH-000009,-0.0651353168227
ACH-000011,-0.139569839562
ACH-000012,-0.254780110742
ACH-000013,-0.06686410709440001
ACH-000014,0.0635368316555
ACH-000015,-0.049094672735599997
ACH-000017,-0.29933223277300003
ACH-000018,-0.0469362882218
ACH-000019,-0.408995364313
ACH-000021,-0.246972498418
ACH-000022,-0.04843297184380001
ACH-000025,-0.116828955089
ACH-000028,-0.288785726843
ACH-000030,-0.195405101086
ACH-000035,0.08068635030679999
ACH-000036,-0.0164039444361
ACH-000037,-0.214276341259
ACH-000039,-0.08179008747380001
ACH-000040,-0.123084922016
ACH-000041,0.0219128128794
ACH-000042,-0.317481368509
ACH-000045,-0.371192825282
ACH-000047,-0.154583944881
ACH-000052,-0.205928766489
ACH-000053,-0.09505948360300001
ACH-000054,-0.055236700997599995
ACH-000055,-0.0616965415696
ACH-000060,-0.044237707147000004
ACH-000067,0.229954475583
ACH-000070,-0.347772127063
ACH-000075,-0.0504467700875
ACH-000078,-0.0403511771961
ACH-000082,-0.183066164435
ACH-000085,-0.00237370588916
ACH-000086,-0.248922499268
ACH-000087,-0.0863903370658
ACH-000092,-0.235692831615
ACH-000095,0.00131228699309
ACH-000097,-0.20656884234099998
ACH-000098,-0.0780150279298
ACH-000099,-0.10106411241299999
ACH-000108,-0.18252007602899997
ACH-000113,-0.0995067374512
ACH-000115,-0.0538856094721
ACH-000116,-0.196874401878
ACH-000118,-0.349470142953
ACH-000120,-0.0393529051471
ACH-000123,-0.18658423980500002
ACH-000127,-0.05709334092730001
ACH-000128,0.07110946810499999
ACH-000132,-0.0977933190842
ACH-000133,-0.275407213265
ACH-000137,-0.124571390541
ACH-000138,-0.310791849676
ACH-000142,-0.205613717506
ACH-000143,-0.0659362753899
ACH-000146,-0.0662370323426
ACH-000148,-0.18006491393
ACH-000150,-0.300055964085
ACH-000152,-0.123300987093
ACH-000153,-0.185249550038
ACH-000159,0.048596406248900006
ACH-000160,-0.172014111382
ACH-000163,-0.156688807916
ACH-000167,-0.157057066552
ACH-000168,-0.163691346136
ACH-000169,-0.0286164888852
ACH-000178,-0.10568038490599999
ACH-000182,-0.19662471841499998
ACH-000183,-0.189041696534
ACH-000188,-0.369129444124
ACH-000189,-0.586779359712
ACH-000190,-0.035292490876000004
ACH-000198,-0.18715784400199997
ACH-000204,-0.114043915045
ACH-000206,-0.146397096596
ACH-000207,-0.237606383486
ACH-000211,-0.130814524905
ACH-000215,-0.14312910757000002
