,REC114 (283677)
ACH-000004,0.0640267781254
ACH-000007,0.047315160596
ACH-000009,-0.101906437472
ACH-000011,-0.025071292101699998
ACH-000012,0.11526338375499999
ACH-000013,0.0091315509277
ACH-000014,-0.17224878628100002
ACH-000015,0.0534427184595
ACH-000017,-0.316332278992
ACH-000018,0.211771669996
ACH-000019,-0.048620947000400004
ACH-000021,0.263098138393
ACH-000022,-0.09877215407639998
ACH-000025,-0.144578053924
ACH-000028,0.0497987768687
ACH-000030,0.069996939889
ACH-000035,0.10910923190300001
ACH-000036,-0.037491660236100004
ACH-000037,-0.325118216062
ACH-000039,-0.1547516544
ACH-000040,-0.0173524177659
ACH-000041,-0.0333350634257
ACH-000042,-0.022641861617999998
ACH-000045,0.0383215771077
ACH-000047,-0.149202046783
ACH-000052,-0.062220452308599995
ACH-000053,-0.000946678365191
ACH-000054,-0.20818773759700002
ACH-000055,-0.0843096036352
ACH-000060,-0.00990536537074
ACH-000067,0.0162846374241
ACH-000070,-0.0676568954581
ACH-000075,-0.496707012706
ACH-000078,-0.0135456499611
ACH-000082,-0.041074589896400004
ACH-000085,-0.299407246387
ACH-000086,0.012182736900799998
ACH-000087,0.0159659009424
ACH-000092,-0.0242276982166
ACH-000095,-0.117476113947
ACH-000097,-0.0318930620324
ACH-000098,0.024113644988
ACH-000099,-0.00802747574233
ACH-000108,0.0713753889432
ACH-000113,0.155678692771
ACH-000115,-0.0856473765907
ACH-000116,-0.173239329432
ACH-000118,0.211868798277
ACH-000120,-0.216074823904
ACH-000123,0.126205335404
ACH-000127,0.011733947307599999
ACH-000128,-0.06782271788430001
ACH-000132,-0.032195896837299995
ACH-000133,0.148857070788
ACH-000137,-0.19934385009599997
ACH-000138,0.0492308577124
ACH-000142,0.0765562136884
ACH-000143,-0.0864023857155
ACH-000146,-0.114821111106
ACH-000148,-0.0326691350702
ACH-000150,0.0435381855769
ACH-000152,-0.141288841109
ACH-000153,-0.25695601608699997
ACH-000159,0.00521517934362
ACH-000160,0.0829500169461
ACH-000163,-0.0444778882103
ACH-000167,0.105522416295
ACH-000168,-0.128805882308
ACH-000169,-0.118258737107
ACH-000178,-0.264989783775
ACH-000182,0.0475256861302
ACH-000183,-0.107861504823
ACH-000188,0.0147211302046
ACH-000189,0.0929129078115
ACH-000190,-0.0377742775627
ACH-000198,-0.04229074127640001
ACH-000204,-0.311005796221
ACH-000206,-0.19166558491
ACH-000207,0.194394379759
ACH-000211,-0.0254628036876
ACH-000215,-0.0159627019063
ACH-000221,0.150503323558
ACH-000222,-0.0490718024202
ACH-000223,-0.153676674726
ACH-000226,-0.13945797737500001
ACH-000227,0.014932453356299998
ACH-000228,0.07644274178119999
ACH-000231,-0.00693386330694
ACH-000232,0.0400420846206
ACH-000233,0.013791214080700002
ACH-000234,-0.139721195841
ACH-000235,0.0133943505198
ACH-000237,-0.11023539302000002
ACH-000238,-0.207850640871
ACH-000243,0.0210632584117
ACH-000244,-0.32966031718600003
ACH-000246,0.0458773048416
ACH-000248,-0.048917518527499995
ACH-000250,-0.141738394122
ACH-000251,0.21136381532
ACH-000253,-0.0606992530074
ACH-000255,-0.0254469555113
ACH-000256,-0.131075772033
ACH-000257,-0.22977068975200002
ACH-000258,-0.029546214727500002
ACH-000259,-0.0834242729786
ACH-000260,0.0319679076327
ACH-000261,-0.145679602812
ACH-000262,0.536794831449
ACH-000263,-0.134030639545
ACH-000264,-0.14495104024900002
ACH-000265,-0.18756475466800002
ACH-000266,-0.09609761597519999
ACH-000272,-0.0146303143849
ACH-000273,0.0952707240556
ACH-000274,-0.199934304226
ACH-000277,-0.11859100954099999
ACH-000278,-0.108122897372
ACH-000279,0.138687606577
ACH-000280,0.11544304261
ACH-000281,-0.0542154894527
ACH-000288,0.0285093605689
ACH-000291,0.051528565998300004
ACH-000293,-0.119558514305
ACH-000294,0.156302253086
ACH-000295,0.346655300295
ACH-000296,0.11879463013000001
ACH-000302,0.0327285847675
ACH-000304,-0.149282543552
ACH-000307,-0.10300143344000001
ACH-000308,-0.110573578253
ACH-000310,-0.320276643352
ACH-000311,-0.146764548284
ACH-000312,-0.08471744121480002
ACH-000315,0.18436274364
ACH-000316,-0.0388765271639
ACH-000317,-0.06325798153699999
ACH-000318,0.039178935762
ACH-000319,-0.00439566381866
ACH-000320,0.14052023537799999
ACH-000322,-0.102452611264
ACH-000323,0.0076137044224300005
ACH-000324,0.07923836632730001
ACH-000329,-0.15631942331499998
ACH-000330,-0.12173520443600001
ACH-000331,-0.167777557775
ACH-000332,-0.136979509362
ACH-000334,-0.135852870992
ACH-000335,0.09691535079389998
ACH-000336,-0.0662797620732
ACH-000337,0.129562682603
ACH-000339,-0.0704753046825
ACH-000341,-0.0960667316205
ACH-000348,-0.0708694675729
ACH-000350,-0.130772966791
ACH-000352,0.016676305388
ACH-000356,-0.145892333086
