,LPA (4018)
ACH-000366,-0.5805294969579999
ACH-000368,-0.561679752015
ACH-000374,-0.368346204244
ACH-000375,-0.596364850069
ACH-000376,-0.513668795326
ACH-000381,-0.613357151691
ACH-000383,-0.5853124650980001
ACH-000387,-0.47412664838999996
ACH-000389,-0.54968256095
ACH-000390,-0.555305228076
ACH-000393,-0.5286354130659999
ACH-000395,-0.907633343037
ACH-000397,-0.55781293983
ACH-000401,-0.322869272075
ACH-000402,-0.280116197127
ACH-000403,-0.6731108182100001
ACH-000404,-0.6169684636289999
ACH-000406,-0.47669253825400004
ACH-000407,-0.41969588684799997
ACH-000408,-0.327531178174
ACH-000410,-0.552034371879
ACH-000411,-0.821893038574
ACH-000414,-0.69968565573
ACH-000415,-0.621485494272
ACH-000416,-0.545849931616
ACH-000420,-0.7060115852330001
ACH-000421,-0.56894725234
ACH-000424,-0.689268209953
ACH-000425,-0.49967570221
ACH-000426,-0.655543201281
ACH-000427,-0.580768532478
ACH-000433,-0.648952502377
ACH-000436,-0.636884634469
ACH-000444,-0.5161751525630001
ACH-000445,-0.7667479100910001
ACH-000448,-0.564735916842
ACH-000450,-0.47830679232600004
ACH-000452,-0.45384967222499994
ACH-000454,-0.351956757176
ACH-000458,-0.538339935237
ACH-000459,-0.554446236514
ACH-000460,-0.5593109614949999
ACH-000461,-0.46922281493
ACH-000463,-0.65828736153
ACH-000464,-0.377079300145
ACH-000466,-0.600939302989
ACH-000467,-0.6721181733789999
ACH-000468,-0.694980593221
ACH-000469,-0.848194801119
ACH-000470,-0.675606762676
ACH-000471,-0.7506081905130001
ACH-000472,-0.498421780079
ACH-000473,-0.506739883986
ACH-000475,-0.679042172738
ACH-000476,-0.507786176264
ACH-000477,-0.450604346863
ACH-000480,-0.30708468943399997
ACH-000481,-0.42897899473800005
ACH-000483,-0.45606845116800004
ACH-000484,-0.764117719364
ACH-000485,-0.438969512403
ACH-000486,-0.340584604586
ACH-000487,-0.550726155849
ACH-000488,-0.476533410612
ACH-000490,-0.316329083127
ACH-000491,-0.412179265969
ACH-000495,-0.71710637387
ACH-000496,-0.566106948016
ACH-000499,-0.325819995806
ACH-000500,-0.5111687231650001
ACH-000502,-0.9713643466740001
ACH-000503,-0.41710141371
ACH-000505,-0.644704515821
ACH-000507,-0.566422248085
ACH-000510,-0.429530621467
ACH-000511,-0.690941534994
ACH-000512,-0.53752441926
ACH-000516,-0.551965840181
ACH-000517,-0.74131322583
ACH-000518,-0.5764866379429999
ACH-000520,-0.5051755141100001
ACH-000521,-0.590216076288
ACH-000522,-0.538405328259
ACH-000524,-0.48357087827699996
ACH-000527,-0.598642174966
ACH-000528,-0.481960079009
ACH-000537,-0.526217670913
ACH-000541,-0.494769007365
ACH-000542,-0.589472751546
ACH-000544,-0.5542157573250001
ACH-000545,-0.50288640394
ACH-000547,-0.232459850062
ACH-000548,-0.6791877500579999
ACH-000549,-0.547552987612
ACH-000550,-0.54939287722
ACH-000552,-0.531221558087
ACH-000556,-0.494966788759
ACH-000557,-0.350462925207
ACH-000570,-0.434946231105
ACH-000571,-0.6716025264290001
ACH-000573,-0.500307942218
ACH-000576,-0.334885568951
ACH-000580,-0.40820096688699997
ACH-000584,-0.406600567434
ACH-000585,-0.669877437419
ACH-000588,-0.447499446192
ACH-000589,-0.37378030333400003
ACH-000591,-0.438693999142
ACH-000593,-0.585705074295
ACH-000600,-0.558400158823
ACH-000601,-0.5945350729710001
ACH-000604,-0.653241354745
ACH-000605,-0.609060556393
ACH-000606,-0.509112914456
ACH-000608,-0.66236397933
ACH-000614,-0.637621696963
ACH-000616,-0.35980567153399995
ACH-000618,-0.449620595879
ACH-000619,-0.7046784516879999
ACH-000620,-0.646079582008
ACH-000621,-0.433237411483
ACH-000622,-0.8148447585100002
ACH-000623,-0.564034642473
ACH-000624,-0.456272960553
ACH-000627,-0.6298250949199999
ACH-000630,-0.522246136391
ACH-000632,-0.544210553302
ACH-000633,-0.8100132728560001
ACH-000637,-0.5338861871630001
ACH-000638,-0.209314688513
ACH-000646,-0.577694810039
ACH-000647,-0.5741651904649999
ACH-000648,-0.752455796571
ACH-000649,-0.657318401233
ACH-000651,-0.493447749497
ACH-000652,-0.665688910092
ACH-000653,-0.312461612421
ACH-000657,-0.471119554403
ACH-000658,-0.212455738576
ACH-000661,-0.396900148745
ACH-000662,-0.156777486395
ACH-000663,-0.46885792284999994
ACH-000665,-0.412704491724
ACH-000671,-0.716287540158
ACH-000673,-0.613712418893
ACH-000676,-0.511255704107
ACH-000677,-0.52575837872
ACH-000681,-0.7489221541240001
ACH-000682,-0.373407563982
ACH-000683,-0.496762967166
ACH-000684,-0.9599004616600001
ACH-000688,-0.7917470995710001
ACH-000693,-0.535792898441
ACH-000694,-0.347360211715
ACH-000695,-0.34781654614699997
ACH-000696,-0.597821800973
ACH-000697,-0.361915231964
ACH-000699,-0.5211258984730001
ACH-000701,-0.609758112606
ACH-000706,-0.45399392535899996
ACH-000711,-0.371862274595
ACH-000713,-0.310965724454
ACH-000714,-0.5883752702699999
ACH-000718,-0.6522685995180001
ACH-000720,-0.576426103826
ACH-000721,-0.5806935654240001
ACH-000724,-0.6845377594159999
ACH-000725,-0.349716544349
ACH-000732,-0.315356240708
ACH-000734,-0.447314302861
ACH-000735,-0.46419167680600004
ACH-000736,-0.45078210207099995
ACH-000738,-0.516535735278
ACH-000746,-0.570979778641
ACH-000747,-0.529172562939
ACH-000748,-0.33142489084800003
ACH-000753,-0.455891669697
ACH-000756,-0.46423474309100005
ACH-000757,-0.212154641354
ACH-000758,-0.475100498151
ACH-000760,-0.44493749259599996
ACH-000763,-0.421866682746
ACH-000764,-0.378525848464
ACH-000765,-0.653503431145
ACH-000766,-0.695745506125
ACH-000767,-0.37361992953
ACH-000768,-0.35714138664000006
ACH-000769,-0.527337669255
ACH-000770,-0.597038356293
ACH-000771,-0.579932846167
ACH-000773,-0.6232095062690001
ACH-000776,-0.598296309602
ACH-000777,-0.466561968523
ACH-000778,-0.538637896135
ACH-000781,-0.373518095522
ACH-000782,-0.514472642688
ACH-000783,-0.571139791501
ACH-000784,-0.463582349347
ACH-000785,-0.48916968015699996
ACH-000787,-0.566202695836
ACH-000788,-0.527290615129
ACH-000791,-0.409478898421
ACH-000792,-0.53810037293
ACH-000794,-0.628688430617
ACH-000796,-0.625293182952
ACH-000799,-0.489191015084
ACH-000800,-0.5606803455170001
ACH-000802,-0.388600660371
ACH-000804,-0.490728441079
ACH-000805,-0.450045337817
ACH-000809,-0.5819742958349999
ACH-000810,-0.57956936143
ACH-000811,-0.5206745411879999
ACH-000817,-0.453313456342
ACH-000819,-0.49330333940899995
ACH-000820,-0.331598458903
ACH-000821,-0.577517163628
ACH-000822,-0.578163420883
ACH-000823,-0.5538405620579999
ACH-000824,-0.821727979826
ACH-000827,-0.584384342573
ACH-000829,-0.523331099852
ACH-000831,-0.159495623056
ACH-000832,-0.356821632429
ACH-000833,-0.7635282450249999
ACH-000834,-0.250122563626
ACH-000835,-0.44860535607199997
ACH-000836,-0.694713787054
ACH-000837,-0.335191545612
ACH-000838,-0.504493692811
ACH-000839,-0.523854844218
ACH-000840,-0.47799357512199997
ACH-000841,-0.535583647906
ACH-000843,-0.543512924052
ACH-000846,-0.5637117477220001
ACH-000847,-0.29290926133699996
ACH-000848,-0.701827828844
ACH-000849,-0.7002140720569999
ACH-000851,-0.12639638105599998
ACH-000855,-0.38009415502899996
ACH-000856,-0.814090417539
ACH-000858,-0.43129321056500003
ACH-000859,-0.29735456336800004
ACH-000861,-0.41088788585
ACH-000862,-0.380354083816
ACH-000865,-0.37095986281300003
ACH-000866,-0.403991617999
ACH-000867,-0.45921823656099997
ACH-000869,-0.46681069466200004
ACH-000872,-0.534135517078
ACH-000873,-0.5232553546809999
ACH-000876,-0.521612838843
ACH-000878,-0.8185662389280001
ACH-000880,-0.469749997019
ACH-000881,-0.557657579663
ACH-000882,-0.590389135147
ACH-000884,-0.671170951934
ACH-000885,-0.713304933178
ACH-000887,-0.45674054137100006
ACH-000888,-0.650067161633
ACH-000889,-0.551853659514
ACH-000890,-0.592556167966
ACH-000896,-0.510299128045
ACH-000898,-0.447462405983
ACH-000900,-0.137069458063
ACH-000901,-0.6020737465730001
ACH-000905,-0.364719996167
ACH-000906,-0.505242684799
ACH-000907,-0.660486103051
ACH-000910,-0.859113896842
ACH-000911,-0.528346544376
ACH-000912,-0.5073880406710001
ACH-000913,-0.658521217912
ACH-000915,-0.474480228584
ACH-000916,0.154524863016
ACH-000917,-0.233514236584
ACH-000921,-0.649614442529
ACH-000924,-0.393560950735
ACH-000926,-0.598001779289
ACH-000928,-0.570105962235
ACH-000929,-0.319186493651
ACH-000932,-0.676259229942
ACH-000935,-0.579530750158
ACH-000936,-0.292657360285
ACH-000937,-0.481350053162
ACH-000938,-0.698337897675
ACH-000939,-0.435853790906
ACH-000941,-0.56647284828
ACH-000943,-0.50621370977
ACH-000946,-0.31596427673599997
ACH-000947,-0.548348725898
ACH-000948,-0.383810402346
ACH-000950,-0.541671793676
ACH-000953,-0.584965550805
ACH-000957,-0.401570489752
ACH-000958,-0.278284017284
ACH-000960,-0.6400822424679999
ACH-000963,-0.330889364174
ACH-000968,-0.49151960814499995
ACH-000969,-0.194449293351
ACH-000973,-0.602733838958
ACH-000974,-0.45597088997900004
ACH-000975,-0.530834185273
ACH-000976,-0.54607594375
ACH-000978,-0.388951913085
ACH-000980,-0.441168669848
ACH-000984,-0.607709990663
ACH-000986,-0.464970347485
ACH-000988,-0.503855659441
ACH-000993,-0.77135217383
ACH-000994,-0.324693220549
ACH-000996,-0.518640180587
ACH-001001,-0.7947823527750001
ACH-001020,-0.593516210415
ACH-001028,-0.552612317402
ACH-001031,-0.607005733921
ACH-001038,-0.501669249224
ACH-001048,-0.49856202653399995
ACH-001050,-0.715777470647
ACH-001053,-0.633146518505
ACH-001054,-0.45409608200199997
ACH-001061,-0.33814230360799996
ACH-001067,-0.38090810885700005
ACH-001075,-0.354556904442
ACH-001096,-0.7781936034260001
ACH-001128,-0.47603240138
ACH-001134,-0.63769092778
ACH-001151,-0.486097500694
ACH-001163,-0.310681374533
ACH-001164,-0.5097099699459999
ACH-001173,-0.410987249307
ACH-001183,-0.576206986701
ACH-001184,-0.8921553671269999
ACH-001190,-0.391543431396
ACH-001192,-0.26669106750599997
ACH-001193,-0.614696765826
ACH-001196,-0.633802150968
ACH-001197,-0.605126340099
ACH-001205,-0.84692149733
ACH-001211,-0.6505822818770001
ACH-001212,-0.279749518343
ACH-001228,-0.529476561085
ACH-001232,-0.538371785554
ACH-001239,-0.597200102506
ACH-001274,-0.710596784767
ACH-001275,-0.614522101607
ACH-001277,-0.5157321847290001
ACH-001278,-0.5420841817100001
ACH-001280,-0.788969572315
ACH-001283,-0.475423626554
ACH-001289,-0.6253047240590001
ACH-001295,-0.7084111024590001
ACH-001300,-0.685426600391
ACH-001301,-0.553152033007
ACH-001302,-0.5743817033899999
ACH-001303,-0.687887731132
ACH-001306,-0.538050031486
ACH-001318,-0.206692810902
ACH-001322,-0.41801973813
ACH-001328,-0.615513150007
ACH-001332,-0.188586442032
ACH-001333,-0.233919302192
ACH-001336,-0.456438534237
ACH-001340,-0.531284402494
ACH-001346,-0.333242412502
ACH-001353,-0.632160840644
ACH-001354,-0.930388455815
ACH-001367,-0.41668721664700004
ACH-001368,-0.333177004196
ACH-001374,-0.6669930834800001
ACH-001375,-0.577806867103
ACH-001377,-0.518083238265
ACH-001380,-0.704878386438
ACH-001391,-0.646256495015
ACH-001407,-0.521391910568
ACH-001408,-0.490057699155
ACH-001413,-0.59488751496
ACH-001430,-0.6467361866369999
ACH-001431,-0.6116408469969999
ACH-001450,-0.333967863684
ACH-001496,-0.523934924309
ACH-001500,-0.653697598942
ACH-001521,-0.677070658803
ACH-001523,-0.51320411452
ACH-001532,-0.546219418862
ACH-001536,-0.774538587173
ACH-001550,-0.412850801154
ACH-001552,-0.645143717329
ACH-001554,-0.488271361285
ACH-001645,-0.795924820459
ACH-001654,-0.5755261926349999
ACH-001715,-0.41896325959299996
ACH-001735,-0.590063179437
ACH-001736,-0.555022891007
ACH-001737,-0.591744544998
ACH-001740,-0.678611921234
ACH-001745,-0.583422008717
ACH-001750,-0.640608929357
ACH-001765,-0.6961345482790001
ACH-001956,-0.7305485949330001
ACH-001957,-1.0046550408200001
