,DHCR24 (1718)
ACH-000004,-0.0736868661296
ACH-000007,0.237947670198
ACH-000009,-0.06936539585969999
ACH-000011,0.0312928973819
ACH-000012,0.021865727952400004
ACH-000013,0.144772847125
ACH-000014,-0.0640053645215
ACH-000015,0.181733032342
ACH-000017,0.102967490328
ACH-000018,0.386951823187
ACH-000019,0.0872280585614
ACH-000021,0.1445657623
ACH-000022,0.137814011326
ACH-000025,0.034223438210400005
ACH-000028,0.0325112626707
ACH-000030,0.0960752527186
ACH-000035,0.0823463518052
ACH-000036,0.11253047628900001
ACH-000037,0.032430204420400004
ACH-000039,0.231310734791
ACH-000040,0.0462964557553
ACH-000041,0.112933829634
ACH-000042,0.167551683506
ACH-000045,0.369630880014
ACH-000047,0.0421184643736
ACH-000052,0.0651970853151
ACH-000053,0.052517838311
ACH-000054,0.0723398528576
ACH-000055,0.0882850738424
ACH-000060,0.00357715332792
ACH-000067,0.09972323352939999
ACH-000070,0.0406933602124
ACH-000075,0.012345573725399999
ACH-000078,0.11963340902000001
ACH-000082,0.022582626348000002
ACH-000085,0.136494343895
ACH-000086,0.0635964066474
ACH-000087,0.266892186692
ACH-000092,0.0248921305164
ACH-000095,-0.053547765900999994
ACH-000097,0.0054704516903500006
ACH-000098,0.159818883001
ACH-000099,0.222387834668
ACH-000108,-0.0034023680930000003
ACH-000113,0.152738535491
ACH-000115,-0.0887232089578
ACH-000116,0.220255109236
ACH-000118,0.0636435784916
ACH-000120,0.09438932823419999
ACH-000123,-0.0658229218561
ACH-000127,0.16588383695599998
ACH-000128,0.09128684128080002
ACH-000132,-0.0398509283641
ACH-000133,0.13087637890599998
ACH-000137,-0.09389746665939999
ACH-000138,0.0916704763921
ACH-000142,0.16738283719900002
ACH-000143,0.18035848553
ACH-000146,0.383312541882
ACH-000148,-0.0286376553655
ACH-000150,-0.150590613467
ACH-000152,0.234447708657
ACH-000153,0.33331032758699997
ACH-000159,0.136793423642
ACH-000160,0.18650899190900003
ACH-000163,0.260164408524
ACH-000167,0.35637414377
ACH-000168,0.235620458664
ACH-000169,0.0143840283299
ACH-000178,0.00710925081353
ACH-000182,0.256948005703
ACH-000183,-0.04468973519730001
ACH-000188,0.10913094635500001
ACH-000189,-0.13887291709799998
ACH-000190,-0.119765693615
ACH-000198,0.154537691555
ACH-000204,-0.140496481257
ACH-000206,0.176221362664
