,SMC4 (10051)
ACH-000004,-1.3019795423
ACH-000007,-1.4502968487799999
ACH-000009,-1.0299987691299999
ACH-000011,-1.89750880372
ACH-000012,-1.1340961177600002
ACH-000013,-1.07728477766
ACH-000014,-1.41329840932
ACH-000015,-1.10069586078
ACH-000017,-1.1062045230600002
ACH-000018,-0.887922675606
ACH-000019,-1.1133438747
ACH-000021,-1.4223361943000001
ACH-000022,-1.54375177287
ACH-000025,-1.03222759915
ACH-000028,-1.00775299049
ACH-000030,-1.32409609138
ACH-000035,-1.11220198483
ACH-000036,-1.35842881535
ACH-000037,-1.69017293301
ACH-000039,-1.48915024302
ACH-000040,-1.46384302975
ACH-000041,-1.35241914898
ACH-000042,-1.0898878869600002
ACH-000045,-1.26202440846
ACH-000047,-1.24494962974
ACH-000052,-1.0239138527299998
ACH-000053,-1.02860849461
ACH-000054,-1.19947498839
ACH-000055,-1.1808925537600001
ACH-000060,-1.38225557377
ACH-000067,-1.18974035139
ACH-000070,-1.17438749735
ACH-000075,-1.1481946732200001
ACH-000078,-1.3841765769999999
ACH-000082,-1.3059745694299998
ACH-000085,-1.40316425595
ACH-000086,-1.3574326724099999
ACH-000087,-1.204887115
ACH-000092,-1.35822496445
ACH-000095,-1.3555575224399998
ACH-000097,-1.3981660770700002
ACH-000098,-0.934716015508
ACH-000099,-1.26464720124
ACH-000108,-1.24488197276
ACH-000113,-1.26748386723
ACH-000115,-1.5430876569
ACH-000116,-1.00183205894
ACH-000118,-1.2954620562399999
ACH-000120,-1.01753153933
ACH-000123,-1.2540244839899999
ACH-000127,-1.0905134332
ACH-000128,-1.14779118801
ACH-000132,-0.964030755602
ACH-000133,-1.4649246613100002
ACH-000137,-1.0198189564799998
ACH-000138,-1.3187651135
ACH-000142,-1.30885674901
ACH-000143,-1.18799500949
ACH-000146,-1.5862935935299998
ACH-000148,-1.18673782513
ACH-000150,-1.7148808318000002
ACH-000152,-0.9284343225139999
ACH-000153,-1.17950233176
ACH-000159,-1.56088381532
ACH-000160,-0.972702787047
ACH-000163,-1.12805262535
ACH-000167,-1.5412696342899999
ACH-000168,-1.41465055919
ACH-000169,-1.2213406861700002
