,CHAMP1 (283489)
ACH-000406,-0.241036079043
ACH-000407,-0.057744670251
ACH-000408,-0.00755329336046
ACH-000410,-0.19429371717099997
ACH-000411,-0.108699902085
ACH-000414,-0.692946565078
ACH-000415,-0.32373249906
ACH-000416,-0.114940138198
ACH-000420,-0.0699488789871
ACH-000421,-0.288935702525
ACH-000424,-0.186778867408
ACH-000425,-0.34575556104599997
ACH-000426,-0.367657405011
ACH-000427,-0.367422578429
ACH-000433,0.0036820507596200002
ACH-000436,-0.105840022614
ACH-000444,-0.180725690107
ACH-000445,-0.434297811183
ACH-000448,-0.201819188964
ACH-000450,-0.223459445847
ACH-000452,-0.163202413368
ACH-000454,0.0112227932271
ACH-000458,-0.11235750927100001
ACH-000459,-0.498728955305
ACH-000460,-0.164445554862
ACH-000461,-0.273304062191
ACH-000463,-0.03494223516330001
ACH-000464,-0.193082894336
ACH-000466,-0.23746615906800003
ACH-000467,-0.317974527309
ACH-000468,-0.290973815342
ACH-000469,-0.0691439483781
ACH-000470,-0.141148697997
ACH-000471,-0.141014331172
ACH-000472,-0.258138362982
ACH-000473,-0.331547406633
ACH-000475,-0.247712407084
ACH-000476,-0.116719643045
ACH-000477,-0.0228622463623
ACH-000480,-0.35360681994300003
ACH-000481,-0.234668994144
ACH-000483,-0.230691062982
ACH-000484,-0.411113791775
ACH-000485,-0.2559245848
ACH-000486,-0.260451912004
ACH-000487,-0.454029971113
ACH-000488,-0.209065559401
ACH-000490,-0.201975337133
ACH-000491,-0.141686287005
ACH-000495,-0.527646488643
ACH-000496,-0.21621945314399998
ACH-000499,0.0373003562775
ACH-000500,-0.473248321362
ACH-000502,-0.664217179307
ACH-000503,-0.186224370442
ACH-000505,-0.07166856917280001
ACH-000507,0.10084285907099999
ACH-000510,-0.126562250045
ACH-000511,-0.368028342592
ACH-000512,-0.10422055582800001
ACH-000516,-0.471966719604
ACH-000517,-0.11842017156099999
ACH-000518,-0.0994751867735
ACH-000520,-0.111624974318
ACH-000521,-0.13676658762399999
ACH-000522,-0.138435336069
ACH-000524,-0.5348754828760001
ACH-000527,-0.35122726030699997
ACH-000528,-0.20115359668
ACH-000537,-0.275182320486
ACH-000541,-0.21332577984099999
ACH-000542,-0.370554795208
ACH-000544,-0.19683642705899998
ACH-000545,-0.070321907078
ACH-000547,-0.34044294062700003
ACH-000548,-0.4436383098800001
ACH-000549,-0.0455492081378
ACH-000550,-0.493263224498
ACH-000552,-0.15998548236
ACH-000556,-0.483122473392
ACH-000557,-0.46196524555299995
ACH-000570,-0.202134782023
ACH-000571,-0.270671765196
ACH-000573,-0.164071013605
ACH-000576,-0.22507844270799998
ACH-000580,-0.291788642825
ACH-000584,-0.133974749311
ACH-000585,-0.298395970949
ACH-000588,-0.26559596977899996
ACH-000589,-0.24535112506700002
ACH-000591,-0.30613418983
ACH-000593,-0.12176396306199999
ACH-000600,-0.38205752047700003
ACH-000601,-0.39954794986500003
ACH-000604,0.0833606717615
ACH-000605,-0.223743857581
ACH-000606,-0.012842792040500001
ACH-000608,-0.230987202269
ACH-000614,-0.25239900146099997
ACH-000616,-0.3871105223
ACH-000618,-0.138257251587
ACH-000619,-0.443255685533
ACH-000620,-0.20133459437600001
ACH-000621,-0.37590186609
ACH-000622,-0.316609930873
ACH-000623,-0.386922684229
ACH-000624,-0.30783046423099997
ACH-000627,-0.106816287097
ACH-000630,-0.168477607672
ACH-000632,-0.24847705779399998
ACH-000633,-0.649614555527
ACH-000637,-0.044624817414600004
ACH-000638,-0.0106832289564
ACH-000646,-0.19354577271200002
ACH-000647,-0.299320161257
ACH-000648,-0.620321507619
ACH-000649,-0.311639758539
ACH-000651,-0.0445308898064
ACH-000652,-0.128974062588
ACH-000653,-0.08185203024339999
ACH-000657,-0.285315371619
ACH-000658,-0.312703360667
ACH-000661,-0.342603600067
ACH-000662,-0.34709811550399994
ACH-000663,-0.23629505358600003
ACH-000665,-0.355486699289
ACH-000671,-0.384608183502
ACH-000673,-0.128766235738
ACH-000676,-0.18989984125700002
ACH-000677,-0.122348690853
ACH-000681,-0.251011593719
ACH-000682,-0.33024041231
ACH-000683,-0.287134939632
ACH-000684,-0.623115537275
ACH-000688,-0.164587122952
ACH-000693,-0.13108501073200002
ACH-000694,-0.0469207227862
ACH-000695,-0.033688284836400004
ACH-000696,-0.13506202311100002
ACH-000697,-0.209663288717
ACH-000699,-0.188751554586
ACH-000701,-0.57941933082
ACH-000706,-0.133582909587
ACH-000711,-0.221847577874
ACH-000713,-0.0542635107529
ACH-000714,-0.360300027033
ACH-000718,-0.26295081843400003
ACH-000720,-0.329152546413
ACH-000721,-0.319960459511
ACH-000724,-0.628001852226
ACH-000725,0.138198103932
ACH-000732,-0.207537859163
ACH-000734,-0.138376077351
ACH-000735,-0.234396992137
ACH-000736,-0.06977134542169999
ACH-000738,-0.22668250252799999
ACH-000746,-0.0948054417478
ACH-000747,-0.20556943139000003
ACH-000748,-0.0503690145957
ACH-000753,-0.110749950449
ACH-000756,-0.40003555943
ACH-000757,0.0486019033495
ACH-000758,-0.12146911541099999
ACH-000760,-0.19145739041499998
ACH-000763,0.028549536030000003
ACH-000764,-0.141595351248
ACH-000765,-0.0683020687543
ACH-000766,-0.24620462698000004
ACH-000767,-0.0573639568385
ACH-000768,0.100596104343
ACH-000769,0.11363348379899998
ACH-000770,-0.218512320583
ACH-000771,-0.290336946762
ACH-000773,-0.217251803643
ACH-000776,-0.07904354551510001
ACH-000777,-0.110475037197
ACH-000778,-0.0759092948454
ACH-000781,-0.140537646385
ACH-000782,-0.213560001379
ACH-000783,-0.8249286283580001
ACH-000784,-0.20120293559
ACH-000785,-0.23876172351999997
ACH-000787,-0.22546142813900003
ACH-000788,-0.258085397614
ACH-000791,-0.156177726053
ACH-000792,-0.405492732914
ACH-000794,-0.455667047821
ACH-000796,-0.23499544586399998
ACH-000799,-0.444824966503
ACH-000800,-0.232329040455
ACH-000802,-0.245697681782
ACH-000804,-0.463203344495
ACH-000805,-0.525154710225
ACH-000809,-0.15335396539100002
ACH-000810,-0.610062345402
ACH-000811,-0.42377724045299997
ACH-000817,-0.390448312153
ACH-000819,0.00175613730686
ACH-000820,0.045306775482599995
ACH-000821,-0.0321949942788
ACH-000822,-0.157615963294
ACH-000823,-0.146403331107
ACH-000824,-0.185874130584
ACH-000827,-0.040691888058599995
ACH-000829,-0.21129917048
ACH-000831,-0.142768343884
ACH-000832,0.03846527793480001
ACH-000833,-0.18712169018199998
ACH-000834,-0.357902385087
ACH-000835,-0.0645867291148
ACH-000836,-0.150347781895
ACH-000837,-0.472167330773
ACH-000838,-0.344594240086
ACH-000839,-0.161492214462
ACH-000840,-0.359953009649
ACH-000841,-0.27139389040899997
ACH-000843,-0.304754310192
ACH-000846,-0.098381890867
ACH-000847,-0.0338243966077
ACH-000848,-0.222658724131
ACH-000849,-0.25875298244600003
ACH-000851,0.028952376547
ACH-000855,-0.0763506066326
ACH-000856,-0.496940386507
ACH-000858,-0.180240332778
ACH-000859,-0.09169601793680002
ACH-000861,-0.00949558105377
ACH-000862,-0.473173634917
ACH-000865,-0.129963106158
ACH-000866,-0.09904866344089999
ACH-000867,-0.205867499357
ACH-000869,-0.181265966878
ACH-000872,-0.19365219057900002
ACH-000873,-0.09958982940950001
ACH-000876,-0.299626651823
ACH-000878,-0.033393916633
ACH-000880,-0.648386819402
ACH-000881,-0.12603308252999998
ACH-000882,-0.547895426775
ACH-000884,-0.18214922727400001
ACH-000885,-0.396426721308
ACH-000887,-0.10441719061100001
ACH-000888,-0.310467056622
ACH-000889,-0.328877427779
ACH-000890,-0.0347592858953
ACH-000896,-0.0994611804058
ACH-000898,0.0326901995915
ACH-000900,-0.173232208787
ACH-000901,-0.276723083133
ACH-000905,-0.38685688960000003
ACH-000906,-0.0919013394573
ACH-000907,-0.448060463265
ACH-000910,-0.09893160248999999
ACH-000911,-0.252445253571
ACH-000912,-0.218001876432
ACH-000913,-0.39627404745
ACH-000915,-0.0232364017581
ACH-000916,-0.0776308173158
ACH-000917,-0.188641984835
ACH-000921,-0.09710528826169999
ACH-000924,-0.0932259735145
ACH-000926,-0.354238532332
ACH-000928,-0.843733541708
ACH-000929,-0.190189824144
ACH-000932,-0.127449196373
ACH-000935,-0.40091339869099996
ACH-000936,-0.027795068035499998
ACH-000937,-0.250520272491
ACH-000938,-0.33700059547399996
ACH-000939,-0.394758303939
ACH-000941,0.0388851661141
ACH-000943,-0.34719253779200004
ACH-000946,-0.19866201773699999
ACH-000947,-0.34650041204800003
ACH-000948,-0.47454282384400004
ACH-000950,-0.174175531113
ACH-000953,-0.364432018984
ACH-000957,-0.08971467651730002
ACH-000958,-0.194989922536
ACH-000960,-0.419866032698
ACH-000963,-0.30034412530099996
ACH-000968,-0.21717951701699997
ACH-000969,-0.0689605866043
ACH-000973,-0.120691615722
ACH-000974,-0.245207261637
ACH-000975,-0.257601896704
ACH-000976,-0.25831828056899997
ACH-000978,0.0875790180624
ACH-000980,-0.141065096241
ACH-000984,-0.0641977562715
ACH-000986,-0.31760034862799996
ACH-000988,-0.00181222042147
ACH-000993,-0.52358311025
ACH-000994,-0.327292299969
ACH-000996,-0.488066705065
ACH-001001,-0.440468408371
ACH-001020,-0.48865620914499996
ACH-001028,-0.34134545187700005
ACH-001031,-0.44233258987199997
ACH-001038,-0.179933111116
ACH-001048,-0.311296030715
ACH-001050,-0.0906391732981
ACH-001053,-0.314139381584
ACH-001054,-0.154232370513
ACH-001061,0.0431086588964
ACH-001067,-0.432450336593
ACH-001075,-0.17820784196199999
ACH-001096,-0.388666771349
ACH-001128,0.227012024632
ACH-001134,-0.031584467899000004
ACH-001151,-0.168634441471
ACH-001163,-0.15938949780099998
ACH-001164,-0.18674546274700002
ACH-001173,-0.21297114877300002
ACH-001183,-0.314940863173
ACH-001184,-0.704263092445
ACH-001190,-0.243523480733
ACH-001192,0.199993604574
ACH-001193,-0.321128725835
ACH-001196,-0.017635210827099998
ACH-001197,-0.23549663518599998
ACH-001205,-0.131407615099
ACH-001211,-0.07636688090850001
ACH-001212,-0.083719910452
ACH-001228,-0.49881308837300004
ACH-001232,-0.287589123591
ACH-001239,0.117426665288
ACH-001274,-0.226019834648
ACH-001275,-0.0948823574073
ACH-001277,0.05865935761519999
ACH-001278,-0.256753141625
ACH-001280,-0.611390495722
ACH-001283,-0.0725061632085
ACH-001289,-0.21678484184900002
ACH-001295,-0.266935751306
ACH-001300,-0.188675207663
ACH-001301,-0.38893833533699995
ACH-001302,-0.593849649524
ACH-001303,-0.201368166821
ACH-001306,-0.153890976146
ACH-001318,-0.0521547405062
ACH-001322,-0.187605479568
ACH-001328,-0.608001721981
ACH-001332,0.009393757820620002
ACH-001333,-0.266887457689
ACH-001336,-0.32390558477
ACH-001340,-0.314482151472
ACH-001346,-0.325538602538
ACH-001353,-0.363145060617
ACH-001354,-0.645946674752
ACH-001367,-0.173772486695
ACH-001368,-0.22306223670400002
ACH-001374,-0.19695313616000001
ACH-001375,-0.06293965115519999
ACH-001377,-0.501620294742
ACH-001380,-0.495925416366
ACH-001391,-0.06742279053830001
ACH-001407,-0.09604856278799999
ACH-001408,-0.25785755646499997
ACH-001413,-0.25970055072
ACH-001430,-0.333401998674
ACH-001431,-0.380697891192
ACH-001450,-0.46312077394100004
ACH-001496,-0.263438639794
ACH-001500,0.0320870552995
ACH-001521,-0.8507499185420001
ACH-001523,-0.143655137229
ACH-001532,-0.349031711932
ACH-001536,-0.007451426112039999
ACH-001550,-0.09696034063039999
ACH-001552,0.146915424451
ACH-001554,-0.07861925246939999
ACH-001645,-0.233934934703
ACH-001654,-0.345180944508
ACH-001715,-0.29582515097
ACH-001735,-0.179735157235
ACH-001736,-0.5120001170840001
ACH-001737,-0.210187940579
ACH-001740,-0.230329968631
ACH-001745,-0.056669413416800006
ACH-001750,-0.0312337147811
ACH-001765,-0.207590078422
ACH-001956,-0.13807823237800002
ACH-001957,-0.332820774595
