,LGALS7B (653499)
ACH-000606,0.045670595349900006
ACH-000608,0.0725951992214
ACH-000614,0.200115989092
ACH-000616,-0.153935619746
ACH-000618,-0.265068251831
ACH-000619,0.07921235931460001
ACH-000620,-0.08738179381380001
ACH-000621,-0.368151497992
ACH-000622,0.135323619334
ACH-000623,0.12211655647299999
ACH-000624,-0.07537214838819999
ACH-000627,-0.0194929670263
ACH-000630,-0.132334493047
ACH-000632,0.00735733776985
ACH-000633,-0.0657469983679
ACH-000637,-0.119663018522
ACH-000638,-0.0771049867177
ACH-000646,-0.0810933680043
ACH-000647,0.121645737596
ACH-000648,0.050511154203199994
ACH-000649,-0.0187757847511
ACH-000651,-0.213444932371
ACH-000652,0.138754776011
ACH-000653,-0.180021791496
ACH-000657,-0.140766713858
ACH-000658,0.128451125986
ACH-000661,0.150266236272
ACH-000662,-0.052366344333800004
ACH-000663,0.10161192637199999
ACH-000665,0.0323438724033
ACH-000671,-0.0275810304232
ACH-000673,-0.0509873886688
ACH-000676,0.09855524570289999
ACH-000677,-0.104551739068
ACH-000681,-0.156824730606
ACH-000682,0.0323144197217
ACH-000683,0.187266315447
ACH-000684,0.28221450897
ACH-000688,-0.170013814755
ACH-000693,-0.10001428135500001
ACH-000694,-0.23129980958500002
ACH-000695,-0.031014334255499997
ACH-000696,-0.159594809282
ACH-000697,-0.159500879382
ACH-000699,-0.08657631482999999
ACH-000701,-0.279210492545
ACH-000706,-0.00409293066032
ACH-000711,-0.12684366532299998
ACH-000713,-0.232912580395
ACH-000714,-0.0281800241715
ACH-000718,0.0174988419707
ACH-000720,-0.22869080953899998
ACH-000721,0.0749996636335
ACH-000724,0.25090825635499997
ACH-000725,-0.048174321473699995
ACH-000732,-0.08970775041899999
ACH-000734,-0.334560935795
ACH-000735,-0.106618618126
ACH-000736,-0.06453865417349999
ACH-000738,0.0472136137194
ACH-000746,-0.352004634422
ACH-000747,-0.101442265847
ACH-000748,-0.307012484846
ACH-000753,0.0385787160442
ACH-000756,-0.210026362899
ACH-000757,0.0368840527584
ACH-000758,-0.081408790003
ACH-000760,0.015821921500799998
ACH-000763,-0.00806385364986
ACH-000764,0.22054746318399998
ACH-000765,-0.163106313293
ACH-000766,-0.14260629406199998
ACH-000767,0.0420579538189
ACH-000768,0.029471599753299996
ACH-000769,0.092031911133
ACH-000770,-0.143909607179
ACH-000771,0.119836221183
ACH-000773,-0.199526577256
ACH-000776,-0.226011131324
ACH-000777,0.000552793123623
ACH-000778,0.00462459560849
ACH-000781,0.0248118839872
ACH-000782,-0.209160036371
ACH-000783,-0.245354147767
ACH-000784,-0.039136047118099995
ACH-000785,-0.021340155924999996
ACH-000787,-0.09408500163380001
ACH-000788,-0.043690525558500004
ACH-000791,0.09224620674
ACH-000792,-0.12467450746099999
ACH-000794,-0.152228008887
ACH-000796,0.026338677865400003
ACH-000799,0.0371151350226
ACH-000800,0.057726305432900006
ACH-000802,-0.13723124270099998
ACH-000804,0.20071442753199997
ACH-000805,0.0478528643117
ACH-000809,-0.175775467038
ACH-000810,-0.31885629369199997
ACH-000811,-0.08502648598760001
ACH-000817,-0.10826084442299999
ACH-000819,0.026978594329699998
ACH-000820,0.0598601451446
ACH-000821,0.23534466090199999
ACH-000822,-0.137782821918
ACH-000823,-0.116593225868
ACH-000824,-0.5536099952319999
ACH-000827,-0.062235994253099995
ACH-000829,0.100150288596
ACH-000831,0.0396040908223
ACH-000832,0.0479933295595
ACH-000833,0.0495353468886
ACH-000834,-0.184779897334
ACH-000835,-0.0945546565109
ACH-000836,-0.155527959056
ACH-000837,-0.212153401092
ACH-000838,-0.0671834044183
ACH-000839,-0.045169956601200004
ACH-000840,-0.116320909994
ACH-000841,-0.10715310602700001
ACH-000843,0.0739672707135
ACH-000846,-0.0368629930448
ACH-000847,-0.256560907319
ACH-000848,-0.126668464089
ACH-000849,0.0248802248313
ACH-000851,-0.037218133621
ACH-000855,-0.21698379906100002
ACH-000856,-0.270376251171
ACH-000858,0.053092420038800006
ACH-000859,0.09259347481110002
ACH-000861,-0.363371928235
ACH-000862,-0.0676707779653
ACH-000865,0.169977993627
ACH-000866,-0.19173343999200002
ACH-000867,-0.021462146806200004
ACH-000869,-0.0229899094974
ACH-000872,-0.207147915643
ACH-000873,-0.21525352487500002
ACH-000876,0.0966981791687
ACH-000878,0.126792873158
ACH-000880,-0.28043565292399997
ACH-000881,0.0223363563284
ACH-000882,0.000937066202487
ACH-000884,-0.160867904759
ACH-000885,-0.103879271042
ACH-000887,-0.030933496718799997
ACH-000888,-0.135870619331
ACH-000889,0.32699133716999995
ACH-000890,0.0259807639371
ACH-000896,-0.08408890359190001
ACH-000898,-0.547180568338
ACH-000900,0.0819572030198
ACH-000901,0.0024901170490900003
ACH-000905,0.0061832491358599995
ACH-000906,-0.199917488393
ACH-000907,0.111242903101
ACH-000910,0.05063271137019999
ACH-000911,0.0071964210534899995
ACH-000912,-0.33907323827799996
ACH-000913,0.111756937892
ACH-000915,-0.169542392982
ACH-000916,-0.20010755151
ACH-000917,0.0172570179841
ACH-000921,-0.013119463909999999
ACH-000924,-0.253116137622
ACH-000926,-0.0132177389738
ACH-000928,0.235256344738
ACH-000929,-0.16913144019499998
ACH-000932,-0.127226258489
ACH-000935,0.00045670173671
ACH-000936,-0.17122853993
ACH-000937,0.114159751262
ACH-000938,-0.17446662890999998
ACH-000939,-0.022382890270700003
ACH-000941,-0.171043636803
ACH-000943,-0.012517303719799998
ACH-000946,0.0673502661877
ACH-000947,0.0834756886728
ACH-000948,-0.052259621987300005
ACH-000950,-0.266605110686
ACH-000953,-0.14104674467800002
ACH-000957,-0.11357394826199999
ACH-000958,-0.213897583523
ACH-000960,-0.30059360918
ACH-000963,-0.030767393947
ACH-000968,-0.231002250248
ACH-000969,-0.282841566796
ACH-000973,-0.16271762683399998
ACH-000974,0.068556656866
ACH-000975,0.13497557180199998
ACH-000976,0.222844954767
ACH-000978,-0.39459042225100005
ACH-000980,-0.180238717051
ACH-000984,0.024106901365200002
ACH-000986,0.078541865114
ACH-000988,-0.0703843772884
ACH-000993,0.097356631273
ACH-000994,-0.36242704616800003
ACH-000996,-0.029277871928400003
ACH-001001,-0.13644987851
ACH-001020,-0.345144120896
ACH-001028,-0.0742362432432
ACH-001031,-0.142615493293
ACH-001038,0.0033201324343000004
ACH-001048,-0.043742355839400004
ACH-001050,-0.0450996177259
ACH-001053,0.193962210886
ACH-001054,-0.135538050537
ACH-001061,-0.20355065219500001
ACH-001067,-0.0395160241271
ACH-001075,-0.547315843169
ACH-001096,-0.23756695779800002
ACH-001128,-0.039130553603300006
ACH-001134,-0.14800051195
ACH-001151,-0.125660773206
ACH-001163,-0.319802810689
ACH-001164,-0.022300151622700003
ACH-001173,-0.153663383598
ACH-001183,0.07494314647139999
ACH-001184,0.128215843061
ACH-001190,0.0267452232932
ACH-001192,-0.2690261895
ACH-001193,0.0573250353034
ACH-001196,0.0635957505414
ACH-001197,-0.06042689415569999
ACH-001205,0.459542543992
ACH-001211,-0.0814302820251
ACH-001212,0.09736744765699999
ACH-001228,-0.10348923738500002
ACH-001232,0.07241891303310001
ACH-001239,0.0272725772265
ACH-001274,-0.212778333745
ACH-001275,-0.37582766173500004
ACH-001277,0.054599949167400005
ACH-001278,-0.249621358517
ACH-001280,-0.521080965166
ACH-001283,-0.12064017659600001
ACH-001289,-0.0329639367031
ACH-001295,-0.0341398303356
ACH-001300,-0.06631109933780001
ACH-001301,-0.0986646063463
ACH-001302,-0.29603030441100003
ACH-001303,-0.200012936879
ACH-001306,0.12306123687300001
ACH-001318,-0.0124812949276
ACH-001322,-0.49728356055
ACH-001328,-0.300074839918
ACH-001332,-0.09197610893380001
ACH-001333,-0.25529243429000004
ACH-001336,-0.22595093798000002
ACH-001340,-0.0392796256306
ACH-001346,0.040223861759300004
ACH-001353,-0.15042702479199999
ACH-001354,-0.276175487996
ACH-001367,-0.127361754581
ACH-001368,-0.125982245789
ACH-001374,-0.332957102667
ACH-001375,-0.090915300838
ACH-001377,-0.0773284980367
ACH-001380,-0.139045114412
ACH-001391,0.146109253415
ACH-001407,-0.112887366566
ACH-001408,-0.11649387652200001
ACH-001413,-0.392671919078
ACH-001430,0.236601559528
ACH-001431,-0.0390631906581
ACH-001450,0.131985366939
ACH-001496,-0.020713360079299997
ACH-001500,0.04385665932130001
ACH-001521,-0.0789019567131
ACH-001523,0.144090286624
ACH-001532,0.16801429706
ACH-001536,-0.111595965359
ACH-001550,-0.23205138742800002
ACH-001552,-0.159306508901
ACH-001554,-0.07692207008669999
ACH-001645,0.081782606385
ACH-001654,0.09876580895829999
ACH-001715,0.195392074454
ACH-001735,-0.18366153965100002
ACH-001736,-0.266157807489
ACH-001737,0.111257936671
ACH-001740,-0.28633439683
ACH-001745,-0.180490760159
ACH-001750,0.023127051345700003
ACH-001765,-0.152791639731
ACH-001956,-0.102310569279
ACH-001957,-0.32332191456
